Distance[um],dz[um],Mag_E[V_per_meter]
0.626263,1.6,1.07498e+06
0.646465,1.6,1.17067e+06
0.666667,1.6,1.30353e+06
0.686869,1.6,1.43708e+06
0.707071,1.6,1.5613e+06
0.727273,1.6,1.60132e+06
0.747475,1.6,1.64102e+06
0.767677,1.6,1.68315e+06
0.787879,1.6,1.72727e+06
0.808081,1.6,1.773e+06
0.828283,1.6,1.82003e+06
0.848485,1.6,1.86813e+06
0.868687,1.6,1.91717e+06
0.888889,1.6,1.96705e+06
0.909091,1.6,2.0241e+06
0.929293,1.6,2.10374e+06
0.949495,1.6,2.17891e+06
0.969697,1.6,2.1311e+06
0.989899,1.6,2.0535e+06
1.0101,1.6,1.98737e+06
1.0303,1.6,1.93189e+06
1.05051,1.6,1.88622e+06
1.07071,1.6,1.84957e+06
1.09091,1.6,1.82116e+06
1.11111,1.6,1.80022e+06
1.13131,1.6,1.78602e+06
1.15152,1.6,1.77783e+06
1.17172,1.6,1.68908e+06
1.19192,1.6,1.59272e+06
1.21212,1.6,1.50226e+06
1.23232,1.6,1.41884e+06
1.25253,1.6,1.34489e+06
1.27273,1.6,1.28419e+06
1.29293,1.6,1.2323e+06
1.31313,1.6,1.18092e+06
1.33333,1.6,1.13471e+06
1.35354,1.6,1.09633e+06
1.37374,1.6,1.0681e+06
1.39394,1.6,1.05193e+06
1.41414,1.6,1.00228e+06
1.43434,1.6,958480
1.45455,1.6,926637
1.47475,1.6,904980
1.49495,1.6,891584
1.51515,1.6,884378
1.53535,1.6,881143
1.55556,1.6,879512
1.57576,1.6,847078
1.59596,1.6,800736
1.61616,1.6,750129
1.63636,1.6,696419
1.65657,1.6,641007
1.67677,1.6,606040
1.69697,1.6,583762
1.71717,1.6,571217
1.73737,1.6,566407
1.75758,1.6,567464
1.77778,1.6,572645
1.79798,1.6,580331
1.81818,1.6,589033
1.83838,1.6,597387
1.85859,1.6,604154
1.87879,1.6,608223
1.89899,1.6,608608
1.91919,1.6,589426
1.93939,1.6,553279
1.9596,1.6,530291
1.9798,1.6,519420
2,1.6,519398
0,1.62,613546
0.020202,1.62,573480
0.040404,1.62,529886
0.0606061,1.62,486538
0.0808081,1.62,446945
0.10101,1.62,414355
0.121212,1.62,390224
0.141414,1.62,364503
0.161616,1.62,353338
0.181818,1.62,357468
0.20202,1.62,377390
0.222222,1.62,413351
0.242424,1.62,465354
0.262626,1.62,533155
0.282828,1.62,616264
0.30303,1.62,713945
0.323232,1.62,802885
0.343434,1.62,862603
0.363636,1.62,913523
0.383838,1.62,954754
0.40404,1.62,985936
0.424242,1.62,1.00724e+06
0.444444,1.62,1.01937e+06
0.464646,1.62,1.02355e+06
0.484848,1.62,1.02155e+06
0.505051,1.62,997652
0.525253,1.62,984173
0.545455,1.62,984579
0.565657,1.62,1.0007e+06
0.585859,1.62,1.0354e+06
0.606061,1.62,1.09254e+06
0.626263,1.62,1.17702e+06
0.646465,1.62,1.29476e+06
0.666667,1.62,1.44007e+06
0.686869,1.62,1.56643e+06
0.707071,1.62,1.69733e+06
0.727273,1.62,1.79998e+06
0.747475,1.62,1.85125e+06
0.767677,1.62,1.90369e+06
0.787879,1.62,1.95699e+06
0.808081,1.62,2.01089e+06
0.828283,1.62,2.06521e+06
0.848485,1.62,2.11985e+06
0.868687,1.62,2.17478e+06
0.888889,1.62,2.23006e+06
0.909091,1.62,2.28581e+06
0.929293,1.62,2.34222e+06
0.949495,1.62,2.38608e+06
0.969697,1.62,2.28606e+06
0.989899,1.62,2.15641e+06
1.0101,1.62,2.04355e+06
1.0303,1.62,1.98875e+06
1.05051,1.62,1.9489e+06
1.07071,1.62,1.91921e+06
1.09091,1.62,1.89878e+06
1.11111,1.62,1.88677e+06
1.13131,1.62,1.88232e+06
1.15152,1.62,1.84437e+06
1.17172,1.62,1.75219e+06
1.19192,1.62,1.66429e+06
1.21212,1.62,1.58027e+06
1.23232,1.62,1.50107e+06
1.25253,1.62,1.4289e+06
1.27273,1.62,1.36732e+06
1.29293,1.62,1.31611e+06
1.31313,1.62,1.26558e+06
1.33333,1.62,1.22209e+06
1.35354,1.62,1.1886e+06
1.37374,1.62,1.13851e+06
1.39394,1.62,1.07901e+06
1.41414,1.62,1.03386e+06
1.43434,1.62,1.00134e+06
1.45455,1.62,979600
1.47475,1.62,966631
1.49495,1.62,960278
1.51515,1.62,958239
1.53535,1.62,958064
1.55556,1.62,957155
1.57576,1.62,920037
1.59596,1.62,874249
1.61616,1.62,823102
1.63636,1.62,767613
1.65657,1.62,709043
1.67677,1.62,650123
1.69697,1.62,604709
1.71717,1.62,572253
1.73737,1.62,550515
1.75758,1.62,537381
1.77778,1.62,530861
1.79798,1.62,529096
1.81818,1.62,530350
1.83838,1.62,533013
1.85859,1.62,535603
1.87879,1.62,536764
1.89899,1.62,525274
1.91919,1.62,491132
1.93939,1.62,469593
1.9596,1.62,459422
1.9798,1.62,459163
2,1.62,467137
0,1.64,577682
0.020202,1.64,535073
0.040404,1.64,492371
0.0606061,1.64,452796
0.0808081,1.64,419306
0.10101,1.64,394597
0.121212,1.64,381101
0.141414,1.64,378975
0.161616,1.64,375586
0.181818,1.64,387571
0.20202,1.64,415302
0.222222,1.64,458904
0.242424,1.64,518256
0.262626,1.64,592989
0.282828,1.64,682491
0.30303,1.64,785899
0.323232,1.64,845320
0.343434,1.64,897452
0.363636,1.64,941635
0.383838,1.64,977165
0.40404,1.64,1.00387e+06
0.424242,1.64,1.0221e+06
0.444444,1.64,1.03274e+06
0.464646,1.64,1.03722e+06
0.484848,1.64,1.03748e+06
0.505051,1.64,1.03186e+06
0.525253,1.64,1.02344e+06
0.545455,1.64,1.03162e+06
0.565657,1.64,1.05824e+06
0.585859,1.64,1.10617e+06
0.606061,1.64,1.17926e+06
0.626263,1.64,1.28242e+06
0.646465,1.64,1.42157e+06
0.666667,1.64,1.55638e+06
0.686869,1.64,1.69195e+06
0.707071,1.64,1.82944e+06
0.727273,1.64,1.96283e+06
0.747475,1.64,2.0416e+06
0.767677,1.64,2.10145e+06
0.787879,1.64,2.1613e+06
0.808081,1.64,2.22103e+06
0.828283,1.64,2.28058e+06
0.848485,1.64,2.33998e+06
0.868687,1.64,2.39931e+06
0.888889,1.64,2.45877e+06
0.909091,1.64,2.51859e+06
0.929293,1.64,2.5791e+06
0.949495,1.64,2.58093e+06
0.969697,1.64,2.51578e+06
0.989899,1.64,2.38806e+06
1.0101,1.64,2.27389e+06
1.0303,1.64,2.17719e+06
1.05051,1.64,2.09731e+06
1.07071,1.64,2.03344e+06
1.09091,1.64,1.98454e+06
1.11111,1.64,1.9699e+06
1.13131,1.64,1.97658e+06
1.15152,1.64,1.89555e+06
1.17172,1.64,1.81295e+06
1.19192,1.64,1.73292e+06
1.21212,1.64,1.65487e+06
1.23232,1.64,1.57951e+06
1.25253,1.64,1.50885e+06
1.27273,1.64,1.44622e+06
1.29293,1.64,1.3944e+06
1.31313,1.64,1.34123e+06
1.33333,1.64,1.28561e+06
1.35354,1.64,1.20388e+06
1.37374,1.64,1.13968e+06
1.39394,1.64,1.09136e+06
1.41414,1.64,1.05713e+06
1.43434,1.64,1.03505e+06
1.45455,1.64,1.02303e+06
1.47475,1.64,1.01883e+06
1.49495,1.64,1.02006e+06
1.51515,1.64,1.0242e+06
1.53535,1.64,1.02856e+06
1.55556,1.64,1.02747e+06
1.57576,1.64,990526
1.59596,1.64,946688
1.61616,1.64,896591
1.63636,1.64,841108
1.65657,1.64,781357
1.67677,1.64,718697
1.69697,1.64,653494
1.71717,1.64,598287
1.73737,1.64,557018
1.75758,1.64,527328
1.77778,1.64,506985
1.79798,1.64,493882
1.81818,1.64,486039
1.83838,1.64,481603
1.85859,1.64,478847
1.87879,1.64,471227
1.89899,1.64,436823
1.91919,1.64,415291
1.93939,1.64,405209
1.9596,1.64,404928
1.9798,1.64,412580
2,1.64,426068
0,1.66,546451
0.020202,1.66,502929
0.040404,1.66,462497
0.0606061,1.66,427823
0.0808081,1.66,401312
0.10101,1.66,385107
0.121212,1.66,381087
0.141414,1.66,390872
0.161616,1.66,413153
0.181818,1.66,432694
0.20202,1.66,467665
0.222222,1.66,518070
0.242424,1.66,583663
0.262626,1.66,663951
0.282828,1.66,758198
0.30303,1.66,836120
0.323232,1.66,886889
0.343434,1.66,931605
0.363636,1.66,969219
0.383838,1.66,999211
0.40404,1.66,1.02159e+06
0.424242,1.66,1.0369e+06
0.444444,1.66,1.04622e+06
0.464646,1.66,1.05114e+06
0.484848,1.66,1.0538e+06
0.505051,1.66,1.05687e+06
0.525253,1.66,1.05998e+06
0.545455,1.66,1.07691e+06
0.565657,1.66,1.1147e+06
0.585859,1.66,1.17622e+06
0.606061,1.66,1.26533e+06
0.626263,1.66,1.38694e+06
0.646465,1.66,1.53059e+06
0.666667,1.66,1.66877e+06
0.686869,1.66,1.8136e+06
0.707071,1.66,1.95773e+06
0.727273,1.66,2.09535e+06
0.747475,1.66,2.21637e+06
0.767677,1.66,2.28038e+06
0.787879,1.66,2.34383e+06
0.808081,1.66,2.40672e+06
0.828283,1.66,2.46911e+06
0.848485,1.66,2.53116e+06
0.868687,1.66,2.59307e+06
0.888889,1.66,2.65517e+06
0.909091,1.66,2.71781e+06
0.929293,1.66,2.78145e+06
0.949495,1.66,2.73791e+06
0.969697,1.66,2.674e+06
0.989899,1.66,2.58017e+06
1.0101,1.66,2.46578e+06
1.0303,1.66,2.37019e+06
1.05051,1.66,2.2928e+06
1.07071,1.66,2.23282e+06
1.09091,1.66,2.18926e+06
1.11111,1.66,2.16098e+06
1.13131,1.66,2.11465e+06
1.15152,1.66,2.0139e+06
1.17172,1.66,1.92343e+06
1.19192,1.66,1.8363e+06
1.21212,1.66,1.75163e+06
1.23232,1.66,1.66993e+06
1.25253,1.66,1.59317e+06
1.27273,1.66,1.52473e+06
1.29293,1.66,1.46941e+06
1.31313,1.66,1.36228e+06
1.33333,1.66,1.26837e+06
1.35354,1.66,1.19439e+06
1.37374,1.66,1.1386e+06
1.39394,1.66,1.09913e+06
1.41414,1.66,1.07396e+06
1.43434,1.66,1.06092e+06
1.45455,1.66,1.05768e+06
1.47475,1.66,1.06178e+06
1.49495,1.66,1.0706e+06
1.51515,1.66,1.08138e+06
1.53535,1.66,1.0912e+06
1.55556,1.66,1.08904e+06
1.57576,1.66,1.05562e+06
1.59596,1.66,1.01474e+06
1.61616,1.66,966901
1.63636,1.66,912822
1.65657,1.66,853481
1.67677,1.66,790095
1.69697,1.66,724122
1.71717,1.66,649501
1.73737,1.66,586279
1.75758,1.66,537851
1.77778,1.66,501739
1.79798,1.66,475592
1.81818,1.66,457187
1.83838,1.66,444424
1.85859,1.66,435270
1.87879,1.66,396941
1.89899,1.66,372582
1.91919,1.66,360581
1.93939,1.66,359098
1.9596,1.66,366075
1.9798,1.66,379225
2,1.66,396040
0,1.68,518875
0.020202,1.68,475939
0.040404,1.68,439024
0.0606061,1.68,410245
0.0808081,1.68,391456
0.10101,1.68,384246
0.121212,1.68,389945
0.141414,1.68,409615
0.161616,1.68,444062
0.181818,1.68,490438
0.20202,1.68,531661
0.222222,1.68,587608
0.242424,1.68,657912
0.262626,1.68,741956
0.282828,1.68,835469
0.30303,1.68,882366
0.323232,1.68,925263
0.343434,1.68,962764
0.363636,1.68,994004
0.383838,1.68,1.01865e+06
0.40404,1.68,1.0369e+06
0.424242,1.68,1.04947e+06
0.444444,1.68,1.05764e+06
0.464646,1.68,1.06318e+06
0.484848,1.68,1.06841e+06
0.505051,1.68,1.07619e+06
0.525253,1.68,1.0899e+06
0.545455,1.68,1.11677e+06
0.565657,1.68,1.16651e+06
0.585859,1.68,1.2421e+06
0.606061,1.68,1.34741e+06
0.626263,1.68,1.48733e+06
0.646465,1.68,1.6272e+06
0.666667,1.68,1.77766e+06
0.686869,1.68,1.93195e+06
0.707071,1.68,2.08294e+06
0.727273,1.68,2.22501e+06
0.747475,1.68,2.35403e+06
0.767677,1.68,2.44591e+06
0.787879,1.68,2.50968e+06
0.808081,1.68,2.57273e+06
0.828283,1.68,2.63525e+06
0.848485,1.68,2.69751e+06
0.868687,1.68,2.75986e+06
0.888889,1.68,2.82273e+06
0.909091,1.68,2.8866e+06
0.929293,1.68,2.9133e+06
0.949495,1.68,2.8565e+06
0.969697,1.68,2.79192e+06
0.989899,1.68,2.72631e+06
1.0101,1.68,2.62133e+06
1.0303,1.68,2.52809e+06
1.05051,1.68,2.45459e+06
1.07071,1.68,2.40008e+06
1.09091,1.68,2.36361e+06
1.11111,1.68,2.34407e+06
1.13131,1.68,2.27959e+06
1.15152,1.68,2.16762e+06
1.17172,1.68,2.07037e+06
1.19192,1.68,1.97476e+06
1.21212,1.68,1.87929e+06
1.23232,1.68,1.78391e+06
1.25253,1.68,1.69e+06
1.27273,1.68,1.60034e+06
1.29293,1.68,1.48528e+06
1.31313,1.68,1.31901e+06
1.33333,1.68,1.23809e+06
1.35354,1.68,1.19006e+06
1.37374,1.68,1.13935e+06
1.39394,1.68,1.10586e+06
1.41414,1.68,1.08735e+06
1.43434,1.68,1.0814e+06
1.45455,1.68,1.08547e+06
1.47475,1.68,1.09686e+06
1.49495,1.68,1.11272e+06
1.51515,1.68,1.13006e+06
1.53535,1.68,1.14572e+06
1.55556,1.68,1.14315e+06
1.57576,1.68,1.11369e+06
1.59596,1.68,1.0764e+06
1.61616,1.68,1.03163e+06
1.63636,1.68,979963
1.65657,1.68,922238
1.67677,1.68,859526
1.69697,1.68,793141
1.71717,1.68,724643
1.73737,1.68,638319
1.75758,1.68,569149
1.77778,1.68,515505
1.79798,1.68,474789
1.81818,1.68,444534
1.83838,1.68,422396
1.85859,1.68,379551
1.87879,1.68,348135
1.89899,1.68,330811
1.91919,1.68,325552
1.93939,1.68,330107
1.9596,1.68,341999
1.9798,1.68,358530
2,1.68,376777
0,1.7,494077
0.020202,1.7,453093
0.040404,1.7,420809
0.0606061,1.7,398790
0.0808081,1.7,388334
0.10101,1.7,390481
0.121212,1.7,406005
0.141414,1.7,435418
0.161616,1.7,478972
0.181818,1.7,536654
0.20202,1.7,604165
0.222222,1.7,663974
0.242424,1.7,737037
0.262626,1.7,822617
0.282828,1.7,884398
0.30303,1.7,923189
0.323232,1.7,958446
0.343434,1.7,988959
0.363636,1.7,1.01405e+06
0.383838,1.7,1.03357e+06
0.40404,1.7,1.0479e+06
0.424242,1.7,1.05795e+06
0.444444,1.7,1.06517e+06
0.464646,1.7,1.07153e+06
0.484848,1.7,1.07954e+06
0.505051,1.7,1.09223e+06
0.525253,1.7,1.11317e+06
0.545455,1.7,1.14855e+06
0.565657,1.7,1.21113e+06
0.585859,1.7,1.30137e+06
0.606061,1.7,1.42315e+06
0.626263,1.7,1.56737e+06
0.646465,1.7,1.72101e+06
0.666667,1.7,1.88411e+06
0.686869,1.7,2.04822e+06
0.707071,1.7,2.20643e+06
0.727273,1.7,2.35331e+06
0.747475,1.7,2.48496e+06
0.767677,1.7,2.59897e+06
0.787879,1.7,2.66541e+06
0.808081,1.7,2.7253e+06
0.828283,1.7,2.78491e+06
0.848485,1.7,2.84463e+06
0.868687,1.7,2.90494e+06
0.888889,1.7,2.96639e+06
0.909091,1.7,3.02959e+06
0.929293,1.7,3.00364e+06
0.949495,1.7,2.9371e+06
0.969697,1.7,2.86907e+06
0.989899,1.7,2.80915e+06
1.0101,1.7,2.74431e+06
1.0303,1.7,2.65466e+06
1.05051,1.7,2.58644e+06
1.07071,1.7,2.53896e+06
1.09091,1.7,2.5113e+06
1.11111,1.7,2.50239e+06
1.13131,1.7,2.42325e+06
1.15152,1.7,2.31209e+06
1.17172,1.7,2.20571e+06
1.19192,1.7,2.10187e+06
1.21212,1.7,1.99601e+06
1.23232,1.7,1.8875e+06
1.25253,1.7,1.77712e+06
1.27273,1.7,1.66706e+06
1.29293,1.7,1.49257e+06
1.31313,1.7,1.30051e+06
1.33333,1.7,1.1886e+06
1.35354,1.7,1.11642e+06
1.37374,1.7,1.08685e+06
1.39394,1.7,1.1009e+06
1.41414,1.7,1.10143e+06
1.43434,1.7,1.1001e+06
1.45455,1.7,1.10945e+06
1.47475,1.7,1.12657e+06
1.49495,1.7,1.14838e+06
1.51515,1.7,1.17164e+06
1.53535,1.7,1.193e+06
1.55556,1.7,1.18984e+06
1.57576,1.7,1.16438e+06
1.59596,1.7,1.13092e+06
1.61616,1.7,1.08965e+06
1.63636,1.7,1.04103e+06
1.65657,1.7,985746
1.67677,1.7,924722
1.69697,1.7,859133
1.71717,1.7,790395
1.73737,1.7,712814
1.75758,1.7,621081
1.77778,1.7,548321
1.79798,1.7,491692
1.81818,1.7,448481
1.83838,1.7,394190
1.85859,1.7,350091
1.87879,1.7,322648
1.89899,1.7,309642
1.91919,1.7,308632
1.93939,1.7,316952
1.9596,1.7,331712
1.9798,1.7,349800
2,1.7,367877
0,1.72,471283
0.020202,1.72,433486
0.040404,1.72,406817
0.0606061,1.72,392288
0.0808081,1.72,390646
0.10101,1.72,402377
0.121212,1.72,427703
0.141414,1.72,466584
0.161616,1.72,518719
0.181818,1.72,583543
0.20202,1.72,660228
0.222222,1.72,743319
0.242424,1.72,816770
0.262626,1.72,893481
0.282828,1.72,925946
0.30303,1.72,956895
0.323232,1.72,984771
0.343434,1.72,1.00855e+06
0.363636,1.72,1.02774e+06
0.383838,1.72,1.04238e+06
0.40404,1.72,1.05304e+06
0.424242,1.72,1.06081e+06
0.444444,1.72,1.06732e+06
0.464646,1.72,1.07474e+06
0.484848,1.72,1.08575e+06
0.505051,1.72,1.10358e+06
0.525253,1.72,1.13197e+06
0.545455,1.72,1.17521e+06
0.565657,1.72,1.24701e+06
0.585859,1.72,1.3526e+06
0.606061,1.72,1.49011e+06
0.626263,1.72,1.64373e+06
0.646465,1.72,1.81354e+06
0.666667,1.72,1.98979e+06
0.686869,1.72,2.16425e+06
0.707071,1.72,2.3302e+06
0.727273,1.72,2.48242e+06
0.747475,1.72,2.61722e+06
0.767677,1.72,2.73239e+06
0.787879,1.72,2.81907e+06
0.808081,1.72,2.87215e+06
0.828283,1.72,2.92548e+06
0.848485,1.72,2.97958e+06
0.868687,1.72,3.03505e+06
0.888889,1.72,3.09256e+06
0.909091,1.72,3.13374e+06
0.929293,1.72,3.0617e+06
0.949495,1.72,2.98107e+06
0.969697,1.72,2.90594e+06
0.989899,1.72,2.84876e+06
1.0101,1.72,2.82033e+06
1.0303,1.72,2.75533e+06
1.05051,1.72,2.69378e+06
1.07071,1.72,2.65487e+06
1.09091,1.72,2.63773e+06
1.11111,1.72,2.64133e+06
1.13131,1.72,2.55358e+06
1.15152,1.72,2.45248e+06
1.17172,1.72,2.3386e+06
1.19192,1.72,2.22752e+06
1.21212,1.72,2.1124e+06
1.23232,1.72,1.99202e+06
1.25253,1.72,1.86656e+06
1.27273,1.72,1.73766e+06
1.29293,1.72,1.51824e+06
1.31313,1.72,1.32538e+06
1.33333,1.72,1.18335e+06
1.35354,1.72,1.08197e+06
1.37374,1.72,1.01792e+06
1.39394,1.72,993433
1.41414,1.72,1.00888e+06
1.43434,1.72,1.06273e+06
1.45455,1.72,1.13382e+06
1.47475,1.72,1.15457e+06
1.49495,1.72,1.18068e+06
1.51515,1.72,1.2087e+06
1.53535,1.72,1.23503e+06
1.55556,1.72,1.23045e+06
1.57576,1.72,1.20865e+06
1.59596,1.72,1.17887e+06
1.61616,1.72,1.14116e+06
1.63636,1.72,1.09583e+06
1.65657,1.72,1.04341e+06
1.67677,1.72,984705
1.69697,1.72,920734
1.71717,1.72,852773
1.73737,1.72,782336
1.75758,1.72,693163
1.77778,1.72,599882
1.79798,1.72,526175
1.81818,1.72,451871
1.83838,1.72,388069
1.85859,1.72,344313
1.87879,1.72,318195
1.89899,1.72,307083
1.91919,1.72,308120
1.93939,1.72,318227
1.9596,1.72,334100
1.9798,1.72,352212
2,1.72,368811
0,1.74,449821
0.020202,1.74,416314
0.040404,1.74,396112
0.0606061,1.74,389673
0.0808081,1.74,397192
0.10101,1.74,418603
0.121212,1.74,453576
0.141414,1.74,501518
0.161616,1.74,561576
0.181818,1.74,632631
0.20202,1.74,713304
0.222222,1.74,801953
0.242424,1.74,892538
0.262626,1.74,934079
0.282828,1.74,958721
0.30303,1.74,982120
0.323232,1.74,1.0029e+06
0.343434,1.74,1.02024e+06
0.363636,1.74,1.03381e+06
0.383838,1.74,1.04385e+06
0.40404,1.74,1.0511e+06
0.424242,1.74,1.05686e+06
0.444444,1.74,1.06293e+06
0.464646,1.74,1.07166e+06
0.484848,1.74,1.08593e+06
0.505051,1.74,1.10914e+06
0.525253,1.74,1.14524e+06
0.545455,1.74,1.19868e+06
0.565657,1.74,1.27447e+06
0.585859,1.74,1.39538e+06
0.606061,1.74,1.54663e+06
0.626263,1.74,1.7203e+06
0.646465,1.74,1.90695e+06
0.666667,1.74,2.09702e+06
0.686869,1.74,2.2825e+06
0.707071,1.74,2.45687e+06
0.727273,1.74,2.61512e+06
0.747475,1.74,2.75374e+06
0.767677,1.74,2.87076e+06
0.787879,1.74,2.96569e+06
0.808081,1.74,3.02247e+06
0.828283,1.74,3.06583e+06
0.848485,1.74,3.1109e+06
0.868687,1.74,3.1584e+06
0.888889,1.74,3.20912e+06
0.909091,1.74,3.18686e+06
0.929293,1.74,3.09064e+06
0.949495,1.74,2.99068e+06
0.969697,1.74,2.90392e+06
0.989899,1.74,2.84565e+06
1.0101,1.74,2.82953e+06
1.0303,1.74,2.83723e+06
1.05051,1.74,2.78371e+06
1.07071,1.74,2.75489e+06
1.09091,1.74,2.74997e+06
1.11111,1.74,2.75134e+06
1.13131,1.74,2.67952e+06
1.15152,1.74,2.5921e+06
1.17172,1.74,2.48084e+06
1.19192,1.74,2.36088e+06
1.21212,1.74,2.23834e+06
1.23232,1.74,2.10807e+06
1.25253,1.74,1.96967e+06
1.27273,1.74,1.79973e+06
1.29293,1.74,1.56621e+06
1.31313,1.74,1.37049e+06
1.33333,1.74,1.21169e+06
1.35354,1.74,1.08904e+06
1.37374,1.74,998184
1.39394,1.74,942612
1.41414,1.74,923929
1.43434,1.74,941851
1.45455,1.74,994203
1.47475,1.74,1.07692e+06
1.49495,1.74,1.18406e+06
1.51515,1.74,1.24495e+06
1.53535,1.74,1.275e+06
1.55556,1.74,1.2676e+06
1.57576,1.74,1.24875e+06
1.59596,1.74,1.22212e+06
1.61616,1.74,1.18762e+06
1.63636,1.74,1.14543e+06
1.65657,1.74,1.09594e+06
1.67677,1.74,1.03979e+06
1.69697,1.74,977874
1.71717,1.74,911320
1.73737,1.74,841499
1.75758,1.74,770025
1.77778,1.74,669543
1.79798,1.74,565079
1.81818,1.74,473158
1.83838,1.74,405501
1.85859,1.74,359510
1.87879,1.74,332363
1.89899,1.74,321013
1.91919,1.74,322189
1.93939,1.74,332398
1.9596,1.74,347922
1.9798,1.74,364819
2,1.74,378924
0,1.76,429122
0.020202,1.76,400876
0.040404,1.76,387859
0.0606061,1.76,389978
0.0808081,1.76,406875
0.10101,1.76,437931
0.121212,1.76,482264
0.141414,1.76,538729
0.161616,1.76,605918
0.181818,1.76,682163
0.20202,1.76,765530
0.222222,1.76,853826
0.242424,1.76,940955
0.262626,1.76,980265
0.282828,1.76,995509
0.30303,1.76,1.00977e+06
0.323232,1.76,1.02193e+06
0.343434,1.76,1.03137e+06
0.363636,1.76,1.03802e+06
0.383838,1.76,1.04231e+06
0.40404,1.76,1.04519e+06
0.424242,1.76,1.04816e+06
0.444444,1.76,1.05321e+06
0.464646,1.76,1.06286e+06
0.484848,1.76,1.08016e+06
0.505051,1.76,1.10868e+06
0.525253,1.76,1.1525e+06
0.545455,1.76,1.21623e+06
0.565657,1.76,1.30511e+06
0.585859,1.76,1.43122e+06
0.606061,1.76,1.60517e+06
0.626263,1.76,1.79971e+06
0.646465,1.76,2.00401e+06
0.666667,1.76,2.20874e+06
0.686869,1.76,2.40608e+06
0.707071,1.76,2.5897e+06
0.727273,1.76,2.75481e+06
0.747475,1.76,2.89811e+06
0.767677,1.76,3.01781e+06
0.787879,1.76,3.11365e+06
0.808081,1.76,3.18686e+06
0.828283,1.76,3.21628e+06
0.848485,1.76,3.24858e+06
0.868687,1.76,3.28465e+06
0.888889,1.76,3.32542e+06
0.909091,1.76,3.22178e+06
0.929293,1.76,3.09457e+06
0.949495,1.76,2.96916e+06
0.969697,1.76,2.86535e+06
0.989899,1.76,2.8013e+06
1.0101,1.76,2.7935e+06
1.0303,1.76,2.85681e+06
1.05051,1.76,2.86499e+06
1.07071,1.76,2.84779e+06
1.09091,1.76,2.85676e+06
1.11111,1.76,2.85929e+06
1.13131,1.76,2.81098e+06
1.15152,1.76,2.74014e+06
1.17172,1.76,2.63953e+06
1.19192,1.76,2.51044e+06
1.21212,1.76,2.38303e+06
1.23232,1.76,2.24557e+06
1.25253,1.76,2.09707e+06
1.27273,1.76,1.87823e+06
1.29293,1.76,1.63972e+06
1.31313,1.76,1.43586e+06
1.33333,1.76,1.2642e+06
1.35354,1.76,1.12722e+06
1.37374,1.76,1.01706e+06
1.39394,1.76,937674
1.41414,1.76,891896
1.43434,1.76,880689
1.45455,1.76,903123
1.47475,1.76,956378
1.49495,1.76,1.03575e+06
1.51515,1.76,1.13463e+06
1.53535,1.76,1.27402e+06
1.55556,1.76,1.28105e+06
1.57576,1.76,1.26421e+06
1.59596,1.76,1.2401e+06
1.61616,1.76,1.20849e+06
1.63636,1.76,1.16942e+06
1.65657,1.76,1.12316e+06
1.67677,1.76,1.07022e+06
1.69697,1.76,1.01135e+06
1.71717,1.76,947537
1.73737,1.76,880016
1.75758,1.76,810257
1.77778,1.76,742431
1.79798,1.76,617922
1.81818,1.76,517381
1.83838,1.76,443362
1.85859,1.76,392852
1.87879,1.76,362614
1.89899,1.76,349187
1.91919,1.76,348887
1.93939,1.76,357806
1.9596,1.76,371811
1.9798,1.76,386548
2,1.76,397435
0,1.78,408718
0.020202,1.78,386572
0.040404,1.78,381329
0.0606061,1.78,392342
0.0808081,1.78,418701
0.10101,1.78,459235
0.121212,1.78,512509
0.141414,1.78,576825
0.161616,1.78,650224
0.181818,1.78,730484
0.20202,1.78,815121
0.222222,1.78,897291
0.242424,1.78,975865
0.262626,1.78,1.03109e+06
0.282828,1.78,1.03774e+06
0.30303,1.78,1.04346e+06
0.323232,1.78,1.04737e+06
0.343434,1.78,1.04909e+06
0.363636,1.78,1.04877e+06
0.383838,1.78,1.0471e+06
0.40404,1.78,1.04526e+06
0.424242,1.78,1.04497e+06
0.444444,1.78,1.04847e+06
0.464646,1.78,1.05852e+06
0.484848,1.78,1.07841e+06
0.505051,1.78,1.11192e+06
0.525253,1.78,1.16339e+06
0.545455,1.78,1.23767e+06
0.565657,1.78,1.31407e+06
0.585859,1.78,1.35625e+06
0.606061,1.78,1.59928e+06
0.626263,1.78,1.86088e+06
0.646465,1.78,2.10712e+06
0.666667,1.78,2.32853e+06
0.686869,1.78,2.5387e+06
0.707071,1.78,2.73256e+06
0.727273,1.78,2.90552e+06
0.747475,1.78,3.05449e+06
0.767677,1.78,3.17789e+06
0.787879,1.78,3.27565e+06
0.808081,1.78,3.34921e+06
0.828283,1.78,3.38864e+06
0.848485,1.78,3.40411e+06
0.868687,1.78,3.42498e+06
0.888889,1.78,3.3941e+06
0.909091,1.78,3.24441e+06
0.929293,1.78,3.0785e+06
0.949495,1.78,2.92066e+06
0.969697,1.78,2.79353e+06
0.989899,1.78,2.71811e+06
1.0101,1.78,2.71376e+06
1.0303,1.78,2.79819e+06
1.05051,1.78,2.94809e+06
1.07071,1.78,2.944e+06
1.09091,1.78,2.96852e+06
1.11111,1.78,2.98192e+06
1.13131,1.78,2.95884e+06
1.15152,1.78,2.90675e+06
1.17172,1.78,2.8194e+06
1.19192,1.78,2.69144e+06
