Distance[um],dz[um],Mag_Ey
1.29293,1.6,1.2751e+06
1.31313,1.6,1.25183e+06
1.33333,1.6,1.23406e+06
1.35354,1.6,1.21246e+06
1.37374,1.6,1.17995e+06
1.39394,1.6,1.13164e+06
1.41414,1.6,1.08122e+06
1.43434,1.6,1.00637e+06
1.45455,1.6,925364
1.47475,1.6,841161
1.49495,1.6,757356
1.51515,1.6,678179
1.53535,1.6,608491
1.55556,1.6,553789
1.57576,1.6,432674
1.59596,1.6,432270
1.61616,1.6,465676
1.63636,1.6,532468
1.65657,1.6,631464
1.67677,1.6,574683
1.69697,1.6,624623
1.71717,1.6,668002
1.73737,1.6,704595
1.75758,1.6,734199
1.77778,1.6,756623
1.79798,1.6,771696
1.81818,1.6,779263
1.83838,1.6,779187
1.85859,1.6,771347
1.87879,1.6,755639
1.89899,1.6,731977
1.91919,1.6,213015
1.93939,1.6,166481
1.9596,1.6,115480
1.9798,1.6,59989.4
2,1.6,0
0,1.62,0
0.020202,1.62,82733
0.040404,1.62,161514
0.0606061,1.62,236349
0.0808081,1.62,307247
0.10101,1.62,374214
0.121212,1.62,723399
0.141414,1.62,769395
0.161616,1.62,810236
0.181818,1.62,845900
0.20202,1.62,876368
0.222222,1.62,901620
0.242424,1.62,921640
0.262626,1.62,936414
0.282828,1.62,945927
0.30303,1.62,950168
0.323232,1.62,845293
0.343434,1.62,753101
0.363636,1.62,657165
0.383838,1.62,562606
0.40404,1.62,474080
0.424242,1.62,395782
0.444444,1.62,331444
0.464646,1.62,284333
0.484848,1.62,257256
0.505051,1.62,868047
0.525253,1.62,976283
0.545455,1.62,1.09131e+06
0.565657,1.62,1.20634e+06
0.585859,1.62,1.31648e+06
0.606061,1.62,1.41873e+06
0.626263,1.62,1.512e+06
0.646465,1.62,1.59706e+06
0.666667,1.62,1.81174e+06
0.686869,1.62,1.85063e+06
0.707071,1.62,1.88729e+06
0.727273,1.62,2.14525e+06
0.747475,1.62,2.17872e+06
0.767677,1.62,2.1938e+06
0.787879,1.62,2.1898e+06
0.808081,1.62,2.16625e+06
0.828283,1.62,2.12294e+06
0.848485,1.62,2.05989e+06
0.868687,1.62,1.97736e+06
0.888889,1.62,1.87588e+06
0.909091,1.62,1.75619e+06
0.929293,1.62,1.6193e+06
0.949495,1.62,1.35447e+06
0.969697,1.62,746592
0.989899,1.62,495194
1.0101,1.62,251889
1.0303,1.62,138143
1.05051,1.62,131673
1.07071,1.62,227515
1.09091,1.62,396232
1.11111,1.62,589280
1.13131,1.62,739003
1.15152,1.62,780458
1.17172,1.62,884962
1.19192,1.62,979448
1.21212,1.62,1.06304e+06
1.23232,1.62,1.13517e+06
1.25253,1.62,1.19558e+06
1.27273,1.62,1.24431e+06
1.29293,1.62,1.32131e+06
1.31313,1.62,1.29602e+06
1.33333,1.62,1.27993e+06
1.35354,1.62,1.2628e+06
1.37374,1.62,1.22728e+06
1.39394,1.62,1.17837e+06
1.41414,1.62,1.11968e+06
1.43434,1.62,1.05246e+06
1.45455,1.62,978572
1.47475,1.62,900509
1.49495,1.62,821408
1.51515,1.62,745039
1.53535,1.62,675802
1.55556,1.62,618733
1.57576,1.62,473259
1.59596,1.62,455190
1.61616,1.62,467966
1.63636,1.62,511643
1.65657,1.62,585523
1.67677,1.62,556504
1.69697,1.62,605066
1.71717,1.62,647337
1.73737,1.62,683070
1.75758,1.62,712034
1.77778,1.62,734016
1.79798,1.62,748819
1.81818,1.62,756263
1.83838,1.62,756186
1.85859,1.62,748442
1.87879,1.62,732905
1.89899,1.62,265423
1.91919,1.62,221179
1.93939,1.62,172541
1.9596,1.62,119478
1.9798,1.62,61968.1
2,1.62,0
0,1.64,0
0.020202,1.64,85750.5
0.040404,1.64,167533
0.0606061,1.64,245353
0.0808081,1.64,319219
0.10101,1.64,389137
0.121212,1.64,455114
0.141414,1.64,756757
0.161616,1.64,798968
0.181818,1.64,836050
0.20202,1.64,867980
0.222222,1.64,894733
0.242424,1.64,916289
0.262626,1.64,932629
0.282828,1.64,943735
0.30303,1.64,949591
0.323232,1.64,789939
0.343434,1.64,698491
0.363636,1.64,607495
0.383838,1.64,521450
0.40404,1.64,444393
0.424242,1.64,379899
0.444444,1.64,331080
0.464646,1.64,300585
0.484848,1.64,290600
0.505051,1.64,871825
0.525253,1.64,980809
0.545455,1.64,1.09498e+06
0.565657,1.64,1.20792e+06
0.585859,1.64,1.31509e+06
0.606061,1.64,1.41384e+06
0.626263,1.64,1.50342e+06
0.646465,1.64,1.58497e+06
0.666667,1.64,1.82993e+06
0.686869,1.64,1.87324e+06
0.707071,1.64,1.91252e+06
0.727273,1.64,1.9448e+06
0.747475,1.64,2.19368e+06
0.767677,1.64,2.20573e+06
0.787879,1.64,2.19786e+06
0.808081,1.64,2.16972e+06
0.828283,1.64,2.12121e+06
0.848485,1.64,2.0525e+06
0.868687,1.64,1.96397e+06
0.888889,1.64,1.85627e+06
0.909091,1.64,1.73027e+06
0.929293,1.64,1.5871e+06
0.949495,1.64,1.36945e+06
0.969697,1.64,1.15521e+06
0.989899,1.64,462906
1.0101,1.64,225023
1.0303,1.64,105465
1.05051,1.64,150753
1.07071,1.64,354592
1.09091,1.64,657872
1.11111,1.64,635770
1.13131,1.64,734153
1.15152,1.64,794928
1.17172,1.64,902516
1.19192,1.64,1.00041e+06
1.21212,1.64,1.08763e+06
1.23232,1.64,1.1635e+06
1.25253,1.64,1.22766e+06
1.27273,1.64,1.28004e+06
1.29293,1.64,1.37113e+06
1.31313,1.64,1.3424e+06
1.33333,1.64,1.31269e+06
1.35354,1.64,1.28724e+06
1.37374,1.64,1.25316e+06
1.39394,1.64,1.20996e+06
1.41414,1.64,1.15778e+06
1.43434,1.64,1.09739e+06
1.45455,1.64,1.0302e+06
1.47475,1.64,958236
1.49495,1.64,884186
1.51515,1.64,811354
1.53535,1.64,743679
1.55556,1.64,579910
1.57576,1.64,520510
1.59596,1.64,487649
1.61616,1.64,482621
1.63636,1.64,505965
1.65657,1.64,557462
1.67677,1.64,636140
1.69697,1.64,588366
1.71717,1.64,629341
1.73737,1.64,664042
1.75758,1.64,692214
1.77778,1.64,713620
1.79798,1.64,728037
1.81818,1.64,735262
1.83838,1.64,735106
1.85859,1.64,727401
1.87879,1.64,317992
1.89899,1.64,275882
1.91919,1.64,229462
1.93939,1.64,178692
1.9596,1.64,123539
1.9798,1.64,63979.3
2,1.64,0
0,1.66,0
0.020202,1.66,88790.2
0.040404,1.66,173597
0.0606061,1.66,254426
0.0808081,1.66,331285
0.10101,1.66,404180
0.121212,1.66,473118
0.141414,1.66,538104
0.161616,1.66,789140
0.181818,1.66,827615
0.20202,1.66,860990
0.222222,1.66,889237
0.242424,1.66,912332
0.262626,1.66,930251
0.282828,1.66,942972
0.30303,1.66,823200
0.323232,1.66,736216
0.343434,1.66,648897
0.363636,1.66,565587
0.383838,1.66,490167
0.40404,1.66,426055
0.424242,1.66,376205
0.444444,1.66,343110
0.464646,1.66,328798
0.484848,1.66,334837
0.505051,1.66,362329
0.525253,1.66,986971
0.545455,1.66,1.10005e+06
0.565657,1.66,1.21059e+06
0.585859,1.66,1.31439e+06
0.606061,1.66,1.40918e+06
0.626263,1.66,1.49455e+06
0.646465,1.66,1.80315e+06
0.666667,1.66,1.85279e+06
0.686869,1.66,1.89978e+06
0.707071,1.66,1.94101e+06
0.727273,1.66,1.9737e+06
0.747475,1.66,2.22625e+06
0.767677,1.66,2.2331e+06
0.787879,1.66,2.21938e+06
0.808081,1.66,2.18488e+06
0.828283,1.66,2.12965e+06
0.848485,1.66,2.05394e+06
0.868687,1.66,1.95829e+06
0.888889,1.66,1.84345e+06
0.909091,1.66,1.71043e+06
0.929293,1.66,1.56049e+06
0.949495,1.66,1.36405e+06
0.969697,1.66,1.11722e+06
0.989899,1.66,470867
1.0101,1.66,241716
1.0303,1.66,134654
1.05051,1.66,190447
1.07071,1.66,397047
1.09091,1.66,689592
1.11111,1.66,950404
1.13131,1.66,1.1152e+06
1.15152,1.66,1.46521e+06
1.17172,1.66,1.61572e+06
1.19192,1.66,1.76131e+06
1.21212,1.66,1.89916e+06
1.23232,1.66,2.02738e+06
1.25253,1.66,2.14495e+06
1.27273,1.66,2.2518e+06
1.29293,1.66,2.34874e+06
1.31313,1.66,1.36171e+06
1.33333,1.66,1.34124e+06
1.35354,1.66,1.31582e+06
1.37374,1.66,1.28387e+06
1.39394,1.66,1.24443e+06
1.41414,1.66,1.19717e+06
1.43434,1.66,1.14242e+06
1.45455,1.66,1.08112e+06
1.47475,1.66,1.01484e+06
1.49495,1.66,945796
1.51515,1.66,876841
1.53535,1.66,811450
1.55556,1.66,641124
1.57576,1.66,573064
1.59596,1.66,528003
1.61616,1.66,507717
1.63636,1.66,513227
1.65657,1.66,544796
1.67677,1.66,601933
1.69697,1.66,683390
1.71717,1.66,614172
1.73737,1.66,647668
1.75758,1.66,674894
1.77778,1.66,695588
1.79798,1.66,709503
1.81818,1.66,716410
1.83838,1.66,716098
1.85859,1.66,370970
1.87879,1.66,330830
1.89899,1.66,286478
1.91919,1.66,237859
1.93939,1.66,184931
1.9596,1.66,127660
1.9798,1.66,66021.1
2,1.66,0
0,1.68,0
0.020202,1.68,91850.6
0.040404,1.68,179703
0.0606061,1.68,263564
0.0808081,1.68,343439
0.10101,1.68,419335
0.121212,1.68,491258
0.141414,1.68,559214
0.161616,1.68,623211
0.181818,1.68,820632
0.20202,1.68,855430
0.222222,1.68,885159
0.242424,1.68,909789
0.262626,1.68,929293
0.282828,1.68,853041
0.30303,1.68,770434
0.323232,1.68,686847
0.343434,1.68,606467
0.363636,1.68,533019
0.383838,1.68,469764
0.40404,1.68,419499
0.424242,1.68,384559
0.444444,1.68,366818
0.464646,1.68,367685
0.484848,1.68,388106
0.505051,1.68,428565
0.525253,1.68,489083
0.545455,1.68,1.10636e+06
0.565657,1.68,1.21404e+06
0.585859,1.68,1.31396e+06
0.606061,1.68,1.40419e+06
0.626263,1.68,1.48469e+06
0.646465,1.68,1.82582e+06
0.666667,1.68,1.88025e+06
0.686869,1.68,1.93018e+06
0.707071,1.68,1.97269e+06
0.727273,1.68,2.0052e+06
0.747475,1.68,2.02546e+06
0.767677,1.68,2.27518e+06
0.787879,1.68,2.2538e+06
0.808081,1.68,2.21134e+06
0.828283,1.68,2.14797e+06
0.848485,1.68,2.06408e+06
0.868687,1.68,1.96032e+06
0.888889,1.68,1.83757e+06
0.909091,1.68,1.69698e+06
0.929293,1.68,1.5546e+06
0.949495,1.68,1.3452e+06
0.969697,1.68,1.07483e+06
0.989899,1.68,771905
1.0101,1.68,289622
1.0303,1.68,197391
1.05051,1.68,264646
1.07071,1.68,473585
1.09091,1.68,753591
1.11111,1.68,981234
1.13131,1.68,1.15325e+06
1.15152,1.68,1.46517e+06
1.17172,1.68,1.60406e+06
1.19192,1.68,1.73892e+06
1.21212,1.68,1.86664e+06
1.23232,1.68,1.98502e+06
1.25253,1.68,2.09278e+06
1.27273,1.68,2.18952e+06
1.29293,1.68,2.0356e+06
1.31313,1.68,1.92187e+06
1.33333,1.68,1.91011e+06
1.35354,1.68,1.3548e+06
1.37374,1.68,1.32225e+06
1.39394,1.68,1.28422e+06
1.41414,1.68,1.23994e+06
1.43434,1.68,1.18925e+06
1.45455,1.68,1.13264e+06
1.47475,1.68,1.07123e+06
1.49495,1.68,1.00677e+06
1.51515,1.68,941642
1.53535,1.68,878870
1.55556,1.68,704365
1.57576,1.68,630001
1.59596,1.68,575052
1.61616,1.68,541775
1.63636,1.68,531671
1.65657,1.68,545486
1.67677,1.68,583210
1.69697,1.68,644077
1.71717,1.68,726566
1.73737,1.68,634100
1.75758,1.68,660224
1.77778,1.68,680069
1.79798,1.68,693363
1.81818,1.68,699853
1.83838,1.68,699303
1.85859,1.68,386263
1.87879,1.68,343818
1.89899,1.68,297202
1.91919,1.68,246362
1.93939,1.68,191252
1.9596,1.68,131837
1.9798,1.68,68091.8
2,1.68,0
0,1.7,0
0.020202,1.7,94930.2
0.040404,1.7,185849
0.0606061,1.7,272762
0.0808081,1.7,355675
0.10101,1.7,434595
0.121212,1.7,509527
0.141414,1.7,580478
0.161616,1.7,647453
0.181818,1.7,710458
0.20202,1.7,851328
0.222222,1.7,882518
0.242424,1.7,908673
0.262626,1.7,929760
0.282828,1.7,801274
0.30303,1.7,721412
0.323232,1.7,644096
0.343434,1.7,572894
0.363636,1.7,510910
0.383838,1.7,460785
0.40404,1.7,424697
0.424242,1.7,404363
0.444444,1.7,401034
0.464646,1.7,415501
0.484848,1.7,448091
0.505051,1.7,498667
0.525253,1.7,566631
0.545455,1.7,1.11364e+06
0.565657,1.7,1.21787e+06
0.585859,1.7,1.31325e+06
0.606061,1.7,1.3982e+06
0.626263,1.7,1.79214e+06
0.646465,1.7,1.85379e+06
0.666667,1.7,1.9122e+06
0.686869,1.7,1.96433e+06
0.707071,1.7,2.00747e+06
0.727273,1.7,2.03923e+06
0.747475,1.7,2.05754e+06
0.767677,1.7,2.06068e+06
0.787879,1.7,2.30053e+06
0.808081,1.7,2.24864e+06
0.828283,1.7,2.17587e+06
0.848485,1.7,2.08274e+06
0.868687,1.7,1.97003e+06
0.888889,1.7,1.83875e+06
0.909091,1.7,1.69016e+06
0.929293,1.7,1.55932e+06
0.949495,1.7,1.31876e+06
0.969697,1.7,1.03243e+06
0.989899,1.7,728809
1.0101,1.7,357831
1.0303,1.7,283173
1.05051,1.7,363252
1.07071,1.7,574511
1.09091,1.7,840581
1.11111,1.7,1.03228e+06
1.13131,1.7,1.21272e+06
1.15152,1.7,1.35326e+06
1.17172,1.7,1.60838e+06
1.19192,1.7,1.73282e+06
1.21212,1.7,1.85072e+06
1.23232,1.7,1.95961e+06
1.25253,1.7,2.0579e+06
1.27273,1.7,2.14491e+06
1.29293,1.7,1.99638e+06
1.31313,1.7,1.89128e+06
1.33333,1.7,1.87558e+06
1.35354,1.7,1.8536e+06
1.37374,1.7,1.82494e+06
1.39394,1.7,1.79016e+06
1.41414,1.7,1.2886e+06
1.43434,1.7,1.24e+06
1.45455,1.7,1.18651e+06
1.47475,1.7,1.12876e+06
1.49495,1.7,1.06806e+06
1.51515,1.7,1.00632e+06
1.53535,1.7,946117
1.55556,1.7,769438
1.57576,1.7,690850
1.59596,1.7,628044
1.61616,1.7,583761
1.63636,1.7,559983
1.65657,1.7,557937
1.67677,1.7,578095
1.69697,1.7,620174
1.71717,1.7,683132
1.73737,1.7,623484
1.75758,1.7,648348
1.77778,1.7,667205
1.79798,1.7,679758
1.81818,1.7,685730
1.83838,1.7,442416
1.85859,1.7,401712
1.87879,1.7,356944
1.89899,1.7,308046
1.91919,1.7,254963
1.93939,1.7,197649
1.9596,1.7,136067
1.9798,1.7,70189.6
2,1.7,0
0,1.72,0
0.020202,1.72,98027.8
0.040404,1.72,192031
0.0606061,1.72,282016
0.0808081,1.72,367988
0.10101,1.72,449952
0.121212,1.72,527916
0.141414,1.72,601883
0.161616,1.72,671861
0.181818,1.72,737855
0.20202,1.72,799871
0.222222,1.72,881329
0.242424,1.72,908991
0.262626,1.72,828898
0.282828,1.72,752693
0.30303,1.72,678514
0.323232,1.72,609771
0.343434,1.72,549412
0.363636,1.72,499921
0.383838,1.72,463320
0.40404,1.72,441167
0.424242,1.72,434559
0.444444,1.72,444128
0.464646,1.72,470045
0.484848,1.72,512016
0.505051,1.72,569287
0.525253,1.72,640639
0.545455,1.72,724390
0.565657,1.72,1.22159e+06
0.585859,1.72,1.31163e+06
0.606061,1.72,1.75154e+06
0.626263,1.72,1.82023e+06
0.646465,1.72,1.88695e+06
0.666667,1.72,1.94853e+06
0.686869,1.72,2.00213e+06
0.707071,1.72,2.04524e+06
0.727273,1.72,2.07567e+06
0.747475,1.72,2.09155e+06
0.767677,1.72,2.09134e+06
0.787879,1.72,2.35892e+06
0.808081,1.72,2.29627e+06
0.828283,1.72,2.21299e+06
0.848485,1.72,2.10972e+06
0.868687,1.72,1.98737e+06
0.888889,1.72,1.84707e+06
0.909091,1.72,1.76568e+06
0.929293,1.72,1.55369e+06
0.949495,1.72,1.28954e+06
0.969697,1.72,993346
0.989899,1.72,693673
1.0101,1.72,427518
1.0303,1.72,382936
1.05051,1.72,477605
1.07071,1.72,691571
1.09091,1.72,942712
1.11111,1.72,1.09609e+06
1.13131,1.72,1.29021e+06
1.15152,1.72,1.42132e+06
1.17172,1.72,1.62859e+06
1.19192,1.72,1.7431e+06
1.21212,1.72,1.85171e+06
1.23232,1.72,1.95163e+06
1.25253,1.72,2.04099e+06
1.27273,1.72,2.11883e+06
1.29293,1.72,1.96451e+06
1.31313,1.72,1.9812e+06
1.33333,1.72,1.84342e+06
1.35354,1.72,1.81748e+06
1.37374,1.72,1.78463e+06
1.39394,1.72,1.74536e+06
1.41414,1.72,1.70115e+06
1.43434,1.72,1.65449e+06
1.45455,1.72,1.24487e+06
1.47475,1.72,1.1892e+06
1.49495,1.72,1.13105e+06
1.51515,1.72,1.07188e+06
1.53535,1.72,1.01379e+06
1.55556,1.72,836596
1.57576,1.72,755579
1.59596,1.72,686669
1.61616,1.72,633084
1.63636,1.72,597291
1.65657,1.72,580997
1.67677,1.72,585157
1.69697,1.72,609968
1.71717,1.72,654872
1.73737,1.72,718555
1.75758,1.72,639405
1.77778,1.72,657132
1.79798,1.72,668823
1.81818,1.72,499523
1.83838,1.72,460388
1.85859,1.72,417305
1.87879,1.72,370198
1.89899,1.72,319001
1.91919,1.72,263656
1.93939,1.72,204117
1.9596,1.72,140346
1.9798,1.72,72312.9
2,1.72,0
0,1.74,0
0.020202,1.74,101142
0.040404,1.74,198247
0.0606061,1.74,291322
0.0808081,1.74,380371
0.10101,1.74,465400
0.121212,1.74,546415
0.141414,1.74,623422
0.161616,1.74,696425
0.181818,1.74,765431
0.20202,1.74,830444
0.222222,1.74,891471
0.242424,1.74,910747
0.262626,1.74,780824
0.282828,1.74,709793
0.30303,1.74,643661
0.323232,1.74,585220
0.343434,1.74,536796
0.363636,1.74,500255
0.383838,1.74,476998
0.40404,1.74,467965
0.424242,1.74,473631
0.444444,1.74,494011
0.464646,1.74,528655
0.484848,1.74,576649
0.505051,1.74,636619
0.525253,1.74,706728
0.545455,1.74,784672
0.565657,1.74,867690
0.585859,1.74,1.30836e+06
0.606061,1.74,1.77938e+06
0.626263,1.74,1.85427e+06
0.646465,1.74,1.92517e+06
0.666667,1.74,1.98912e+06
0.686869,1.74,2.04347e+06
0.707071,1.74,2.08591e+06
0.727273,1.74,2.11444e+06
0.747475,1.74,2.1274e+06
0.767677,1.74,2.12342e+06
0.787879,1.74,2.1015e+06
0.808081,1.74,2.3537e+06
0.828283,1.74,2.25894e+06
0.848485,1.74,2.14477e+06
0.868687,1.74,2.01223e+06
0.888889,1.74,1.86256e+06
0.909091,1.74,1.78468e+06
0.929293,1.74,1.54295e+06
0.949495,1.74,1.26127e+06
0.969697,1.74,959841
0.989899,1.74,667280
1.0101,1.74,420658
1.0303,1.74,489056
1.05051,1.74,600486
1.07071,1.74,817951
1.09091,1.74,1.05358e+06
1.11111,1.74,1.24447e+06
1.13131,1.74,1.38267e+06
1.15152,1.74,1.50818e+06
1.17172,1.74,1.62084e+06
1.19192,1.74,1.7695e+06
1.21212,1.74,1.86952e+06
1.23232,1.74,1.9612e+06
1.25253,1.74,2.04237e+06
1.27273,1.74,1.92952e+06
1.29293,1.74,1.94034e+06
1.31313,1.74,1.94769e+06
1.33333,1.74,1.81369e+06
1.35354,1.74,1.78384e+06
1.37374,1.74,1.74681e+06
1.39394,1.74,1.70295e+06
1.41414,1.74,1.65362e+06
1.43434,1.74,1.60122e+06
1.45455,1.74,1.54913e+06
1.47475,1.74,1.50176e+06
1.49495,1.74,1.46453e+06
1.51515,1.74,1.13973e+06
1.53535,1.74,1.08293e+06
1.55556,1.74,906535
1.57576,1.74,824607
1.59596,1.74,751061
1.61616,1.74,689600
1.63636,1.74,643170
1.65657,1.74,613962
1.67677,1.74,603410
1.69697,1.74,612194
1.71717,1.74,640238
1.73737,1.74,686709
1.75758,1.74,750020
1.77778,1.74,649983
1.79798,1.74,557819
1.81818,1.74,520072
1.83838,1.74,478504
1.85859,1.74,433029
1.87879,1.74,383569
1.89899,1.74,330057
1.91919,1.74,272434
1.93939,1.74,210652
1.9596,1.74,144670
1.9798,1.74,74459.8
2,1.74,0
0,1.76,0
0.020202,1.76,104271
0.040404,1.76,204494
0.0606061,1.76,300675
0.0808081,1.76,392819
0.10101,1.76,480932
0.121212,1.76,565018
0.141414,1.76,645083
0.161616,1.76,721133
0.181818,1.76,793171
0.20202,1.76,861205
0.222222,1.76,925238
0.242424,1.76,972781
0.262626,1.76,959873
0.282828,1.76,860296
0.30303,1.76,761268
0.323232,1.76,669123
0.343434,1.76,589069
0.363636,1.76,525182
0.383838,1.76,480406
0.40404,1.76,456558
0.424242,1.76,454325
0.444444,1.76,473261
0.464646,1.76,511792
0.484848,1.76,567214
0.505051,1.76,635693
0.525253,1.76,712265
0.545455,1.76,790835
0.565657,1.76,891911
0.585859,1.76,1.73102e+06
0.606061,1.76,1.81397e+06
0.626263,1.76,1.8941e+06
0.646465,1.76,1.96832e+06
0.666667,1.76,2.03384e+06
0.686869,1.76,2.08823e+06
0.707071,1.76,2.12936e+06
0.727273,1.76,2.15543e+06
0.747475,1.76,2.16496e+06
0.767677,1.76,2.15682e+06
0.787879,1.76,2.13016e+06
0.808081,1.76,2.08449e+06
0.828283,1.76,2.31329e+06
0.848485,1.76,2.1876e+06
0.868687,1.76,2.04445e+06
0.888889,1.76,1.88523e+06
0.909091,1.76,1.79667e+06
0.929293,1.76,1.53125e+06
0.949495,1.76,1.23665e+06
0.969697,1.76,933115
0.989899,1.76,649353
1.0101,1.76,422495
1.0303,1.76,298115
1.05051,1.76,726115
1.07071,1.76,948276
1.09091,1.76,1.1682e+06
1.11111,1.76,1.34927e+06
1.13131,1.76,1.48741e+06
1.15152,1.76,1.61078e+06
1.17172,1.76,1.7191e+06
1.19192,1.76,1.8114e+06
1.21212,1.76,1.90372e+06
1.23232,1.76,1.98807e+06
1.25253,1.76,2.06199e+06
1.27273,1.76,1.92166e+06
1.29293,1.76,1.92412e+06
1.31313,1.76,1.92237e+06
1.33333,1.76,1.91761e+06
1.35354,1.76,1.75282e+06
1.37374,1.76,1.71166e+06
1.39394,1.76,1.66319e+06
1.41414,1.76,1.60866e+06
1.43434,1.76,1.55034e+06
1.45455,1.76,1.49151e+06
1.47475,1.76,1.43645e+06
1.49495,1.76,1.39047e+06
1.51515,1.76,1.35989e+06
1.53535,1.76,755702
1.55556,1.76,717447
1.57576,1.76,678137
1.59596,1.76,646615
1.61616,1.76,624128
1.63636,1.76,611512
1.65657,1.76,609200
1.67677,1.76,617217
1.69697,1.76,635182
1.71717,1.76,662307
1.73737,1.76,697399
1.75758,1.76,738857
1.77778,1.76,744553
1.79798,1.76,580988
1.81818,1.76,540759
1.83838,1.76,496750
1.85859,1.76,448872
1.87879,1.76,397048
1.89899,1.76,341207
1.91919,1.76,281290
1.93939,1.76,217247
1.9596,1.76,149037
1.9798,1.76,76628.5
2,1.76,0
0,1.78,0
0.020202,1.78,107413
0.040404,1.78,210769
0.0606061,1.78,310071
0.0808081,1.78,405327
0.10101,1.78,496540
0.121212,1.78,583715
0.141414,1.78,666857
0.161616,1.78,745972
0.181818,1.78,821065
0.20202,1.78,892140
0.222222,1.78,942960
0.242424,1.78,959058
0.262626,1.78,959076
0.282828,1.78,864316
0.30303,1.78,768621
0.323232,1.78,678413
0.343434,1.78,598984
0.363636,1.78,534496
0.383838,1.78,487981
0.40404,1.78,461340
0.424242,1.78,455345
0.444444,1.78,469637
0.464646,1.78,502729
0.484848,1.78,552001
0.505051,1.78,613706
0.525253,1.78,682965
0.545455,1.78,753770
0.565657,1.78,1.41546e+06
0.585859,1.78,1.457e+06
0.606061,1.78,2.1252e+06
0.626263,1.78,2.19006e+06
0.646465,1.78,2.26939e+06
0.666667,1.78,2.08256e+06
0.686869,1.78,2.13627e+06
0.707071,1.78,2.17545e+06
0.727273,1.78,2.1985e+06
0.747475,1.78,2.20414e+06
0.767677,1.78,2.19142e+06
0.787879,1.78,2.15971e+06
0.808081,1.78,2.10869e+06
0.828283,1.78,2.37558e+06
0.848485,1.78,2.23789e+06
0.868687,1.78,2.08387e+06
0.888889,1.78,2.05902e+06
0.909091,1.78,1.80624e+06
0.929293,1.78,1.5217e+06
0.949495,1.78,1.21728e+06
0.969697,1.78,913310
0.989899,1.78,638553
1.0101,1.78,430211
1.0303,1.78,333924
1.05051,1.78,850153
1.07071,1.78,1.07861e+06
1.09091,1.78,1.28306e+06
1.11111,1.78,1.46125e+06
1.13131,1.78,1.60208e+06
1.15152,1.78,1.72636e+06
1.17172,1.78,1.83368e+06
1.19192,1.78,1.92402e+06
1.21212,1.78,1.95353e+06
1.23232,1.78,2.03166e+06
1.25253,1.78,2.09944e+06
1.27273,1.78,1.92157e+06
1.29293,1.78,1.91604e+06
1.31313,1.78,1.90553e+06
1.33333,1.78,1.89111e+06
1.35354,1.78,1.72448e+06
1.37374,1.78,1.67935e+06
1.39394,1.78,1.62634e+06
1.41414,1.78,1.56659e+06
1.43434,1.78,1.50226e+06
1.45455,1.78,1.43651e+06
1.47475,1.78,1.37351e+06
1.49495,1.78,883365
1.51515,1.78,804818
1.53535,1.78,781316
1.55556,1.78,726182
1.57576,1.78,689698
1.59596,1.78,660371
1.61616,1.78,639421
1.63636,1.78,627661
1.65657,1.78,625500
1.67677,1.78,632937
1.69697,1.78,649568
1.71717,1.78,674581
1.73737,1.78,706758
1.75758,1.78,714553
1.77778,1.78,724795
1.79798,1.78,604285
1.81818,1.78,561569
1.83838,1.78,515111
1.85859,1.78,464822
1.87879,1.78,410623
1.89899,1.78,352441
1.91919,1.78,290217
1.93939,1.78,223898
1.9596,1.78,153442
1.9798,1.78,78817.4
2,1.78,0
0,1.8,0
0.020202,1.8,110568
0.040404,1.8,217068
0.0606061,1.8,319507
0.0808081,1.8,417888
0.10101,1.8,512216
0.121212,1.8,602497
0.141414,1.8,688734
0.161616,1.8,770933
0.181818,1.8,849098
0.20202,1.8,906701
0.222222,1.8,927475
0.242424,1.8,945676
0.262626,1.8,957509
0.282828,1.8,867880
0.30303,1.8,775811
0.323232,1.8,687811
0.343434,1.8,609255
0.363636,1.8,544393
0.383838,1.8,496342
0.40404,1.8,467088
0.424242,1.8,457491
0.444444,1.8,467277
0.464646,1.8,495044
0.484848,1.8,538260
0.505051,1.8,593261
0.525253,1.8,655256
0.545455,1.8,1.3153e+06
0.565657,1.8,1.36239e+06
0.585859,1.8,1.40778e+06
0.606061,1.8,1.44663e+06
0.626263,1.8,2.10566e+06
0.646465,1.8,2.19914e+06
0.666667,1.8,2.29759e+06
0.686869,1.8,2.39584e+06
0.707071,1.8,2.48951e+06
0.727273,1.8,2.24354e+06
0.747475,1.8,2.24481e+06
0.767677,1.8,2.22711e+06
0.787879,1.8,2.19002e+06
0.808081,1.8,2.13341e+06
0.828283,1.8,2.05751e+06
0.848485,1.8,2.29528e+06
0.868687,1.8,2.13026e+06
0.888889,1.8,2.09349e+06
0.909091,1.8,1.81689e+06
0.929293,1.8,1.51632e+06
0.949495,1.8,1.20373e+06
0.969697,1.8,899506
0.989899,1.8,632481
1.0101,1.8,439926
1.0303,1.8,367550
1.05051,1.8,469503
1.07071,1.8,1.20646e+06
1.09091,1.8,1.39605e+06
1.11111,1.8,1.5788e+06
1.13131,1.8,1.72472e+06
1.15152,1.8,1.85256e+06
1.17172,1.8,1.96179e+06
1.19192,1.8,2.05229e+06
1.21212,1.8,2.0178e+06
1.23232,1.8,2.091e+06
1.25253,1.8,1.93593e+06
1.27273,1.8,1.92926e+06
1.29293,1.8,1.91619e+06
