Distance[um],dz[um],Mag_Ez
0.868687,1.58,370953
0.888889,1.58,291710
0.909091,1.58,208476
0.929293,1.58,121495
0.949495,1.58,383853
0.969697,1.58,577801
0.989899,1.58,591926
1.0101,1.58,612699
1.0303,1.58,631997
1.05051,1.58,654881
1.07071,1.58,680995
1.09091,1.58,709886
1.11111,1.58,741009
1.13131,1.58,773726
1.15152,1.58,807302
1.17172,1.58,846450
1.19192,1.58,877631
1.21212,1.58,901872
1.23232,1.58,920953
1.25253,1.58,937111
1.27273,1.58,953035
1.29293,1.58,1.3276e+06
1.31313,1.58,1.3998e+06
1.33333,1.58,1.46459e+06
1.35354,1.58,1.52181e+06
1.37374,1.58,1.57141e+06
1.39394,1.58,1.61339e+06
1.41414,1.58,1.64786e+06
1.43434,1.58,1.49381e+06
1.45455,1.58,1.52491e+06
1.47475,1.58,1.55391e+06
1.49495,1.58,1.58154e+06
1.51515,1.58,1.60854e+06
1.53535,1.58,1.63573e+06
1.55556,1.58,1.66397e+06
1.57576,1.58,1.70327e+06
1.59596,1.58,1.71689e+06
1.61616,1.58,1.72405e+06
1.63636,1.58,1.72566e+06
1.65657,1.58,1.71507e+06
1.67677,1.58,1.67849e+06
1.69697,1.58,1.63959e+06
1.71717,1.58,1.59768e+06
1.73737,1.58,1.5522e+06
1.75758,1.58,1.50281e+06
1.77778,1.58,1.44932e+06
1.79798,1.58,1.39173e+06
1.81818,1.58,1.33022e+06
1.83838,1.58,1.26515e+06
1.85859,1.58,1.19704e+06
1.87879,1.58,1.12662e+06
1.89899,1.58,1.05477e+06
1.91919,1.58,982564
1.93939,1.58,1.07534e+06
1.9596,1.58,996841
1.9798,1.58,919878
2,1.58,845013
0,1.6,1.20616e+06
0.020202,1.6,1.30922e+06
0.040404,1.6,1.4155e+06
0.0606061,1.6,1.52389e+06
0.0808081,1.6,1.63351e+06
0.10101,1.6,1.74581e+06
0.121212,1.6,1.83553e+06
0.141414,1.6,1.92181e+06
0.161616,1.6,2.00411e+06
0.181818,1.6,2.082e+06
0.20202,1.6,2.15522e+06
0.222222,1.6,2.22368e+06
0.242424,1.6,2.2874e+06
0.262626,1.6,2.34658e+06
0.282828,1.6,2.40154e+06
0.30303,1.6,2.45279e+06
0.323232,1.6,2.50096e+06
0.343434,1.6,2.39877e+06
0.363636,1.6,2.25751e+06
0.383838,1.6,2.11485e+06
0.40404,1.6,1.97293e+06
0.424242,1.6,1.83392e+06
0.444444,1.6,1.70004e+06
0.464646,1.6,1.57355e+06
0.484848,1.6,1.21532e+06
0.505051,1.6,1.18775e+06
0.525253,1.6,1.16531e+06
0.545455,1.6,1.14666e+06
0.565657,1.6,1.13084e+06
0.585859,1.6,1.11727e+06
0.606061,1.6,1.10573e+06
0.626263,1.6,1.09639e+06
0.646465,1.6,1.08977e+06
0.666667,1.6,1.0868e+06
0.686869,1.6,2.19513e+06
0.707071,1.6,1.84295e+06
0.727273,1.6,1.38328e+06
0.747475,1.6,1.25219e+06
0.767677,1.6,1.12577e+06
0.787879,1.6,998192
0.808081,1.6,866191
0.828283,1.6,729039
0.848485,1.6,588561
0.868687,1.6,449131
0.888889,1.6,317670
0.909091,1.6,321728
0.929293,1.6,209002
0.949495,1.6,357618
0.969697,1.6,611995
0.989899,1.6,619785
1.0101,1.6,635925
1.0303,1.6,659683
1.05051,1.6,690232
1.07071,1.6,726650
1.09091,1.6,767922
1.11111,1.6,812938
1.13131,1.6,860495
1.15152,1.6,909295
1.17172,1.6,961358
1.19192,1.6,998315
1.21212,1.6,1.02517e+06
1.23232,1.6,1.04319e+06
1.25253,1.6,1.05412e+06
1.27273,1.6,1.06014e+06
1.29293,1.6,1.42564e+06
1.31313,1.6,1.50098e+06
1.33333,1.6,1.56906e+06
1.35354,1.6,1.62968e+06
1.37374,1.6,1.68275e+06
1.39394,1.6,1.72823e+06
1.41414,1.6,1.55728e+06
1.43434,1.6,1.58876e+06
1.45455,1.6,1.61692e+06
1.47475,1.6,1.64238e+06
1.49495,1.6,1.66582e+06
1.51515,1.6,1.68796e+06
1.53535,1.6,1.70959e+06
1.55556,1.6,1.73152e+06
1.57576,1.6,1.75602e+06
1.59596,1.6,1.76487e+06
1.61616,1.6,1.7669e+06
1.63636,1.6,1.7629e+06
1.65657,1.6,1.7538e+06
1.67677,1.6,1.73136e+06
1.69697,1.6,1.68919e+06
1.71717,1.6,1.64474e+06
1.73737,1.6,1.59736e+06
1.75758,1.6,1.54654e+06
1.77778,1.6,1.49198e+06
1.79798,1.6,1.43353e+06
1.81818,1.6,1.37125e+06
1.83838,1.6,1.30536e+06
1.85859,1.6,1.23627e+06
1.87879,1.6,1.16454e+06
1.89899,1.6,1.09095e+06
1.91919,1.6,1.21938e+06
1.93939,1.6,1.14136e+06
1.9596,1.6,1.06293e+06
1.9798,1.6,984415
2,1.6,906352
0,1.62,1.25567e+06
0.020202,1.62,1.36235e+06
0.040404,1.62,1.47063e+06
0.0606061,1.62,1.57947e+06
0.0808081,1.62,1.68803e+06
0.10101,1.62,1.79567e+06
0.121212,1.62,1.90383e+06
0.141414,1.62,1.98873e+06
0.161616,1.62,2.06946e+06
0.181818,1.62,2.14569e+06
0.20202,1.62,2.21725e+06
0.222222,1.62,2.28411e+06
0.242424,1.62,2.34638e+06
0.262626,1.62,2.40434e+06
0.282828,1.62,2.45842e+06
0.30303,1.62,2.50918e+06
0.323232,1.62,2.47087e+06
0.343434,1.62,2.3384e+06
0.363636,1.62,2.20572e+06
0.383838,1.62,2.07468e+06
0.40404,1.62,1.94712e+06
0.424242,1.62,1.82494e+06
0.444444,1.62,1.71011e+06
0.464646,1.62,1.60459e+06
0.484848,1.62,1.51044e+06
0.505051,1.62,1.29414e+06
0.525253,1.62,1.29176e+06
0.545455,1.62,1.29108e+06
0.565657,1.62,1.29147e+06
0.585859,1.62,1.29272e+06
0.606061,1.62,1.29495e+06
0.626263,1.62,1.29871e+06
0.646465,1.62,1.30486e+06
0.666667,1.62,2.31447e+06
0.686869,1.62,1.96446e+06
0.707071,1.62,1.71784e+06
0.727273,1.62,1.33942e+06
0.747475,1.62,1.23205e+06
0.767677,1.62,1.13338e+06
0.787879,1.62,1.03572e+06
0.808081,1.62,933880
0.828283,1.62,825254
0.848485,1.62,709769
0.868687,1.62,589906
0.888889,1.62,470689
0.909091,1.62,359695
0.929293,1.62,267046
0.949495,1.62,256936
0.969697,1.62,735157
0.989899,1.62,843443
1.0101,1.62,964807
1.0303,1.62,685785
1.05051,1.62,727872
1.07071,1.62,778200
1.09091,1.62,835188
1.11111,1.62,897164
1.13131,1.62,962359
1.15152,1.62,1.03401e+06
1.17172,1.62,1.09208e+06
1.19192,1.62,1.13734e+06
1.21212,1.62,1.17012e+06
1.23232,1.62,1.19117e+06
1.25253,1.62,1.20174e+06
1.27273,1.62,1.20348e+06
1.29293,1.62,1.53232e+06
1.31313,1.62,1.61136e+06
1.33333,1.62,1.68355e+06
1.35354,1.62,1.74865e+06
1.37374,1.62,1.59477e+06
1.39394,1.62,1.63284e+06
1.41414,1.62,1.66603e+06
1.43434,1.62,1.69483e+06
1.45455,1.62,1.71979e+06
1.47475,1.62,1.74149e+06
1.49495,1.62,1.76057e+06
1.51515,1.62,1.77771e+06
1.53535,1.62,1.79367e+06
1.55556,1.62,1.80921e+06
1.57576,1.62,1.81955e+06
1.59596,1.62,1.82341e+06
1.61616,1.62,1.82014e+06
1.63636,1.62,1.81043e+06
1.65657,1.62,1.79507e+06
1.67677,1.62,1.7891e+06
1.69697,1.62,1.74238e+06
1.71717,1.62,1.69428e+06
1.73737,1.62,1.644e+06
1.75758,1.62,1.5909e+06
1.77778,1.62,1.53454e+06
1.79798,1.62,1.47465e+06
1.81818,1.62,1.41116e+06
1.83838,1.62,1.34414e+06
1.85859,1.62,1.27387e+06
1.87879,1.62,1.2008e+06
1.89899,1.62,1.3527e+06
1.91919,1.62,1.27799e+06
1.93939,1.62,1.20139e+06
1.9596,1.62,1.12302e+06
1.9798,1.62,1.04318e+06
2,1.62,962380
0,1.64,1.29822e+06
0.020202,1.64,1.40843e+06
0.040404,1.64,1.51883e+06
0.0606061,1.64,1.6284e+06
0.0808081,1.64,1.73636e+06
0.10101,1.64,1.84212e+06
0.121212,1.64,1.94532e+06
0.141414,1.64,2.04571e+06
0.161616,1.64,2.12518e+06
0.181818,1.64,2.20009e+06
0.20202,1.64,2.27036e+06
0.222222,1.64,2.33603e+06
0.242424,1.64,2.39732e+06
0.262626,1.64,2.45458e+06
0.282828,1.64,2.50831e+06
0.30303,1.64,2.55917e+06
0.323232,1.64,2.40955e+06
0.343434,1.64,2.28576e+06
0.363636,1.64,2.16469e+06
0.383838,1.64,2.04788e+06
0.40404,1.64,1.93694e+06
0.424242,1.64,1.83347e+06
0.444444,1.64,1.73917e+06
0.464646,1.64,1.65574e+06
0.484848,1.64,1.58494e+06
0.505051,1.64,1.44306e+06
0.525253,1.64,1.4619e+06
0.545455,1.64,1.47941e+06
0.565657,1.64,1.49537e+06
0.585859,1.64,1.50988e+06
0.606061,1.64,1.52346e+06
0.626263,1.64,1.53697e+06
0.646465,1.64,1.55168e+06
0.666667,1.64,2.10511e+06
0.686869,1.64,1.86617e+06
0.707071,1.64,1.70935e+06
0.727273,1.64,1.6178e+06
0.747475,1.64,1.36346e+06
0.767677,1.64,1.27735e+06
0.787879,1.64,1.19529e+06
0.808081,1.64,1.11021e+06
0.828283,1.64,1.01761e+06
0.848485,1.64,915532
0.868687,1.64,804546
0.888889,1.64,687792
0.909091,1.64,570949
0.929293,1.64,462246
0.949495,1.64,465411
0.969697,1.64,336435
0.989899,1.64,821963
1.0101,1.64,922259
1.0303,1.64,1.03107e+06
1.05051,1.64,1.14934e+06
1.07071,1.64,1.27807e+06
1.09091,1.64,1.41838e+06
1.11111,1.64,991560
1.13131,1.64,1.0762e+06
1.15152,1.64,1.16441e+06
1.17172,1.64,1.23432e+06
1.19192,1.64,1.29032e+06
1.21212,1.64,1.33221e+06
1.23232,1.64,1.36027e+06
1.25253,1.64,1.37521e+06
1.27273,1.64,1.37821e+06
1.29293,1.64,1.64896e+06
1.31313,1.64,1.73228e+06
1.33333,1.64,1.62875e+06
1.35354,1.64,1.67649e+06
1.37374,1.64,1.71819e+06
1.39394,1.64,1.75419e+06
1.41414,1.64,1.78491e+06
1.43434,1.64,1.81079e+06
1.45455,1.64,1.83234e+06
1.47475,1.64,1.8501e+06
1.49495,1.64,1.86469e+06
1.51515,1.64,1.87674e+06
1.53535,1.64,1.88697e+06
1.55556,1.64,1.88659e+06
1.57576,1.64,1.89298e+06
1.59596,1.64,1.89162e+06
1.61616,1.64,1.88292e+06
1.63636,1.64,1.86741e+06
1.65657,1.64,1.84579e+06
1.67677,1.64,1.81892e+06
1.69697,1.64,1.79946e+06
1.71717,1.64,1.74648e+06
1.73737,1.64,1.69221e+06
1.75758,1.64,1.63587e+06
1.77778,1.64,1.5769e+06
1.79798,1.64,1.51489e+06
1.81818,1.64,1.44963e+06
1.83838,1.64,1.38107e+06
1.85859,1.64,1.30936e+06
1.87879,1.64,1.47215e+06
1.89899,1.64,1.40265e+06
1.91919,1.64,1.33029e+06
1.93939,1.64,1.25494e+06
1.9596,1.64,1.1767e+06
1.9798,1.64,1.09584e+06
2,1.64,1.01285e+06
0,1.66,1.33373e+06
0.020202,1.66,1.44732e+06
0.040404,1.66,1.55984e+06
0.0606061,1.66,1.67033e+06
0.0808081,1.66,1.77806e+06
0.10101,1.66,1.88249e+06
0.121212,1.66,1.98331e+06
0.141414,1.66,2.0804e+06
0.161616,1.66,2.17114e+06
0.181818,1.66,2.24504e+06
0.20202,1.66,2.31436e+06
0.222222,1.66,2.37925e+06
0.242424,1.66,2.43999e+06
0.262626,1.66,2.49702e+06
0.282828,1.66,2.55092e+06
0.30303,1.66,2.47057e+06
0.323232,1.66,2.35437e+06
0.343434,1.66,2.2422e+06
0.363636,1.66,2.13529e+06
0.383838,1.66,2.03492e+06
0.40404,1.66,1.94238e+06
0.424242,1.66,1.85905e+06
0.444444,1.66,1.78632e+06
0.464646,1.66,1.72563e+06
0.484848,1.66,1.67847e+06
0.505051,1.66,1.64636e+06
0.525253,1.66,1.67043e+06
0.545455,1.66,1.7053e+06
0.565657,1.66,1.73506e+06
0.585859,1.66,1.7602e+06
0.606061,1.66,1.78158e+06
0.626263,1.66,1.80043e+06
0.646465,1.66,2.25802e+06
0.666667,1.66,2.03415e+06
0.686869,1.66,1.88994e+06
0.707071,1.66,1.80847e+06
0.727273,1.66,1.77404e+06
0.747475,1.66,1.62029e+06
0.767677,1.66,1.53306e+06
0.787879,1.66,1.45383e+06
0.808081,1.66,1.37366e+06
0.828283,1.66,1.28613e+06
0.848485,1.66,1.18739e+06
0.868687,1.66,1.07614e+06
0.888889,1.66,953598
0.909091,1.66,823564
0.929293,1.66,692370
0.949495,1.66,635534
0.969697,1.66,415449
0.989899,1.66,851800
1.0101,1.66,949871
1.0303,1.66,1.05154e+06
1.05051,1.66,1.1576e+06
1.07071,1.66,1.26896e+06
1.09091,1.66,1.3866e+06
1.11111,1.66,1.51156e+06
1.13131,1.66,1.91956e+06
1.15152,1.66,1.5422e+06
1.17172,1.66,1.704e+06
1.19192,1.66,1.87398e+06
1.21212,1.66,2.05209e+06
1.23232,1.66,2.23927e+06
1.25253,1.66,2.43741e+06
1.27273,1.66,2.64938e+06
1.29293,1.66,2.87902e+06
1.31313,1.66,1.71279e+06
1.33333,1.66,1.76545e+06
1.35354,1.66,1.81149e+06
1.37374,1.66,1.85119e+06
1.39394,1.66,1.88486e+06
1.41414,1.66,1.91286e+06
1.43434,1.66,1.93562e+06
1.45455,1.66,1.95359e+06
1.47475,1.66,1.9673e+06
1.49495,1.66,1.9773e+06
1.51515,1.66,1.98421e+06
1.53535,1.66,1.98869e+06
1.55556,1.66,1.97458e+06
1.57576,1.66,1.97557e+06
1.59596,1.66,1.96879e+06
1.61616,1.66,1.95451e+06
1.63636,1.66,1.93315e+06
1.65657,1.66,1.90527e+06
1.67677,1.66,1.87162e+06
1.69697,1.66,1.83307e+06
1.71717,1.66,1.8018e+06
1.73737,1.66,1.74235e+06
1.75758,1.66,1.68173e+06
1.77778,1.66,1.61923e+06
1.79798,1.66,1.55432e+06
1.81818,1.66,1.48665e+06
1.83838,1.66,1.41604e+06
1.85859,1.66,1.57606e+06
1.87879,1.66,1.51279e+06
1.89899,1.66,1.44616e+06
1.91919,1.66,1.37582e+06
1.93939,1.66,1.30164e+06
1.9596,1.66,1.22367e+06
1.9798,1.66,1.14217e+06
2,1.66,1.0576e+06
0,1.68,1.36222e+06
0.020202,1.68,1.47892e+06
0.040404,1.68,1.59347e+06
0.0606061,1.68,1.70499e+06
0.0808081,1.68,1.81276e+06
0.10101,1.68,1.91633e+06
0.121212,1.68,2.0154e+06
0.141414,1.68,2.10992e+06
0.161616,1.68,2.20004e+06
0.181818,1.68,2.28051e+06
0.20202,1.68,2.34921e+06
0.222222,1.68,2.41366e+06
0.242424,1.68,2.47424e+06
0.262626,1.68,2.53147e+06
0.282828,1.68,2.52135e+06
0.30303,1.68,2.41128e+06
0.323232,1.68,2.30677e+06
0.343434,1.68,2.20872e+06
0.363636,1.68,2.11809e+06
0.383838,1.68,2.03587e+06
0.40404,1.68,1.96311e+06
0.424242,1.68,1.90089e+06
0.444444,1.68,1.85032e+06
0.464646,1.68,1.81259e+06
0.484848,1.68,1.78889e+06
0.505051,1.68,1.78048e+06
0.525253,1.68,1.78867e+06
0.545455,1.68,1.96278e+06
0.565657,1.68,2.00351e+06
0.585859,1.68,2.03553e+06
0.606061,1.68,2.06008e+06
0.626263,1.68,2.07874e+06
0.646465,1.68,2.21392e+06
0.666667,1.68,2.0884e+06
0.686869,1.68,2.02392e+06
0.707071,1.68,2.00471e+06
0.727273,1.68,2.01619e+06
0.747475,1.68,2.04497e+06
0.767677,1.68,1.87892e+06
0.787879,1.68,1.7913e+06
0.808081,1.68,1.7057e+06
0.828283,1.68,1.61383e+06
0.848485,1.68,1.50992e+06
0.868687,1.68,1.39078e+06
0.888889,1.68,1.25575e+06
0.909091,1.68,1.10672e+06
0.929293,1.68,1.07923e+06
0.949495,1.68,774673
0.969697,1.68,460612
0.989899,1.68,425796
1.0101,1.68,1.02908e+06
1.0303,1.68,1.13971e+06
1.05051,1.68,1.25031e+06
1.07071,1.68,1.36164e+06
1.09091,1.68,1.47455e+06
1.11111,1.68,1.58999e+06
1.13131,1.68,1.73195e+06
1.15152,1.68,1.47892e+06
1.17172,1.68,1.63751e+06
1.19192,1.68,1.79503e+06
1.21212,1.68,1.95227e+06
1.23232,1.68,2.11099e+06
1.25253,1.68,2.2739e+06
1.27273,1.68,2.44469e+06
1.29293,1.68,2.77515e+06
1.31313,1.68,1.83179e+06
1.33333,1.68,1.75879e+06
1.35354,1.68,1.95538e+06
1.37374,1.68,1.99281e+06
1.39394,1.68,2.02391e+06
1.41414,1.68,2.04901e+06
1.43434,1.68,2.06848e+06
1.45455,1.68,2.08276e+06
1.47475,1.68,2.09233e+06
1.49495,1.68,2.0977e+06
1.51515,1.68,2.09946e+06
1.53535,1.68,2.09824e+06
1.55556,1.68,2.07139e+06
1.57576,1.68,2.06673e+06
1.59596,1.68,2.05433e+06
1.61616,1.68,2.03435e+06
1.63636,1.68,2.00707e+06
1.65657,1.68,1.97296e+06
1.67677,1.68,1.93261e+06
1.69697,1.68,1.88679e+06
1.71717,1.68,1.83641e+06
1.73737,1.68,1.79503e+06
1.75758,1.68,1.72898e+06
1.77778,1.68,1.66195e+06
1.79798,1.68,1.59326e+06
1.81818,1.68,1.52244e+06
1.83838,1.68,1.44917e+06
1.85859,1.68,1.60734e+06
1.87879,1.68,1.54703e+06
1.89899,1.68,1.48279e+06
1.91919,1.68,1.41423e+06
1.93939,1.68,1.3412e+06
1.9596,1.68,1.26373e+06
1.9798,1.68,1.18205e+06
2,1.68,1.0966e+06
0,1.7,1.38375e+06
0.020202,1.7,1.5032e+06
0.040404,1.7,1.61963e+06
0.0606061,1.7,1.73217e+06
0.0808081,1.7,1.84019e+06
0.10101,1.7,1.94325e+06
0.121212,1.7,2.04113e+06
0.141414,1.7,2.13382e+06
0.161616,1.7,2.2215e+06
0.181818,1.7,2.3046e+06
0.20202,1.7,2.37492e+06
0.222222,1.7,2.43926e+06
0.242424,1.7,2.50005e+06
0.262626,1.7,2.55789e+06
0.282828,1.7,2.45653e+06
0.30303,1.7,2.35825e+06
0.323232,1.7,2.26786e+06
0.343434,1.7,2.18597e+06
0.363636,1.7,2.11329e+06
0.383838,1.7,2.05052e+06
0.40404,1.7,1.99843e+06
0.424242,1.7,1.95784e+06
0.444444,1.7,1.92958e+06
0.464646,1.7,1.91456e+06
0.484848,1.7,1.9137e+06
0.505051,1.7,1.92801e+06
0.525253,1.7,1.95848e+06
0.545455,1.7,2.24634e+06
0.565657,1.7,2.29409e+06
0.585859,1.7,2.32817e+06
0.606061,1.7,2.35016e+06
0.626263,1.7,2.39876e+06
0.646465,1.7,2.29588e+06
0.666667,1.7,2.25315e+06
0.686869,1.7,2.25474e+06
0.707071,1.7,2.28602e+06
0.727273,1.7,2.33354e+06
0.747475,1.7,2.38504e+06
0.767677,1.7,2.42945e+06
0.787879,1.7,2.19067e+06
0.808081,1.7,2.09086e+06
0.828283,1.7,1.98675e+06
0.848485,1.7,1.87069e+06
0.868687,1.7,1.73758e+06
0.888889,1.7,1.58489e+06
0.909091,1.7,1.4126e+06
0.929293,1.7,1.30389e+06
0.949495,1.7,890811
0.969697,1.7,484623
0.989899,1.7,347280
1.0101,1.7,1.14539e+06
1.0303,1.7,1.27774e+06
1.05051,1.7,1.40624e+06
1.07071,1.7,1.53154e+06
1.09091,1.7,1.65434e+06
1.11111,1.7,1.77547e+06
1.13131,1.7,1.70274e+06
1.15152,1.7,1.93541e+06
1.17172,1.7,1.7282e+06
1.19192,1.7,1.87275e+06
1.21212,1.7,2.00913e+06
1.23232,1.7,2.13994e+06
1.25253,1.7,2.2687e+06
1.27273,1.7,2.39994e+06
1.29293,1.7,2.66363e+06
1.31313,1.7,2.14015e+06
1.33333,1.7,2.0404e+06
1.35354,1.7,1.94907e+06
1.37374,1.7,1.86988e+06
1.39394,1.7,1.80739e+06
1.41414,1.7,2.19266e+06
1.43434,1.7,2.20875e+06
1.45455,1.7,2.21927e+06
1.47475,1.7,2.22466e+06
1.49495,1.7,2.22541e+06
1.51515,1.7,2.22206e+06
1.53535,1.7,2.2152e+06
1.55556,1.7,2.17655e+06
1.57576,1.7,2.16599e+06
1.59596,1.7,2.14779e+06
1.61616,1.7,2.12199e+06
1.63636,1.7,2.08877e+06
1.65657,1.7,2.04844e+06
1.67677,1.7,2.00149e+06
1.69697,1.7,1.94857e+06
1.71717,1.7,1.89046e+06
1.73737,1.7,1.85116e+06
1.75758,1.7,1.77843e+06
1.77778,1.7,1.70575e+06
1.79798,1.7,1.63231e+06
1.81818,1.7,1.5575e+06
1.83838,1.7,1.68676e+06
1.85859,1.7,1.63246e+06
1.87879,1.7,1.57447e+06
1.89899,1.7,1.5122e+06
1.91919,1.7,1.44525e+06
1.93939,1.7,1.37344e+06
1.9596,1.7,1.29677e+06
1.9798,1.7,1.21544e+06
2,1.7,1.12987e+06
0,1.72,1.39848e+06
0.020202,1.72,1.52024e+06
0.040404,1.72,1.63827e+06
0.0606061,1.72,1.75177e+06
0.0808081,1.72,1.86013e+06
0.10101,1.72,1.96297e+06
0.121212,1.72,2.06011e+06
0.141414,1.72,2.1516e+06
0.161616,1.72,2.23768e+06
0.181818,1.72,2.31879e+06
0.20202,1.72,2.39562e+06
0.222222,1.72,2.45617e+06
0.242424,1.72,2.51749e+06
0.262626,1.72,2.49044e+06
0.282828,1.72,2.39682e+06
0.30303,1.72,2.31269e+06
0.323232,1.72,2.2384e+06
0.343434,1.72,2.17428e+06
0.363636,1.72,2.12076e+06
0.383838,1.72,2.07827e+06
0.40404,1.72,2.04731e+06
0.424242,1.72,2.02842e+06
0.444444,1.72,2.02216e+06
0.464646,1.72,2.02916e+06
0.484848,1.72,2.05009e+06
0.505051,1.72,2.08565e+06
0.525253,1.72,2.13659e+06
0.545455,1.72,2.20369e+06
0.565657,1.72,2.6006e+06
0.585859,1.72,2.6308e+06
0.606061,1.72,2.58313e+06
0.626263,1.72,2.50469e+06
0.646465,1.72,2.48633e+06
0.666667,1.72,2.51217e+06
0.686869,1.72,2.56751e+06
0.707071,1.72,2.63886e+06
0.727273,1.72,2.71388e+06
0.747475,1.72,2.78146e+06
0.767677,1.72,2.83166e+06
0.787879,1.72,2.63792e+06
0.808081,1.72,2.51664e+06
0.828283,1.72,2.39395e+06
0.848485,1.72,2.26029e+06
0.868687,1.72,2.10869e+06
0.888889,1.72,1.9347e+06
0.909091,1.72,1.80626e+06
0.929293,1.72,1.50731e+06
0.949495,1.72,992543
0.969697,1.72,500796
0.989899,1.72,267227
1.0101,1.72,523333
1.0303,1.72,1.45181e+06
1.05051,1.72,1.60825e+06
1.07071,1.72,1.75815e+06
1.09091,1.72,1.90211e+06
1.11111,1.72,2.0408e+06
1.13131,1.72,1.82249e+06
1.15152,1.72,2.05505e+06
1.17172,1.72,1.95297e+06
1.19192,1.72,2.08601e+06
1.21212,1.72,2.20354e+06
1.23232,1.72,2.30898e+06
1.25253,1.72,2.40667e+06
1.27273,1.72,2.50196e+06
1.29293,1.72,2.6682e+06
1.31313,1.72,2.82193e+06
1.33333,1.72,2.35382e+06
1.35354,1.72,2.23776e+06
1.37374,1.72,2.12918e+06
1.39394,1.72,2.03185e+06
1.41414,1.72,1.95037e+06
1.43434,1.72,1.89022e+06
1.45455,1.72,2.36271e+06
1.47475,1.72,2.36394e+06
1.49495,1.72,2.36012e+06
1.51515,1.72,2.35175e+06
1.53535,1.72,2.33939e+06
1.55556,1.72,2.28974e+06
1.57576,1.72,2.27302e+06
1.59596,1.72,2.24886e+06
1.61616,1.72,2.21715e+06
1.63636,1.72,2.17794e+06
1.65657,1.72,2.13144e+06
1.67677,1.72,2.07801e+06
1.69697,1.72,2.01817e+06
1.71717,1.72,1.95259e+06
1.73737,1.72,1.88208e+06
1.75758,1.72,1.83113e+06
1.77778,1.72,1.7516e+06
1.79798,1.72,1.67233e+06
1.81818,1.72,1.75298e+06
1.83838,1.72,1.70347e+06
1.85859,1.72,1.65101e+06
1.87879,1.72,1.59478e+06
1.89899,1.72,1.53415e+06
1.91919,1.72,1.46872e+06
1.93939,1.72,1.39826e+06
1.9596,1.72,1.32276e+06
1.9798,1.72,1.2424e+06
2,1.72,1.15756e+06
0,1.74,1.40663e+06
0.020202,1.74,1.53018e+06
0.040404,1.74,1.64946e+06
0.0606061,1.74,1.76374e+06
0.0808081,1.74,1.87244e+06
0.10101,1.74,1.97525e+06
0.121212,1.74,2.07203e+06
0.141414,1.74,2.16287e+06
0.161616,1.74,2.24806e+06
0.181818,1.74,2.32812e+06
0.20202,1.74,2.40374e+06
0.222222,1.74,2.47586e+06
0.242424,1.74,2.52675e+06
0.262626,1.74,2.42294e+06
0.282828,1.74,2.34354e+06
0.30303,1.74,2.27548e+06
0.323232,1.74,2.21881e+06
0.343434,1.74,2.17361e+06
0.363636,1.74,2.14001e+06
0.383838,1.74,2.11819e+06
0.40404,1.74,2.10837e+06
0.424242,1.74,2.11081e+06
0.444444,1.74,2.1258e+06
0.464646,1.74,2.15369e+06
0.484848,1.74,2.19488e+06
0.505051,1.74,2.2498e+06
0.525253,1.74,2.31892e+06
0.545455,1.74,2.40275e+06
0.565657,1.74,2.50187e+06
0.585859,1.74,2.93656e+06
0.606061,1.74,2.70831e+06
0.626263,1.74,2.7148e+06
0.646465,1.74,2.76619e+06
0.666667,1.74,2.84772e+06
0.686869,1.74,2.94582e+06
0.707071,1.74,3.04813e+06
0.727273,1.74,3.14347e+06
0.747475,1.74,3.22183e+06
0.767677,1.74,3.27441e+06
0.787879,1.74,3.29361e+06
0.808081,1.74,2.97359e+06
0.828283,1.74,2.82751e+06
0.848485,1.74,2.67236e+06
0.868687,1.74,2.49925e+06
0.888889,1.74,2.30187e+06
0.909091,1.74,2.12571e+06
0.929293,1.74,1.69397e+06
0.949495,1.74,1.08908e+06
0.969697,1.74,523060
0.989899,1.74,204283
1.0101,1.74,337449
1.0303,1.74,1.65217e+06
1.05051,1.74,1.84322e+06
1.07071,1.74,2.02502e+06
1.09091,1.74,2.19804e+06
1.11111,1.74,1.79721e+06
1.13131,1.74,2.0782e+06
1.15152,1.74,2.31482e+06
1.17172,1.74,2.50869e+06
1.19192,1.74,2.41363e+06
1.21212,1.74,2.51632e+06
1.23232,1.74,2.60091e+06
1.25253,1.74,2.6726e+06
1.27273,1.74,2.82447e+06
1.29293,1.74,2.7821e+06
1.31313,1.74,2.82294e+06
1.33333,1.74,2.69029e+06
1.35354,1.74,2.55499e+06
1.37374,1.74,2.42344e+06
1.39394,1.74,2.29859e+06
1.41414,1.74,2.18425e+06
1.43434,1.74,2.08507e+06
1.45455,1.74,2.00656e+06
1.47475,1.74,1.95507e+06
1.49495,1.74,1.93779e+06
1.51515,1.74,2.48849e+06
1.53535,1.74,2.47079e+06
1.55556,1.74,2.41075e+06
1.57576,1.74,2.38766e+06
1.59596,1.74,2.35737e+06
1.61616,1.74,2.31966e+06
1.63636,1.74,2.27445e+06
1.65657,1.74,2.22183e+06
1.67677,1.74,2.16205e+06
1.69697,1.74,2.09548e+06
1.71717,1.74,2.02269e+06
1.73737,1.74,1.94436e+06
1.75758,1.74,1.86136e+06
1.77778,1.74,1.80071e+06
1.79798,1.74,1.80945e+06
1.81818,1.74,1.76262e+06
1.83838,1.74,1.71405e+06
1.85859,1.74,1.6627e+06
1.87879,1.74,1.60773e+06
1.89899,1.74,1.5485e+06
