Distance[um],dz[um],Mag_Ex
1.77778,1.76,237620
1.79798,1.76,538810
1.81818,1.76,628176
1.83838,1.76,724101
1.85859,1.76,819264
1.87879,1.76,909046
1.89899,1.76,991526
1.91919,1.76,1.06749e+06
1.93939,1.76,1.1404e+06
1.9596,1.76,1.21646e+06
1.9798,1.76,1.30455e+06
2,1.76,1.41623e+06
0,1.78,1.61762e+06
0.020202,1.78,1.49815e+06
0.040404,1.78,1.38503e+06
0.0606061,1.78,1.27632e+06
0.0808081,1.78,1.17037e+06
0.10101,1.78,1.0658e+06
0.121212,1.78,961552
0.141414,1.78,856822
0.161616,1.78,751114
0.181818,1.78,644217
0.20202,1.78,536209
0.222222,1.78,315723
0.242424,1.78,209081
0.262626,1.78,191968
0.282828,1.78,188940
0.30303,1.78,229048
0.323232,1.78,300778
0.343434,1.78,394213
0.363636,1.78,501031
0.383838,1.78,614508
0.40404,1.78,729514
0.424242,1.78,842516
0.444444,1.78,951576
0.464646,1.78,1.05635e+06
0.484848,1.78,1.1581e+06
0.505051,1.78,1.25967e+06
0.525253,1.78,1.36551e+06
0.545455,1.78,1.48166e+06
0.565657,1.78,1.94215e+06
0.585859,1.78,2.8593e+06
0.606061,1.78,2.2618e+06
0.626263,1.78,2.4671e+06
0.646465,1.78,2.67196e+06
0.666667,1.78,2.68873e+06
0.686869,1.78,2.7507e+06
0.707071,1.78,2.81289e+06
0.727273,1.78,2.87527e+06
0.747475,1.78,2.93783e+06
0.767677,1.78,3.00056e+06
0.787879,1.78,3.06345e+06
0.808081,1.78,3.12646e+06
0.828283,1.78,3.56834e+06
0.848485,1.78,3.63771e+06
0.868687,1.78,3.70811e+06
0.888889,1.78,4.16622e+06
0.909091,1.78,4.22964e+06
0.929293,1.78,4.29307e+06
0.949495,1.78,4.3565e+06
0.969697,1.78,4.41994e+06
0.989899,1.78,4.48338e+06
1.0101,1.78,4.54683e+06
1.0303,1.78,4.61029e+06
1.05051,1.78,3.9524e+06
1.07071,1.78,3.90751e+06
1.09091,1.78,3.8627e+06
1.11111,1.78,4.16056e+06
1.13131,1.78,3.91603e+06
1.15152,1.78,3.67374e+06
1.17172,1.78,3.43425e+06
1.19192,1.78,3.19821e+06
1.21212,1.78,3.32873e+06
1.23232,1.78,3.24637e+06
1.25253,1.78,3.16408e+06
1.27273,1.78,2.6743e+06
1.29293,1.78,2.63981e+06
1.31313,1.78,2.60581e+06
1.33333,1.78,2.57229e+06
1.35354,1.78,2.40923e+06
1.37374,1.78,2.28245e+06
1.39394,1.78,2.15596e+06
1.41414,1.78,2.02977e+06
1.43434,1.78,1.90396e+06
1.45455,1.78,1.7786e+06
1.47475,1.78,1.65382e+06
1.49495,1.78,1.74163e+06
1.51515,1.78,1.66854e+06
1.53535,1.78,1.61461e+06
1.55556,1.78,1.30477e+06
1.57576,1.78,1.18412e+06
1.59596,1.78,1.06746e+06
1.61616,1.78,951300
1.63636,1.78,834415
1.65657,1.78,717882
1.67677,1.78,605060
1.69697,1.78,501597
1.71717,1.78,415425
1.73737,1.78,356763
1.75758,1.78,217392
1.77778,1.78,220407
1.79798,1.78,327516
1.81818,1.78,427461
1.83838,1.78,531806
1.85859,1.78,633184
1.87879,1.78,726925
1.89899,1.78,811063
1.91919,1.78,886328
1.93939,1.78,956154
1.9596,1.78,1.02667e+06
1.9798,1.78,1.10672e+06
2,1.78,1.20782e+06
0,1.8,1.40077e+06
0.020202,1.8,1.29382e+06
0.040404,1.8,1.19066e+06
0.0606061,1.8,1.08962e+06
0.0808081,1.8,989338
0.10101,1.8,888720
0.121212,1.8,786971
0.141414,1.8,683586
0.161616,1.8,578345
0.181818,1.8,471321
0.20202,1.8,312779
0.222222,1.8,236067
0.242424,1.8,175140
0.262626,1.8,228722
0.282828,1.8,275841
0.30303,1.8,352418
0.323232,1.8,448818
0.343434,1.8,557002
0.363636,1.8,670528
0.383838,1.8,784548
0.40404,1.8,895812
0.424242,1.8,1.00267e+06
0.444444,1.8,1.10505e+06
0.464646,1.8,1.2045e+06
0.484848,1.8,1.30415e+06
0.505051,1.8,1.40873e+06
0.525253,1.8,1.52456e+06
0.545455,1.8,2.00134e+06
0.565657,1.8,2.04394e+06
0.585859,1.8,2.78825e+06
0.606061,1.8,2.69539e+06
0.626263,1.8,2.2553e+06
0.646465,1.8,2.4501e+06
0.666667,1.8,2.64483e+06
0.686869,1.8,2.83938e+06
0.707071,1.8,3.03369e+06
0.727273,1.8,2.91679e+06
0.747475,1.8,2.97541e+06
0.767677,1.8,3.03421e+06
0.787879,1.8,3.09316e+06
0.808081,1.8,3.15225e+06
0.828283,1.8,3.21145e+06
0.848485,1.8,3.70553e+06
0.868687,1.8,3.77774e+06
0.888889,1.8,4.16029e+06
0.909091,1.8,4.22067e+06
0.929293,1.8,4.28107e+06
0.949495,1.8,4.34149e+06
0.969697,1.8,4.40191e+06
0.989899,1.8,4.46235e+06
1.0101,1.8,4.52279e+06
1.0303,1.8,4.58325e+06
1.05051,1.8,4.64372e+06
1.07071,1.8,3.98392e+06
1.09091,1.8,3.94603e+06
1.11111,1.8,4.17864e+06
1.13131,1.8,3.95621e+06
1.15152,1.8,3.73656e+06
1.17172,1.8,3.52024e+06
1.19192,1.8,3.30787e+06
1.21212,1.8,3.4596e+06
1.23232,1.8,3.38216e+06
1.25253,1.8,2.75186e+06
1.27273,1.8,2.72415e+06
1.29293,1.8,2.69676e+06
1.31313,1.8,2.66968e+06
1.33333,1.8,2.6429e+06
1.35354,1.8,2.58721e+06
1.37374,1.8,2.45886e+06
1.39394,1.8,2.33072e+06
1.41414,1.8,2.20279e+06
1.43434,1.8,2.07508e+06
1.45455,1.8,1.94765e+06
1.47475,1.8,1.96759e+06
1.49495,1.8,1.87453e+06
1.51515,1.8,1.79827e+06
1.53535,1.8,1.74108e+06
1.55556,1.8,1.4388e+06
1.57576,1.8,1.31625e+06
1.59596,1.8,1.19963e+06
1.61616,1.8,1.08414e+06
1.63636,1.8,967230
1.65657,1.8,848671
1.67677,1.8,730502
1.69697,1.8,617055
1.71717,1.8,514947
1.73737,1.8,433080
1.75758,1.8,278858
1.77778,1.8,270649
1.79798,1.8,270480
1.81818,1.8,234100
1.83838,1.8,349434
1.85859,1.8,458738
1.87879,1.8,557296
1.89899,1.8,643091
1.91919,1.8,716808
1.93939,1.8,781830
1.9596,1.8,844242
1.9798,1.8,912828
2,1.8,999074
0,1.82,1.18663e+06
0.020202,1.82,1.09568e+06
0.040404,1.82,1.00546e+06
0.0606061,1.82,914571
0.0808081,1.82,821937
0.10101,1.82,726750
0.121212,1.82,628496
0.141414,1.82,526950
0.161616,1.82,422177
0.181818,1.82,353474
0.20202,1.82,299918
0.222222,1.82,259872
0.242424,1.82,233011
0.262626,1.82,219002
0.282828,1.82,403365
0.30303,1.82,502137
0.323232,1.82,611163
0.343434,1.82,724280
0.363636,1.82,836926
0.383838,1.82,946131
0.40404,1.82,1.05052e+06
0.424242,1.82,1.15033e+06
0.444444,1.82,1.24736e+06
0.464646,1.82,1.34504e+06
0.484848,1.82,1.44838e+06
0.505051,1.82,1.56398e+06
0.525253,1.82,2.05346e+06
0.545455,1.82,2.08941e+06
0.565657,1.82,2.14206e+06
0.585859,1.82,2.74219e+06
0.606061,1.82,2.66954e+06
0.626263,1.82,2.61339e+06
0.646465,1.82,2.27412e+06
0.666667,1.82,2.45692e+06
0.686869,1.82,2.64001e+06
0.707071,1.82,2.82328e+06
0.727273,1.82,3.00665e+06
0.747475,1.82,3.19005e+06
0.767677,1.82,3.37341e+06
0.787879,1.82,3.5567e+06
0.808081,1.82,3.21009e+06
0.828283,1.82,3.26718e+06
0.848485,1.82,3.78184e+06
0.868687,1.82,4.08046e+06
0.888889,1.82,4.13766e+06
0.909091,1.82,4.19487e+06
0.929293,1.82,4.25211e+06
0.949495,1.82,4.30937e+06
0.969697,1.82,4.36665e+06
0.989899,1.82,4.42395e+06
1.0101,1.82,4.48127e+06
1.0303,1.82,4.53861e+06
1.05051,1.82,4.59597e+06
1.07071,1.82,4.05769e+06
1.09091,1.82,4.39664e+06
1.11111,1.82,4.19362e+06
1.13131,1.82,3.99337e+06
1.15152,1.82,3.79633e+06
1.17172,1.82,3.60303e+06
1.19192,1.82,3.41405e+06
1.21212,1.82,3.23008e+06
1.23232,1.82,3.51222e+06
1.25253,1.82,2.82048e+06
1.27273,1.82,2.79787e+06
1.29293,1.82,2.77544e+06
1.31313,1.82,2.75318e+06
1.33333,1.82,2.73111e+06
1.35354,1.82,2.70922e+06
1.37374,1.82,2.63529e+06
1.39394,1.82,2.50533e+06
1.41414,1.82,2.37553e+06
1.43434,1.82,2.32664e+06
1.45455,1.82,2.20283e+06
1.47475,1.82,2.09178e+06
1.49495,1.82,1.99543e+06
1.51515,1.82,1.91591e+06
1.53535,1.82,1.85547e+06
1.55556,1.82,1.5688e+06
1.57576,1.82,1.44346e+06
1.59596,1.82,1.32665e+06
1.61616,1.82,1.21225e+06
1.63636,1.82,1.09639e+06
1.65657,1.82,977538
1.67677,1.82,856408
1.69697,1.82,736017
1.71717,1.82,621668
1.73737,1.82,406163
1.75758,1.82,383121
1.77778,1.82,366641
1.79798,1.82,357010
1.81818,1.82,354515
1.83838,1.82,185796
1.85859,1.82,304463
1.87879,1.82,408419
1.89899,1.82,495597
1.91919,1.82,566634
1.93939,1.82,624866
1.9596,1.82,676329
1.9798,1.82,729758
2,1.82,796591
0,1.84,982788
0.020202,1.84,911485
0.040404,1.84,837345
0.0606061,1.84,759269
0.0808081,1.84,676446
0.10101,1.84,588356
0.121212,1.84,494766
0.141414,1.84,395734
0.161616,1.84,426308
0.181818,1.84,389991
0.20202,1.84,365121
0.222222,1.84,351412
0.242424,1.84,348567
0.262626,1.84,356278
0.282828,1.84,554386
0.30303,1.84,663694
0.323232,1.84,775913
0.343434,1.84,886761
0.363636,1.84,993553
0.383838,1.84,1.0952e+06
0.40404,1.84,1.1922e+06
0.424242,1.84,1.28667e+06
0.444444,1.84,1.38229e+06
0.464646,1.84,1.48437e+06
0.484848,1.84,1.59979e+06
0.505051,1.84,2.0991e+06
0.525253,1.84,2.12764e+06
0.545455,1.84,2.17355e+06
0.565657,1.84,2.23569e+06
0.585859,1.84,2.72128e+06
0.606061,1.84,2.67239e+06
0.626263,1.84,2.64274e+06
0.646465,1.84,2.63277e+06
0.666667,1.84,2.33301e+06
0.686869,1.84,2.50328e+06
0.707071,1.84,2.6742e+06
0.727273,1.84,2.84566e+06
0.747475,1.84,3.01755e+06
0.767677,1.84,3.1898e+06
0.787879,1.84,3.36234e+06
0.808081,1.84,3.53511e+06
0.828283,1.84,3.70807e+06
0.848485,1.84,3.88119e+06
0.868687,1.84,4.15824e+06
0.888889,1.84,4.19232e+06
0.909091,1.84,4.1666e+06
0.929293,1.84,4.22059e+06
0.949495,1.84,4.27461e+06
0.969697,1.84,4.32866e+06
0.989899,1.84,4.38274e+06
1.0101,1.84,4.43686e+06
1.0303,1.84,4.491e+06
1.05051,1.84,4.54517e+06
1.07071,1.84,4.59937e+06
1.09091,1.84,4.39488e+06
1.11111,1.84,4.21347e+06
1.13131,1.84,4.03516e+06
1.15152,1.84,3.86037e+06
1.17172,1.84,3.6896e+06
1.19192,1.84,3.52343e+06
1.21212,1.84,3.36249e+06
1.23232,1.84,3.63982e+06
1.25253,1.84,2.91702e+06
1.27273,1.84,2.8971e+06
1.29293,1.84,2.87727e+06
1.31313,1.84,2.85753e+06
1.33333,1.84,2.83789e+06
1.35354,1.84,2.81835e+06
1.37374,1.84,2.81124e+06
1.39394,1.84,2.67913e+06
1.41414,1.84,2.58542e+06
1.43434,1.84,2.4467e+06
1.45455,1.84,2.31907e+06
1.47475,1.84,2.20431e+06
1.49495,1.84,2.10439e+06
1.51515,1.84,2.02143e+06
1.53535,1.84,1.95769e+06
1.55556,1.84,1.9156e+06
1.57576,1.84,1.56566e+06
1.59596,1.84,1.4481e+06
1.61616,1.84,1.33487e+06
1.63636,1.84,1.22082e+06
1.65657,1.84,1.10307e+06
1.67677,1.84,981038
1.69697,1.84,856418
1.71717,1.84,573019
1.73737,1.84,540065
1.75758,1.84,512363
1.77778,1.84,490175
1.79798,1.84,473767
1.81818,1.84,463400
1.83838,1.84,459332
1.85859,1.84,180186
1.87879,1.84,289845
1.89899,1.84,377856
1.91919,1.84,444808
1.93939,1.84,493987
1.9596,1.84,531383
1.9798,1.84,565682
2,1.84,608273
0,1.86,798023
0.020202,1.86,750195
0.040404,1.86,695473
0.0606061,1.86,633040
0.0808081,1.86,562368
0.10101,1.86,483218
0.121212,1.86,395640
0.141414,1.86,521502
0.161616,1.86,497366
0.181818,1.86,482825
0.20202,1.86,477631
0.222222,1.86,481527
0.242424,1.86,494241
0.262626,1.86,515493
0.282828,1.86,714874
0.30303,1.86,825671
0.323232,1.86,934266
0.343434,1.86,1.03826e+06
0.363636,1.86,1.13683e+06
0.383838,1.86,1.23078e+06
0.40404,1.86,1.3225e+06
0.424242,1.86,1.41595e+06
0.444444,1.86,1.51672e+06
0.464646,1.86,1.63198e+06
0.484848,1.86,2.13892e+06
0.505051,1.86,2.15926e+06
0.525253,1.86,2.1976e+06
0.545455,1.86,2.25302e+06
0.565657,1.86,2.32418e+06
0.585859,1.86,2.72535e+06
0.606061,1.86,2.703e+06
0.626263,1.86,2.70184e+06
0.646465,1.86,2.72168e+06
0.666667,1.86,2.76202e+06
0.686869,1.86,2.44518e+06
0.707071,1.86,2.60336e+06
0.727273,1.86,2.76256e+06
0.747475,1.86,2.92263e+06
0.767677,1.86,3.08349e+06
0.787879,1.86,3.24504e+06
0.808081,1.86,3.43049e+06
0.828283,1.86,3.42251e+06
0.848485,1.86,3.43564e+06
0.868687,1.86,3.07102e+06
0.888889,1.86,4.4004e+06
0.909091,1.86,4.42372e+06
0.929293,1.86,4.44712e+06
0.949495,1.86,4.47059e+06
0.969697,1.86,4.49413e+06
0.989899,1.86,4.51774e+06
1.0101,1.86,4.5414e+06
1.0303,1.86,4.56512e+06
1.05051,1.86,4.5889e+06
1.07071,1.86,4.61272e+06
1.09091,1.86,4.76495e+06
1.11111,1.86,4.09324e+06
1.13131,1.86,3.95814e+06
1.15152,1.86,3.82572e+06
1.17172,1.86,3.69628e+06
1.19192,1.86,3.57014e+06
1.21212,1.86,3.44771e+06
1.23232,1.86,3.82057e+06
1.25253,1.86,3.06652e+06
1.27273,1.86,3.04116e+06
1.29293,1.86,3.01628e+06
1.31313,1.86,2.99189e+06
1.33333,1.86,2.96799e+06
1.35354,1.86,2.9446e+06
1.37374,1.86,3.06779e+06
1.39394,1.86,2.8528e+06
1.41414,1.86,2.69975e+06
1.43434,1.86,2.55637e+06
1.45455,1.86,2.42431e+06
1.47475,1.86,2.30537e+06
1.49495,1.86,2.20151e+06
1.51515,1.86,2.11486e+06
1.53535,1.86,2.04768e+06
1.55556,1.86,2.00242e+06
1.57576,1.86,1.68293e+06
1.59596,1.86,1.56372e+06
1.61616,1.86,1.45144e+06
1.63636,1.86,1.33961e+06
1.65657,1.86,1.22405e+06
1.67677,1.86,1.10284e+06
1.69697,1.86,976378
1.71717,1.86,717220
1.73737,1.86,682565
1.75758,1.86,652259
1.77778,1.86,626543
1.79798,1.86,605656
1.81818,1.86,589833
1.83838,1.86,579310
1.85859,1.86,574318
1.87879,1.86,212418
1.89899,1.86,300436
1.91919,1.86,361621
1.93939,1.86,399211
1.9596,1.86,419147
1.9798,1.86,430066
2,1.86,443311
0,1.88,642347
0.020202,1.88,621999
0.040404,1.88,590204
0.0606061,1.88,546428
0.0808081,1.88,490425
0.10101,1.88,422237
0.121212,1.88,630993
0.141414,1.88,614838
0.161616,1.88,606638
0.181818,1.88,606183
0.20202,1.88,613253
0.222222,1.88,627615
0.242424,1.88,649027
0.262626,1.88,677236
0.282828,1.88,711978
0.30303,1.88,979747
0.323232,1.88,1.08051e+06
0.343434,1.88,1.17567e+06
0.363636,1.88,1.26628e+06
0.383838,1.88,1.35502e+06
0.40404,1.88,1.44615e+06
0.424242,1.88,1.54553e+06
0.444444,1.88,1.66061e+06
0.464646,1.88,2.17368e+06
0.484848,1.88,2.185e+06
0.505051,1.88,2.21488e+06
0.525253,1.88,2.26265e+06
0.545455,1.88,2.32719e+06
0.565657,1.88,2.40701e+06
0.585859,1.88,2.75394e+06
0.606061,1.88,2.76012e+06
0.626263,1.88,2.78865e+06
0.646465,1.88,2.83872e+06
0.666667,1.88,2.90921e+06
0.686869,1.88,2.47637e+06
0.707071,1.88,2.62234e+06
0.727273,1.88,2.76983e+06
0.747475,1.88,2.91869e+06
0.767677,1.88,3.00605e+06
0.787879,1.88,3.04308e+06
0.808081,1.88,3.09413e+06
0.828283,1.88,3.15974e+06
0.848485,1.88,4.04682e+06
0.868687,1.88,3.40073e+06
0.888889,1.88,3.91177e+06
0.909091,1.88,4.47022e+06
0.929293,1.88,4.48639e+06
0.949495,1.88,4.50264e+06
0.969697,1.88,4.51899e+06
0.989899,1.88,4.53541e+06
1.0101,1.88,4.55192e+06
1.0303,1.88,4.56851e+06
1.05051,1.88,4.58517e+06
1.07071,1.88,4.45649e+06
1.09091,1.88,4.49346e+06
1.11111,1.88,4.04351e+06
1.13131,1.88,3.93729e+06
1.15152,1.88,3.83312e+06
1.17172,1.88,3.73111e+06
1.19192,1.88,3.63143e+06
1.21212,1.88,3.73203e+06
1.23232,1.88,3.65155e+06
1.25253,1.88,3.35302e+06
1.27273,1.88,3.31305e+06
1.29293,1.88,3.27378e+06
1.31313,1.88,3.23524e+06
1.33333,1.88,3.19746e+06
1.35354,1.88,3.11256e+06
1.37374,1.88,3.16039e+06
1.39394,1.88,2.9363e+06
1.41414,1.88,2.80487e+06
1.43434,1.88,2.65603e+06
1.45455,1.88,2.51887e+06
1.47475,1.88,2.39518e+06
1.49495,1.88,2.28695e+06
1.51515,1.88,2.19627e+06
1.53535,1.88,2.12545e+06
1.55556,1.88,2.07691e+06
1.57576,1.88,1.79554e+06
1.59596,1.88,1.67347e+06
1.61616,1.88,1.56157e+06
1.63636,1.88,1.45206e+06
1.65657,1.88,1.33943e+06
1.67677,1.88,1.22045e+06
1.69697,1.88,896184
1.71717,1.88,858028
1.73737,1.88,823223
1.75758,1.88,791987
1.77778,1.88,764534
1.79798,1.88,741078
1.81818,1.88,721832
1.83838,1.88,707003
1.85859,1.88,696799
1.87879,1.88,691426
1.89899,1.88,275199
1.91919,1.88,328660
1.93939,1.88,351848
1.9596,1.88,350654
1.9798,1.88,333670
2,1.88,312188
0,1.9,526988
0.020202,1.9,538303
0.040404,1.9,533124
0.0606061,1.9,511197
0.0808081,1.9,472558
0.10101,1.9,748440
0.121212,1.9,736925
0.141414,1.9,731936
0.161616,1.9,733301
0.181818,1.9,740838
0.20202,1.9,754352
0.222222,1.9,773640
0.242424,1.9,798485
0.262626,1.9,828662
0.282828,1.9,863933
0.30303,1.9,1.12069e+06
0.323232,1.9,1.21204e+06
0.343434,1.9,1.299e+06
0.363636,1.9,1.38451e+06
0.383838,1.9,1.47314e+06
0.40404,1.9,1.57101e+06
0.424242,1.9,1.68586e+06
0.444444,1.9,2.20425e+06
0.464646,1.9,2.20568e+06
0.484848,1.9,2.22618e+06
0.505051,1.9,2.26532e+06
0.525253,1.9,2.32224e+06
0.545455,1.9,2.39564e+06
0.565657,1.9,2.48382e+06
0.585859,1.9,2.80624e+06
0.606061,1.9,2.84219e+06
0.626263,1.9,2.90083e+06
0.646465,1.9,2.98077e+06
0.666667,1.9,3.08027e+06
0.686869,1.9,3.19729e+06
0.707071,1.9,2.77092e+06
0.727273,1.9,2.84605e+06
0.747475,1.9,2.93077e+06
0.767677,1.9,3.02439e+06
0.787879,1.9,3.12653e+06
0.808081,1.9,3.23716e+06
0.828283,1.9,3.35659e+06
0.848485,1.9,3.80723e+06
0.868687,1.9,4.25467e+06
0.888889,1.9,3.90504e+06
0.909091,1.9,4.27e+06
0.929293,1.9,4.28309e+06
0.949495,1.9,4.29623e+06
0.969697,1.9,4.30943e+06
0.989899,1.9,4.32269e+06
1.0101,1.9,4.33599e+06
1.0303,1.9,4.34935e+06
1.05051,1.9,4.68559e+06
1.07071,1.9,4.49052e+06
1.09091,1.9,4.12253e+06
1.11111,1.9,3.87643e+06
1.13131,1.9,4.11157e+06
1.15152,1.9,4.02e+06
1.17172,1.9,3.92954e+06
1.19192,1.9,3.75368e+06
1.21212,1.9,3.78744e+06
1.23232,1.9,3.86445e+06
1.25253,1.9,3.98155e+06
1.27273,1.9,3.66897e+06
1.29293,1.9,3.61205e+06
1.31313,1.9,3.55606e+06
1.33333,1.9,3.38115e+06
1.35354,1.9,3.26266e+06
1.37374,1.9,3.25649e+06
1.39394,1.9,2.97103e+06
1.41414,1.9,2.90104e+06
1.43434,1.9,2.86038e+06
1.45455,1.9,2.6031e+06
1.47475,1.9,2.47404e+06
1.49495,1.9,2.36089e+06
1.51515,1.9,2.2658e+06
1.53535,1.9,2.19103e+06
1.55556,1.9,2.13903e+06
1.57576,1.9,1.90394e+06
1.59596,1.9,1.77746e+06
1.61616,1.9,1.66507e+06
1.63636,1.9,1.55764e+06
1.65657,1.9,1.44836e+06
1.67677,1.9,1.06442e+06
1.69697,1.9,1.02539e+06
1.71717,1.9,988891
1.73737,1.9,955102
1.75758,1.9,924220
1.77778,1.9,896435
1.79798,1.9,871936
1.81818,1.9,850909
1.83838,1.9,833538
1.85859,1.9,820006
1.87879,1.9,810494
1.89899,1.9,805180
1.91919,1.9,358800
1.93939,1.9,364498
1.9596,1.9,338231
1.9798,1.9,288543
2,1.9,226678
0,1.92,464394
0.020202,1.92,511734
0.040404,1.92,537036
0.0606061,1.92,540327
0.0808081,1.92,869220
0.10101,1.92,859862
0.121212,1.92,855813
0.141414,1.92,856938
0.161616,1.92,863093
0.181818,1.92,874121
0.20202,1.92,889858
0.222222,1.92,910124
0.242424,1.92,934733
0.262626,1.92,963484
0.282828,1.92,996168
0.30303,1.92,1.24638e+06
0.323232,1.92,1.32933e+06
0.343434,1.92,1.41134e+06
0.363636,1.92,1.49724e+06
0.383838,1.92,1.59345e+06
0.40404,1.92,1.708e+06
0.424242,1.92,2.2316e+06
0.444444,1.92,2.22222e+06
0.464646,1.92,2.23238e+06
0.484848,1.92,2.26188e+06
0.505051,1.92,2.3101e+06
0.525253,1.92,2.37599e+06
0.545455,1.92,2.45806e+06
0.565657,1.92,2.55443e+06
0.585859,1.92,2.88113e+06
0.606061,1.92,2.9473e+06
0.626263,1.92,3.03573e+06
0.646465,1.92,3.1444e+06
0.666667,1.92,3.27097e+06
0.686869,1.92,3.96366e+06
0.707071,1.92,4.00594e+06
0.727273,1.92,3.13186e+06
0.747475,1.92,3.28161e+06
0.767677,1.92,3.43488e+06
0.787879,1.92,3.59105e+06
0.808081,1.92,3.74988e+06
0.828283,1.92,3.91143e+06
0.848485,1.92,3.40055e+06
0.868687,1.92,3.74746e+06
0.888889,1.92,3.65482e+06
0.909091,1.92,3.98279e+06
0.929293,1.92,3.85236e+06
0.949495,1.92,3.86717e+06
0.969697,1.92,3.88195e+06
0.989899,1.92,3.8967e+06
1.0101,1.92,3.91142e+06
1.0303,1.92,3.92613e+06
1.05051,1.92,4.38207e+06
1.07071,1.92,3.72729e+06
1.09091,1.92,3.56326e+06
1.11111,1.92,3.47609e+06
1.13131,1.92,3.50401e+06
1.15152,1.92,4.44029e+06
1.17172,1.92,3.98448e+06
1.19192,1.92,4.11387e+06
1.21212,1.92,4.27057e+06
1.23232,1.92,4.4519e+06
1.25253,1.92,4.65525e+06
1.27273,1.92,4.08929e+06
1.29293,1.92,4.18855e+06
1.31313,1.92,3.84646e+06
1.33333,1.92,3.58314e+06
1.35354,1.92,3.4149e+06
1.37374,1.92,3.35542e+06
1.39394,1.92,3.00543e+06
1.41414,1.92,2.91309e+06
1.43434,1.92,2.8499e+06
1.45455,1.92,2.81852e+06
1.47475,1.92,2.54225e+06
1.49495,1.92,2.4236e+06
1.51515,1.92,2.3236e+06
1.53535,1.92,2.24452e+06
1.55556,1.92,2.18882e+06
1.57576,1.92,2.15909e+06
1.59596,1.92,1.87602e+06
1.61616,1.92,1.76191e+06
1.63636,1.92,1.65601e+06
1.65657,1.92,1.55018e+06
1.67677,1.92,1.17716e+06
1.69697,1.92,1.14095e+06
1.71717,1.92,1.10675e+06
1.73737,1.92,1.07476e+06
1.75758,1.92,1.04513e+06
1.77778,1.92,1.01803e+06
1.79798,1.92,993628
1.81818,1.92,972078
1.83838,1.92,953542
1.85859,1.92,938179
1.87879,1.92,926143
1.89899,1.92,917588
1.91919,1.92,912666
1.93939,1.92,451055
1.9596,1.92,395496
1.9798,1.92,308029
2,1.92,199850
0,1.94,468232
0.020202,1.94,556137
0.040404,1.94,615964
0.0606061,1.94,990428
0.0808081,1.94,981603
0.10101,1.94,977080
0.121212,1.94,976764
0.141414,1.94,980547
0.161616,1.94,988311
0.181818,1.94,999929
0.20202,1.94,1.01526e+06
0.222222,1.94,1.03415e+06
0.242424,1.94,1.05645e+06
0.262626,1.94,1.08198e+06
0.282828,1.94,1.11056e+06
0.30303,1.94,1.14199e+06
0.323232,1.94,1.43596e+06
0.343434,1.94,1.51889e+06
0.363636,1.94,1.61326e+06
0.383838,1.94,1.72738e+06
0.40404,1.94,2.25678e+06
0.424242,1.94,2.23565e+06
0.444444,1.94,2.23446e+06
0.464646,1.94,2.25327e+06
0.484848,1.94,2.29168e+06
0.505051,1.94,2.34889e+06
0.525253,1.94,2.42366e+06
0.545455,1.94,2.51432e+06
0.565657,1.94,2.61878e+06
0.585859,1.94,2.97717e+06
0.606061,1.94,3.07323e+06
0.626263,1.94,3.19033e+06
0.646465,1.94,3.32583e+06
0.666667,1.94,3.80162e+06
0.686869,1.94,4.29073e+06
0.707071,1.94,4.72829e+06
0.727273,1.94,6.53571e+06
0.747475,1.94,3.91286e+06
0.767677,1.94,4.12308e+06
0.787879,1.94,4.33028e+06
0.808081,1.94,4.53396e+06
0.828283,1.94,2.58346e+06
0.848485,1.94,2.81969e+06
0.868687,1.94,3.07287e+06
0.888889,1.94,3.14533e+06
0.909091,1.94,3.38388e+06
0.929293,1.94,3.63121e+06
0.949495,1.94,3.34164e+06
0.969697,1.94,3.36338e+06
0.989899,1.94,3.38497e+06
1.0101,1.94,3.4064e+06
1.0303,1.94,3.8812e+06
1.05051,1.94,3.76975e+06
1.07071,1.94,2.80591e+06
1.09091,1.94,2.87058e+06
1.11111,1.94,2.99167e+06
1.13131,1.94,3.19507e+06
1.15152,1.94,3.67717e+06
1.17172,1.94,4.6338e+06
1.19192,1.94,4.83655e+06
1.21212,1.94,5.05069e+06
1.23232,1.94,5.2748e+06
1.25253,1.94,5.50761e+06
1.27273,1.94,6.29101e+06
1.29293,1.94,4.89669e+06
1.31313,1.94,4.09162e+06
1.33333,1.94,3.78598e+06
1.35354,1.94,3.56917e+06
1.37374,1.94,3.4569e+06
1.39394,1.94,3.03984e+06
1.41414,1.94,2.92493e+06
1.43434,1.94,2.83847e+06
1.45455,1.94,2.78423e+06
1.47475,1.94,2.76431e+06
1.49495,1.94,2.77913e+06
1.51515,1.94,2.36989e+06
1.53535,1.94,2.28606e+06
1.55556,1.94,2.22632e+06
1.57576,1.94,2.19329e+06
1.59596,1.94,1.96965e+06
1.61616,1.94,1.85228e+06
1.63636,1.94,1.74702e+06
1.65657,1.94,1.3117e+06
1.67677,1.94,1.27693e+06
1.69697,1.94,1.24367e+06
1.71717,1.94,1.21206e+06
1.73737,1.94,1.18226e+06
1.75758,1.94,1.15439e+06
1.77778,1.94,1.12861e+06
1.79798,1.94,1.10505e+06
1.81818,1.94,1.08385e+06
1.83838,1.94,1.06514e+06
1.85859,1.94,1.04905e+06
1.87879,1.94,1.03572e+06
1.89899,1.94,1.02528e+06
