Distance[um],dz[um],Mag_Ey
1.47475,1.8,579924
1.49495,1.8,381580
1.51515,1.8,227578
1.53535,1.8,173087
1.55556,1.8,140932
1.57576,1.8,195944
1.59596,1.8,252094
1.61616,1.8,309426
1.63636,1.8,367983
1.65657,1.8,427806
1.67677,1.8,488934
1.69697,1.8,551406
1.71717,1.8,615256
1.73737,1.8,680521
1.75758,1.8,831153
1.77778,1.8,853238
1.79798,1.8,876454
1.81818,1.8,582000
1.83838,1.8,529694
1.85859,1.8,474358
1.87879,1.8,415965
1.89899,1.8,354489
1.91919,1.8,289904
1.93939,1.8,222186
1.9596,1.8,151311
1.9798,1.8,77256.4
2,1.8,0
0,1.82,0
0.020202,1.82,65126.7
0.040404,1.82,127300
0.0606061,1.82,186552
0.0808081,1.82,242910
0.10101,1.82,296403
0.121212,1.82,347058
0.141414,1.82,394900
0.161616,1.82,439952
0.181818,1.82,566825
0.20202,1.82,545208
0.222222,1.82,525317
0.242424,1.82,506638
0.262626,1.82,488721
0.282828,1.82,384067
0.30303,1.82,283145
0.323232,1.82,210795
0.343434,1.82,164985
0.363636,1.82,143184
0.383838,1.82,142362
0.40404,1.82,158995
0.424242,1.82,189061
0.444444,1.82,228040
0.464646,1.82,270916
0.484848,1.82,312175
0.505051,1.82,345808
0.525253,1.82,879099
0.545455,1.82,973804
0.565657,1.82,1.07703e+06
0.585859,1.82,1.21839e+06
0.606061,1.82,1.44739e+06
0.626263,1.82,1.68198e+06
0.646465,1.82,2.72746e+06
0.666667,1.82,3.03277e+06
0.686869,1.82,3.32113e+06
0.707071,1.82,3.58779e+06
0.727273,1.82,3.82891e+06
0.747475,1.82,4.04161e+06
0.767677,1.82,4.22393e+06
0.787879,1.82,4.37481e+06
0.808081,1.82,2.85708e+06
0.828283,1.82,2.78675e+06
0.848485,1.82,3.33024e+06
0.868687,1.82,3.16997e+06
0.888889,1.82,2.81784e+06
0.909091,1.82,2.27245e+06
0.929293,1.82,1.6647e+06
0.949495,1.82,1.10316e+06
0.969697,1.82,674034
0.989899,1.82,441184
1.0101,1.82,446127
1.0303,1.82,708034
1.05051,1.82,1.22373e+06
1.07071,1.82,2.38487e+06
1.09091,1.82,2.78873e+06
1.11111,1.82,3.09268e+06
1.13131,1.82,3.36144e+06
1.15152,1.82,3.59507e+06
1.17172,1.82,3.79365e+06
1.19192,1.82,3.95725e+06
1.21212,1.82,4.08596e+06
1.23232,1.82,3.74657e+06
1.25253,1.82,3.17959e+06
1.27273,1.82,3.06718e+06
1.29293,1.82,2.93504e+06
1.31313,1.82,2.78421e+06
1.33333,1.82,2.61597e+06
1.35354,1.82,2.43188e+06
1.37374,1.82,1.89582e+06
1.39394,1.82,1.72225e+06
1.41414,1.82,1.5459e+06
1.43434,1.82,1.00591e+06
1.45455,1.82,830677
1.47475,1.82,631008
1.49495,1.82,428077
1.51515,1.82,258350
1.53535,1.82,173590
1.55556,1.82,117232
1.57576,1.82,172316
1.59596,1.82,228436
1.61616,1.82,285639
1.63636,1.82,343971
1.65657,1.82,403474
1.67677,1.82,464190
1.69697,1.82,526159
1.71717,1.82,589420
1.73737,1.82,755307
1.75758,1.82,776057
1.77778,1.82,796726
1.79798,1.82,817945
1.81818,1.82,840540
1.83838,1.82,516541
1.85859,1.82,462745
1.87879,1.82,405924
1.89899,1.82,346051
1.91919,1.82,283100
1.93939,1.82,217043
1.9596,1.82,147857
1.9798,1.82,75517.1
2,1.82,0
0,1.84,0
0.020202,1.84,62682.4
0.040404,1.84,122529
0.0606061,1.84,179570
0.0808081,1.84,233834
0.10101,1.84,285348
0.121212,1.84,334140
0.141414,1.84,380233
0.161616,1.84,555935
0.181818,1.84,534273
0.20202,1.84,514422
0.222222,1.84,495841
0.242424,1.84,478056
0.262626,1.84,460655
0.282828,1.84,397036
0.30303,1.84,289074
0.323232,1.84,212360
0.343434,1.84,164354
0.363636,1.84,142018
0.383838,1.84,141818
0.40404,1.84,159721
0.424242,1.84,191199
0.444444,1.84,231225
0.464646,1.84,274277
0.484848,1.84,314333
0.505051,1.84,804787
0.525253,1.84,901805
0.545455,1.84,1.00653e+06
0.565657,1.84,1.11751e+06
0.585859,1.84,1.2668e+06
0.606061,1.84,1.50325e+06
0.626263,1.84,1.74191e+06
0.646465,1.84,1.97512e+06
0.666667,1.84,3.10262e+06
0.686869,1.84,3.39175e+06
0.707071,1.84,3.65591e+06
0.727273,1.84,3.89235e+06
0.747475,1.84,4.09923e+06
0.767677,1.84,4.27568e+06
0.787879,1.84,4.42172e+06
0.808081,1.84,4.53832e+06
0.828283,1.84,4.62737e+06
0.848485,1.84,4.6917e+06
0.868687,1.84,6.58045e+06
0.888889,1.84,5.68953e+06
0.909091,1.84,2.35285e+06
0.929293,1.84,1.72528e+06
0.949495,1.84,1.17608e+06
0.969697,1.84,776780
0.989899,1.84,576544
1.0101,1.84,602195
1.0303,1.84,858206
1.05051,1.84,1.32671e+06
1.07071,1.84,1.96748e+06
1.09091,1.84,3.00935e+06
1.11111,1.84,3.33648e+06
1.13131,1.84,3.62834e+06
1.15152,1.84,3.88494e+06
1.17172,1.84,4.10634e+06
1.19192,1.84,4.29255e+06
1.21212,1.84,4.44364e+06
1.23232,1.84,4.04122e+06
1.25253,1.84,3.37542e+06
1.27273,1.84,3.26703e+06
1.29293,1.84,3.13824e+06
1.31313,1.84,2.98967e+06
1.33333,1.84,2.82221e+06
1.35354,1.84,2.637e+06
1.37374,1.84,2.03472e+06
1.39394,1.84,1.85167e+06
1.41414,1.84,1.18394e+06
1.43434,1.84,1.04671e+06
1.45455,1.84,879047
1.47475,1.84,683434
1.49495,1.84,477637
1.51515,1.84,294716
1.53535,1.84,183022
1.55556,1.84,206200
1.57576,1.84,149823
1.59596,1.84,206028
1.61616,1.84,263219
1.63636,1.84,321444
1.65657,1.84,380749
1.67677,1.84,441176
1.69697,1.84,502770
1.71717,1.84,680435
1.73737,1.84,701120
1.75758,1.84,721130
1.77778,1.84,740737
1.79798,1.84,760406
1.81818,1.84,780801
1.83838,1.84,802780
1.85859,1.84,451306
1.87879,1.84,396029
1.89899,1.84,337731
1.91919,1.84,276386
1.93939,1.84,211966
1.9596,1.84,144446
1.9798,1.84,73798.2
2,1.84,0
0,1.86,0
0.020202,1.86,60426.4
0.040404,1.86,118142
0.0606061,1.86,173175
0.0808081,1.86,225555
0.10101,1.86,275310
0.121212,1.86,322463
0.141414,1.86,545037
0.161616,1.86,523524
0.181818,1.86,503889
0.20202,1.86,485568
0.222222,1.86,468060
0.242424,1.86,450929
0.262626,1.86,433801
0.282828,1.86,414670
0.30303,1.86,298460
0.323232,1.86,216327
0.343434,1.86,165223
0.363636,1.86,141603
0.383838,1.86,141426
0.40404,1.86,160154
0.424242,1.86,192750
0.444444,1.86,233681
0.464646,1.86,276918
0.484848,1.86,722112
0.505051,1.86,820327
0.525253,1.86,929762
0.545455,1.86,1.04265e+06
0.565657,1.86,1.16018e+06
0.585859,1.86,1.31662e+06
0.606061,1.86,1.55969e+06
0.626263,1.86,1.80187e+06
0.646465,1.86,2.0364e+06
0.666667,1.86,2.25839e+06
0.686869,1.86,3.4618e+06
0.707071,1.86,3.72324e+06
0.727273,1.86,3.95599e+06
0.747475,1.86,4.15928e+06
0.767677,1.86,4.33331e+06
0.787879,1.86,4.47917e+06
0.808081,1.86,5.56777e+06
0.828283,1.86,6.09931e+06
0.848485,1.86,6.59631e+06
0.868687,1.86,5.75055e+06
0.888889,1.86,6.17252e+06
0.909091,1.86,5.12405e+06
0.929293,1.86,3.70494e+06
0.949495,1.86,2.30083e+06
0.969697,1.86,1.20615e+06
0.989899,1.86,624146
1.0101,1.86,666857
1.0303,1.86,1.35513e+06
1.05051,1.86,2.61861e+06
1.07071,1.86,4.29575e+06
1.09091,1.86,5.34568e+06
1.11111,1.86,5.63685e+06
1.13131,1.86,5.59581e+06
1.15152,1.86,5.47066e+06
1.17172,1.86,5.26021e+06
1.19192,1.86,4.96617e+06
1.21212,1.86,4.59324e+06
1.23232,1.86,4.45115e+06
1.25253,1.86,4.47479e+06
1.27273,1.86,4.04848e+06
1.29293,1.86,3.5892e+06
1.31313,1.86,3.09794e+06
1.33333,1.86,2.58106e+06
1.35354,1.86,2.05033e+06
1.37374,1.86,1.90805e+06
1.39394,1.86,1.33437e+06
1.41414,1.86,1.21763e+06
1.43434,1.86,1.08739e+06
1.45455,1.86,927424
1.47475,1.86,736801
1.49495,1.86,529878
1.51515,1.86,336309
1.53535,1.86,201035
1.55556,1.86,184293
1.57576,1.86,129194
1.59596,1.86,185492
1.61616,1.86,242681
1.63636,1.86,300812
1.65657,1.86,359932
1.67677,1.86,420089
1.69697,1.86,481326
1.71717,1.86,626442
1.73737,1.86,646674
1.75758,1.86,666166
1.77778,1.86,685026
1.79798,1.86,703557
1.81818,1.86,722257
1.83838,1.86,741823
1.85859,1.86,763149
1.87879,1.86,386285
1.89899,1.86,329534
1.91919,1.86,269768
1.93939,1.86,206959
1.9596,1.86,141079
1.9798,1.86,72100.9
2,1.86,0
0,1.88,0
0.020202,1.88,58373.2
0.040404,1.88,114167
0.0606061,1.88,167412
0.0808081,1.88,218134
0.10101,1.88,266361
0.121212,1.88,534262
0.141414,1.88,513121
0.161616,1.88,493909
0.181818,1.88,476037
0.20202,1.88,458981
0.222222,1.88,442278
0.242424,1.88,425530
0.262626,1.88,408404
0.282828,1.88,390630
0.30303,1.88,311448
0.323232,1.88,222877
0.343434,1.88,167808
0.363636,1.88,142190
0.383838,1.88,141473
0.40404,1.88,160614
0.424242,1.88,194070
0.444444,1.88,235800
0.464646,1.88,633091
0.484848,1.88,728511
0.505051,1.88,842995
0.525253,1.88,962459
0.545455,1.88,1.08177e+06
0.565657,1.88,1.20475e+06
0.585859,1.88,1.3677e+06
0.606061,1.88,1.6166e+06
0.626263,1.88,1.86187e+06
0.646465,1.88,2.09757e+06
0.666667,1.88,2.3197e+06
0.686869,1.88,3.53353e+06
0.707071,1.88,3.7932e+06
0.727273,1.88,4.02443e+06
0.747475,1.88,4.22754e+06
0.767677,1.88,6.04937e+06
0.787879,1.88,6.76122e+06
0.808081,1.88,7.43293e+06
0.828283,1.88,8.05805e+06
0.848485,1.88,8.01387e+06
0.868687,1.88,7.01437e+06
0.888889,1.88,5.63149e+06
0.909091,1.88,5.5437e+06
0.929293,1.88,4.24749e+06
0.949495,1.88,2.74733e+06
0.969697,1.88,1.4388e+06
0.989899,1.88,626258
1.0101,1.88,522867
1.0303,1.88,1.2506e+06
1.05051,1.88,2.84022e+06
1.07071,1.88,4.65907e+06
1.09091,1.88,5.93788e+06
1.11111,1.88,7.03332e+06
1.13131,1.88,7.03431e+06
1.15152,1.88,6.95006e+06
1.17172,1.88,6.77546e+06
1.19192,1.88,6.50836e+06
1.21212,1.88,6.41933e+06
1.23232,1.88,5.49156e+06
1.25253,1.88,4.75215e+06
1.27273,1.88,4.32266e+06
1.29293,1.88,3.86084e+06
1.31313,1.88,3.36364e+06
1.33333,1.88,2.83333e+06
1.35354,1.88,2.30969e+06
1.37374,1.88,2.05457e+06
1.39394,1.88,1.81001e+06
1.41414,1.88,1.25128e+06
1.43434,1.88,1.12737e+06
1.45455,1.88,975248
1.47475,1.88,790565
1.49495,1.88,584274
1.51515,1.88,382620
1.53535,1.88,227136
1.55556,1.88,174651
1.57576,1.88,111129
1.59596,1.88,167420
1.61616,1.88,224510
1.63636,1.88,282453
1.65657,1.88,341298
1.67677,1.88,401094
1.69697,1.88,551701
1.71717,1.88,572023
1.73737,1.88,591890
1.75758,1.88,611049
1.77778,1.88,629441
1.79798,1.88,647208
1.81818,1.88,664684
1.83838,1.88,682402
1.85859,1.88,701093
1.87879,1.88,721682
1.89899,1.88,321465
1.91919,1.88,263250
1.93939,1.88,202024
1.9596,1.88,137759
1.9798,1.88,70426.4
2,1.88,0
0,1.9,0
0.020202,1.9,56537.6
0.040404,1.9,110636
0.0606061,1.9,162323
0.0808081,1.9,211628
0.10101,1.9,523804
0.121212,1.9,503285
0.141414,1.9,484731
0.161616,1.9,467529
0.181818,1.9,451126
0.20202,1.9,435038
0.222222,1.9,418842
0.242424,1.9,402178
0.262626,1.9,384752
0.282828,1.9,366332
0.30303,1.9,328107
0.323232,1.9,232114
0.343434,1.9,172249
0.363636,1.9,143952
0.383838,1.9,142170
0.40404,1.9,161350
0.424242,1.9,195442
0.444444,1.9,541602
0.464646,1.9,627358
0.484848,1.9,744353
0.505051,1.9,872185
0.525253,1.9,999406
0.545455,1.9,1.12352e+06
0.565657,1.9,1.25097e+06
0.585859,1.9,1.41989e+06
0.606061,1.9,1.67394e+06
0.626263,1.9,1.92191e+06
0.646465,1.9,2.15874e+06
0.666667,1.9,2.38125e+06
0.686869,1.9,2.58822e+06
0.707071,1.9,5.29511e+06
0.727273,1.9,6.2291e+06
0.747475,1.9,7.12271e+06
0.767677,1.9,7.96983e+06
0.787879,1.9,8.76494e+06
0.808081,1.9,9.50311e+06
0.828283,1.9,1.018e+07
0.848485,1.9,9.35043e+06
0.868687,1.9,8.42375e+06
0.888889,1.9,7.08703e+06
0.909091,1.9,5.70806e+06
0.929293,1.9,4.63651e+06
0.949495,1.9,3.14827e+06
0.969697,1.9,1.74001e+06
0.989899,1.9,817234
1.0101,1.9,694223
1.0303,1.9,1.59407e+06
1.05051,1.9,3.70123e+06
1.07071,1.9,5.49697e+06
1.09091,1.9,6.60831e+06
1.11111,1.9,7.55167e+06
1.13131,1.9,8.50764e+06
1.15152,1.9,8.47529e+06
1.17172,1.9,8.35651e+06
1.19192,1.9,8.34038e+06
1.21212,1.9,7.50303e+06
1.23232,1.9,6.57707e+06
1.25253,1.9,5.56944e+06
1.27273,1.9,4.60515e+06
1.29293,1.9,4.14262e+06
1.31313,1.9,3.64442e+06
1.33333,1.9,2.68905e+06
1.35354,1.9,2.45473e+06
1.37374,1.9,2.20145e+06
1.39394,1.9,1.94276e+06
1.41414,1.9,1.72094e+06
1.43434,1.9,1.49997e+06
1.45455,1.9,1.02181e+06
1.47475,1.9,844038
1.49495,1.9,640154
1.51515,1.9,432996
1.53535,1.9,260691
1.55556,1.9,176657
1.57576,1.9,96299.5
1.59596,1.9,152378
1.61616,1.9,209167
1.63636,1.9,266720
1.65657,1.9,325091
1.67677,1.9,478233
1.69697,1.9,497505
1.71717,1.9,517225
1.73737,1.9,536780
1.75758,1.9,555752
1.77778,1.9,573920
1.79798,1.9,591261
1.81818,1.9,607945
1.83838,1.9,624344
1.85859,1.9,641023
1.87879,1.9,658746
1.89899,1.9,678470
1.91919,1.9,256836
1.93939,1.9,197165
1.9596,1.9,134488
1.9798,1.9,68775.9
2,1.9,0
0,1.92,0
0.020202,1.92,54934.3
0.040404,1.92,107576
0.0606061,1.92,157955
0.0808081,1.92,513918
0.10101,1.92,494301
0.121212,1.92,476669
0.141414,1.92,460383
0.161616,1.92,444867
0.181818,1.92,429611
0.20202,1.92,414165
0.222222,1.92,398148
0.242424,1.92,381237
0.262626,1.92,363178
0.282828,1.92,343778
0.30303,1.92,348431
0.323232,1.92,244069
0.343434,1.92,178611
0.363636,1.92,146993
0.383838,1.92,143653
0.40404,1.92,162531
0.424242,1.92,453384
0.444444,1.92,519730
0.464646,1.92,633821
0.484848,1.92,768938
0.505051,1.92,907314
0.525253,1.92,1.04013e+06
0.545455,1.92,1.16753e+06
0.565657,1.92,1.2986e+06
0.585859,1.92,1.47305e+06
0.606061,1.92,1.73164e+06
0.626263,1.92,1.98203e+06
0.646465,1.92,2.22e+06
0.666667,1.92,2.44324e+06
0.686869,1.92,3.9753e+06
0.707071,1.92,4.41918e+06
0.727273,1.92,8.21716e+06
0.747475,1.92,9.18245e+06
0.767677,1.92,1.00856e+07
0.787879,1.92,1.09231e+07
0.808081,1.92,1.16923e+07
0.828283,1.92,1.23908e+07
0.848485,1.92,1.07889e+07
0.868687,1.92,9.90146e+06
0.888889,1.92,8.64946e+06
0.909091,1.92,7.04983e+06
0.929293,1.92,4.94613e+06
0.949495,1.92,3.49295e+06
0.969697,1.92,2.0143e+06
0.989899,1.92,1.01679e+06
1.0101,1.92,915845
1.0303,1.92,2.03568e+06
1.05051,1.92,4.52898e+06
1.07071,1.92,6.29273e+06
1.09091,1.92,7.33644e+06
1.11111,1.92,8.29804e+06
1.13131,1.92,9.18333e+06
1.15152,1.92,1.0026e+07
1.17172,1.92,1.01367e+07
1.19192,1.92,9.4185e+06
1.21212,1.92,8.60192e+06
1.23232,1.92,7.68994e+06
1.25253,1.92,6.68684e+06
1.27273,1.92,4.89633e+06
1.29293,1.92,3.23107e+06
1.31313,1.92,3.04326e+06
1.33333,1.92,2.83275e+06
1.35354,1.92,2.60064e+06
1.37374,1.92,2.34864e+06
1.39394,1.92,2.07575e+06
1.41414,1.92,1.85232e+06
1.43434,1.92,1.6285e+06
1.45455,1.92,1.40754e+06
1.47475,1.92,896391
1.49495,1.92,696705
1.51515,1.92,486642
1.53535,1.92,300920
1.55556,1.92,189549
1.57576,1.92,217832
1.59596,1.92,140904
1.61616,1.92,197081
1.63636,1.92,253939
1.65657,1.92,311531
1.67677,1.92,425104
1.69697,1.92,443147
1.71717,1.92,462187
1.73737,1.92,481446
1.75758,1.92,500342
1.77778,1.92,518492
1.79798,1.92,535708
1.81818,1.92,551998
1.83838,1.92,567569
1.85859,1.92,582824
1.87879,1.92,598361
1.89899,1.92,614978
1.91919,1.92,633666
1.93939,1.92,192387
1.9596,1.92,131270
1.9798,1.92,67150.6
2,1.92,0
0,1.94,0
0.020202,1.94,53578
0.040404,1.94,105019
0.0606061,1.94,504920
0.0808081,1.94,486514
0.10101,1.94,470097
0.121212,1.94,455004
0.141414,1.94,440635
0.161616,1.94,426455
0.181818,1.94,411990
0.20202,1.94,396831
0.222222,1.94,380633
0.242424,1.94,363116
0.262626,1.94,344062
0.282828,1.94,323316
0.30303,1.94,300789
0.323232,1.94,258695
0.343434,1.94,186885
0.363636,1.94,151338
0.383838,1.94,145983
0.40404,1.94,376034
0.424242,1.94,410348
0.444444,1.94,513243
0.464646,1.94,651683
0.484848,1.94,801584
0.505051,1.94,947813
0.525253,1.94,1.08419e+06
0.545455,1.94,1.21348e+06
0.565657,1.94,1.3474e+06
0.585859,1.94,1.52708e+06
0.606061,1.94,1.78968e+06
0.626263,1.94,2.04228e+06
0.646465,1.94,2.28149e+06
0.666667,1.94,3.35318e+06
0.686869,1.94,3.69401e+06
0.707071,1.94,4.27776e+06
0.727273,1.94,5.26499e+06
0.747475,1.94,1.13884e+07
0.767677,1.94,1.2313e+07
0.787879,1.94,1.31638e+07
0.808081,1.94,1.39403e+07
0.828283,1.94,1.29749e+07
0.848485,1.94,1.22885e+07
0.868687,1.94,1.1423e+07
0.888889,1.94,1.02637e+07
0.909091,1.94,8.61995e+06
0.929293,1.94,6.78239e+06
0.949495,1.94,3.85899e+06
0.969697,1.94,2.25448e+06
0.989899,1.94,1.13295e+06
1.0101,1.94,1.01096e+06
1.0303,1.94,3.3675e+06
1.05051,1.94,5.39546e+06
1.07071,1.94,7.02197e+06
1.09091,1.94,8.10645e+06
1.11111,1.94,9.10057e+06
1.13131,1.94,1.00092e+07
1.15152,1.94,1.28218e+07
1.17172,1.94,1.39489e+07
1.19192,1.94,1.31305e+07
1.21212,1.94,1.21759e+07
1.23232,1.94,1.10856e+07
1.25253,1.94,9.86256e+06
1.27273,1.94,5.90466e+06
1.29293,1.94,4.50008e+06
1.31313,1.94,3.18588e+06
1.33333,1.94,2.97772e+06
1.35354,1.94,2.74729e+06
1.37374,1.94,2.49611e+06
1.39394,1.94,2.20923e+06
1.41414,1.94,1.98351e+06
1.43434,1.94,1.7573e+06
1.45455,1.94,1.53067e+06
1.47475,1.94,1.3114e+06
1.49495,1.94,1.115e+06
1.51515,1.94,542616
1.53535,1.94,346899
1.55556,1.94,212420
1.57576,1.94,201073
1.59596,1.94,133506
1.61616,1.94,188656
1.63636,1.94,244404
1.65657,1.94,358465
1.67677,1.94,372292
1.69697,1.94,388896
1.71717,1.94,407139
1.73737,1.94,426081
1.75758,1.94,444976
1.77778,1.94,463277
1.79798,1.94,480632
1.81818,1.94,496888
1.83838,1.94,512087
1.85859,1.94,526468
1.87879,1.94,540466
1.89899,1.94,554715
1.91919,1.94,570044
1.93939,1.94,587479
1.9596,1.94,128105
1.9798,1.94,65551.6
2,1.94,0
0,1.96,0
0.020202,1.96,52483.4
0.040404,1.96,497189
0.0606061,1.96,480331
0.0808081,1.96,465450
0.10101,1.96,451856
0.121212,1.96,438924
0.141414,1.96,426094
0.161616,1.96,412866
0.181818,1.96,398808
0.20202,1.96,383549
0.222222,1.96,366783
0.242424,1.96,348269
0.262626,1.96,327826
0.282828,1.96,305340
0.30303,1.96,280760
0.323232,1.96,275874
0.343434,1.96,196987
0.363636,1.96,156937
0.383838,1.96,319012
0.40404,1.96,305794
0.424242,1.96,386324
0.444444,1.96,521251
0.464646,1.96,680170
0.484848,1.96,841632
0.505051,1.96,993138
0.525253,1.96,1.13114e+06
0.545455,1.96,1.26104e+06
0.565657,1.96,1.39719e+06
0.585859,1.96,1.5819e+06
0.606061,1.96,1.84806e+06
0.626263,1.96,2.10272e+06
0.646465,1.96,2.70397e+06
0.666667,1.96,3.06217e+06
0.686869,1.96,3.41427e+06
0.707071,1.96,4.14197e+06
0.727273,1.96,5.15963e+06
0.747475,1.96,6.19307e+06
0.767677,1.96,1.45945e+07
0.787879,1.96,1.54413e+07
0.808081,1.96,1.62129e+07
0.828283,1.96,1.4492e+07
0.848485,1.96,1.3824e+07
0.868687,1.96,1.2967e+07
0.888889,1.96,1.18995e+07
0.909091,1.96,1.02012e+07
0.929293,1.96,8.31195e+06
0.949495,1.96,6.23615e+06
0.969697,1.96,2.54168e+06
0.989899,1.96,1.16205e+06
1.0101,1.96,891094
1.0303,1.96,4.18474e+06
1.05051,1.96,6.28337e+06
1.07071,1.96,7.77126e+06
1.09091,1.96,8.90724e+06
1.11111,1.96,1.20675e+07
1.13131,1.96,1.35664e+07
1.15152,1.96,1.45428e+07
1.17172,1.96,1.52592e+07
1.19192,1.96,1.68622e+07
1.21212,1.96,1.58811e+07
1.23232,1.96,1.47615e+07
1.25253,1.96,7.95947e+06
1.27273,1.96,6.40587e+06
1.29293,1.96,4.86964e+06
1.31313,1.96,3.50747e+06
1.33333,1.96,3.12376e+06
1.35354,1.96,2.89457e+06
1.37374,1.96,2.64382e+06
1.39394,1.96,2.34355e+06
1.41414,1.96,2.11458e+06
1.43434,1.96,1.88615e+06
1.45455,1.96,1.65516e+06
1.47475,1.96,1.42622e+06
1.49495,1.96,1.21166e+06
1.51515,1.96,1.03154e+06
1.53535,1.96,913623
1.55556,1.96,244223
1.57576,1.96,198298
1.59596,1.96,130668
1.61616,1.96,184268
1.63636,1.96,302892
1.65657,1.96,308952
1.67677,1.96,320190
1.69697,1.96,335106
1.71717,1.96,352400
1.73737,1.96,370967
1.75758,1.96,389899
1.77778,1.96,408484
1.79798,1.96,426208
1.81818,1.96,442753
1.83838,1.96,457998
1.85859,1.96,472019
1.87879,1.96,485087
1.89899,1.96,497673
1.91919,1.96,510442
1.93939,1.96,524257
1.9596,1.96,540177
1.9798,1.96,63980.1
2,1.96,0
0,1.98,0
0.020202,1.98,491163
0.040404,1.98,476220
0.0606061,1.98,463226
0.0808081,1.98,451465
0.10101,1.98,440289
0.121212,1.98,429111
0.141414,1.98,417407
0.161616,1.98,404721
0.181818,1.98,390655
0.20202,1.98,374880
0.222222,1.98,357127
0.242424,1.98,337194
0.262626,1.98,314940
0.282828,1.98,290289
0.30303,1.98,263229
0.323232,1.98,295410
0.343434,1.98,208758
0.363636,1.98,293636
0.383838,1.98,214509
0.40404,1.98,258630
0.424242,1.98,380328
0.444444,1.98,542882
0.464646,1.98,718525
0.484848,1.98,888439
0.505051,1.98,1.04276e+06
0.525253,1.98,1.18057e+06
0.545455,1.98,1.30992e+06
0.565657,1.98,1.44778e+06
0.585859,1.98,1.63743e+06
0.606061,1.98,1.65368e+06
0.626263,1.98,2.02748e+06
0.646465,1.98,2.40302e+06
0.666667,1.98,2.77324e+06
0.686869,1.98,3.13652e+06
0.707071,1.98,4.01238e+06
0.727273,1.98,5.05923e+06
0.747475,1.98,6.11609e+06
0.767677,1.98,7.17228e+06
0.787879,1.98,1.77354e+07
0.808081,1.98,1.65178e+07
0.828283,1.98,1.60477e+07
0.848485,1.98,1.5386e+07
0.868687,1.98,1.45278e+07
0.888889,1.98,1.34693e+07
0.909091,1.98,1.17908e+07
0.929293,1.98,9.84458e+06
0.949495,1.98,7.71215e+06
0.969697,1.98,5.43439e+06
0.989899,1.98,1.18871e+06
1.0101,1.98,2.85607e+06
1.0303,1.98,5.01096e+06
1.05051,1.98,7.18607e+06
1.07071,1.98,8.53595e+06
1.09091,1.98,1.2479e+07
1.11111,1.98,1.41776e+07
1.13131,1.98,1.56642e+07
1.15152,1.98,1.63845e+07
1.17172,1.98,1.69688e+07
1.19192,1.98,2.06156e+07
1.21212,1.98,1.96134e+07
1.23232,1.98,1.01215e+07
1.25253,1.98,8.52372e+06
1.27273,1.98,6.9156e+06
1.29293,1.98,5.31467e+06
1.31313,1.98,3.84289e+06
1.33333,1.98,2.72659e+06
1.35354,1.98,2.2965e+06
1.37374,1.98,2.79172e+06
1.39394,1.98,2.52044e+06
1.41414,1.98,2.24566e+06
1.43434,1.98,2.01491e+06
1.45455,1.98,1.7806e+06
1.47475,1.98,1.54415e+06
1.49495,1.98,1.31473e+06
1.51515,1.98,1.10922e+06
1.53535,1.98,952227
1.55556,1.98,876071
1.57576,1.98,208333
1.59596,1.98,132842
1.61616,1.98,265348
1.63636,1.98,259083
1.65657,1.98,261014
1.67677,1.98,269282
1.69697,1.98,282227
1.71717,1.98,298383
1.73737,1.98,316481
1.75758,1.98,335450
1.77778,1.98,354416
1.79798,1.98,372699
1.81818,1.98,389820
1.83838,1.98,405494
1.85859,1.98,419632
1.87879,1.98,432343
1.89899,1.98,443934
1.91919,1.98,454906
1.93939,1.98,465959
1.9596,1.98,477989
1.9798,1.98,492087
2,1.98,0
0,2,203819
0.020202,2,246180
0.040404,2,289894
0.0606061,2,333770
0.0808081,2,376758
0.10101,2,417943
0.121212,2,456548
0.141414,2,491933
0.161616,2,523594
0.181818,2,551166
0.20202,2,574420
0.222222,2,593265
0.242424,2,607747
0.262626,2,618048
0.282828,2,624489
0.30303,2,627527
0.323232,2,627757
0.343434,2,809518
0.363636,2,714073
0.383838,2,674118
0.40404,2,683026
0.424242,2,734245
0.444444,2,821297
0.464646,2,937777
0.484848,2,1.07735e+06
0.505051,2,1.23377e+06
0.525253,2,1.40084e+06
0.545455,2,1.57246e+06
0.565657,2,1.74259e+06
0.585859,2,2.91771e+06
0.606061,2,3.4675e+06
0.626263,2,4.03202e+06
0.646465,2,4.60476e+06
0.666667,2,5.18147e+06
0.686869,2,5.76013e+06
0.707071,2,5.23689e+06
0.727273,2,4.99927e+06
0.747475,2,4.81683e+06
0.767677,2,4.68946e+06
0.787879,2,4.6171e+06
0.808081,2,159187
0.828283,2,65851
0.848485,2,12509.6
0.868687,2,63627.6
0.888889,2,152701
0.909091,2,241000
0.929293,2,188272
0.949495,2,134405
0.969697,2,81600.9
0.989899,2,36453.6
1.0101,2,72781.2
1.0303,2,154921
1.05051,2,235459
1.07071,2,3.13731e+06
1.09091,2,1.64479e+06
1.11111,2,589586
1.13131,2,101276
1.15152,2,28038
1.17172,2,55809.1
1.19192,2,157945
1.21212,2,350686
1.23232,2,967806
1.25253,2,1.62623e+06
1.27273,2,2.32651e+06
1.29293,2,3.06911e+06
1.31313,2,3.85447e+06
1.33333,2,4.68299e+06
1.35354,2,5.555e+06
1.37374,2,6.47079e+06
1.39394,2,7.43059e+06
1.41414,2,2.07616e+06
