Distance[um],dz[um],Mag_Ex
1.09091,1.76,2.63637e+06
1.11111,1.76,3.03878e+06
1.13131,1.76,2.84609e+06
1.15152,1.76,2.65571e+06
1.17172,1.76,2.46789e+06
1.19192,1.76,2.05044e+06
1.21212,1.76,1.96804e+06
1.23232,1.76,1.88806e+06
1.25253,1.76,1.81107e+06
1.27273,1.76,1.24644e+06
1.29293,1.76,1.16959e+06
1.31313,1.76,1.09764e+06
1.33333,1.76,1.03161e+06
1.35354,1.76,916470
1.37374,1.76,885562
1.39394,1.76,869623
1.41414,1.76,869783
1.43434,1.76,886351
1.45455,1.76,918811
1.47475,1.76,965830
1.49495,1.76,1.02525e+06
1.51515,1.76,1.09409e+06
1.53535,1.76,967978
1.55556,1.76,915176
1.57576,1.76,900483
1.59596,1.76,886210
1.61616,1.76,872379
1.63636,1.76,859010
1.65657,1.76,846127
1.67677,1.76,833750
1.69697,1.76,821903
1.71717,1.76,810608
1.73737,1.76,799889
1.75758,1.76,789770
1.77778,1.76,699357
1.79798,1.76,572232
1.81818,1.76,501848
1.83838,1.76,440237
1.85859,1.76,383117
1.87879,1.76,327907
1.89899,1.76,273721
1.91919,1.76,221369
1.93939,1.76,173361
1.9596,1.76,133901
1.9798,1.76,108892
2,1.76,105935
0,1.78,291363
0.020202,1.78,357780
0.040404,1.78,423723
0.0606061,1.78,488461
0.0808081,1.78,551520
0.10101,1.78,612689
0.121212,1.78,672015
0.141414,1.78,729808
0.161616,1.78,786636
0.181818,1.78,843328
0.20202,1.78,900976
0.222222,1.78,749346
0.242424,1.78,751439
0.262626,1.78,800118
0.282828,1.78,797446
0.30303,1.78,795177
0.323232,1.78,793311
0.343434,1.78,791847
0.363636,1.78,790785
0.383838,1.78,790125
0.40404,1.78,789864
0.424242,1.78,790004
0.444444,1.78,790541
0.464646,1.78,791475
0.484848,1.78,792804
0.505051,1.78,794526
0.525253,1.78,796640
0.545455,1.78,799142
0.565657,1.78,776926
0.585859,1.78,1.66998e+06
0.606061,1.78,1.82655e+06
0.626263,1.78,1.93407e+06
0.646465,1.78,2.06038e+06
0.666667,1.78,1.96712e+06
0.686869,1.78,2.03353e+06
0.707071,1.78,2.10629e+06
0.727273,1.78,2.18482e+06
0.747475,1.78,2.2686e+06
0.767677,1.78,2.3572e+06
0.787879,1.78,2.4503e+06
0.808081,1.78,2.54764e+06
0.828283,1.78,2.97402e+06
0.848485,1.78,3.0295e+06
0.868687,1.78,3.08624e+06
0.888889,1.78,3.58709e+06
0.909091,1.78,3.62328e+06
0.929293,1.78,3.65952e+06
0.949495,1.78,3.6958e+06
0.969697,1.78,3.73214e+06
0.989899,1.78,3.76852e+06
1.0101,1.78,3.80494e+06
1.0303,1.78,3.84142e+06
1.05051,1.78,3.0201e+06
1.07071,1.78,2.9462e+06
1.09091,1.78,2.87354e+06
1.11111,1.78,3.20155e+06
1.13131,1.78,3.00875e+06
1.15152,1.78,2.81718e+06
1.17172,1.78,2.62703e+06
1.19192,1.78,2.43848e+06
1.21212,1.78,2.15898e+06
1.23232,1.78,2.06915e+06
1.25253,1.78,1.98131e+06
1.27273,1.78,1.27379e+06
1.29293,1.78,1.18637e+06
1.31313,1.78,1.10272e+06
1.33333,1.78,1.02368e+06
1.35354,1.78,944302
1.37374,1.78,888350
1.39394,1.78,846520
1.41414,1.78,821083
1.43434,1.78,813492
1.45455,1.78,824377
1.47475,1.78,853545
1.49495,1.78,852362
1.51515,1.78,901566
1.53535,1.78,954675
1.55556,1.78,906943
1.57576,1.78,891513
1.59596,1.78,876475
1.61616,1.78,861849
1.63636,1.78,847659
1.65657,1.78,833925
1.67677,1.78,820671
1.69697,1.78,807920
1.71717,1.78,795695
1.73737,1.78,784019
1.75758,1.78,691355
1.77778,1.78,709880
1.79798,1.78,658588
1.81818,1.78,581147
1.83838,1.78,514141
1.85859,1.78,452620
1.87879,1.78,393329
1.89899,1.78,334713
1.91919,1.78,276912
1.93939,1.78,221762
1.9596,1.78,172798
1.9798,1.78,135251
2,1.78,116051
0,1.8,269140
0.020202,1.8,335923
0.040404,1.8,403438
0.0606061,1.8,470683
0.0808081,1.8,536919
0.10101,1.8,601667
0.121212,1.8,664709
0.141414,1.8,726086
0.161616,1.8,786099
0.181818,1.8,845312
0.20202,1.8,712333
0.222222,1.8,712645
0.242424,1.8,715158
0.262626,1.8,794295
0.282828,1.8,792617
0.30303,1.8,791399
0.323232,1.8,790640
0.343434,1.8,790337
0.363636,1.8,790489
0.383838,1.8,791094
0.40404,1.8,792149
0.424242,1.8,793651
0.444444,1.8,795598
0.464646,1.8,797988
0.484848,1.8,800816
0.505051,1.8,804079
0.525253,1.8,807775
0.545455,1.8,832132
0.565657,1.8,788054
0.585859,1.8,1.58353e+06
0.606061,1.8,1.52393e+06
0.626263,1.8,1.77844e+06
0.646465,1.8,1.91297e+06
0.666667,1.8,2.06239e+06
0.686869,1.8,2.22423e+06
0.707071,1.8,2.39628e+06
0.727273,1.8,2.25707e+06
0.747475,1.8,2.35004e+06
0.767677,1.8,2.44737e+06
0.787879,1.8,2.54865e+06
0.808081,1.8,2.6536e+06
0.828283,1.8,2.76199e+06
0.848485,1.8,3.21917e+06
0.868687,1.8,3.28469e+06
0.888889,1.8,3.74465e+06
0.909091,1.8,3.78112e+06
0.929293,1.8,3.81763e+06
0.949495,1.8,3.85418e+06
0.969697,1.8,3.89076e+06
0.989899,1.8,3.92738e+06
1.0101,1.8,3.96403e+06
1.0303,1.8,4.00071e+06
1.05051,1.8,4.03743e+06
1.07071,1.8,3.20689e+06
1.09091,1.8,3.1371e+06
1.11111,1.8,3.38674e+06
1.13131,1.8,3.19589e+06
1.15152,1.8,3.00553e+06
1.17172,1.8,2.81579e+06
1.19192,1.8,2.62681e+06
1.21212,1.8,2.38765e+06
1.23232,1.8,2.28974e+06
1.25253,1.8,1.43718e+06
1.27273,1.8,1.33768e+06
1.29293,1.8,1.24031e+06
1.31313,1.8,1.14567e+06
1.33333,1.8,1.05445e+06
1.35354,1.8,1.02818e+06
1.37374,1.8,948615
1.39394,1.8,880647
1.41414,1.8,827689
1.43434,1.8,792339
1.45455,1.8,776369
1.47475,1.8,854001
1.49495,1.8,883806
1.51515,1.8,922213
1.53535,1.8,967382
1.55556,1.8,894714
1.57576,1.8,878585
1.59596,1.8,862820
1.61616,1.8,847439
1.63636,1.8,832465
1.65657,1.8,817920
1.67677,1.8,803829
1.69697,1.8,790213
1.71717,1.8,777096
1.73737,1.8,764504
1.75758,1.8,698436
1.77778,1.8,716114
1.79798,1.8,733942
1.81818,1.8,658579
1.83838,1.8,588994
1.85859,1.8,525730
1.87879,1.8,464863
1.89899,1.8,404166
1.91919,1.8,343107
1.93939,1.8,282853
1.9596,1.8,226267
1.9798,1.8,177909
2,1.8,144036
0,1.82,243051
0.020202,1.82,309011
0.040404,1.82,377193
0.0606061,1.82,446331
0.0808081,1.82,515417
0.10101,1.82,583707
0.121212,1.82,650713
0.141414,1.82,716210
0.161616,1.82,780234
0.181818,1.82,669410
0.20202,1.82,670511
0.222222,1.82,672679
0.242424,1.82,676490
0.262626,1.82,682619
0.282828,1.82,794816
0.30303,1.82,794873
0.323232,1.82,795440
0.343434,1.82,796512
0.363636,1.82,798085
0.383838,1.82,800158
0.40404,1.82,802724
0.424242,1.82,805782
0.444444,1.82,809325
0.464646,1.82,813350
0.484848,1.82,817853
0.505051,1.82,822827
0.525253,1.82,883435
0.545455,1.82,842224
0.565657,1.82,810818
0.585859,1.82,1.50932e+06
0.606061,1.82,1.46294e+06
0.626263,1.82,1.43142e+06
0.646465,1.82,1.77635e+06
0.666667,1.82,1.9361e+06
0.686869,1.82,2.10713e+06
0.707071,1.82,2.28736e+06
0.727273,1.82,2.47497e+06
0.747475,1.82,2.66839e+06
0.767677,1.82,2.86632e+06
0.787879,1.82,3.06772e+06
0.808081,1.82,2.79364e+06
0.828283,1.82,2.9093e+06
0.848485,1.82,3.44096e+06
0.868687,1.82,3.8762e+06
0.888889,1.82,3.91348e+06
0.909091,1.82,3.95079e+06
0.929293,1.82,3.98811e+06
0.949495,1.82,4.02546e+06
0.969697,1.82,4.06282e+06
0.989899,1.82,4.10021e+06
1.0101,1.82,4.13761e+06
1.0303,1.82,4.17503e+06
1.05051,1.82,4.21247e+06
1.07071,1.82,3.48645e+06
1.09091,1.82,3.77585e+06
1.11111,1.82,3.58778e+06
1.13131,1.82,3.39974e+06
1.15152,1.82,3.2118e+06
1.17172,1.82,3.02402e+06
1.19192,1.82,2.83649e+06
1.21212,1.82,2.64931e+06
1.23232,1.82,2.53645e+06
1.25253,1.82,1.54119e+06
1.27273,1.82,1.43367e+06
1.29293,1.82,1.32754e+06
1.31313,1.82,1.22323e+06
1.33333,1.82,1.12125e+06
1.35354,1.82,1.0222e+06
1.37374,1.82,1.05835e+06
1.39394,1.82,967001
1.41414,1.82,887606
1.43434,1.82,920008
1.45455,1.82,913790
1.47475,1.82,919239
1.49495,1.82,935970
1.51515,1.82,963144
1.53535,1.82,999473
1.55556,1.82,878292
1.57576,1.82,861496
1.59596,1.82,845035
1.61616,1.82,828929
1.63636,1.82,813204
1.65657,1.82,797880
1.67677,1.82,782982
1.69697,1.82,768533
1.71717,1.82,754558
1.73737,1.82,684375
1.75758,1.82,701004
1.77778,1.82,717776
1.79798,1.82,734685
1.81818,1.82,751728
1.83838,1.82,656566
1.85859,1.82,594953
1.87879,1.82,535748
1.89899,1.82,476051
1.91919,1.82,414662
1.93939,1.82,352074
1.9596,1.82,290481
1.9798,1.82,233771
2,1.82,187532
0,1.84,214565
0.020202,1.84,278302
0.040404,1.84,346041
0.0606061,1.84,416248
0.0808081,1.84,487649
0.10101,1.84,559231
0.121212,1.84,630241
0.141414,1.84,700186
0.161616,1.84,617015
0.181818,1.84,620695
0.20202,1.84,624650
0.222222,1.84,629274
0.242424,1.84,635065
0.262626,1.84,642615
0.282828,1.84,802872
0.30303,1.84,804402
0.323232,1.84,806485
0.343434,1.84,809117
0.363636,1.84,812293
0.383838,1.84,816008
0.40404,1.84,820256
0.424242,1.84,825032
0.444444,1.84,830330
0.464646,1.84,836144
0.484848,1.84,842469
0.505051,1.84,930243
0.525253,1.84,891379
0.545455,1.84,862032
0.565657,1.84,842766
0.585859,1.84,1.44862e+06
0.606061,1.84,1.4186e+06
0.626263,1.84,1.40573e+06
0.646465,1.84,1.40988e+06
0.666667,1.84,1.82829e+06
0.686869,1.84,2.01058e+06
0.707071,1.84,2.20081e+06
0.727273,1.84,2.3973e+06
0.747475,1.84,2.59862e+06
0.767677,1.84,2.80359e+06
0.787879,1.84,3.01132e+06
0.808081,1.84,3.22114e+06
0.828283,1.84,3.43267e+06
0.848485,1.84,3.64576e+06
0.868687,1.84,4.12379e+06
0.888889,1.84,4.15071e+06
0.909091,1.84,4.13288e+06
0.929293,1.84,4.17173e+06
0.949495,1.84,4.21059e+06
0.969697,1.84,4.24945e+06
0.989899,1.84,4.28831e+06
1.0101,1.84,4.32717e+06
1.0303,1.84,4.36603e+06
1.05051,1.84,4.4049e+06
1.07071,1.84,4.44376e+06
1.09091,1.84,3.98452e+06
1.11111,1.84,3.79891e+06
1.13131,1.84,3.61334e+06
1.15152,1.84,3.42782e+06
1.17172,1.84,3.24237e+06
1.19192,1.84,3.05701e+06
1.21212,1.84,2.87179e+06
1.23232,1.84,2.79438e+06
1.25253,1.84,1.66873e+06
1.27273,1.84,1.55487e+06
1.29293,1.84,1.44176e+06
1.31313,1.84,1.32966e+06
1.33333,1.84,1.21892e+06
1.35354,1.84,1.10998e+06
1.37374,1.84,1.20238e+06
1.39394,1.84,1.09342e+06
1.41414,1.84,1.05875e+06
1.43434,1.84,1.02725e+06
1.45455,1.84,1.00706e+06
1.47475,1.84,998821
1.49495,1.84,1.00269e+06
1.51515,1.84,1.01837e+06
1.53535,1.84,1.04515e+06
1.55556,1.84,1.08182e+06
1.57576,1.84,840154
1.59596,1.84,823020
1.61616,1.84,806215
1.63636,1.84,789761
1.65657,1.84,773682
1.67677,1.84,758002
1.69697,1.84,742745
1.71717,1.84,667583
1.73737,1.84,683136
1.75758,1.84,698827
1.77778,1.84,714651
1.79798,1.84,730603
1.81818,1.84,746679
1.83838,1.84,762876
1.85859,1.84,652015
1.87879,1.84,598442
1.89899,1.84,543562
1.91919,1.84,485501
1.93939,1.84,424085
1.9596,1.84,360834
1.9798,1.84,298967
2,1.84,243398
0,1.86,185620
0.020202,1.86,245526
0.040404,1.86,311501
0.0606061,1.86,381744
0.0808081,1.86,454714
0.10101,1.86,529131
0.121212,1.86,603976
0.141414,1.86,553676
0.161616,1.86,560945
0.181818,1.86,568037
0.20202,1.86,575167
0.222222,1.86,582650
0.242424,1.86,590904
0.262626,1.86,600442
0.282828,1.86,815740
0.30303,1.86,818910
0.323232,1.86,822674
0.343434,1.86,827024
0.363636,1.86,831955
0.383838,1.86,837459
0.40404,1.86,843530
0.424242,1.86,850161
0.444444,1.86,857345
0.464646,1.86,865074
0.484848,1.86,972070
0.505051,1.86,935057
0.525253,1.86,907326
0.545455,1.86,889452
0.565657,1.86,881772
0.585859,1.86,1.40242e+06
0.606061,1.86,1.39129e+06
0.626263,1.86,1.3989e+06
0.646465,1.86,1.42455e+06
0.666667,1.86,1.46728e+06
0.686869,1.86,1.93876e+06
0.707071,1.86,2.14004e+06
0.727273,1.86,2.3462e+06
0.747475,1.86,2.55593e+06
0.767677,1.86,2.76822e+06
0.787879,1.86,2.98229e+06
0.808081,1.86,3.02759e+06
0.828283,1.86,3.14582e+06
0.848485,1.86,3.26713e+06
0.868687,1.86,3.53088e+06
0.888889,1.86,4.42742e+06
0.909091,1.86,4.4477e+06
0.929293,1.86,4.46808e+06
0.949495,1.86,4.48859e+06
0.969697,1.86,4.5092e+06
0.989899,1.86,4.52992e+06
1.0101,1.86,4.55075e+06
1.0303,1.86,4.57169e+06
1.05051,1.86,4.59274e+06
1.07071,1.86,4.6139e+06
1.09091,1.86,4.49269e+06
1.11111,1.86,3.87554e+06
1.13131,1.86,3.70344e+06
1.15152,1.86,3.53148e+06
1.17172,1.86,3.35971e+06
1.19192,1.86,3.18815e+06
1.21212,1.86,3.01684e+06
1.23232,1.86,3.07357e+06
1.25253,1.86,1.77546e+06
1.27273,1.86,1.6627e+06
1.29293,1.86,1.551e+06
1.31313,1.86,1.4406e+06
1.33333,1.86,1.33185e+06
1.35354,1.86,1.22521e+06
1.37374,1.86,1.2753e+06
1.39394,1.86,1.23693e+06
1.41414,1.86,1.18455e+06
1.43434,1.86,1.14113e+06
1.45455,1.86,1.1083e+06
1.47475,1.86,1.08722e+06
1.49495,1.86,1.07861e+06
1.51515,1.86,1.08273e+06
1.53535,1.86,1.09942e+06
1.55556,1.86,1.12803e+06
1.57576,1.86,814577
1.59596,1.86,796787
1.61616,1.86,779297
1.63636,1.86,762132
1.65657,1.86,745315
1.67677,1.86,728870
1.69697,1.86,712822
1.71717,1.86,662418
1.73737,1.86,677013
1.75758,1.86,691741
1.77778,1.86,706595
1.79798,1.86,721570
1.81818,1.86,736663
1.83838,1.86,751870
1.85859,1.86,767185
1.87879,1.86,644626
1.89899,1.86,599112
1.91919,1.86,548775
1.93939,1.86,492768
1.9596,1.86,431942
1.9798,1.86,368844
2,1.86,307719
0,1.88,158623
0.020202,1.88,212879
0.040404,1.88,275560
0.0606061,1.88,344597
0.0808081,1.88,418183
0.10101,1.88,494769
0.121212,1.88,480007
0.141414,1.88,491096
0.161616,1.88,501895
0.181818,1.88,512441
0.20202,1.88,522871
0.222222,1.88,533420
0.242424,1.88,544425
0.262626,1.88,556320
0.282828,1.88,569640
0.30303,1.88,837447
0.323232,1.88,843027
0.343434,1.88,849226
0.363636,1.88,856036
0.383838,1.88,863449
0.40404,1.88,871458
0.424242,1.88,880052
0.444444,1.88,889225
0.464646,1.88,1.00854e+06
0.484848,1.88,972900
0.505051,1.88,946367
0.525253,1.88,929521
0.545455,1.88,922709
0.565657,1.88,926044
0.585859,1.88,1.3714e+06
0.606061,1.88,1.38108e+06
0.626263,1.88,1.41039e+06
0.646465,1.88,1.45808e+06
0.666667,1.88,1.5226e+06
0.686869,1.88,1.89626e+06
0.707071,1.88,2.10885e+06
0.727273,1.88,2.32468e+06
0.747475,1.88,2.54259e+06
0.767677,1.88,2.51916e+06
0.787879,1.88,2.63595e+06
0.808081,1.88,2.75741e+06
0.828283,1.88,2.88345e+06
0.848485,1.88,3.97907e+06
0.868687,1.88,3.62537e+06
0.888889,1.88,4.19453e+06
0.909091,1.88,4.60305e+06
0.929293,1.88,4.62081e+06
0.949495,1.88,4.63867e+06
0.969697,1.88,4.65662e+06
0.989899,1.88,4.67467e+06
1.0101,1.88,4.69281e+06
1.0303,1.88,4.71104e+06
1.05051,1.88,4.72937e+06
1.07071,1.88,4.51277e+06
1.09091,1.88,4.30512e+06
1.11111,1.88,3.91917e+06
1.13131,1.88,3.7497e+06
1.15152,1.88,3.58044e+06
1.17172,1.88,3.41141e+06
1.19192,1.88,3.24266e+06
1.21212,1.88,3.1496e+06
1.23232,1.88,2.87781e+06
1.25253,1.88,1.93836e+06
1.27273,1.88,1.81532e+06
1.29293,1.88,1.6929e+06
1.31313,1.88,1.57118e+06
1.33333,1.88,1.45037e+06
1.35354,1.88,1.30095e+06
1.37374,1.88,1.36034e+06
1.39394,1.88,1.22371e+06
1.41414,1.88,1.30996e+06
1.43434,1.88,1.25659e+06
1.45455,1.88,1.2126e+06
1.47475,1.88,1.17972e+06
1.49495,1.88,1.1592e+06
1.51515,1.88,1.15188e+06
1.53535,1.88,1.15813e+06
1.55556,1.88,1.17786e+06
1.57576,1.88,784894
1.59596,1.88,766456
1.61616,1.88,748291
1.63636,1.88,730423
1.65657,1.88,712876
1.67677,1.88,695676
1.69697,1.88,638770
1.71717,1.88,652263
1.73737,1.88,665893
1.75758,1.88,679651
1.77778,1.88,693533
1.79798,1.88,707533
1.81818,1.88,721646
1.83838,1.88,735867
1.85859,1.88,750193
1.87879,1.88,764619
1.89899,1.88,634337
1.91919,1.88,596851
1.93939,1.88,551226
1.9596,1.88,497642
1.9798,1.88,437975
2,1.88,375797
0,1.9,136448
0.020202,1.9,183028
0.040404,1.9,240676
0.0606061,1.9,307056
0.0808081,1.9,380093
0.10101,1.9,398715
0.121212,1.9,413071
0.141414,1.9,427368
0.161616,1.9,441462
0.181818,1.9,455309
0.20202,1.9,468967
0.222222,1.9,482592
0.242424,1.9,496439
0.262626,1.9,510863
0.282828,1.9,526320
0.30303,1.9,859183
0.323232,1.9,866687
0.343434,1.9,874837
0.363636,1.9,883624
0.383838,1.9,893038
0.40404,1.9,903070
0.424242,1.9,913709
0.444444,1.9,1.03937e+06
0.464646,1.9,1.00466e+06
0.484848,1.9,978926
0.505051,1.9,962768
0.525253,1.9,956539
0.545455,1.9,960359
0.565657,1.9,974112
0.585859,1.9,1.35594e+06
0.606061,1.9,1.38772e+06
0.626263,1.9,1.43936e+06
0.646465,1.9,1.50901e+06
0.666667,1.9,1.59455e+06
0.686869,1.9,1.69362e+06
0.707071,1.9,1.9376e+06
0.727273,1.9,2.04615e+06
0.747475,1.9,2.16329e+06
0.767677,1.9,2.28769e+06
0.787879,1.9,2.41833e+06
0.808081,1.9,2.55454e+06
0.828283,1.9,2.69597e+06
0.848485,1.9,3.63062e+06
0.868687,1.9,4.09177e+06
0.888889,1.9,4.04181e+06
0.909091,1.9,4.5257e+06
0.929293,1.9,4.54453e+06
0.949495,1.9,4.56346e+06
0.969697,1.9,4.58249e+06
0.989899,1.9,4.60163e+06
1.0101,1.9,4.62086e+06
1.0303,1.9,4.64019e+06
1.05051,1.9,4.7177e+06
1.07071,1.9,4.49457e+06
1.09091,1.9,4.0151e+06
1.11111,1.9,3.70402e+06
1.13131,1.9,3.81241e+06
1.15152,1.9,3.63808e+06
1.17172,1.9,3.46405e+06
1.19192,1.9,3.23472e+06
1.21212,1.9,2.99124e+06
1.23232,1.9,2.74917e+06
1.25253,1.9,2.50894e+06
1.27273,1.9,1.99955e+06
1.29293,1.9,1.8669e+06
1.31313,1.9,1.73462e+06
1.33333,1.9,1.44628e+06
1.35354,1.9,1.41609e+06
1.37374,1.9,1.44331e+06
1.39394,1.9,1.25136e+06
1.41414,1.9,1.2663e+06
1.43434,1.9,1.29663e+06
1.45455,1.9,1.3159e+06
1.47475,1.9,1.27243e+06
1.49495,1.9,1.24077e+06
1.51515,1.9,1.2223e+06
1.53535,1.9,1.21795e+06
1.55556,1.9,1.22818e+06
1.57576,1.9,751343
1.59596,1.9,732258
1.61616,1.9,713419
1.63636,1.9,694850
1.65657,1.9,676575
1.67677,1.9,612123
1.69697,1.9,624518
1.71717,1.9,637056
1.73737,1.9,649730
1.75758,1.9,662534
1.77778,1.9,675461
1.79798,1.9,688504
1.81818,1.9,701660
1.83838,1.9,714921
1.85859,1.9,728284
1.87879,1.9,741745
1.89899,1.9,755299
1.91919,1.9,621320
1.93939,1.9,591783
1.9596,1.9,550991
1.9798,1.9,500149
2,1.9,442160
0,1.92,122437
0.020202,1.92,159105
0.040404,1.92,209772
0.0606061,1.92,271835
0.0808081,1.92,314591
0.10101,1.92,330885
0.121212,1.92,347688
0.141414,1.92,364680
0.161616,1.92,381637
0.181818,1.92,398437
0.20202,1.92,415055
0.222222,1.92,431568
0.242424,1.92,448151
0.262626,1.92,465081
0.282828,1.92,482732
0.30303,1.92,883412
0.323232,1.92,892921
0.343434,1.92,903097
0.363636,1.92,913930
0.383838,1.92,925409
0.40404,1.92,937523
0.424242,1.92,1.06439e+06
0.444444,1.92,1.03018e+06
0.464646,1.92,1.00488e+06
0.484848,1.92,989092
0.505051,1.92,983184
0.525253,1.92,987283
0.545455,1.92,1.00128e+06
0.565657,1.92,1.02484e+06
0.585859,1.92,1.35612e+06
0.606061,1.92,1.4107e+06
0.626263,1.92,1.48465e+06
0.646465,1.92,1.57557e+06
0.666667,1.92,1.68077e+06
0.686869,1.92,1.62249e+06
0.707071,1.92,1.60027e+06
0.727273,1.92,1.83357e+06
0.747475,1.92,1.97227e+06
0.767677,1.92,2.11828e+06
0.787879,1.92,2.27034e+06
0.808081,1.92,2.4275e+06
0.828283,1.92,2.58915e+06
0.848485,1.92,3.17892e+06
0.868687,1.92,3.53931e+06
0.888889,1.92,3.70901e+06
0.909091,1.92,4.06574e+06
0.929293,1.92,4.21299e+06
0.949495,1.92,4.23621e+06
0.969697,1.92,4.25956e+06
0.989899,1.92,4.28303e+06
1.0101,1.92,4.30664e+06
1.0303,1.92,4.33037e+06
1.05051,1.92,4.38407e+06
1.07071,1.92,3.76065e+06
1.09091,1.92,3.54946e+06
1.11111,1.92,3.34133e+06
1.13131,1.92,3.17547e+06
1.15152,1.92,3.73009e+06
1.17172,1.92,3.35712e+06
1.19192,1.92,3.14111e+06
1.21212,1.92,2.92731e+06
1.23232,1.92,2.71623e+06
1.25253,1.92,2.50855e+06
1.27273,1.92,2.20384e+06
1.29293,1.92,1.84417e+06
1.31313,1.92,1.69248e+06
1.33333,1.92,1.58318e+06
1.35354,1.92,1.52421e+06
1.37374,1.92,1.52103e+06
1.39394,1.92,1.27864e+06
1.41414,1.92,1.27697e+06
1.43434,1.92,1.29173e+06
1.45455,1.92,1.32268e+06
1.47475,1.92,1.3623e+06
1.49495,1.92,1.32043e+06
1.51515,1.92,1.29129e+06
1.53535,1.92,1.27635e+06
1.55556,1.92,1.27663e+06
1.57576,1.92,1.29271e+06
1.59596,1.92,694535
1.61616,1.92,675016
1.63636,1.92,655739
1.65657,1.92,636731
1.67677,1.92,593728
1.69697,1.92,605192
1.71717,1.92,616803
1.73737,1.92,628553
1.75758,1.92,640436
1.77778,1.92,652443
1.79798,1.92,664570
1.81818,1.92,676809
1.83838,1.92,689155
1.85859,1.92,701603
1.87879,1.92,714149
1.89899,1.92,726787
1.91919,1.92,739513
1.93939,1.92,605984
1.9596,1.92,584268
1.9798,1.92,548380
2,1.92,500551
0,1.94,120402
0.020202,1.94,144714
0.040404,1.94,186243
0.0606061,1.94,234519
0.0808081,1.94,250637
0.10101,1.94,268177
0.121212,1.94,286637
0.141414,1.94,305615
0.161616,1.94,324808
0.181818,1.94,344012
0.20202,1.94,363125
0.222222,1.94,382143
0.242424,1.94,401161
0.262626,1.94,420376
0.282828,1.94,440081
0.30303,1.94,460672
0.323232,1.94,921116
0.343434,1.94,933365
0.363636,1.94,946287
0.383838,1.94,959867
0.40404,1.94,1.08353e+06
0.424242,1.94,1.04942e+06
0.444444,1.94,1.0242e+06
0.464646,1.94,1.0085e+06
0.484848,1.94,1.00267e+06
0.505051,1.94,1.00687e+06
0.525253,1.94,1.02098e+06
0.545455,1.94,1.04469e+06
0.565657,1.94,1.07742e+06
0.585859,1.94,1.37171e+06
0.606061,1.94,1.44916e+06
0.626263,1.94,1.54483e+06
0.646465,1.94,1.65572e+06
0.666667,1.94,1.57253e+06
0.686869,1.94,1.72364e+06
0.707071,1.94,1.63673e+06
0.727273,1.94,1.88755e+06
0.747475,1.94,1.84806e+06
0.767677,1.94,2.02187e+06
0.787879,1.94,2.20014e+06
0.808081,1.94,2.38169e+06
0.828283,1.94,2.34478e+06
0.848485,1.94,2.60276e+06
0.868687,1.94,2.86636e+06
0.888889,1.94,3.15368e+06
0.909091,1.94,3.41186e+06
0.929293,1.94,3.67635e+06
0.949495,1.94,3.72258e+06
0.969697,1.94,3.75297e+06
0.989899,1.94,3.78354e+06
1.0101,1.94,3.81429e+06
1.0303,1.94,3.88516e+06
1.05051,1.94,3.75855e+06
1.07071,1.94,2.98672e+06
1.09091,1.94,2.91532e+06
1.11111,1.94,2.84238e+06
1.13131,1.94,2.78653e+06
1.15152,1.94,3.09076e+06
1.17172,1.94,3.24903e+06
1.19192,1.94,3.0614e+06
1.21212,1.94,2.87753e+06
1.23232,1.94,2.69814e+06
1.25253,1.94,2.52418e+06
1.27273,1.94,2.08338e+06
1.29293,1.94,1.90023e+06
1.31313,1.94,1.84409e+06
1.33333,1.94,1.71048e+06
1.35354,1.94,1.62388e+06
1.37374,1.94,1.59135e+06
1.39394,1.94,1.3052e+06
1.41414,1.94,1.28631e+06
1.43434,1.94,1.28459e+06
1.45455,1.94,1.30044e+06
1.47475,1.94,1.3334e+06
1.49495,1.94,1.38212e+06
1.51515,1.94,1.35697e+06
1.53535,1.94,1.33163e+06
1.55556,1.94,1.3217e+06
1.57576,1.94,1.3283e+06
1.59596,1.94,653739
1.61616,1.94,633525
1.63636,1.94,613528
1.65657,1.94,559858
1.67677,1.94,570273
1.69697,1.94,580850
1.71717,1.94,591581
1.73737,1.94,602458
1.75758,1.94,613471
1.77778,1.94,624616
1.79798,1.94,635883
1.81818,1.94,647267
1.83838,1.94,658762
1.85859,1.94,670361
1.87879,1.94,682060
1.89899,1.94,693854
1.91919,1.94,705738
1.93939,1.94,717709
1.9596,1.94,588973
1.9798,1.94,574901
2,1.94,543940
0,1.96,134624
0.020202,1.96,143925
0.040404,1.96,167467
0.0606061,1.96,180518
0.0808081,1.96,196244
0.10101,1.96,213962
0.121212,1.96,233091
0.141414,1.96,253149
0.161616,1.96,273753
0.181818,1.96,294619
0.20202,1.96,315566
0.222222,1.96,336508
0.242424,1.96,357463
0.262626,1.96,378544
0.282828,1.96,399969
0.30303,1.96,422051
0.323232,1.96,950784
0.343434,1.96,965126
0.363636,1.96,980150
0.383838,1.96,1.09684e+06
0.40404,1.96,1.06244e+06
0.424242,1.96,1.03698e+06
0.444444,1.96,1.02109e+06
0.464646,1.96,1.01513e+06
0.484848,1.96,1.01926e+06
0.505051,1.96,1.0334e+06
0.525253,1.96,1.0572e+06
0.545455,1.96,1.09012e+06
0.565657,1.96,1.13137e+06
0.585859,1.96,1.4022e+06
0.606061,1.96,1.50199e+06
0.626263,1.96,1.61814e+06
