Distance[um],dz[um],Mag_Ez
1.27273,1.8,1.04444e+06
1.29293,1.8,794001
1.31313,1.8,611850
1.33333,1.8,581947
1.35354,1.8,921598
1.37374,1.8,815646
1.39394,1.8,709994
1.41414,1.8,612300
1.43434,1.8,528776
1.45455,1.8,464191
1.47475,1.8,379451
1.49495,1.8,446154
1.51515,1.8,555665
1.53535,1.8,702552
1.55556,1.8,983180
1.57576,1.8,918888
1.59596,1.8,861948
1.61616,1.8,811661
1.63636,1.8,767291
1.65657,1.8,728063
1.67677,1.8,693166
1.69697,1.8,661752
1.71717,1.8,632936
1.73737,1.8,605793
1.75758,1.8,563059
1.77778,1.8,525085
1.79798,1.8,505951
1.81818,1.8,366855
1.83838,1.8,369247
1.85859,1.8,383060
1.87879,1.8,405006
1.89899,1.8,432270
1.91919,1.8,462504
1.93939,1.8,493834
1.9596,1.8,524853
1.9798,1.8,554627
2,1.8,582690
0,1.82,312350
0.020202,1.82,273785
0.040404,1.82,250690
0.0606061,1.82,244328
0.0808081,1.82,255116
0.10101,1.82,282620
0.121212,1.82,325559
0.141414,1.82,381806
0.161616,1.82,448380
0.181818,1.82,590571
0.20202,1.82,592016
0.222222,1.82,604050
0.242424,1.82,626465
0.262626,1.82,659438
0.282828,1.82,630574
0.30303,1.82,618436
0.323232,1.82,614557
0.343434,1.82,618632
0.363636,1.82,630464
0.383838,1.82,649969
0.40404,1.82,677169
0.424242,1.82,712199
0.444444,1.82,755303
0.464646,1.82,806836
0.484848,1.82,867261
0.505051,1.82,937151
0.525253,1.82,893182
0.545455,1.82,995482
0.565657,1.82,1.10777e+06
0.585859,1.82,816354
0.606061,1.82,761340
0.626263,1.82,928878
0.646465,1.82,1.36317e+06
0.666667,1.82,1.53283e+06
0.686869,1.82,1.67645e+06
0.707071,1.82,1.79297e+06
0.727273,1.82,1.88189e+06
0.747475,1.82,1.94333e+06
0.767677,1.82,1.97794e+06
0.787879,1.82,1.987e+06
0.808081,1.82,2.21523e+06
0.828283,1.82,2.2469e+06
0.848485,1.82,1.99138e+06
0.868687,1.82,1.75089e+06
0.888889,1.82,1.60711e+06
0.909091,1.82,1.34997e+06
0.929293,1.82,1.04021e+06
0.949495,1.82,733175
0.969697,1.82,478720
0.989899,1.82,321275
1.0101,1.82,299816
1.0303,1.82,447874
1.05051,1.82,793530
1.07071,1.82,1.87781e+06
1.09091,1.82,1.67121e+06
1.11111,1.82,1.80149e+06
1.13131,1.82,1.87523e+06
1.15152,1.82,1.89191e+06
1.17172,1.82,1.85138e+06
1.19192,1.82,1.75389e+06
1.21212,1.82,1.60008e+06
1.23232,1.82,1.69187e+06
1.25253,1.82,1.62893e+06
1.27273,1.82,1.30426e+06
1.29293,1.82,987607
1.31313,1.82,712225
1.33333,1.82,547913
1.35354,1.82,601013
1.37374,1.82,971685
1.39394,1.82,861684
1.41414,1.82,750791
1.43434,1.82,427107
1.45455,1.82,346090
1.47475,1.82,310828
1.49495,1.82,326241
1.51515,1.82,394633
1.53535,1.82,515690
1.55556,1.82,882214
1.57576,1.82,817092
1.59596,1.82,759830
1.61616,1.82,709703
1.63636,1.82,665944
1.65657,1.82,627752
1.67677,1.82,594287
1.69697,1.82,564671
1.71717,1.82,537990
1.73737,1.82,494987
1.75758,1.82,446273
1.77778,1.82,418473
1.79798,1.82,408901
1.81818,1.82,414612
1.83838,1.82,315076
1.85859,1.82,341384
1.87879,1.82,375705
1.89899,1.82,414956
1.91919,1.82,456527
1.93939,1.82,498277
1.9596,1.82,538534
1.9798,1.82,576099
2,1.82,610240
0,1.84,286330
0.020202,1.84,257001
0.040404,1.84,241343
0.0606061,1.84,240616
0.0808081,1.84,255228
0.10101,1.84,284742
0.121212,1.84,327871
0.141414,1.84,382479
0.161616,1.84,534029
0.181818,1.84,524061
0.20202,1.84,523882
0.222222,1.84,533346
0.242424,1.84,552690
0.262626,1.84,582531
0.282828,1.84,550166
0.30303,1.84,542092
0.323232,1.84,543336
0.343434,1.84,553565
0.363636,1.84,572555
0.383838,1.84,600193
0.40404,1.84,636477
0.424242,1.84,681513
0.444444,1.84,735518
0.464646,1.84,798818
0.484848,1.84,871851
0.505051,1.84,840042
0.525253,1.84,947277
0.545455,1.84,1.06212e+06
0.565657,1.84,1.18355e+06
0.585859,1.84,824352
0.606061,1.84,865394
0.626263,1.84,1.09274e+06
0.646465,1.84,1.42613e+06
0.666667,1.84,1.99717e+06
0.686869,1.84,2.13003e+06
0.707071,1.84,2.23383e+06
0.727273,1.84,2.30904e+06
0.747475,1.84,2.35671e+06
0.767677,1.84,2.37845e+06
0.787879,1.84,2.37648e+06
0.808081,1.84,2.35359e+06
0.828283,1.84,2.31317e+06
0.848485,1.84,2.25917e+06
0.868687,1.84,4.10432e+06
0.888889,1.84,3.55224e+06
0.909091,1.84,1.51543e+06
0.929293,1.84,1.16764e+06
0.949495,1.84,839456
0.969697,1.84,574359
0.989899,1.84,410389
1.0101,1.84,380135
1.0303,1.84,510739
1.05051,1.84,823899
1.07071,1.84,1.33586e+06
1.09091,1.84,1.98912e+06
1.11111,1.84,2.14171e+06
1.13131,1.84,2.23843e+06
1.15152,1.84,2.27794e+06
1.17172,1.84,2.2593e+06
1.19192,1.84,2.18193e+06
1.21212,1.84,2.04568e+06
1.23232,1.84,2.04477e+06
1.25253,1.84,1.92006e+06
1.27273,1.84,1.59147e+06
1.29293,1.84,1.24912e+06
1.31313,1.84,912111
1.33333,1.84,636083
1.35354,1.84,513215
1.37374,1.84,1.13362e+06
1.39394,1.84,1.02949e+06
1.41414,1.84,693114
1.43434,1.84,539893
1.45455,1.84,411812
1.47475,1.84,321530
1.49495,1.84,279084
1.51515,1.84,291896
1.53535,1.84,364768
1.55556,1.84,499882
1.57576,1.84,727075
1.59596,1.84,668678
1.61616,1.84,617967
1.63636,1.84,574148
1.65657,1.84,536390
1.67677,1.84,503826
1.69697,1.84,475548
1.71717,1.84,438093
1.73737,1.84,377263
1.75758,1.84,338356
1.77778,1.84,319305
1.79798,1.84,317779
1.81818,1.84,331179
1.83838,1.84,356645
1.85859,1.84,301227
1.87879,1.84,348053
1.89899,1.84,399296
1.91919,1.84,452078
1.93939,1.84,503993
1.9596,1.84,553106
1.9798,1.84,597949
2,1.84,637529
0,1.86,267221
0.020202,1.86,246987
0.040404,1.86,238571
0.0606061,1.86,243224
0.0808081,1.86,261352
0.10101,1.86,292509
0.121212,1.86,335404
0.141414,1.86,494361
0.161616,1.86,473874
0.181818,1.86,462163
0.20202,1.86,459143
0.222222,1.86,465113
0.242424,1.86,480752
0.262626,1.86,507120
0.282828,1.86,467577
0.30303,1.86,465110
0.323232,1.86,473043
0.343434,1.86,491016
0.363636,1.86,518779
0.383838,1.86,556191
0.40404,1.86,603221
0.424242,1.86,659950
0.444444,1.86,726566
0.464646,1.86,803370
0.484848,1.86,785584
0.505051,1.86,898706
0.525253,1.86,1.01729e+06
0.545455,1.86,1.14045e+06
0.565657,1.86,1.26729e+06
0.585859,1.86,865365
0.606061,1.86,989016
0.626263,1.86,1.26602e+06
0.646465,1.86,1.62527e+06
0.666667,1.86,2.01674e+06
0.686869,1.86,2.6217e+06
0.707071,1.86,2.71518e+06
0.727273,1.86,2.78349e+06
0.747475,1.86,2.82861e+06
0.767677,1.86,2.85313e+06
0.787879,1.86,2.86021e+06
0.808081,1.86,3.24865e+06
0.828283,1.86,3.34921e+06
0.848485,1.86,3.57303e+06
0.868687,1.86,3.03706e+06
0.888889,1.86,3.51014e+06
0.909091,1.86,2.99182e+06
0.929293,1.86,2.14731e+06
0.949495,1.86,1.25751e+06
0.969697,1.86,538438
0.989899,1.86,141186
1.0101,1.86,151937
1.0303,1.86,591967
1.05051,1.86,1.41764e+06
1.07071,1.86,2.52041e+06
1.09091,1.86,3.88154e+06
1.11111,1.86,2.69136e+06
1.13131,1.86,2.80753e+06
1.15152,1.86,2.87242e+06
1.17172,1.86,2.88493e+06
1.19192,1.86,2.84441e+06
1.21212,1.86,2.75067e+06
1.23232,1.86,2.58024e+06
1.25253,1.86,2.41416e+06
1.27273,1.86,2.05432e+06
1.29293,1.86,1.67437e+06
1.31313,1.86,1.26803e+06
1.33333,1.86,873433
1.35354,1.86,573238
1.37374,1.86,378824
1.39394,1.86,993371
1.41414,1.86,849024
1.43434,1.86,688460
1.45455,1.86,532070
1.47475,1.86,397629
1.49495,1.86,300293
1.51515,1.86,252601
1.53535,1.86,264470
1.55556,1.86,343203
1.57576,1.86,654141
1.59596,1.86,593865
1.61616,1.86,541898
1.63636,1.86,497418
1.65657,1.86,459565
1.67677,1.86,427442
1.69697,1.86,400116
1.71717,1.86,327585
1.73737,1.86,276543
1.75758,1.86,245923
1.77778,1.86,234007
1.79798,1.86,238815
1.81818,1.86,258101
1.83838,1.86,289353
1.85859,1.86,329796
1.87879,1.86,322286
1.89899,1.86,385491
1.91919,1.86,449328
1.93939,1.86,511123
1.9596,1.86,568677
1.9798,1.86,620257
2,1.86,664604
0,1.88,256428
0.020202,1.88,245055
0.040404,1.88,243588
0.0606061,1.88,253276
0.0808081,1.88,274515
0.10101,1.88,306856
0.121212,1.88,470367
0.141414,1.88,440638
0.161616,1.88,418457
0.181818,1.88,403802
0.20202,1.88,397034
0.222222,1.88,398894
0.242424,1.88,410504
0.262626,1.88,433366
0.282828,1.88,469364
0.30303,1.88,388569
0.323232,1.88,405157
0.343434,1.88,432864
0.363636,1.88,471414
0.383838,1.88,520637
0.40404,1.88,580476
0.424242,1.88,650984
0.444444,1.88,732322
0.464646,1.88,730452
0.484848,1.88,849937
0.505051,1.88,972973
0.525253,1.88,1.09879e+06
0.545455,1.88,1.22664e+06
0.565657,1.88,1.35579e+06
0.585859,1.88,934239
0.606061,1.88,1.12773e+06
0.626263,1.88,1.44494e+06
0.646465,1.88,1.82388e+06
0.666667,1.88,2.22367e+06
0.686869,1.88,3.1384e+06
0.707071,1.88,3.23467e+06
0.727273,1.88,3.31359e+06
0.747475,1.88,3.37812e+06
0.767677,1.88,2.9638e+06
0.787879,1.88,3.23644e+06
0.808081,1.88,3.64212e+06
0.828283,1.88,4.10869e+06
0.848485,1.88,4.46282e+06
0.868687,1.88,3.9232e+06
0.888889,1.88,3.30649e+06
0.909091,1.88,3.5567e+06
0.929293,1.88,2.79598e+06
0.949495,1.88,1.80766e+06
0.969697,1.88,892804
0.989899,1.88,287595
1.0101,1.88,163283
1.0303,1.88,626214
1.05051,1.88,1.71783e+06
1.07071,1.88,2.64129e+06
1.09091,1.88,3.8848e+06
1.11111,1.88,3.53672e+06
1.13131,1.88,3.67745e+06
1.15152,1.88,3.76765e+06
1.17172,1.88,3.80681e+06
1.19192,1.88,3.79489e+06
1.21212,1.88,3.74477e+06
1.23232,1.88,3.33954e+06
1.25253,1.88,3.02462e+06
1.27273,1.88,2.62038e+06
1.29293,1.88,2.21975e+06
1.31313,1.88,1.78068e+06
1.33333,1.88,1.30562e+06
1.35354,1.88,1.10015e+06
1.37374,1.88,613499
1.39394,1.88,1.28988e+06
1.41414,1.88,965499
1.43434,1.88,833776
1.45455,1.88,677368
1.47475,1.88,519168
1.49495,1.88,379449
1.51515,1.88,275865
1.53535,1.88,223454
1.55556,1.88,234633
1.57576,1.88,602572
1.59596,1.88,539745
1.61616,1.88,485922
1.63636,1.88,440250
1.65657,1.88,401843
1.67677,1.88,369775
1.69697,1.88,304330
1.71717,1.88,241535
1.73737,1.88,198664
1.75758,1.88,174617
1.77778,1.88,168029
1.79798,1.88,177270
1.81818,1.88,200444
1.83838,1.88,235391
1.85859,1.88,279688
1.87879,1.88,330642
1.89899,1.88,373747
1.91919,1.88,448450
1.93939,1.88,519809
1.9596,1.88,585359
1.9798,1.88,643103
2,1.88,691516
0,1.9,255478
0.020202,1.9,252637
0.040404,1.9,257737
0.0606061,1.9,272017
0.0808081,1.9,295871
0.10101,1.9,460445
0.121212,1.9,423131
0.141414,1.9,391924
0.161616,1.9,366865
0.181818,1.9,348376
0.20202,1.9,337261
0.222222,1.9,334704
0.242424,1.9,342268
0.262626,1.9,361900
0.282828,1.9,395926
0.30303,1.9,315372
0.323232,1.9,342980
0.343434,1.9,382811
0.363636,1.9,434559
0.383838,1.9,498031
0.40404,1.9,573140
0.424242,1.9,659912
0.444444,1.9,675872
0.464646,1.9,801721
0.484848,1.9,929435
0.505051,1.9,1.05837e+06
0.525253,1.9,1.18791e+06
0.545455,1.9,1.31746e+06
0.565657,1.9,1.44643e+06
0.585859,1.9,1.02551e+06
0.606061,1.9,1.27676e+06
0.626263,1.9,1.62538e+06
0.646465,1.9,2.01853e+06
0.666667,1.9,2.42448e+06
0.686869,1.9,2.83255e+06
0.707071,1.9,2.22774e+06
0.727273,1.9,2.41956e+06
0.747475,1.9,2.87148e+06
0.767677,1.9,3.47541e+06
0.787879,1.9,4.14714e+06
0.808081,1.9,4.8264e+06
0.828283,1.9,5.47679e+06
0.848485,1.9,5.82174e+06
0.868687,1.9,5.71512e+06
0.888889,1.9,5.19342e+06
0.909091,1.9,4.30807e+06
0.929293,1.9,3.60407e+06
0.949495,1.9,2.5229e+06
0.969697,1.9,1.45071e+06
0.989899,1.9,708732
1.0101,1.9,553301
1.0303,1.9,1.17583e+06
1.05051,1.9,2.32086e+06
1.07071,1.9,3.92581e+06
1.09091,1.9,4.80129e+06
1.11111,1.9,5.43495e+06
1.13131,1.9,4.6681e+06
1.15152,1.9,4.78922e+06
1.17172,1.9,4.86159e+06
1.19192,1.9,4.98604e+06
1.21212,1.9,4.62661e+06
1.23232,1.9,4.19547e+06
1.25253,1.9,3.68881e+06
1.27273,1.9,3.24557e+06
1.29293,1.9,2.82777e+06
1.31313,1.9,2.39249e+06
1.33333,1.9,1.94019e+06
1.35354,1.9,1.32302e+06
1.37374,1.9,830436
1.39394,1.9,1.48534e+06
1.41414,1.9,1.29614e+06
1.43434,1.9,1.10648e+06
1.45455,1.9,812185
1.47475,1.9,660162
1.49495,1.9,500102
1.51515,1.9,354779
1.53535,1.9,244345
1.55556,1.9,186336
1.57576,1.9,575628
1.59596,1.9,509650
1.61616,1.9,453440
1.63636,1.9,406119
1.65657,1.9,366770
1.67677,1.9,312149
1.69697,1.9,239390
1.71717,1.9,184998
1.73737,1.9,148488
1.75758,1.9,129111
1.77778,1.9,125851
1.79798,1.9,137431
1.81818,1.9,162305
1.83838,1.9,198664
1.85859,1.9,244435
1.87879,1.9,297279
1.89899,1.9,354591
1.91919,1.9,449620
1.93939,1.9,530196
1.9596,1.9,603267
1.9798,1.9,666570
2,1.9,718314
0,1.92,266023
0.020202,1.92,271294
0.040404,1.92,282481
0.0606061,1.92,300819
0.0808081,1.92,462588
0.10101,1.92,419729
0.121212,1.92,381322
0.141414,1.92,347471
0.161616,1.92,318661
0.181818,1.92,295757
0.20202,1.92,280005
0.222222,1.92,273031
0.242424,1.92,276843
0.262626,1.92,293829
0.282828,1.92,326758
0.30303,1.92,250248
0.323232,1.92,291639
0.343434,1.92,346381
0.363636,1.92,414141
0.383838,1.92,494697
0.40404,1.92,587936
0.424242,1.92,623648
0.444444,1.92,755389
0.464646,1.92,887536
0.484848,1.92,1.01958e+06
0.505051,1.92,1.15102e+06
0.525253,1.92,1.28141e+06
0.545455,1.92,1.41028e+06
0.565657,1.92,1.53722e+06
0.585859,1.92,1.1334e+06
0.606061,1.92,1.431e+06
0.626263,1.92,1.80293e+06
0.646465,1.92,2.2055e+06
0.666667,1.92,2.61609e+06
0.686869,1.92,3.10257e+06
0.707071,1.92,3.76301e+06
0.727273,1.92,3.13581e+06
0.747475,1.92,4.00669e+06
0.767677,1.92,4.88914e+06
0.787879,1.92,5.73473e+06
0.808081,1.92,6.51895e+06
0.828283,1.92,7.24118e+06
0.848485,1.92,7.76133e+06
0.868687,1.92,7.92481e+06
0.888889,1.92,7.4919e+06
0.909091,1.92,6.53686e+06
0.929293,1.92,4.54954e+06
0.949495,1.92,3.29077e+06
0.969697,1.92,2.00923e+06
0.989899,1.92,1.11124e+06
1.0101,1.92,938196
1.0303,1.92,1.76659e+06
1.05051,1.92,3.86148e+06
1.07071,1.92,5.64245e+06
1.09091,1.92,6.35854e+06
1.11111,1.92,6.85943e+06
1.13131,1.92,7.15465e+06
1.15152,1.92,5.93543e+06
1.17172,1.92,6.22525e+06
1.19192,1.92,5.92579e+06
1.21212,1.92,5.55629e+06
1.23232,1.92,5.11036e+06
1.25253,1.92,4.58332e+06
1.27273,1.92,3.92727e+06
1.29293,1.92,3.46495e+06
1.31313,1.92,2.80925e+06
1.33333,1.92,2.15531e+06
1.35354,1.92,1.53671e+06
1.37374,1.92,1.03314e+06
1.39394,1.92,1.67994e+06
1.41414,1.92,1.49201e+06
1.43434,1.92,1.30128e+06
1.45455,1.92,1.10927e+06
1.47475,1.92,788596
1.49495,1.92,639778
1.51515,1.92,476403
1.53535,1.92,323742
1.55556,1.92,204447
1.57576,1.92,138554
1.59596,1.92,505889
1.61616,1.92,446834
1.63636,1.92,397477
1.65657,1.92,356871
1.67677,1.92,273728
1.69697,1.92,209954
1.71717,1.92,162059
1.73737,1.92,129908
1.75758,1.92,113104
1.77778,1.92,110982
1.79798,1.92,122614
1.81818,1.92,146807
1.83838,1.92,182103
1.85859,1.92,226779
1.87879,1.92,278846
1.89899,1.92,336052
1.91919,1.92,395879
1.93939,1.92,542430
1.9596,1.92,622514
1.9798,1.92,690741
2,1.92,745054
0,1.94,289840
0.020202,1.94,302706
0.040404,1.94,319408
0.0606061,1.94,474387
0.0808081,1.94,428403
0.10101,1.94,385004
0.121212,1.94,344356
0.141414,1.94,307006
0.161616,1.94,273881
0.181818,1.94,246288
0.20202,1.94,225917
0.222222,1.94,214837
0.242424,1.94,215499
0.262626,1.94,230732
0.282828,1.94,263749
0.30303,1.94,318143
0.323232,1.94,258086
0.343434,1.94,330926
0.363636,1.94,417908
0.383838,1.94,518783
0.40404,1.94,576169
0.424242,1.94,712853
0.444444,1.94,848713
0.464646,1.94,983368
0.484848,1.94,1.11646e+06
0.505051,1.94,1.24764e+06
0.525253,1.94,1.37661e+06
0.545455,1.94,1.50306e+06
0.565657,1.94,1.62672e+06
0.585859,1.94,1.25182e+06
0.606061,1.94,1.58505e+06
0.626263,1.94,1.97287e+06
0.646465,1.94,2.38072e+06
0.666667,1.94,2.8652e+06
0.686869,1.94,3.4002e+06
0.707071,1.94,4.19553e+06
0.727273,1.94,5.40571e+06
0.747475,1.94,5.92956e+06
0.767677,1.94,6.87888e+06
0.787879,1.94,7.74332e+06
0.808081,1.94,8.53411e+06
0.828283,1.94,9.22002e+06
0.848485,1.94,1.00719e+07
0.868687,1.94,1.03683e+07
0.888889,1.94,1.00302e+07
0.909091,1.94,8.98497e+06
0.929293,1.94,7.46634e+06
0.949495,1.94,4.16711e+06
0.969697,1.94,2.53379e+06
0.989899,1.94,1.37009e+06
1.0101,1.94,1.1025e+06
1.0303,1.94,3.29906e+06
1.05051,1.94,5.61662e+06
1.07071,1.94,7.4966e+06
1.09091,1.94,8.34001e+06
1.11111,1.94,8.88399e+06
1.13131,1.94,9.13211e+06
1.15152,1.94,8.36794e+06
1.17172,1.94,7.00263e+06
1.19192,1.94,6.69393e+06
1.21212,1.94,6.32921e+06
1.23232,1.94,5.90201e+06
1.25253,1.94,5.40741e+06
1.27273,1.94,3.45039e+06
1.29293,1.94,874780
1.31313,1.94,3.01569e+06
1.33333,1.94,2.36325e+06
1.35354,1.94,1.74165e+06
1.37374,1.94,1.22413e+06
1.39394,1.94,1.87022e+06
1.41414,1.94,1.68594e+06
1.43434,1.94,1.49737e+06
1.45455,1.94,1.30538e+06
1.47475,1.94,1.11131e+06
1.49495,1.94,916933
1.51515,1.94,621768
1.53535,1.94,452214
1.55556,1.94,289075
1.57576,1.94,157503
1.59596,1.94,529753
1.61616,1.94,467467
1.63636,1.94,415757
1.65657,1.94,345725
1.67677,1.94,276119
1.69697,1.94,219327
1.71717,1.94,175829
1.73737,1.94,145844
1.75758,1.94,129324
1.77778,1.94,125956
1.79798,1.94,135163
1.81818,1.94,156103
1.83838,1.94,187668
1.85859,1.94,228487
1.87879,1.94,276921
1.89899,1.94,331070
1.91919,1.94,388765
1.93939,1.94,447575
1.9596,1.94,643219
1.9798,1.94,715703
2,1.94,771790
0,1.96,328827
0.020202,1.96,348679
0.040404,1.96,493027
0.0606061,1.96,446721
0.0808081,1.96,400920
0.10101,1.96,355852
0.121212,1.96,312125
0.141414,1.96,270727
0.161616,1.96,233031
0.181818,1.96,200786
0.20202,1.96,176123
0.222222,1.96,161556
0.242424,1.96,159976
0.262626,1.96,174658
0.282828,1.96,209257
0.30303,1.96,267807
0.323232,1.96,251095
0.343434,1.96,345619
0.363636,1.96,455433
0.383838,1.96,536401
0.40404,1.96,676605
0.424242,1.96,814984
0.444444,1.96,951286
0.464646,1.96,1.08528e+06
0.484848,1.96,1.21676e+06
0.505051,1.96,1.34554e+06
0.525253,1.96,1.47145e+06
0.545455,1.96,1.59435e+06
0.565657,1.96,1.71412e+06
0.585859,1.96,1.37437e+06
0.606061,1.96,1.73318e+06
0.626263,1.96,2.13014e+06
0.646465,1.96,2.60246e+06
0.666667,1.96,3.13799e+06
0.686869,1.96,3.71207e+06
0.707071,1.96,4.64943e+06
0.727273,1.96,5.93552e+06
0.747475,1.96,7.32314e+06
0.767677,1.96,9.2154e+06
0.787879,1.96,1.00139e+07
0.808081,1.96,1.07831e+07
0.828283,1.96,1.17352e+07
0.848485,1.96,1.26244e+07
0.868687,1.96,1.29664e+07
0.888889,1.96,1.27471e+07
0.909091,1.96,1.15529e+07
0.929293,1.96,9.94137e+06
0.949495,1.96,8.00041e+06
0.969697,1.96,3.15812e+06
0.989899,1.96,1.52859e+06
1.0101,1.96,999078
1.0303,1.96,4.95107e+06
1.05051,1.96,7.55002e+06
1.07071,1.96,9.54723e+06
1.09091,1.96,1.05851e+07
1.11111,1.96,9.99792e+06
1.13131,1.96,1.07452e+07
1.15152,1.96,1.26835e+07
1.17172,1.96,1.17534e+07
1.19192,1.96,8.19837e+06
1.21212,1.96,7.76538e+06
1.23232,1.96,7.27254e+06
1.25253,1.96,9.21133e+06
1.27273,1.96,6.00254e+06
1.29293,1.96,3.13409e+06
1.31313,1.96,1.83956e+06
1.33333,1.96,2.56139e+06
1.35354,1.96,1.9373e+06
1.37374,1.96,1.4049e+06
1.39394,1.96,2.05401e+06
1.41414,1.96,1.87473e+06
1.43434,1.96,1.69048e+06
1.45455,1.96,1.50152e+06
1.47475,1.96,1.30854e+06
1.49495,1.96,1.1127e+06
1.51515,1.96,915598
1.53535,1.96,719291
1.55556,1.96,434297
1.57576,1.96,256133
1.59596,1.96,581509
1.61616,1.96,515676
1.63636,1.96,454116
1.65657,1.96,383639
1.67677,1.96,321847
1.69697,1.96,269839
1.71717,1.96,228448
1.73737,1.96,198243
1.75758,1.96,179527
1.77778,1.96,172338
1.79798,1.96,176451
1.81818,1.96,191373
1.83838,1.96,216347
1.85859,1.96,250354
1.87879,1.96,292107
1.89899,1.96,340054
1.91919,1.96,392380
1.93939,1.96,447003
1.9596,1.96,501577
1.9798,1.96,741543
2,1.96,798578
0,1.98,385010
0.020202,1.98,515293
0.040404,1.98,471850
0.0606061,1.98,426618
0.0808081,1.98,379887
0.10101,1.98,332327
0.121212,1.98,284989
0.141414,1.98,239307
0.161616,1.98,197092
0.181818,1.98,160538
0.20202,1.98,132219
0.222222,1.98,115092
0.242424,1.98,112491
0.262626,1.98,128133
0.282828,1.98,166115
0.30303,1.98,230916
0.323232,1.98,281267
0.343434,1.98,401459
0.363636,1.98,507893
0.383838,1.98,649718
0.40404,1.98,788946
0.424242,1.98,925455
0.444444,1.98,1.05914e+06
0.464646,1.98,1.18994e+06
0.484848,1.98,1.31778e+06
0.505051,1.98,1.44262e+06
0.525253,1.98,1.56447e+06
0.545455,1.98,1.68331e+06
0.565657,1.98,1.79919e+06
0.585859,1.98,1.49433e+06
0.606061,1.98,1.87137e+06
0.626263,1.98,2.31391e+06
0.646465,1.98,2.85097e+06
0.666667,1.98,3.43282e+06
0.686869,1.98,4.03627e+06
0.707071,1.98,5.12152e+06
0.727273,1.98,6.47044e+06
0.747475,1.98,7.89548e+06
0.767677,1.98,9.37002e+06
0.787879,1.98,1.24843e+07
0.808081,1.98,1.31237e+07
0.828283,1.98,1.4505e+07
0.848485,1.98,1.53701e+07
0.868687,1.98,1.57206e+07
0.888889,1.98,1.55843e+07
0.909091,1.98,1.433e+07
0.929293,1.98,1.26185e+07
0.949495,1.98,1.0635e+07
0.969697,1.98,8.66333e+06
0.989899,1.98,1.79837e+06
1.0101,1.98,4.13672e+06
1.0303,1.98,6.83694e+06
1.05051,1.98,9.69949e+06
1.07071,1.98,1.17605e+07
1.09091,1.98,1.16973e+07
1.11111,1.98,1.31735e+07
1.13131,1.98,1.39143e+07
1.15152,1.98,1.79524e+07
1.17172,1.98,1.70145e+07
1.19192,1.98,9.70928e+06
1.21212,1.98,9.237e+06
1.23232,1.98,1.49485e+07
1.25253,1.98,1.19313e+07
1.27273,1.98,8.4064e+06
1.29293,1.98,4.98441e+06
1.31313,1.98,2.41534e+06
1.33333,1.98,1.58858e+06
1.35354,1.98,3.53291e+06
1.37374,1.98,1.57596e+06
1.39394,1.98,1.21418e+06
1.41414,1.98,2.05647e+06
1.43434,1.98,1.87769e+06
1.45455,1.98,1.6937e+06
1.47475,1.98,1.5046e+06
1.49495,1.98,1.3109e+06
1.51515,1.98,1.11359e+06
1.53535,1.98,914083
1.55556,1.98,714258
1.57576,1.98,432028
1.59596,1.98,660405
1.61616,1.98,595198
1.63636,1.98,530217
1.65657,1.98,468734
1.67677,1.98,412463
1.69697,1.98,362851
1.71717,1.98,321085
1.73737,1.98,288082
1.75758,1.98,264498
1.77778,1.98,250721
1.79798,1.98,246876
1.81818,1.98,252823
1.83838,1.98,268157
1.85859,1.98,292206
1.87879,1.98,324036
1.89899,1.98,362446
1.91919,1.98,405972
1.93939,1.98,452883
1.9596,1.98,501184
1.9798,1.98,548615
2,1.98,825477
0,2,537564
0.020202,2,500550
0.040404,2,459240
0.0606061,2,413986
0.0808081,2,365519
0.10101,2,314955
0.121212,2,263786
0.141414,2,213887
0.161616,2,167515
0.181818,2,127306
0.20202,2,96276.7
0.222222,2,77825.2
0.242424,2,75730
0.262626,2,94150.7
0.282828,2,137627
0.30303,2,211081
0.323232,2,319812
0.343434,2,281677
0.363636,2,400131
0.383838,2,539664
0.40404,2,693004
0.424242,2,854177
0.444444,2,1.0185e+06
0.464646,2,1.18258e+06
0.484848,2,1.34433e+06
0.505051,2,1.50295e+06
0.525253,2,1.65894e+06
0.545455,2,1.81409e+06
0.565657,2,1.97147e+06
0.585859,2,1.1427e+06
0.606061,2,1.18201e+06
0.626263,2,1.71879e+06
0.646465,2,2.45354e+06
0.666667,2,3.22642e+06
0.686869,2,4.01731e+06
0.707071,2,5.49676e+06
0.727273,2,7.21148e+06
0.747475,2,9.01891e+06
0.767677,2,1.08655e+07
0.787879,2,1.27406e+07
0.808081,2,2.21281e+07
0.828283,2,2.30482e+07
0.848485,2,2.38343e+07
0.868687,2,2.4711e+07
0.888889,2,2.59798e+07
0.909091,2,2.02893e+07
0.929293,2,1.8033e+07
0.949495,2,1.52056e+07
0.969697,2,1.19725e+07
0.989899,2,5.42205e+06
1.0101,2,7.55349e+06
1.0303,2,1.09292e+07
1.05051,2,1.44022e+07
1.07071,2,1.74161e+07
1.09091,2,1.95427e+07
1.11111,2,2.08089e+07
1.13131,2,2.48044e+07
1.15152,2,2.37504e+07
1.17172,2,2.29362e+07
1.19192,2,2.21588e+07
1.21212,2,2.00337e+07
1.23232,2,1.709e+07
1.25253,2,1.40902e+07
1.27273,2,1.1022e+07
1.29293,2,8.01238e+06
1.31313,2,5.32784e+06
