Distance[um],dz[um],Mag_E[V_per_meter]
1.75758,2.14,1.44135e+06
1.77778,2.14,1.42717e+06
1.79798,2.14,1.42324e+06
1.81818,2.14,1.42928e+06
1.83838,2.14,1.44506e+06
1.85859,2.14,1.47152e+06
1.87879,2.14,1.50514e+06
1.89899,2.14,1.54187e+06
1.91919,2.14,1.58069e+06
1.93939,2.14,1.62063e+06
1.9596,2.14,1.66075e+06
1.9798,2.14,1.70017e+06
2,2.14,1.73805e+06
0,2.16,2.09969e+06
0.020202,2.16,2.0528e+06
0.040404,2.16,1.99971e+06
0.0606061,2.16,1.94113e+06
0.0808081,2.16,1.87788e+06
0.10101,2.16,1.8109e+06
0.121212,2.16,1.74126e+06
0.141414,2.16,1.67011e+06
0.161616,2.16,1.60388e+06
0.181818,2.16,1.55236e+06
0.20202,2.16,1.50171e+06
0.222222,2.16,1.45257e+06
0.242424,2.16,1.40566e+06
0.262626,2.16,1.36177e+06
0.282828,2.16,1.3218e+06
0.30303,2.16,1.28671e+06
0.323232,2.16,1.25755e+06
0.343434,2.16,1.23545e+06
0.363636,2.16,1.21026e+06
0.383838,2.16,1.31466e+06
0.40404,2.16,1.53921e+06
0.424242,2.16,1.86408e+06
0.444444,2.16,2.2722e+06
0.464646,2.16,2.74922e+06
0.484848,2.16,3.28351e+06
0.505051,2.16,3.86618e+06
0.525253,2.16,4.49109e+06
0.545455,2.16,5.1548e+06
0.565657,2.16,5.81451e+06
0.585859,2.16,6.45436e+06
0.606061,2.16,6.86795e+06
0.626263,2.16,7.05361e+06
0.646465,2.16,6.64105e+06
0.666667,2.16,6.26862e+06
0.686869,2.16,5.96795e+06
0.707071,2.16,5.78517e+06
0.727273,2.16,5.78086e+06
0.747475,2.16,7.54144e+06
0.767677,2.16,1.50511e+07
0.787879,2.16,3.16916e+07
0.808081,2.16,7.99359e+07
0.828283,2.16,7.7063e+07
0.848485,2.16,7.23271e+07
0.868687,2.16,7.27363e+07
0.888889,2.16,7.38292e+07
0.909091,2.16,7.39346e+07
0.929293,2.16,7.39082e+07
0.949495,2.16,7.38326e+07
0.969697,2.16,7.3185e+07
0.989899,2.16,7.31921e+07
1.0101,2.16,7.32786e+07
1.0303,2.16,7.31278e+07
1.05051,2.16,7.33576e+07
1.07071,2.16,7.39695e+07
1.09091,2.16,7.39576e+07
1.11111,2.16,7.35838e+07
1.13131,2.16,7.23806e+07
1.15152,2.16,7.33221e+07
1.17172,2.16,7.93958e+07
1.19192,2.16,9.07486e+07
1.21212,2.16,3.77653e+07
1.23232,2.16,2.53904e+07
1.25253,2.16,1.48598e+07
1.27273,2.16,6.17413e+06
1.29293,2.16,4.23189e+06
1.31313,2.16,6.96342e+06
1.33333,2.16,8.59613e+06
1.35354,2.16,8.26106e+06
1.37374,2.16,7.80148e+06
1.39394,2.16,7.35194e+06
1.41414,2.16,6.90339e+06
1.43434,2.16,6.44883e+06
1.45455,2.16,5.98332e+06
1.47475,2.16,5.50396e+06
1.49495,2.16,5.00992e+06
1.51515,2.16,4.50241e+06
1.53535,2.16,3.98467e+06
1.55556,2.16,3.46203e+06
1.57576,2.16,2.94184e+06
1.59596,2.16,2.43352e+06
1.61616,2.16,1.94854e+06
1.63636,2.16,1.82771e+06
1.65657,2.16,1.74535e+06
1.67677,2.16,1.6753e+06
1.69697,2.16,1.61721e+06
1.71717,2.16,1.57078e+06
1.73737,2.16,1.53575e+06
1.75758,2.16,1.51188e+06
1.77778,2.16,1.49902e+06
1.79798,2.16,1.49702e+06
1.81818,2.16,1.5058e+06
1.83838,2.16,1.52598e+06
1.85859,2.16,1.55334e+06
1.87879,2.16,1.58473e+06
1.89899,2.16,1.61917e+06
1.91919,2.16,1.6557e+06
1.93939,2.16,1.69339e+06
1.9596,2.16,1.73138e+06
1.9798,2.16,1.76885e+06
2,2.16,1.805e+06
0,2.18,2.1592e+06
0.020202,2.18,2.11675e+06
0.040404,2.18,2.06817e+06
0.0606061,2.18,2.01412e+06
0.0808081,2.18,1.95537e+06
0.10101,2.18,1.89282e+06
0.121212,2.18,1.82746e+06
0.141414,2.18,1.76043e+06
0.161616,2.18,1.69295e+06
0.181818,2.18,1.63088e+06
0.20202,2.18,1.58073e+06
0.222222,2.18,1.53219e+06
0.242424,2.18,1.48606e+06
0.262626,2.18,1.44317e+06
0.282828,2.18,1.40447e+06
0.30303,2.18,1.37097e+06
0.323232,2.18,1.34378e+06
0.343434,2.18,1.32406e+06
0.363636,2.18,1.28676e+06
0.383838,2.18,1.36149e+06
0.40404,2.18,1.55745e+06
0.424242,2.18,1.85542e+06
0.444444,2.18,2.23895e+06
0.464646,2.18,2.69429e+06
0.484848,2.18,3.21044e+06
0.505051,2.18,3.77914e+06
0.525253,2.18,4.39484e+06
0.545455,2.18,5.05473e+06
0.565657,2.18,5.75873e+06
0.585859,2.18,6.5095e+06
0.606061,2.18,6.80779e+06
0.626263,2.18,6.45864e+06
0.646465,2.18,6.15165e+06
0.666667,2.18,5.89994e+06
0.686869,2.18,5.73108e+06
0.707071,2.18,5.68714e+06
0.727273,2.18,5.82462e+06
0.747475,2.18,5.43117e+06
0.767677,2.18,1.39989e+07
0.787879,2.18,3.06818e+07
0.808081,2.18,7.63964e+07
0.828283,2.18,7.4235e+07
0.848485,2.18,7.02278e+07
0.868687,2.18,7.00743e+07
0.888889,2.18,7.06191e+07
0.909091,2.18,7.0494e+07
0.929293,2.18,7.0855e+07
0.949495,2.18,7.1156e+07
0.969697,2.18,7.047e+07
0.989899,2.18,6.95267e+07
1.0101,2.18,6.9592e+07
1.0303,2.18,7.01912e+07
1.05051,2.18,7.09174e+07
1.07071,2.18,7.08603e+07
1.09091,2.18,7.05563e+07
1.11111,2.18,7.04386e+07
1.13131,2.18,6.87318e+07
1.15152,2.18,6.92624e+07
1.17172,2.18,7.62062e+07
1.19192,2.18,8.42963e+07
1.21212,2.18,3.19458e+07
1.23232,2.18,2.12544e+07
1.25253,2.18,1.24031e+07
1.27273,2.18,5.43908e+06
1.29293,2.18,2.23927e+06
1.31313,2.18,7.02554e+06
1.33333,2.18,8.63472e+06
1.35354,2.18,8.15258e+06
1.37374,2.18,7.69488e+06
1.39394,2.18,7.25032e+06
1.41414,2.18,6.80965e+06
1.43434,2.18,6.36564e+06
1.45455,2.18,5.91316e+06
1.47475,2.18,5.44908e+06
1.49495,2.18,4.97236e+06
1.51515,2.18,4.484e+06
1.53535,2.18,3.98704e+06
1.55556,2.18,3.48658e+06
1.57576,2.18,2.98978e+06
1.59596,2.18,2.50583e+06
1.61616,2.18,2.04598e+06
1.63636,2.18,1.89187e+06
1.65657,2.18,1.81121e+06
1.67677,2.18,1.74253e+06
1.69697,2.18,1.68565e+06
1.71717,2.18,1.64046e+06
1.73737,2.18,1.60686e+06
1.75758,2.18,1.58484e+06
1.77778,2.18,1.57439e+06
1.79798,2.18,1.57556e+06
1.81818,2.18,1.58861e+06
1.83838,2.18,1.60898e+06
1.85859,2.18,1.63425e+06
1.87879,2.18,1.66344e+06
1.89899,2.18,1.69562e+06
1.91919,2.18,1.72989e+06
1.93939,2.18,1.76538e+06
1.9596,2.18,1.8013e+06
1.9798,2.18,1.83688e+06
2,2.18,1.87139e+06
0,2.2,2.21599e+06
0.020202,2.2,2.17782e+06
0.040404,2.2,2.1336e+06
0.0606061,2.2,2.08394e+06
0.0808081,2.2,2.02958e+06
0.10101,2.2,1.97135e+06
0.121212,2.2,1.9102e+06
0.141414,2.2,1.8472e+06
0.161616,2.2,1.78355e+06
0.181818,2.2,1.72053e+06
0.20202,2.2,1.66314e+06
0.222222,2.2,1.61516e+06
0.242424,2.2,1.56966e+06
0.262626,2.2,1.52755e+06
0.282828,2.2,1.48981e+06
0.30303,2.2,1.45751e+06
0.323232,2.2,1.43181e+06
0.343434,2.2,1.41393e+06
0.363636,2.2,1.36942e+06
0.383838,2.2,1.41309e+06
0.40404,2.2,1.57924e+06
0.424242,2.2,1.84928e+06
0.444444,2.2,2.20736e+06
0.464646,2.2,2.64037e+06
0.484848,2.2,3.13791e+06
0.505051,2.2,3.69233e+06
0.525253,2.2,4.29871e+06
0.545455,2.2,4.95485e+06
0.565657,2.2,5.66128e+06
0.585859,2.2,6.34979e+06
0.606061,2.2,6.60838e+06
0.626263,2.2,6.55994e+06
0.646465,2.2,6.25254e+06
0.666667,2.2,5.95387e+06
0.686869,2.2,5.68628e+06
0.707071,2.2,5.48666e+06
0.727273,2.2,5.40639e+06
0.747475,2.2,3.90112e+06
0.767677,2.2,1.11116e+07
0.787879,2.2,2.72411e+07
0.808081,2.2,6.74447e+07
0.828283,2.2,6.6533e+07
0.848485,2.2,6.36248e+07
0.868687,2.2,6.37862e+07
0.888889,2.2,6.44338e+07
0.909091,2.2,6.43344e+07
0.929293,2.2,6.46572e+07
0.949495,2.2,6.52543e+07
0.969697,2.2,6.41136e+07
0.989899,2.2,6.36174e+07
1.0101,2.2,6.39223e+07
1.0303,2.2,6.39432e+07
1.05051,2.2,6.44433e+07
1.07071,2.2,6.48226e+07
1.09091,2.2,6.45822e+07
1.11111,2.2,6.46306e+07
1.13131,2.2,6.28053e+07
1.15152,2.2,6.23049e+07
1.17172,2.2,6.94359e+07
1.19192,2.2,7.77293e+07
1.21212,2.2,2.83571e+07
1.23232,2.2,1.86047e+07
1.25253,2.2,1.03879e+07
1.27273,2.2,4.57679e+06
1.29293,2.2,4.89368e+06
1.31313,2.2,8.4047e+06
1.33333,2.2,8.59291e+06
1.35354,2.2,8.04491e+06
1.37374,2.2,7.58853e+06
1.39394,2.2,7.1484e+06
1.41414,2.2,6.71504e+06
1.43434,2.2,6.28102e+06
1.45455,2.2,5.84099e+06
1.47475,2.2,5.39163e+06
1.49495,2.2,4.93167e+06
1.51515,2.2,4.4619e+06
1.53535,2.2,3.98514e+06
1.55556,2.2,3.5063e+06
1.57576,2.2,3.03231e+06
1.59596,2.2,2.57216e+06
1.61616,2.2,2.13688e+06
1.63636,2.2,1.95484e+06
1.65657,2.2,1.87622e+06
1.67677,2.2,1.80937e+06
1.69697,2.2,1.7543e+06
1.71717,2.2,1.71108e+06
1.73737,2.2,1.6798e+06
1.75758,2.2,1.66062e+06
1.77778,2.2,1.65373e+06
1.79798,2.2,1.65893e+06
1.81818,2.2,1.67165e+06
1.83838,2.2,1.69008e+06
1.85859,2.2,1.71325e+06
1.87879,2.2,1.74024e+06
1.89899,2.2,1.77017e+06
1.91919,2.2,1.80219e+06
1.93939,2.2,1.83552e+06
1.9596,2.2,1.8694e+06
1.9798,2.2,1.90314e+06
2,2.2,1.93606e+06
0,2.22,2.26958e+06
0.020202,2.22,2.23554e+06
0.040404,2.22,2.19555e+06
0.0606061,2.22,2.15018e+06
0.0808081,2.22,2.10009e+06
0.10101,2.22,2.04609e+06
0.121212,2.22,1.98907e+06
0.141414,2.22,1.93005e+06
0.161616,2.22,1.87017e+06
0.181818,2.22,1.81068e+06
0.20202,2.22,1.75294e+06
0.222222,2.22,1.70076e+06
0.242424,2.22,1.65579e+06
0.262626,2.22,1.61427e+06
0.282828,2.22,1.57722e+06
0.30303,2.22,1.54577e+06
0.323232,2.22,1.52112e+06
0.343434,2.22,1.50456e+06
0.363636,2.22,1.45833e+06
0.383838,2.22,1.46972e+06
0.40404,2.22,1.60502e+06
0.424242,2.22,1.84628e+06
0.444444,2.22,2.17826e+06
0.464646,2.22,2.58845e+06
0.484848,2.22,3.06708e+06
0.505051,2.22,3.60711e+06
0.525253,2.22,4.20423e+06
0.545455,2.22,4.85687e+06
0.565657,2.22,5.48841e+06
0.585859,2.22,6.02583e+06
0.606061,2.22,6.26659e+06
0.626263,2.22,6.31578e+06
0.646465,2.22,6.37587e+06
0.666667,2.22,6.25524e+06
0.686869,2.22,5.91682e+06
0.707071,2.22,5.56303e+06
0.727273,2.22,5.23862e+06
0.747475,2.22,5.00288e+06
0.767677,2.22,7.72409e+06
0.787879,2.22,2.35723e+07
0.808081,2.22,5.76814e+07
0.828283,2.22,5.67201e+07
0.848485,2.22,5.47554e+07
0.868687,2.22,5.46803e+07
0.888889,2.22,5.56244e+07
0.909091,2.22,5.62548e+07
0.929293,2.22,5.57865e+07
0.949495,2.22,5.59129e+07
0.969697,2.22,5.46435e+07
0.989899,2.22,5.4526e+07
1.0101,2.22,5.48238e+07
1.0303,2.22,5.49467e+07
1.05051,2.22,5.56803e+07
1.07071,2.22,5.58282e+07
1.09091,2.22,5.61781e+07
1.11111,2.22,5.57775e+07
1.13131,2.22,5.36696e+07
1.15152,2.22,5.31331e+07
1.17172,2.22,5.96183e+07
1.19192,2.22,6.76647e+07
1.21212,2.22,2.51992e+07
1.23232,2.22,1.53288e+07
1.25253,2.22,7.97676e+06
1.27273,2.22,4.34302e+06
1.29293,2.22,6.5141e+06
1.31313,2.22,8.10429e+06
1.33333,2.22,8.59821e+06
1.35354,2.22,8.05932e+06
1.37374,2.22,7.54216e+06
1.39394,2.22,7.04621e+06
1.41414,2.22,6.61964e+06
1.43434,2.22,6.19509e+06
1.45455,2.22,5.76698e+06
1.47475,2.22,5.33181e+06
1.49495,2.22,4.88807e+06
1.51515,2.22,4.43635e+06
1.53535,2.22,3.97928e+06
1.55556,2.22,3.52152e+06
1.57576,2.22,3.06981e+06
1.59596,2.22,2.63292e+06
1.61616,2.22,2.22168e+06
1.63636,2.22,2.0169e+06
1.65657,2.22,1.94069e+06
1.67677,2.22,1.87617e+06
1.69697,2.22,1.82355e+06
1.71717,2.22,1.78307e+06
1.73737,2.22,1.75501e+06
1.75758,2.22,1.73972e+06
1.77778,2.22,1.73646e+06
1.79798,2.22,1.74098e+06
1.81818,2.22,1.75194e+06
1.83838,2.22,1.7684e+06
1.85859,2.22,1.78944e+06
1.87879,2.22,1.8142e+06
1.89899,2.22,1.84185e+06
1.91919,2.22,1.87163e+06
1.93939,2.22,1.90279e+06
1.9596,2.22,1.93466e+06
1.9798,2.22,1.96658e+06
2,2.22,1.99795e+06
0,2.24,2.31955e+06
0.020202,2.24,2.28951e+06
0.040404,2.24,2.25363e+06
0.0606061,2.24,2.21243e+06
0.0808081,2.24,2.16653e+06
0.10101,2.24,2.11668e+06
0.121212,2.24,2.06373e+06
0.141414,2.24,2.00864e+06
0.161616,2.24,1.95251e+06
0.181818,2.24,1.89653e+06
0.20202,2.24,1.84201e+06
0.222222,2.24,1.79038e+06
0.242424,2.24,1.74397e+06
0.262626,2.24,1.70288e+06
0.282828,2.24,1.66629e+06
0.30303,2.24,1.63537e+06
0.323232,2.24,1.61137e+06
0.343434,2.24,1.59564e+06
0.363636,2.24,1.55361e+06
0.383838,2.24,1.53169e+06
0.40404,2.24,1.63531e+06
0.424242,2.24,1.84712e+06
0.444444,2.24,2.1525e+06
0.464646,2.24,2.53957e+06
0.484848,2.24,2.99917e+06
0.505051,2.24,3.52488e+06
0.525253,2.24,4.113e+06
0.545455,2.24,4.68473e+06
0.565657,2.24,5.19587e+06
0.585859,2.24,5.71918e+06
0.606061,2.24,5.94092e+06
0.626263,2.24,5.99492e+06
0.646465,2.24,6.06112e+06
0.666667,2.24,6.12056e+06
0.686869,2.24,6.15827e+06
0.707071,2.24,5.88658e+06
0.727273,2.24,5.44968e+06
0.747475,2.24,5.00351e+06
0.767677,2.24,3.89286e+06
0.787879,2.24,1.5883e+07
0.808081,2.24,4.59439e+07
0.828283,2.24,4.44305e+07
0.848485,2.24,4.29105e+07
0.868687,2.24,4.34658e+07
0.888889,2.24,4.46808e+07
0.909091,2.24,4.47683e+07
0.929293,2.24,4.46208e+07
0.949495,2.24,4.41823e+07
0.969697,2.24,4.35286e+07
0.989899,2.24,4.32201e+07
1.0101,2.24,4.33424e+07
1.0303,2.24,4.37809e+07
1.05051,2.24,4.42084e+07
1.07071,2.24,4.46053e+07
1.09091,2.24,4.4517e+07
1.11111,2.24,4.43771e+07
1.13131,2.24,4.33037e+07
1.15152,2.24,4.27146e+07
1.17172,2.24,4.7623e+07
1.19192,2.24,5.48516e+07
1.21212,2.24,2.13632e+07
1.23232,2.24,1.11303e+07
1.25253,2.24,4.43582e+06
1.27273,2.24,5.44878e+06
1.29293,2.24,6.33115e+06
1.31313,2.24,7.80006e+06
1.33333,2.24,8.56409e+06
1.35354,2.24,8.03736e+06
1.37374,2.24,7.53019e+06
1.39394,2.24,7.04041e+06
1.41414,2.24,6.56657e+06
1.43434,2.24,6.10803e+06
1.45455,2.24,5.69136e+06
1.47475,2.24,5.26987e+06
1.49495,2.24,4.84187e+06
1.51515,2.24,4.40771e+06
1.53535,2.24,3.96982e+06
1.55556,2.24,3.53265e+06
1.57576,2.24,3.10272e+06
1.59596,2.24,2.68859e+06
1.61616,2.24,2.30089e+06
1.63636,2.24,2.07841e+06
1.65657,2.24,2.005e+06
1.67677,2.24,1.94335e+06
1.69697,2.24,1.89385e+06
1.71717,2.24,1.85691e+06
1.73737,2.24,1.83301e+06
1.75758,2.24,1.82079e+06
1.77778,2.24,1.81664e+06
1.79798,2.24,1.8196e+06
1.81818,2.24,1.82873e+06
1.83838,2.24,1.84314e+06
1.85859,2.24,1.86199e+06
1.87879,2.24,1.88447e+06
1.89899,2.24,1.90981e+06
1.91919,2.24,1.93732e+06
1.93939,2.24,1.9663e+06
1.9596,2.24,1.99614e+06
1.9798,2.24,2.02625e+06
2,2.24,2.05609e+06
0,2.26,2.36552e+06
0.020202,2.26,2.33935e+06
0.040404,2.26,2.30748e+06
0.0606061,2.26,2.27037e+06
0.0808081,2.26,2.22858e+06
0.10101,2.26,2.18282e+06
0.121212,2.26,2.13389e+06
0.141414,2.26,2.0827e+06
0.161616,2.26,2.0303e+06
0.181818,2.26,1.97783e+06
0.20202,2.26,1.92655e+06
0.222222,2.26,1.87784e+06
0.242424,2.26,1.83319e+06
0.262626,2.26,1.79311e+06
0.282828,2.26,1.75677e+06
0.30303,2.26,1.72609e+06
0.323232,2.26,1.70239e+06
0.343434,2.26,1.68703e+06
0.363636,2.26,1.65549e+06
0.383838,2.26,1.5994e+06
0.40404,2.26,1.67066e+06
0.424242,2.26,1.85254e+06
0.444444,2.26,2.13103e+06
0.464646,2.26,2.49486e+06
0.484848,2.26,2.9355e+06
0.505051,2.26,3.44713e+06
0.525253,2.26,3.9555e+06
0.545455,2.26,4.43371e+06
0.565657,2.26,4.92567e+06
0.585859,2.26,5.43089e+06
0.606061,2.26,5.63282e+06
0.626263,2.26,5.69145e+06
0.646465,2.26,5.76397e+06
0.666667,2.26,5.83139e+06
0.686869,2.26,5.87868e+06
0.707071,2.26,5.89479e+06
0.727273,2.26,5.87265e+06
0.747475,2.26,5.38062e+06
0.767677,2.26,4.81613e+06
0.787879,2.26,6.44935e+06
0.808081,2.26,3.22335e+07
0.828283,2.26,3.04229e+07
0.848485,2.26,2.99425e+07
0.868687,2.26,3.05996e+07
0.888889,2.26,3.24652e+07
0.909091,2.26,3.18891e+07
0.929293,2.26,3.19741e+07
0.949495,2.26,3.08535e+07
0.969697,2.26,3.00723e+07
0.989899,2.26,2.99518e+07
1.0101,2.26,3.01312e+07
1.0303,2.26,3.07462e+07
1.05051,2.26,3.09455e+07
1.07071,2.26,3.17669e+07
1.09091,2.26,3.19975e+07
1.11111,2.26,3.15619e+07
1.13131,2.26,3.0365e+07
1.15152,2.26,2.92563e+07
1.17172,2.26,2.96274e+07
1.19192,2.26,3.67031e+07
1.21212,2.26,1.2755e+07
1.23232,2.26,4.95541e+06
1.25253,2.26,5.10794e+06
1.27273,2.26,5.36341e+06
1.29293,2.26,6.15303e+06
1.31313,2.26,7.49269e+06
1.33333,2.26,8.48896e+06
1.35354,2.26,7.97328e+06
1.37374,2.26,7.47531e+06
1.39394,2.26,6.99304e+06
1.41414,2.26,6.5252e+06
1.43434,2.26,6.07123e+06
1.45455,2.26,5.63131e+06
1.47475,2.26,5.20635e+06
1.49495,2.26,4.79345e+06
1.51515,2.26,4.37639e+06
1.53535,2.26,3.95721e+06
1.55556,2.26,3.54017e+06
1.57576,2.26,3.13156e+06
1.59596,2.26,2.73974e+06
1.61616,2.26,2.37511e+06
1.63636,2.26,2.13979e+06
1.65657,2.26,2.06962e+06
1.67677,2.26,2.01141e+06
1.69697,2.26,1.96572e+06
1.71717,2.26,1.93316e+06
1.73737,2.26,1.91156e+06
1.75758,2.26,1.89834e+06
1.77778,2.26,1.89283e+06
1.79798,2.26,1.89411e+06
1.81818,2.26,1.90131e+06
1.83838,2.26,1.91359e+06
1.85859,2.26,1.93017e+06
1.87879,2.26,1.9503e+06
1.89899,2.26,1.97329e+06
1.91919,2.26,1.99847e+06
1.93939,2.26,2.02524e+06
1.9596,2.26,2.05302e+06
1.9798,2.26,2.0813e+06
2,2.26,2.1096e+06
0,2.28,2.40717e+06
0.020202,2.28,2.38477e+06
0.040404,2.28,2.35681e+06
0.0606061,2.28,2.32371e+06
0.0808081,2.28,2.28598e+06
0.10101,2.28,2.24426e+06
0.121212,2.28,2.19932e+06
0.141414,2.28,2.15201e+06
0.161616,2.28,2.10334e+06
0.181818,2.28,2.05438e+06
0.20202,2.28,2.00637e+06
0.222222,2.28,1.96061e+06
0.242424,2.28,1.91857e+06
0.262626,2.28,1.88179e+06
0.282828,2.28,1.84861e+06
0.30303,2.28,1.81793e+06
0.323232,2.28,1.79418e+06
0.343434,2.28,1.77879e+06
0.363636,2.28,1.76422e+06
0.383838,2.28,1.6733e+06
0.40404,2.28,1.71171e+06
0.424242,2.28,1.86336e+06
0.444444,2.28,2.11484e+06
0.464646,2.28,2.4555e+06
0.484848,2.28,2.87742e+06
0.505051,2.28,3.31815e+06
0.525253,2.28,3.75545e+06
0.545455,2.28,4.20947e+06
0.565657,2.28,4.67854e+06
0.585859,2.28,5.16201e+06
0.606061,2.28,5.34374e+06
0.626263,2.28,5.40676e+06
0.646465,2.28,5.48579e+06
0.666667,2.28,5.56179e+06
0.686869,2.28,5.61969e+06
0.707071,2.28,5.64838e+06
0.727273,2.28,5.64074e+06
0.747475,2.28,5.59363e+06
0.767677,2.28,5.4153e+06
0.787879,2.28,4.70193e+06
0.808081,2.28,1.68022e+07
0.828283,2.28,1.57148e+07
0.848485,2.28,1.6168e+07
0.868687,2.28,1.77736e+07
0.888889,2.28,1.80438e+07
0.909091,2.28,1.80579e+07
0.929293,2.28,1.81064e+07
0.949495,2.28,1.7301e+07
0.969697,2.28,1.60864e+07
0.989899,2.28,1.54617e+07
1.0101,2.28,1.51591e+07
1.0303,2.28,1.61371e+07
1.05051,2.28,1.78876e+07
1.07071,2.28,1.8759e+07
1.09091,2.28,1.86862e+07
1.11111,2.28,1.77003e+07
1.13131,2.28,1.68596e+07
1.15152,2.28,1.57169e+07
1.17172,2.28,1.49997e+07
1.19192,2.28,1.62539e+07
1.21212,2.28,5.58143e+06
1.23232,2.28,5.30078e+06
1.25253,2.28,5.09894e+06
1.27273,2.28,5.29641e+06
1.29293,2.28,5.98167e+06
1.31313,2.28,7.18385e+06
1.33333,2.28,8.37237e+06
1.35354,2.28,7.86682e+06
1.37374,2.28,7.37742e+06
1.39394,2.28,6.90234e+06
1.41414,2.28,6.44047e+06
1.43434,2.28,5.99143e+06
1.45455,2.28,5.55557e+06
1.47475,2.28,5.13398e+06
1.49495,2.28,4.72844e+06
1.51515,2.28,4.3415e+06
1.53535,2.28,3.94201e+06
1.55556,2.28,3.54466e+06
1.57576,2.28,3.15694e+06
1.59596,2.28,2.78699e+06
1.61616,2.28,2.44501e+06
1.63636,2.28,2.20155e+06
1.65657,2.28,2.13508e+06
1.67677,2.28,2.0809e+06
1.69697,2.28,2.03975e+06
1.71717,2.28,2.00843e+06
1.73737,2.28,1.98584e+06
1.75758,2.28,1.97149e+06
1.77778,2.28,1.96449e+06
1.79798,2.28,1.96396e+06
1.81818,2.28,1.96911e+06
1.83838,2.28,1.97914e+06
1.85859,2.28,1.99335e+06
1.87879,2.28,2.01105e+06
1.89899,2.28,2.03159e+06
1.91919,2.28,2.05438e+06
1.93939,2.28,2.07887e+06
1.9596,2.28,2.10455e+06
1.9798,2.28,2.13096e+06
2,2.28,2.15768e+06
0,2.3,2.44421e+06
0.020202,2.3,2.4255e+06
0.040404,2.3,2.40138e+06
0.0606061,2.3,2.37222e+06
0.0808081,2.3,2.33849e+06
0.10101,2.3,2.30079e+06
0.121212,2.3,2.25982e+06
0.141414,2.3,2.2164e+06
0.161616,2.3,2.17146e+06
0.181818,2.3,2.12605e+06
0.20202,2.3,2.08134e+06
0.222222,2.3,2.0386e+06
0.242424,2.3,1.99923e+06
0.262626,2.3,1.96473e+06
0.282828,2.3,1.93672e+06
0.30303,2.3,1.91103e+06
0.323232,2.3,1.88694e+06
0.343434,2.3,1.87114e+06
0.363636,2.3,1.86521e+06
0.383838,2.3,1.75391e+06
0.40404,2.3,1.75918e+06
0.424242,2.3,1.88047e+06
0.444444,2.3,2.10501e+06
0.464646,2.3,2.42274e+06
0.484848,2.3,2.79082e+06
0.505051,2.3,3.17787e+06
0.525253,2.3,3.58602e+06
0.545455,2.3,4.01239e+06
0.565657,2.3,4.45516e+06
0.585859,2.3,4.91357e+06
0.606061,2.3,5.07505e+06
0.626263,2.3,5.1422e+06
0.646465,2.3,5.22792e+06
0.666667,2.3,5.31309e+06
0.686869,2.3,5.38259e+06
0.707071,2.3,5.42528e+06
0.727273,2.3,5.43398e+06
0.747475,2.3,5.40549e+06
0.767677,2.3,5.34059e+06
0.787879,2.3,5.24403e+06
0.808081,2.3,4.55764e+06
0.828283,2.3,6.06236e+06
0.848485,2.3,6.92093e+06
0.868687,2.3,7.89953e+06
0.888889,2.3,8.12911e+06
0.909091,2.3,9.29292e+06
0.929293,2.3,1.01015e+07
0.949495,2.3,7.60143e+06
0.969697,2.3,2.01967e+06
0.989899,2.3,351955
1.0101,2.3,403115
1.0303,2.3,2.22578e+06
1.05051,2.3,6.73096e+06
1.07071,2.3,8.78007e+06
1.09091,2.3,9.25904e+06
1.11111,2.3,8.45167e+06
1.13131,2.3,7.6148e+06
1.15152,2.3,6.34006e+06
1.17172,2.3,2.19035e+06
1.19192,2.3,3.77933e+06
1.21212,2.3,5.74653e+06
1.23232,2.3,5.3456e+06
1.25253,2.3,5.1267e+06
1.27273,2.3,5.25092e+06
1.29293,2.3,5.81997e+06
1.31313,2.3,6.87616e+06
1.33333,2.3,8.21497e+06
1.35354,2.3,7.71882e+06
1.37374,2.3,7.23756e+06
1.39394,2.3,6.76953e+06
1.41414,2.3,6.31378e+06
1.43434,2.3,5.87013e+06
1.45455,2.3,5.43908e+06
1.47475,2.3,5.02189e+06
1.49495,2.3,4.62053e+06
1.51515,2.3,4.23771e+06
1.53535,2.3,3.87687e+06
1.55556,2.3,3.54216e+06
1.57576,2.3,3.17955e+06
1.59596,2.3,2.83108e+06
1.61616,2.3,2.51135e+06
1.63636,2.3,2.26424e+06
1.65657,2.3,2.20197e+06
1.67677,2.3,2.15245e+06
1.69697,2.3,2.11111e+06
1.71717,2.3,2.07893e+06
1.73737,2.3,2.05546e+06
1.75758,2.3,2.03981e+06
1.77778,2.3,2.03115e+06
1.79798,2.3,2.02867e+06
1.81818,2.3,2.03161e+06
1.83838,2.3,2.03928e+06
1.85859,2.3,2.05099e+06
1.87879,2.3,2.06614e+06
1.89899,2.3,2.08413e+06
1.91919,2.3,2.10444e+06
1.93939,2.3,2.12657e+06
1.9596,2.3,2.15008e+06
1.9798,2.3,2.17457e+06
2,2.3,2.19966e+06
0,2.32,2.47643e+06
0.020202,2.32,2.46132e+06
0.040404,2.32,2.44098e+06
0.0606061,2.32,2.41573e+06
0.0808081,2.32,2.38597e+06
0.10101,2.32,2.35227e+06
0.121212,2.32,2.31526e+06
0.141414,2.32,2.27573e+06
0.161616,2.32,2.23456e+06
0.181818,2.32,2.19274e+06
0.20202,2.32,2.15139e+06
0.222222,2.32,2.11173e+06
