Distance[um],dz[um],Mag_Ey
1.09091,1.76,6.11665e+06
1.11111,1.76,5.77984e+06
1.13131,1.76,5.44514e+06
1.15152,1.76,5.10247e+06
1.17172,1.76,4.75356e+06
1.19192,1.76,4.11275e+06
1.21212,1.76,3.96249e+06
1.23232,1.76,3.81252e+06
1.25253,1.76,3.66416e+06
1.27273,1.76,3.10234e+06
1.29293,1.76,2.94688e+06
1.31313,1.76,2.84694e+06
1.33333,1.76,2.80929e+06
1.35354,1.76,2.51759e+06
1.37374,1.76,2.46082e+06
1.39394,1.76,2.43345e+06
1.41414,1.76,2.43196e+06
1.43434,1.76,2.45275e+06
1.45455,1.76,2.49226e+06
1.47475,1.76,2.54689e+06
1.49495,1.76,2.61302e+06
1.51515,1.76,2.68704e+06
1.53535,1.76,2.87887e+06
1.55556,1.76,2.86903e+06
1.57576,1.76,2.87664e+06
1.59596,1.76,2.86798e+06
1.61616,1.76,2.84283e+06
1.63636,1.76,2.80106e+06
1.65657,1.76,2.7426e+06
1.67677,1.76,2.66751e+06
1.69697,1.76,2.57592e+06
1.71717,1.76,2.46803e+06
1.73737,1.76,2.34417e+06
1.75758,1.76,2.20471e+06
1.77778,1.76,2.0759e+06
1.79798,1.76,1.79776e+06
1.81818,1.76,1.6352e+06
1.83838,1.76,1.4688e+06
1.85859,1.76,1.29859e+06
1.87879,1.76,1.12455e+06
1.89899,1.76,946688
1.91919,1.76,765003
1.93939,1.76,579493
1.9596,1.76,390157
1.9798,1.76,196994
2,1.76,0
0,1.78,0
0.020202,1.78,211087
0.040404,1.78,417546
0.0606061,1.78,619386
0.0808081,1.78,816613
0.10101,1.78,1.00924e+06
0.121212,1.78,1.19727e+06
0.141414,1.78,1.38072e+06
0.161616,1.78,1.55959e+06
0.181818,1.78,1.7339e+06
0.20202,1.78,1.90365e+06
0.222222,1.78,2.10169e+06
0.242424,1.78,2.23381e+06
0.262626,1.78,2.33838e+06
0.282828,1.78,2.48714e+06
0.30303,1.78,2.61727e+06
0.323232,1.78,2.72869e+06
0.343434,1.78,2.82143e+06
0.363636,1.78,2.89561e+06
0.383838,1.78,2.95141e+06
0.40404,1.78,2.98913e+06
0.424242,1.78,3.00917e+06
0.444444,1.78,3.012e+06
0.464646,1.78,2.99819e+06
0.484848,1.78,2.9684e+06
0.505051,1.78,2.92339e+06
0.525253,1.78,2.864e+06
0.545455,1.78,2.79117e+06
0.565657,1.78,2.61206e+06
0.585859,1.78,2.51963e+06
0.606061,1.78,3.24412e+06
0.626263,1.78,3.12953e+06
0.646465,1.78,3.13644e+06
0.666667,1.78,3.19252e+06
0.686869,1.78,3.4171e+06
0.707071,1.78,3.67086e+06
0.727273,1.78,3.94852e+06
0.747475,1.78,4.2457e+06
0.767677,1.78,4.55883e+06
0.787879,1.78,4.88521e+06
0.808081,1.78,5.22302e+06
0.828283,1.78,6.32703e+06
0.848485,1.78,6.46954e+06
0.868687,1.78,6.59744e+06
0.888889,1.78,7.09672e+06
0.909091,1.78,7.14265e+06
0.929293,1.78,7.17151e+06
0.949495,1.78,7.18285e+06
0.969697,1.78,7.17625e+06
0.989899,1.78,7.15134e+06
1.0101,1.78,7.10778e+06
1.0303,1.78,7.04525e+06
1.05051,1.78,6.94295e+06
1.07071,1.78,6.81079e+06
1.09091,1.78,6.66709e+06
1.11111,1.78,6.25249e+06
1.13131,1.78,5.90009e+06
1.15152,1.78,5.53706e+06
1.17172,1.78,5.16479e+06
1.19192,1.78,4.78484e+06
1.21212,1.78,4.15421e+06
1.23232,1.78,3.98425e+06
1.25253,1.78,3.81451e+06
1.27273,1.78,3.16208e+06
1.29293,1.78,2.97141e+06
1.31313,1.78,2.83525e+06
1.33333,1.78,2.7611e+06
1.35354,1.78,2.53638e+06
1.37374,1.78,2.46531e+06
1.39394,1.78,2.42641e+06
1.41414,1.78,2.41599e+06
1.43434,1.78,2.43037e+06
1.45455,1.78,2.46585e+06
1.47475,1.78,2.51873e+06
1.49495,1.78,2.73595e+06
1.51515,1.78,2.80516e+06
1.53535,1.78,2.85623e+06
1.55556,1.78,2.83228e+06
1.57576,1.78,2.84198e+06
1.59596,1.78,2.83554e+06
1.61616,1.78,2.81268e+06
1.63636,1.78,2.77324e+06
1.65657,1.78,2.71711e+06
1.67677,1.78,2.64431e+06
1.69697,1.78,2.55491e+06
1.71717,1.78,2.44911e+06
1.73737,1.78,2.32716e+06
1.75758,1.78,2.20974e+06
1.77778,1.78,2.07086e+06
1.79798,1.78,1.81438e+06
1.81818,1.78,1.65016e+06
1.83838,1.78,1.48212e+06
1.85859,1.78,1.31025e+06
1.87879,1.78,1.13455e+06
1.89899,1.78,955033
1.91919,1.78,771686
1.93939,1.78,584511
1.9596,1.78,393507
1.9798,1.78,198671
2,1.78,0
0,1.8,0
0.020202,1.8,214612
0.040404,1.8,424623
0.0606061,1.8,630043
0.0808081,1.8,830885
0.10101,1.8,1.02716e+06
0.121212,1.8,1.21888e+06
0.141414,1.8,1.40606e+06
0.161616,1.8,1.58871e+06
0.181818,1.8,1.76685e+06
0.20202,1.8,1.94767e+06
0.222222,1.8,2.08667e+06
0.242424,1.8,2.21491e+06
0.262626,1.8,2.31342e+06
0.282828,1.8,2.45843e+06
0.30303,1.8,2.58484e+06
0.323232,1.8,2.69264e+06
0.343434,1.8,2.78185e+06
0.363636,1.8,2.85263e+06
0.383838,1.8,2.9052e+06
0.40404,1.8,2.93989e+06
0.424242,1.8,2.95711e+06
0.444444,1.8,2.95737e+06
0.464646,1.8,2.94127e+06
0.484848,1.8,2.90951e+06
0.505051,1.8,2.86286e+06
0.525253,1.8,2.8022e+06
0.545455,1.8,2.65085e+06
0.565657,1.8,2.58257e+06
0.585859,1.8,2.48704e+06
0.606061,1.8,2.3344e+06
0.626263,1.8,3.02535e+06
0.646465,1.8,3.03008e+06
0.666667,1.8,3.148e+06
0.686869,1.8,3.35981e+06
0.707071,1.8,3.64831e+06
0.727273,1.8,4.12605e+06
0.747475,1.8,4.44081e+06
0.767677,1.8,4.76987e+06
0.787879,1.8,5.11074e+06
0.808081,1.8,5.46175e+06
0.828283,1.8,5.8221e+06
0.848485,1.8,7.02487e+06
0.868687,1.8,7.15241e+06
0.888889,1.8,7.67715e+06
0.909091,1.8,7.73212e+06
0.929293,1.8,7.76908e+06
0.949495,1.8,7.78763e+06
0.969697,1.8,7.78738e+06
0.989899,1.8,7.768e+06
1.0101,1.8,7.72917e+06
1.0303,1.8,7.67064e+06
1.05051,1.8,7.59215e+06
1.07071,1.8,7.4113e+06
1.09091,1.8,7.26176e+06
1.11111,1.8,6.76652e+06
1.13131,1.8,6.39961e+06
1.15152,1.8,6.02005e+06
1.17172,1.8,5.62891e+06
1.19192,1.8,5.22742e+06
1.21212,1.8,4.38854e+06
1.23232,1.8,4.20067e+06
1.25253,1.8,3.5152e+06
1.27273,1.8,3.24461e+06
1.29293,1.8,3.01939e+06
1.31313,1.8,2.84699e+06
1.33333,1.8,2.73556e+06
1.35354,1.8,2.56388e+06
1.37374,1.8,2.47744e+06
1.39394,1.8,2.42597e+06
1.41414,1.8,2.4057e+06
1.43434,1.8,2.41282e+06
1.45455,1.8,2.44351e+06
1.47475,1.8,2.61234e+06
1.49495,1.8,2.70557e+06
1.51515,1.8,2.77916e+06
1.53535,1.8,2.83445e+06
1.55556,1.8,2.79688e+06
1.57576,1.8,2.80862e+06
1.59596,1.8,2.80434e+06
1.61616,1.8,2.78374e+06
1.63636,1.8,2.74661e+06
1.65657,1.8,2.69281e+06
1.67677,1.8,2.62231e+06
1.69697,1.8,2.53515e+06
1.71717,1.8,2.43147e+06
1.73737,1.8,2.31151e+06
1.75758,1.8,2.20369e+06
1.77778,1.8,2.06854e+06
1.79798,1.8,1.92121e+06
1.81818,1.8,1.66594e+06
1.83838,1.8,1.49615e+06
1.85859,1.8,1.32253e+06
1.87879,1.8,1.14508e+06
1.89899,1.8,963809
1.91919,1.8,778710
1.93939,1.8,589782
1.9596,1.8,397023
1.9798,1.8,200430
2,1.8,0
0,1.82,0
0.020202,1.82,218265
0.040404,1.82,431958
0.0606061,1.82,641094
0.0808081,1.82,845685
0.10101,1.82,1.04575e+06
0.121212,1.82,1.2413e+06
0.141414,1.82,1.43235e+06
0.161616,1.82,1.61893e+06
0.181818,1.82,1.79248e+06
0.20202,1.82,1.9384e+06
0.222222,1.82,2.07371e+06
0.242424,1.82,2.19791e+06
0.262626,1.82,2.31055e+06
0.282828,1.82,2.43134e+06
0.30303,1.82,2.55404e+06
0.323232,1.82,2.6582e+06
0.343434,1.82,2.7439e+06
0.363636,1.82,2.81132e+06
0.383838,1.82,2.86071e+06
0.40404,1.82,2.89243e+06
0.424242,1.82,2.90692e+06
0.444444,1.82,2.90472e+06
0.464646,1.82,2.88646e+06
0.484848,1.82,2.85286e+06
0.505051,1.82,2.80473e+06
0.525253,1.82,2.6943e+06
0.545455,1.82,2.62651e+06
0.565657,1.82,2.5542e+06
0.585859,1.82,2.45594e+06
0.606061,1.82,2.30342e+06
0.626263,1.82,2.21114e+06
0.646465,1.82,2.93928e+06
0.666667,1.82,3.07771e+06
0.686869,1.82,3.31704e+06
0.707071,1.82,3.63866e+06
0.727273,1.82,4.02609e+06
0.747475,1.82,4.46502e+06
0.767677,1.82,4.94324e+06
0.787879,1.82,5.45071e+06
0.808081,1.82,5.70543e+06
0.828283,1.82,6.07658e+06
0.848485,1.82,7.59979e+06
0.868687,1.82,8.20433e+06
0.888889,1.82,8.28548e+06
0.909091,1.82,8.34832e+06
0.929293,1.82,8.39243e+06
0.949495,1.82,8.41746e+06
0.969697,1.82,8.42304e+06
0.989899,1.82,8.40888e+06
1.0101,1.82,8.37471e+06
1.0303,1.82,8.32029e+06
1.05051,1.82,8.24542e+06
1.07071,1.82,8.04549e+06
1.09091,1.82,7.67685e+06
1.11111,1.82,7.31227e+06
1.13131,1.82,6.93305e+06
1.15152,1.82,6.53981e+06
1.17172,1.82,6.13333e+06
1.19192,1.82,5.7145e+06
1.21212,1.82,5.28438e+06
1.23232,1.82,4.45488e+06
1.25253,1.82,3.64912e+06
1.27273,1.82,3.34837e+06
1.29293,1.82,3.08986e+06
1.31313,1.82,2.88174e+06
1.33333,1.82,2.73286e+06
1.35354,1.82,2.65277e+06
1.37374,1.82,2.49724e+06
1.39394,1.82,2.43221e+06
1.41414,1.82,2.40116e+06
1.43434,1.82,2.33051e+06
1.45455,1.82,2.46356e+06
1.47475,1.82,2.57939e+06
1.49495,1.82,2.67635e+06
1.51515,1.82,2.75408e+06
1.53535,1.82,2.81347e+06
1.55556,1.82,2.76289e+06
1.57576,1.82,2.77659e+06
1.59596,1.82,2.77443e+06
1.61616,1.82,2.75605e+06
1.63636,1.82,2.72121e+06
1.65657,1.82,2.66974e+06
1.67677,1.82,2.60155e+06
1.69697,1.82,2.51666e+06
1.71717,1.82,2.41516e+06
1.73737,1.82,2.31854e+06
1.75758,1.82,2.20024e+06
1.77778,1.82,2.06897e+06
1.79798,1.82,1.92516e+06
1.81818,1.82,1.76929e+06
1.83838,1.82,1.51087e+06
1.85859,1.82,1.33541e+06
1.87879,1.82,1.15612e+06
1.89899,1.82,973007
1.91919,1.82,786068
1.93939,1.82,595300
1.9596,1.82,400702
1.9798,1.82,202270
2,1.82,0
0,1.84,0
0.020202,1.84,222040
0.040404,1.84,439540
0.0606061,1.84,652515
0.0808081,1.84,860985
0.10101,1.84,1.06497e+06
0.121212,1.84,1.26448e+06
0.141414,1.84,1.45954e+06
0.161616,1.84,1.63612e+06
0.181818,1.84,1.78902e+06
0.20202,1.84,1.93142e+06
0.222222,1.84,2.06284e+06
0.242424,1.84,2.18286e+06
0.262626,1.84,2.29106e+06
0.282828,1.84,2.40593e+06
0.30303,1.84,2.52489e+06
0.323232,1.84,2.62543e+06
0.343434,1.84,2.70765e+06
0.363636,1.84,2.77175e+06
0.383838,1.84,2.81803e+06
0.40404,1.84,2.84685e+06
0.424242,1.84,2.85871e+06
0.444444,1.84,2.85415e+06
0.464646,1.84,2.83386e+06
0.484848,1.84,2.79856e+06
0.505051,1.84,2.7405e+06
0.525253,1.84,2.67572e+06
0.545455,1.84,2.6031e+06
0.565657,1.84,2.527e+06
0.585859,1.84,2.42639e+06
0.606061,1.84,2.27473e+06
0.626263,1.84,2.18933e+06
0.646465,1.84,2.1926e+06
0.666667,1.84,3.01907e+06
0.686869,1.84,3.29273e+06
0.707071,1.84,3.65096e+06
0.727273,1.84,4.07588e+06
0.747475,1.84,4.55173e+06
0.767677,1.84,5.06489e+06
0.787879,1.84,5.6039e+06
0.808081,1.84,6.1594e+06
0.828283,1.84,6.72422e+06
0.848485,1.84,7.29328e+06
0.868687,1.84,1.09914e+07
0.888889,1.84,1.12812e+07
0.909091,1.84,8.98215e+06
0.929293,1.84,9.03241e+06
0.949495,1.84,9.06311e+06
0.969697,1.84,9.07395e+06
0.989899,1.84,9.06466e+06
1.0101,1.84,9.03499e+06
1.0303,1.84,8.98476e+06
1.05051,1.84,8.91379e+06
1.07071,1.84,8.82195e+06
1.09091,1.84,8.25619e+06
1.11111,1.84,7.88091e+06
1.13131,1.84,7.49062e+06
1.15152,1.84,7.08562e+06
1.17172,1.84,6.66635e+06
1.19192,1.84,6.2334e+06
1.21212,1.84,5.78751e+06
1.23232,1.84,4.73856e+06
1.25253,1.84,3.79969e+06
1.27273,1.84,3.47133e+06
1.29293,1.84,3.18138e+06
1.31313,1.84,2.93867e+06
1.33333,1.84,2.75274e+06
1.35354,1.84,2.63386e+06
1.37374,1.84,2.52475e+06
1.39394,1.84,2.44517e+06
1.41414,1.84,2.14945e+06
1.43434,1.84,2.29589e+06
1.45455,1.84,2.42987e+06
1.47475,1.84,2.54804e+06
1.49495,1.84,2.64833e+06
1.51515,1.84,2.72992e+06
1.53535,1.84,2.79327e+06
1.55556,1.84,2.84013e+06
1.57576,1.84,2.74596e+06
1.59596,1.84,2.74585e+06
1.61616,1.84,2.72966e+06
1.63636,1.84,2.69709e+06
1.65657,1.84,2.64793e+06
1.67677,1.84,2.58206e+06
1.69697,1.84,2.49946e+06
1.71717,1.84,2.41376e+06
1.73737,1.84,2.31338e+06
1.75758,1.84,2.19941e+06
1.77778,1.84,2.07217e+06
1.79798,1.84,1.93206e+06
1.81818,1.84,1.77952e+06
1.83838,1.84,1.61503e+06
1.85859,1.84,1.34888e+06
1.87879,1.84,1.16766e+06
1.89899,1.84,982615
1.91919,1.84,793749
1.93939,1.84,601058
1.9596,1.84,404538
1.9798,1.84,204187
2,1.84,0
0,1.86,0
0.020202,1.86,225930
0.040404,1.86,447353
0.0606061,1.86,664288
0.0808081,1.86,876757
0.10101,1.86,1.08478e+06
0.121212,1.86,1.28838e+06
0.141414,1.86,1.4786e+06
0.161616,1.86,1.63858e+06
0.181818,1.86,1.78811e+06
0.20202,1.86,1.92676e+06
0.222222,1.86,2.05411e+06
0.242424,1.86,2.16978e+06
0.262626,1.86,2.27343e+06
0.282828,1.86,2.38225e+06
0.30303,1.86,2.49748e+06
0.323232,1.86,2.59441e+06
0.343434,1.86,2.67317e+06
0.363636,1.86,2.734e+06
0.383838,1.86,2.77722e+06
0.40404,1.86,2.80324e+06
0.424242,1.86,2.81255e+06
0.444444,1.86,2.80577e+06
0.464646,1.86,2.78357e+06
0.484848,1.86,2.78771e+06
0.505051,1.86,2.72821e+06
0.525253,1.86,2.65793e+06
0.545455,1.86,2.58066e+06
0.565657,1.86,2.50102e+06
0.585859,1.86,2.39842e+06
0.606061,1.86,2.2484e+06
0.626263,1.86,2.17078e+06
0.646465,1.86,2.18691e+06
0.666667,1.86,2.30555e+06
0.686869,1.86,3.27794e+06
0.707071,1.86,3.67544e+06
0.727273,1.86,4.13719e+06
0.747475,1.86,4.64601e+06
0.767677,1.86,5.18687e+06
0.787879,1.86,5.74686e+06
0.808081,1.86,7.99082e+06
0.828283,1.86,8.96497e+06
0.848485,1.86,1.00369e+07
0.868687,1.86,1.08219e+07
0.888889,1.86,1.12371e+07
0.909091,1.86,1.15254e+07
0.929293,1.86,1.17791e+07
0.949495,1.86,1.19977e+07
0.969697,1.86,1.21807e+07
0.989899,1.86,1.23275e+07
1.0101,1.86,1.24381e+07
1.0303,1.86,1.25123e+07
1.05051,1.86,1.25504e+07
1.07071,1.86,1.25526e+07
1.09091,1.86,1.26681e+07
1.11111,1.86,1.12274e+07
1.13131,1.86,9.88477e+06
1.15152,1.86,8.53582e+06
1.17172,1.86,7.1789e+06
1.19192,1.86,5.83535e+06
1.21212,1.86,4.5495e+06
1.23232,1.86,4.19172e+06
1.25253,1.86,3.83519e+06
1.27273,1.86,3.02942e+06
1.29293,1.86,2.3e+06
1.31313,1.86,1.74562e+06
1.33333,1.86,1.45677e+06
1.35354,1.86,1.51577e+06
1.37374,1.86,1.64988e+06
1.39394,1.86,1.96949e+06
1.41414,1.86,2.11957e+06
1.43434,1.86,2.26424e+06
1.45455,1.86,2.39843e+06
1.47475,1.86,2.51837e+06
1.49495,1.86,2.62153e+06
1.51515,1.86,2.70667e+06
1.53535,1.86,2.77382e+06
1.55556,1.86,2.82427e+06
1.57576,1.86,2.71676e+06
1.59596,1.86,2.71865e+06
1.61616,1.86,2.70459e+06
1.63636,1.86,2.67426e+06
1.65657,1.86,2.62741e+06
1.67677,1.86,2.56387e+06
1.69697,1.86,2.48358e+06
1.71717,1.86,2.40644e+06
1.73737,1.86,2.31074e+06
1.75758,1.86,2.20122e+06
1.77778,1.86,2.07817e+06
1.79798,1.86,1.94194e+06
1.81818,1.86,1.79292e+06
1.83838,1.86,1.63157e+06
1.85859,1.86,1.45837e+06
1.87879,1.86,1.17968e+06
1.89899,1.86,992624
1.91919,1.86,801747
1.93939,1.86,607050
1.9596,1.86,408529
1.9798,1.86,206181
2,1.86,0
0,1.88,0
0.020202,1.88,229927
0.040404,1.88,455383
0.0606061,1.88,676390
0.0808081,1.88,892973
0.10101,1.88,1.10516e+06
0.121212,1.88,1.3199e+06
0.141414,1.88,1.4871e+06
0.161616,1.88,1.64386e+06
0.181818,1.88,1.78978e+06
0.20202,1.88,1.92445e+06
0.222222,1.88,2.04754e+06
0.242424,1.88,2.15872e+06
0.262626,1.88,2.25768e+06
0.282828,1.88,2.34418e+06
0.30303,1.88,2.47183e+06
0.323232,1.88,2.56517e+06
0.343434,1.88,2.64052e+06
0.363636,1.88,2.69814e+06
0.383838,1.88,2.73837e+06
0.40404,1.88,2.76167e+06
0.424242,1.88,2.76855e+06
0.444444,1.88,2.75965e+06
0.464646,1.88,2.83436e+06
0.484848,1.88,2.78214e+06
0.505051,1.88,2.71659e+06
0.525253,1.88,2.64093e+06
0.545455,1.88,2.55921e+06
0.565657,1.88,2.47628e+06
0.585859,1.88,2.3721e+06
0.606061,1.88,2.2245e+06
0.626263,1.88,2.15559e+06
0.646465,1.88,2.18562e+06
0.666667,1.88,2.3223e+06
0.686869,1.88,3.27054e+06
0.707071,1.88,3.7091e+06
0.727273,1.88,4.20619e+06
0.747475,1.88,4.74319e+06
0.767677,1.88,6.957e+06
0.787879,1.88,8.12958e+06
0.808081,1.88,9.38152e+06
0.828283,1.88,1.06966e+07
0.848485,1.88,1.14348e+07
0.868687,1.88,1.16663e+07
0.888889,1.88,1.16941e+07
0.909091,1.88,1.21859e+07
0.929293,1.88,1.24521e+07
0.949495,1.88,1.26799e+07
0.969697,1.88,1.28691e+07
0.989899,1.88,1.30194e+07
1.0101,1.88,1.31309e+07
1.0303,1.88,1.32039e+07
1.05051,1.88,1.32385e+07
1.07071,1.88,1.33342e+07
1.09091,1.88,1.31253e+07
1.11111,1.88,1.33801e+07
1.13131,1.88,1.1967e+07
1.15152,1.88,1.05663e+07
1.17172,1.88,9.14757e+06
1.19192,1.88,7.70322e+06
1.21212,1.88,7.28151e+06
1.23232,1.88,5.56398e+06
1.25253,1.88,4.17047e+06
1.27273,1.88,3.33116e+06
1.29293,1.88,2.48885e+06
1.31313,1.88,1.76969e+06
1.33333,1.88,1.29161e+06
1.35354,1.88,1.2004e+06
1.37374,1.88,1.48828e+06
1.39394,1.88,1.82955e+06
1.41414,1.88,2.09368e+06
1.43434,1.88,2.23569e+06
1.45455,1.88,2.36936e+06
1.47475,1.88,2.49046e+06
1.49495,1.88,2.59602e+06
1.51515,1.88,2.68437e+06
1.53535,1.88,2.75509e+06
1.55556,1.88,2.80905e+06
1.57576,1.88,2.68904e+06
1.59596,1.88,2.69286e+06
1.61616,1.88,2.6809e+06
1.63636,1.88,2.65278e+06
1.65657,1.88,2.60821e+06
1.67677,1.88,2.547e+06
1.69697,1.88,2.47824e+06
1.71717,1.88,2.40154e+06
1.73737,1.88,2.31062e+06
1.75758,1.88,2.20569e+06
1.77778,1.88,2.08698e+06
1.79798,1.88,1.9548e+06
1.81818,1.88,1.80952e+06
1.83838,1.88,1.65152e+06
1.85859,1.88,1.48128e+06
1.87879,1.88,1.29929e+06
1.89899,1.88,1.00302e+06
1.91919,1.88,810052
1.93939,1.88,613270
1.9596,1.88,412670
1.9798,1.88,208248
2,1.88,0
0,1.9,0
0.020202,1.9,234026
0.040404,1.9,463617
0.0606061,1.9,688801
0.0808081,1.9,909605
0.10101,1.9,1.16003e+06
0.121212,1.9,1.33463e+06
0.141414,1.9,1.49875e+06
0.161616,1.9,1.65201e+06
0.181818,1.9,1.79404e+06
0.20202,1.9,1.92453e+06
0.222222,1.9,2.04317e+06
0.242424,1.9,2.14969e+06
0.262626,1.9,2.24385e+06
0.282828,1.9,2.32546e+06
0.30303,1.9,2.44801e+06
0.323232,1.9,2.53779e+06
0.343434,1.9,2.60977e+06
0.363636,1.9,2.66423e+06
0.383838,1.9,2.70156e+06
0.40404,1.9,2.72222e+06
0.424242,1.9,2.72679e+06
0.444444,1.9,2.87906e+06
0.464646,1.9,2.83586e+06
0.484848,1.9,2.77718e+06
0.505051,1.9,2.70565e+06
0.525253,1.9,2.62475e+06
0.545455,1.9,2.53877e+06
0.565657,1.9,2.45283e+06
0.585859,1.9,2.34747e+06
0.606061,1.9,2.20311e+06
0.626263,1.9,2.14384e+06
0.646465,1.9,2.18886e+06
0.666667,1.9,2.3448e+06
0.686869,1.9,2.6057e+06
0.707071,1.9,4.60948e+06
0.727273,1.9,5.90068e+06
0.747475,1.9,7.26022e+06
0.767677,1.9,8.67785e+06
0.787879,1.9,1.01425e+07
0.808081,1.9,1.16425e+07
0.828283,1.9,1.31652e+07
0.848485,1.9,1.30294e+07
0.868687,1.9,1.29773e+07
0.888889,1.9,1.31686e+07
0.909091,1.9,1.3382e+07
0.929293,1.9,1.36528e+07
0.949495,1.9,1.38838e+07
0.969697,1.9,1.40748e+07
0.989899,1.9,1.4226e+07
1.0101,1.9,1.43376e+07
1.0303,1.9,1.44101e+07
1.05051,1.9,1.43476e+07
1.07071,1.9,1.42843e+07
1.09091,1.9,1.40374e+07
1.11111,1.9,1.3897e+07
1.13131,1.9,1.4241e+07
1.15152,1.9,1.27903e+07
1.17172,1.9,1.13514e+07
1.19192,1.9,1.06941e+07
1.21212,1.9,8.89474e+06
1.23232,1.9,7.09459e+06
1.25253,1.9,5.29515e+06
1.27273,1.9,3.69155e+06
1.29293,1.9,2.7879e+06
1.31313,1.9,1.92587e+06
1.33333,1.9,974434
1.35354,1.9,1.08353e+06
1.37374,1.9,1.33531e+06
1.39394,1.9,1.67484e+06
1.41414,1.9,1.9379e+06
1.43434,1.9,2.17568e+06
1.45455,1.9,2.34278e+06
1.47475,1.9,2.46439e+06
1.49495,1.9,2.57184e+06
1.51515,1.9,2.66302e+06
1.53535,1.9,2.73708e+06
1.55556,1.9,2.79444e+06
1.57576,1.9,2.66286e+06
1.59596,1.9,2.66853e+06
1.61616,1.9,2.65861e+06
1.63636,1.9,2.63266e+06
1.65657,1.9,2.59036e+06
1.67677,1.9,2.52797e+06
1.69697,1.9,2.47075e+06
1.71717,1.9,2.39907e+06
1.73737,1.9,2.31303e+06
1.75758,1.9,2.2128e+06
1.77778,1.9,2.09859e+06
1.79798,1.9,1.97065e+06
1.81818,1.9,1.8293e+06
1.83838,1.9,1.6749e+06
1.85859,1.9,1.50786e+06
1.87879,1.9,1.32864e+06
1.89899,1.9,1.13776e+06
1.91919,1.9,818657
1.93939,1.9,619711
1.9596,1.9,416956
1.9798,1.9,210387
2,1.9,0
0,1.92,0
0.020202,1.92,238217
0.040404,1.92,472041
0.0606061,1.92,701500
0.0808081,1.92,998985
0.10101,1.92,1.18119e+06
0.121212,1.92,1.35284e+06
0.141414,1.92,1.51356e+06
0.161616,1.92,1.66303e+06
0.181818,1.92,1.80093e+06
0.20202,1.92,1.92701e+06
0.222222,1.92,2.041e+06
0.242424,1.92,2.14272e+06
0.262626,1.92,2.23196e+06
0.282828,1.92,2.30859e+06
0.30303,1.92,2.42607e+06
0.323232,1.92,2.51232e+06
0.343434,1.92,2.58097e+06
0.363636,1.92,2.63234e+06
0.383838,1.92,2.66685e+06
0.40404,1.92,2.68498e+06
0.424242,1.92,2.92056e+06
0.444444,1.92,2.88789e+06
0.464646,1.92,2.83794e+06
0.484848,1.92,2.77281e+06
0.505051,1.92,2.69539e+06
0.525253,1.92,2.6094e+06
0.545455,1.92,2.51939e+06
0.565657,1.92,2.43072e+06
0.585859,1.92,2.32459e+06
0.606061,1.92,2.18428e+06
0.626263,1.92,2.13562e+06
0.646465,1.92,2.19673e+06
0.666667,1.92,2.37316e+06
0.686869,1.92,2.96031e+06
0.707071,1.92,3.62793e+06
0.727273,1.92,7.93206e+06
0.747475,1.92,9.52966e+06
0.767677,1.92,1.11489e+07
0.787879,1.92,1.27824e+07
0.808081,1.92,1.44223e+07
0.828283,1.92,1.60596e+07
0.848485,1.92,1.50061e+07
0.868687,1.92,1.50245e+07
0.888889,1.92,1.51087e+07
0.909091,1.92,1.51126e+07
0.929293,1.92,1.52592e+07
0.949495,1.92,1.54881e+07
0.969697,1.92,1.56776e+07
0.989899,1.92,1.58281e+07
1.0101,1.92,1.594e+07
1.0303,1.92,1.6014e+07
1.05051,1.92,1.57331e+07
1.07071,1.92,1.55768e+07
1.09091,1.92,1.53164e+07
1.11111,1.92,1.50528e+07
1.13131,1.92,1.47871e+07
1.15152,1.92,1.51326e+07
1.17172,1.92,1.42472e+07
1.19192,1.92,1.24052e+07
1.21212,1.92,1.05564e+07
1.23232,1.92,8.7009e+06
1.25253,1.92,6.83881e+06
1.27273,1.92,4.05346e+06
1.29293,1.92,1.71232e+06
1.31313,1.92,1.26561e+06
1.33333,1.92,1.0256e+06
1.35354,1.92,1.02061e+06
1.37374,1.92,1.20624e+06
1.39394,1.92,1.5316e+06
1.41414,1.92,1.79453e+06
1.43434,1.92,2.03767e+06
1.45455,1.92,2.25339e+06
1.47475,1.92,2.44026e+06
1.49495,1.92,2.54906e+06
1.51515,1.92,2.64266e+06
1.53535,1.92,2.71979e+06
1.55556,1.92,2.78041e+06
1.57576,1.92,2.8258e+06
1.59596,1.92,2.64571e+06
1.61616,1.92,2.63776e+06
1.63636,1.92,2.61395e+06
1.65657,1.92,2.5739e+06
1.67677,1.92,2.51766e+06
1.69697,1.92,2.46559e+06
1.71717,1.92,2.399e+06
1.73737,1.92,2.31795e+06
1.75758,1.92,2.22256e+06
1.77778,1.92,2.113e+06
1.79798,1.92,1.98948e+06
1.81818,1.92,1.85227e+06
1.83838,1.92,1.70169e+06
1.85859,1.92,1.53811e+06
1.87879,1.92,1.36195e+06
1.89899,1.92,1.17367e+06
1.91919,1.92,973813
1.93939,1.92,626366
1.9596,1.92,421383
1.9798,1.92,212596
2,1.92,0
0,1.94,0
0.020202,1.94,242496
0.040404,1.94,480640
0.0606061,1.94,836748
0.0808081,1.94,1.02682e+06
0.10101,1.94,1.2062e+06
0.121212,1.94,1.37454e+06
0.141414,1.94,1.53155e+06
