Distance[um],dz[um],Mag_Ex
1.87879,1.58,3.61069e+06
1.89899,1.58,3.84322e+06
1.91919,1.58,4.0778e+06
1.93939,1.58,3.64327e+06
1.9596,1.58,3.78106e+06
1.9798,1.58,3.87682e+06
2,1.58,3.90126e+06
0,1.6,2.60628e+06
0.020202,1.6,2.6422e+06
0.040404,1.6,2.57107e+06
0.0606061,1.6,2.44698e+06
0.0808081,1.6,2.31514e+06
0.10101,1.6,2.80278e+06
0.121212,1.6,2.66156e+06
0.141414,1.6,2.52114e+06
0.161616,1.6,2.38165e+06
0.181818,1.6,2.24329e+06
0.20202,1.6,2.10627e+06
0.222222,1.6,1.97083e+06
0.242424,1.6,1.83724e+06
0.262626,1.6,1.70582e+06
0.282828,1.6,1.57691e+06
0.30303,1.6,1.45087e+06
0.323232,1.6,1.32811e+06
0.343434,1.6,1.20583e+06
0.363636,1.6,1.11684e+06
0.383838,1.6,1.01741e+06
0.40404,1.6,914135
0.424242,1.6,812350
0.444444,1.6,716128
0.464646,1.6,628283
0.484848,1.6,328474
0.505051,1.6,369592
0.525253,1.6,411928
0.545455,1.6,456052
0.565657,1.6,502068
0.585859,1.6,549618
0.606061,1.6,597880
0.626263,1.6,645565
0.646465,1.6,690922
0.666667,1.6,731735
0.686869,1.6,705590
0.707071,1.6,383581
0.727273,1.6,691604
0.747475,1.6,626706
0.767677,1.6,563025
0.787879,1.6,498806
0.808081,1.6,433226
0.828283,1.6,366384
0.848485,1.6,299309
0.868687,1.6,233957
0.888889,1.6,173210
0.909091,1.6,147257
0.929293,1.6,121463
0.949495,1.6,896622
0.969697,1.6,579166
0.989899,1.6,582405
1.0101,1.6,597144
1.0303,1.6,622172
1.05051,1.6,656282
1.07071,1.6,698277
1.09091,1.6,746971
1.11111,1.6,801184
1.13131,1.6,859744
1.15152,1.6,921490
1.17172,1.6,504003
1.19192,1.6,498490
1.21212,1.6,496444
1.23232,1.6,497791
1.25253,1.6,502457
1.27273,1.6,510364
1.29293,1.6,338555
1.31313,1.6,224927
1.33333,1.6,146134
1.35354,1.6,103009
1.37374,1.6,95434
1.39394,1.6,122334
1.41414,1.6,355092
1.43434,1.6,378231
1.45455,1.6,406287
1.47475,1.6,438631
1.49495,1.6,474531
1.51515,1.6,513145
1.53535,1.6,553522
1.55556,1.6,594608
1.57576,1.6,1.17993e+06
1.59596,1.6,1.25952e+06
1.61616,1.6,1.34495e+06
1.63636,1.6,1.43194e+06
1.65657,1.6,1.51421e+06
1.67677,1.6,1.27517e+06
1.69697,1.6,1.47775e+06
1.71717,1.6,1.6884e+06
1.73737,1.6,1.9053e+06
1.75758,1.6,2.12689e+06
1.77778,1.6,2.35192e+06
1.79798,1.6,2.57943e+06
1.81818,1.6,2.80871e+06
1.83838,1.6,3.03937e+06
1.85859,1.6,3.27129e+06
1.87879,1.6,3.50464e+06
1.89899,1.6,3.73987e+06
1.91919,1.6,3.29692e+06
1.93939,1.6,3.4189e+06
1.9596,1.6,3.52454e+06
1.9798,1.6,3.58839e+06
2,1.6,3.58389e+06
0,1.62,2.31832e+06
0.020202,1.62,2.38425e+06
0.040404,1.62,2.3391e+06
0.0606061,1.62,2.23521e+06
0.0808081,1.62,2.11608e+06
0.10101,1.62,2.01631e+06
0.121212,1.62,2.51875e+06
0.141414,1.62,2.37885e+06
0.161616,1.62,2.24016e+06
0.181818,1.62,2.10287e+06
0.20202,1.62,1.96723e+06
0.222222,1.62,1.8335e+06
0.242424,1.62,1.70197e+06
0.262626,1.62,1.57298e+06
0.282828,1.62,1.44688e+06
0.30303,1.62,1.32407e+06
0.323232,1.62,1.17102e+06
0.343434,1.62,1.09592e+06
0.363636,1.62,1.00598e+06
0.383838,1.62,908377
0.40404,1.62,809052
0.424242,1.62,712668
0.444444,1.62,622627
0.464646,1.62,541072
0.484848,1.62,468881
0.505051,1.62,427768
0.525253,1.62,470547
0.545455,1.62,514830
0.565657,1.62,560634
0.585859,1.62,607512
0.606061,1.62,654550
0.626263,1.62,700372
0.646465,1.62,743136
0.666667,1.62,636717
0.686869,1.62,417824
0.707071,1.62,244456
0.727273,1.62,721414
0.747475,1.62,656602
0.767677,1.62,594636
0.787879,1.62,533191
0.808081,1.62,470867
0.828283,1.62,407192
0.848485,1.62,342621
0.868687,1.62,278536
0.888889,1.62,217246
0.909091,1.62,161989
0.929293,1.62,116926
0.949495,1.62,896306
0.969697,1.62,270879
0.989899,1.62,237796
1.0101,1.62,230355
1.0303,1.62,602595
1.05051,1.62,643320
1.07071,1.62,690904
1.09091,1.62,744152
1.11111,1.62,801875
1.13131,1.62,862895
1.15152,1.62,538491
1.17172,1.62,537226
1.19192,1.62,539060
1.21212,1.62,543915
1.23232,1.62,551714
1.25253,1.62,562375
1.27273,1.62,575818
1.29293,1.62,326551
1.31313,1.62,199003
1.33333,1.62,112198
1.35354,1.62,66621.9
1.37374,1.62,296825
1.39394,1.62,302551
1.41414,1.62,314141
1.43434,1.62,331257
1.45455,1.62,353449
1.47475,1.62,380164
1.49495,1.62,410740
1.51515,1.62,444407
1.53535,1.62,480289
1.55556,1.62,517402
1.57576,1.62,1.05368e+06
1.59596,1.62,1.12424e+06
1.61616,1.62,1.2014e+06
1.63636,1.62,1.28225e+06
1.65657,1.62,1.36187e+06
1.67677,1.62,1.13155e+06
1.69697,1.62,1.33531e+06
1.71717,1.62,1.54707e+06
1.73737,1.62,1.76506e+06
1.75758,1.62,1.98779e+06
1.77778,1.62,2.21409e+06
1.79798,1.62,2.44303e+06
1.81818,1.62,2.67402e+06
1.83838,1.62,2.9067e+06
1.85859,1.62,3.14104e+06
1.87879,1.62,3.37726e+06
1.89899,1.62,2.95233e+06
1.91919,1.62,3.05004e+06
1.93939,1.62,3.1515e+06
1.9596,1.62,3.23511e+06
1.9798,1.62,3.27814e+06
2,1.62,3.25675e+06
0,1.64,2.02706e+06
0.020202,1.64,2.11135e+06
0.040404,1.64,2.08246e+06
0.0606061,1.64,1.99102e+06
0.0808081,1.64,1.87879e+06
0.10101,1.64,1.77864e+06
0.121212,1.64,1.7146e+06
0.141414,1.64,2.21505e+06
0.161616,1.64,2.07725e+06
0.181818,1.64,1.9412e+06
0.20202,1.64,1.80714e+06
0.222222,1.64,1.67536e+06
0.242424,1.64,1.54618e+06
0.262626,1.64,1.41995e+06
0.282828,1.64,1.29705e+06
0.30303,1.64,1.1779e+06
0.323232,1.64,1.05484e+06
0.343434,1.64,976447
0.363636,1.64,886817
0.383838,1.64,792471
0.40404,1.64,698670
0.424242,1.64,609408
0.444444,1.64,527421
0.464646,1.64,454179
0.484848,1.64,389893
0.505051,1.64,491325
0.525253,1.64,533417
0.545455,1.64,576921
0.565657,1.64,621764
0.585859,1.64,667408
0.606061,1.64,712852
0.626263,1.64,756630
0.646465,1.64,796810
0.666667,1.64,361509
0.686869,1.64,257633
0.707071,1.64,190937
0.727273,1.64,169953
0.747475,1.64,679188
0.767677,1.64,617484
0.787879,1.64,557687
0.808081,1.64,497825
0.828283,1.64,436853
0.848485,1.64,374653
0.868687,1.64,312032
0.888889,1.64,250727
0.909091,1.64,193401
0.929293,1.64,143643
0.949495,1.64,814793
0.969697,1.64,793053
0.989899,1.64,235926
1.0101,1.64,254658
1.0303,1.64,291386
1.05051,1.64,345921
1.07071,1.64,415627
1.09091,1.64,495416
1.11111,1.64,798765
1.13131,1.64,861500
1.15152,1.64,567940
1.17172,1.64,572626
1.19192,1.64,579966
1.21212,1.64,589877
1.23232,1.64,602276
1.25253,1.64,617077
1.27273,1.64,634193
1.29293,1.64,318577
1.31313,1.64,174113
1.33333,1.64,297090
1.35354,1.64,283813
1.37374,1.64,276649
1.39394,1.64,275548
1.41414,1.64,280348
1.43434,1.64,290781
1.45455,1.64,306474
1.47475,1.64,326943
1.49495,1.64,351599
1.51515,1.64,379746
1.53535,1.64,410579
1.55556,1.64,872306
1.57576,1.64,925426
1.59596,1.64,985320
1.61616,1.64,1.05245e+06
1.63636,1.64,1.12528e+06
1.65657,1.64,1.20026e+06
1.67677,1.64,1.27184e+06
1.69697,1.64,1.16715e+06
1.71717,1.64,1.38053e+06
1.73737,1.64,1.60016e+06
1.75758,1.64,1.82463e+06
1.77778,1.64,2.05281e+06
1.79798,1.64,2.28386e+06
1.81818,1.64,2.51724e+06
1.83838,1.64,2.75268e+06
1.85859,1.64,2.99019e+06
1.87879,1.64,2.61154e+06
1.89899,1.64,2.68139e+06
1.91919,1.64,2.76947e+06
1.93939,1.64,2.85804e+06
1.9596,1.64,2.92822e+06
1.9798,1.64,2.95999e+06
2,1.64,2.93223e+06
0,1.66,1.74744e+06
0.020202,1.66,1.83983e+06
0.040404,1.66,1.81889e+06
0.0606061,1.66,1.73353e+06
0.0808081,1.66,1.62378e+06
0.10101,1.66,1.52079e+06
0.121212,1.66,1.44684e+06
0.141414,1.66,1.41535e+06
0.161616,1.66,1.89333e+06
0.181818,1.66,1.75871e+06
0.20202,1.66,1.62648e+06
0.222222,1.66,1.49695e+06
0.242424,1.66,1.37047e+06
0.262626,1.66,1.2474e+06
0.282828,1.66,1.12815e+06
0.30303,1.66,993183
0.323232,1.66,927841
0.343434,1.66,847907
0.363636,1.66,760497
0.383838,1.66,671461
0.40404,1.66,585388
0.424242,1.66,505606
0.444444,1.66,434178
0.464646,1.66,371908
0.484848,1.66,318334
0.505051,1.66,271736
0.525253,1.66,598858
0.545455,1.66,641047
0.565657,1.66,684583
0.585859,1.66,728838
0.606061,1.66,772722
0.626263,1.66,814679
0.646465,1.66,286326
0.666667,1.66,238155
0.686869,1.66,213610
0.707071,1.66,218645
0.727273,1.66,260332
0.747475,1.66,694421
0.767677,1.66,631449
0.787879,1.66,572103
0.808081,1.66,513837
0.828283,1.66,455031
0.848485,1.66,394994
0.868687,1.66,333962
0.888889,1.66,273096
0.909091,1.66,214486
0.929293,1.66,161148
0.949495,1.66,743646
0.969697,1.66,687281
0.989899,1.66,240991
1.0101,1.66,280882
1.0303,1.66,331162
1.05051,1.66,392969
1.07071,1.66,464993
1.09091,1.66,543472
1.11111,1.66,622195
1.13131,1.66,202478
1.15152,1.66,582767
1.17172,1.66,582726
1.19192,1.66,586488
1.21212,1.66,593891
1.23232,1.66,604749
1.25253,1.66,618848
1.27273,1.66,635953
1.29293,1.66,655801
1.31313,1.66,329712
1.33333,1.66,302969
1.35354,1.66,282127
1.37374,1.66,267312
1.39394,1.66,258544
1.41414,1.66,255734
1.43434,1.66,258689
1.45455,1.66,267105
1.47475,1.66,280572
1.49495,1.66,298573
1.51515,1.66,320484
1.53535,1.66,345573
1.55556,1.66,758312
1.57576,1.66,799202
1.59596,1.66,846015
1.61616,1.66,900586
1.63636,1.66,962743
1.65657,1.66,1.03031e+06
1.67677,1.66,1.0991e+06
1.69697,1.66,1.16292e+06
1.71717,1.66,1.18999e+06
1.73737,1.66,1.41196e+06
1.75758,1.66,1.63888e+06
1.77778,1.66,1.8697e+06
1.79798,1.66,2.10365e+06
1.81818,1.66,2.34025e+06
1.83838,1.66,2.5793e+06
1.85859,1.66,2.27521e+06
1.87879,1.66,2.31848e+06
1.89899,1.66,2.38886e+06
1.91919,1.66,2.47247e+06
1.93939,1.66,2.55426e+06
1.9596,1.66,2.61808e+06
1.9798,1.66,2.64663e+06
2,1.66,2.62151e+06
0,1.68,1.49253e+06
0.020202,1.68,1.58414e+06
0.040404,1.68,1.56423e+06
0.0606061,1.68,1.47998e+06
0.0808081,1.68,1.36969e+06
0.10101,1.68,1.26277e+06
0.121212,1.68,1.1798e+06
0.141414,1.68,1.13244e+06
0.161616,1.68,1.1235e+06
0.181818,1.68,1.55604e+06
0.20202,1.68,1.42596e+06
0.222222,1.68,1.29904e+06
0.242424,1.68,1.17566e+06
0.262626,1.68,1.05619e+06
0.282828,1.68,911113
0.30303,1.68,859758
0.323232,1.68,790685
0.343434,1.68,711600
0.363636,1.68,628948
0.383838,1.68,547910
0.40404,1.68,472406
0.424242,1.68,405094
0.444444,1.68,347367
0.464646,1.68,299359
0.484848,1.68,259940
0.505051,1.68,226718
0.525253,1.68,196039
0.545455,1.68,706560
0.565657,1.68,748847
0.585859,1.68,791961
0.606061,1.68,834723
0.626263,1.68,875486
0.646465,1.68,235690
0.666667,1.68,243584
0.686869,1.68,269715
0.707071,1.68,318576
0.727273,1.68,395773
0.747475,1.68,508030
0.767677,1.68,637542
0.787879,1.68,577376
0.808081,1.68,519764
0.828283,1.68,462515
0.848485,1.68,404362
0.868687,1.68,344968
0.888889,1.68,284922
0.909091,1.68,225740
0.929293,1.68,865825
0.949495,1.68,681621
0.969697,1.68,591790
0.989899,1.68,674568
1.0101,1.68,307427
1.0303,1.68,367589
1.05051,1.68,433974
1.07071,1.68,506598
1.09091,1.68,583024
1.11111,1.68,658368
1.13131,1.68,271230
1.15152,1.68,688917
1.17172,1.68,686731
1.19192,1.68,687446
1.21212,1.68,690997
1.23232,1.68,697294
1.25253,1.68,706221
1.27273,1.68,717638
1.29293,1.68,972674
1.31313,1.68,331330
1.33333,1.68,229656
1.35354,1.68,295060
1.37374,1.68,271594
1.39394,1.68,254179
1.41414,1.68,242802
1.43434,1.68,237340
1.45455,1.68,237561
1.47475,1.68,243129
1.49495,1.68,253599
1.51515,1.68,268420
1.53535,1.68,286930
1.55556,1.68,654910
1.57576,1.68,680495
1.59596,1.68,711033
1.61616,1.68,749727
1.63636,1.68,797774
1.65657,1.68,854365
1.67677,1.68,916686
1.69697,1.68,979918
1.71717,1.68,1.03724e+06
1.73737,1.68,1.20254e+06
1.75758,1.68,1.43277e+06
1.77778,1.68,1.66713e+06
1.79798,1.68,1.90491e+06
1.81818,1.68,2.14569e+06
1.83838,1.68,2.38934e+06
1.85859,1.68,1.96548e+06
1.87879,1.68,2.01872e+06
1.89899,1.68,2.0923e+06
1.91919,1.68,2.17505e+06
1.93939,1.68,2.25466e+06
1.9596,1.68,2.31767e+06
1.9798,1.68,2.34952e+06
2,1.68,2.33452e+06
0,1.7,1.27353e+06
0.020202,1.7,1.35688e+06
0.040404,1.7,1.33247e+06
0.0606061,1.7,1.24575e+06
0.0808081,1.7,1.13327e+06
0.10101,1.7,1.02275e+06
0.121212,1.7,933005
0.141414,1.7,873989
0.161616,1.7,846780
0.181818,1.7,843583
0.20202,1.7,1.20647e+06
0.222222,1.7,1.08257e+06
0.242424,1.7,962742
0.262626,1.7,847389
0.282828,1.7,772380
0.30303,1.7,714767
0.323232,1.7,644835
0.343434,1.7,569621
0.363636,1.7,494900
0.383838,1.7,425184
0.40404,1.7,363723
0.424242,1.7,312505
0.444444,1.7,272254
0.464646,1.7,242435
0.484848,1.7,221247
0.505051,1.7,205628
0.525253,1.7,191256
0.545455,1.7,773440
0.565657,1.7,814941
0.585859,1.7,857567
0.606061,1.7,900048
0.626263,1.7,278604
0.646465,1.7,308508
0.666667,1.7,350095
0.686869,1.7,405280
0.707071,1.7,477092
0.727273,1.7,569673
0.747475,1.7,688283
0.767677,1.7,839293
0.787879,1.7,575568
0.808081,1.7,517597
0.828283,1.7,461221
0.848485,1.7,404599
0.868687,1.7,346822
0.888889,1.7,287904
0.909091,1.7,228788
0.929293,1.7,834892
0.949495,1.7,627870
0.969697,1.7,506903
0.989899,1.7,542927
1.0101,1.7,332821
1.0303,1.7,399562
1.05051,1.7,468199
1.07071,1.7,540071
1.09091,1.7,614069
1.11111,1.7,686637
1.13131,1.7,405769
1.15152,1.7,530795
1.17172,1.7,776239
1.19192,1.7,774403
1.21212,1.7,774698
1.23232,1.7,777131
1.25253,1.7,781684
1.27273,1.7,788313
1.29293,1.7,945165
1.31313,1.7,473657
1.33333,1.7,378799
1.35354,1.7,278855
1.37374,1.7,183308
1.39394,1.7,102040
1.41414,1.7,244529
1.43434,1.7,229570
1.45455,1.7,220540
1.47475,1.7,217172
1.49495,1.7,219094
1.51515,1.7,225828
1.53535,1.7,236785
1.55556,1.7,569804
1.57576,1.7,576229
1.59596,1.7,586516
1.61616,1.7,605236
1.63636,1.7,634955
1.65657,1.7,676235
1.67677,1.7,727629
1.69697,1.7,785687
1.71717,1.7,844954
1.73737,1.7,974773
1.75758,1.7,1.20932e+06
1.77778,1.7,1.44824e+06
1.79798,1.7,1.6909e+06
1.81818,1.7,1.93696e+06
1.83838,1.7,1.62523e+06
1.85859,1.7,1.66672e+06
1.87879,1.7,1.73009e+06
1.89899,1.7,1.80801e+06
1.91919,1.7,1.89201e+06
1.93939,1.7,1.9725e+06
1.9596,1.7,2.03873e+06
1.9798,1.7,2.07887e+06
2,1.7,2.07994e+06
0,1.72,1.09978e+06
0.020202,1.72,1.16878e+06
0.040404,1.72,1.13572e+06
0.0606061,1.72,1.04433e+06
0.0808081,1.72,929428
0.10101,1.72,817001
0.121212,1.72,724141
0.141414,1.72,659071
0.161616,1.72,621141
0.181818,1.72,600829
0.20202,1.72,579738
0.222222,1.72,848698
0.242424,1.72,732930
0.262626,1.72,666469
0.282828,1.72,620352
0.30303,1.72,559836
0.323232,1.72,492552
0.343434,1.72,424866
0.363636,1.72,361884
0.383838,1.72,307447
0.40404,1.72,264137
0.424242,1.72,233272
0.444444,1.72,214907
0.464646,1.72,207835
0.484848,1.72,209588
0.505051,1.72,216434
0.525253,1.72,223379
0.545455,1.72,224169
0.565657,1.72,883880
0.585859,1.72,927073
0.606061,1.72,373957
0.626263,1.72,414728
0.646465,1.72,465416
0.666667,1.72,525360
0.686869,1.72,595008
0.707071,1.72,675928
0.727273,1.72,770798
0.747475,1.72,883414
0.767677,1.72,1.01868e+06
0.787879,1.72,569870
0.808081,1.72,510453
0.828283,1.72,454193
0.848485,1.72,398677
0.868687,1.72,342420
0.888889,1.72,284865
0.909091,1.72,1.04393e+06
0.929293,1.72,809459
0.949495,1.72,581939
0.969697,1.72,433334
0.989899,1.72,427283
1.0101,1.72,619103
1.0303,1.72,426101
1.05051,1.72,495029
1.07071,1.72,565168
1.09091,1.72,636732
1.11111,1.72,707491
1.13131,1.72,570966
1.15152,1.72,687885
1.17172,1.72,851655
1.19192,1.72,847669
1.21212,1.72,845209
1.23232,1.72,844381
1.25253,1.72,845262
1.27273,1.72,847906
1.29293,1.72,996706
1.31313,1.72,947633
1.33333,1.72,513153
1.35354,1.72,418904
1.37374,1.72,323287
1.39394,1.72,233653
1.41414,1.72,157756
1.43434,1.72,103751
1.45455,1.72,219214
1.47475,1.72,205732
1.49495,1.72,197950
1.51515,1.72,195460
1.53535,1.72,197748
1.55556,1.72,512137
1.57576,1.72,494766
1.59596,1.72,480044
1.61616,1.72,473913
1.63636,1.72,480307
1.65657,1.72,501156
1.67677,1.72,536383
1.69697,1.72,583907
1.71717,1.72,639641
1.73737,1.72,697493
1.75758,1.72,972287
1.77778,1.72,1.21693e+06
1.79798,1.72,1.46567e+06
1.81818,1.72,1.29916e+06
1.83838,1.72,1.33918e+06
1.85859,1.72,1.39703e+06
1.87879,1.72,1.4692e+06
1.89899,1.72,1.55108e+06
1.91919,1.72,1.63691e+06
1.93939,1.72,1.71981e+06
1.9596,1.72,1.79177e+06
1.9798,1.72,1.84367e+06
2,1.72,1.86524e+06
0,1.74,978721
0.020202,1.74,1.02868e+06
0.040404,1.74,984223
0.0606061,1.74,887353
0.0808081,1.74,771178
0.10101,1.74,659940
0.121212,1.74,569008
0.141414,1.74,504876
0.161616,1.74,465166
0.181818,1.74,438628
0.20202,1.74,405135
0.222222,1.74,335692
0.242424,1.74,487618
0.262626,1.74,508221
0.282828,1.74,456821
0.30303,1.74,397393
0.323232,1.74,336896
0.343434,1.74,281029
0.363636,1.74,234226
0.383838,1.74,199662
0.40404,1.74,179245
0.424242,1.74,173626
0.444444,1.74,182189
0.464646,1.74,203059
0.484848,1.74,233098
0.505051,1.74,267903
0.525253,1.74,301813
0.545455,1.74,327900
0.565657,1.74,337979
0.585859,1.74,1.00253e+06
0.606061,1.74,547285
0.626263,1.74,600005
0.646465,1.74,662425
0.666667,1.74,732418
0.686869,1.74,808972
0.707071,1.74,892189
0.727273,1.74,983284
0.747475,1.74,1.08459e+06
0.767677,1.74,1.19955e+06
0.787879,1.74,1.33273e+06
0.808081,1.74,502574
0.828283,1.74,445601
0.848485,1.74,390691
0.868687,1.74,335786
0.888889,1.74,279755
0.909091,1.74,1.04111e+06
0.929293,1.74,788299
0.949495,1.74,543769
0.969697,1.74,372194
0.989899,1.74,329918
1.0101,1.74,464956
1.0303,1.74,446351
1.05051,1.74,513981
1.07071,1.74,581769
1.09091,1.74,651261
1.11111,1.74,675454
1.13131,1.74,740200
1.15152,1.74,848171
1.17172,1.74,990503
1.19192,1.74,908136
1.21212,1.74,903328
1.23232,1.74,899745
1.25253,1.74,897562
1.27273,1.74,1.16525e+06
1.29293,1.74,1.10114e+06
1.31313,1.74,1.03888e+06
1.33333,1.74,630037
1.35354,1.74,543849
1.37374,1.74,453511
1.39394,1.74,363844
1.41414,1.74,280073
1.43434,1.74,207820
1.45455,1.74,153111
1.47475,1.74,122371
1.49495,1.74,122427
1.51515,1.74,180546
1.53535,1.74,172908
1.55556,1.74,492491
1.57576,1.74,445906
1.59596,1.74,400639
1.61616,1.74,363998
1.63636,1.74,341288
1.65657,1.74,335806
1.67677,1.74,348846
1.69697,1.74,379694
1.71717,1.74,425634
1.73737,1.74,481940
1.75758,1.74,541886
1.77778,1.74,977877
1.79798,1.74,987371
1.81818,1.74,1.04108e+06
1.83838,1.74,1.10294e+06
1.85859,1.74,1.17331e+06
1.87879,1.74,1.25141e+06
1.89899,1.74,1.33533e+06
1.91919,1.74,1.42204e+06
1.93939,1.74,1.50738e+06
1.9596,1.74,1.58606e+06
1.9798,1.74,1.65166e+06
2,1.74,1.69664e+06
0,1.76,915953
0.020202,1.76,943550
0.040404,1.76,886341
0.0606061,1.76,784586
0.0808081,1.76,669670
0.10101,1.76,564107
0.121212,1.76,481537
0.141414,1.76,426726
0.161616,1.76,395568
0.181818,1.76,375083
0.20202,1.76,343418
0.222222,1.76,269847
0.242424,1.76,432305
0.262626,1.76,300344
0.282828,1.76,280974
0.30303,1.76,250632
0.323232,1.76,217076
0.343434,1.76,186714
0.363636,1.76,164602
0.383838,1.76,154444
0.40404,1.76,158593
0.424242,1.76,178053
0.444444,1.76,212474
0.464646,1.76,260157
0.484848,1.76,318051
0.505051,1.76,381753
0.525253,1.76,445511
0.545455,1.76,502220
0.565657,1.76,534196
0.585859,1.76,669917
0.606061,1.76,716882
0.626263,1.76,778782
0.646465,1.76,850912
0.666667,1.76,929682
0.686869,1.76,1.01262e+06
0.707071,1.76,1.09835e+06
0.727273,1.76,1.18664e+06
0.747475,1.76,1.27835e+06
0.767677,1.76,1.37547e+06
0.787879,1.76,1.48109e+06
0.808081,1.76,1.59942e+06
0.828283,1.76,440741
0.848485,1.76,385865
0.868687,1.76,332070
0.888889,1.76,277652
0.909091,1.76,1.03826e+06
0.929293,1.76,770578
0.949495,1.76,513697
0.969697,1.76,324991
0.989899,1.76,253505
1.0101,1.76,339959
1.0303,1.76,616746
1.05051,1.76,524691
1.07071,1.76,589883
1.09091,1.76,658030
1.11111,1.76,836538
1.13131,1.76,895364
1.15152,1.76,993503
1.17172,1.76,1.12329e+06
1.19192,1.76,957281
1.21212,1.76,950435
1.23232,1.76,944509
1.25253,1.76,939774
1.27273,1.76,1.3071e+06
1.29293,1.76,1.23676e+06
1.31313,1.76,1.1674e+06
1.33333,1.76,1.0991e+06
1.35354,1.76,650683
1.37374,1.76,568241
1.39394,1.76,484142
1.41414,1.76,401079
1.43434,1.76,322145
1.45455,1.76,250836
1.47475,1.76,191047
1.49495,1.76,147075
1.51515,1.76,123617
1.53535,1.76,285833
1.55556,1.76,524934
1.57576,1.76,454378
1.59596,1.76,382913
1.61616,1.76,318684
1.63636,1.76,267852
1.65657,1.76,234597
1.67677,1.76,221115
1.69697,1.76,227623
1.71717,1.76,252356
1.73737,1.76,291563
1.75758,1.76,339516
1.77778,1.76,711878
1.79798,1.76,776001
1.81818,1.76,856298
1.83838,1.76,933680
1.85859,1.76,1.01122e+06
1.87879,1.76,1.09085e+06
1.89899,1.76,1.17338e+06
1.91919,1.76,1.2585e+06
1.93939,1.76,1.34477e+06
1.9596,1.76,1.42962e+06
1.9798,1.76,1.50935e+06
2,1.76,1.57912e+06
0,1.78,915189
0.020202,1.78,918510
0.040404,1.78,848575
0.0606061,1.78,743914
0.0808081,1.78,634185
0.10101,1.78,540174
0.121212,1.78,473790
0.141414,1.78,438074
0.161616,1.78,427189
0.181818,1.78,426427
0.20202,1.78,412209
0.222222,1.78,431423
0.242424,1.78,356790
0.262626,1.78,237299
0.282828,1.78,258245
0.30303,1.78,265785
0.323232,1.78,267320
0.343434,1.78,268902
0.363636,1.78,275230
0.383838,1.78,289654
0.40404,1.78,314170
0.424242,1.78,349425
0.444444,1.78,394714
0.464646,1.78,447983
0.484848,1.78,505822
0.505051,1.78,563475
0.525253,1.78,614833
0.545455,1.78,652434
0.565657,1.78,799292
0.585859,1.78,641002
0.606061,1.78,1.13558e+06
0.626263,1.78,1.02187e+06
0.646465,1.78,928708
0.666667,1.78,1.07093e+06
0.686869,1.78,1.16675e+06
0.707071,1.78,1.26226e+06
0.727273,1.78,1.35574e+06
0.747475,1.78,1.44661e+06
0.767677,1.78,1.53538e+06
0.787879,1.78,1.62368e+06
0.808081,1.78,1.71427e+06
0.828283,1.78,446039
0.848485,1.78,390551
0.868687,1.78,337551
0.888889,1.78,1.26777e+06
0.909091,1.78,1.03376e+06
0.929293,1.78,755860
0.949495,1.78,492456
0.969697,1.78,293626
0.989899,1.78,201117
1.0101,1.78,248353
1.0303,1.78,460429
1.05051,1.78,526925
1.07071,1.78,589641
1.09091,1.78,657540
1.11111,1.78,975500
1.13131,1.78,1.02686e+06
1.15152,1.78,1.11424e+06
1.17172,1.78,1.23117e+06
1.19192,1.78,1.37035e+06
1.21212,1.78,988493
1.23232,1.78,980539
1.25253,1.78,973669
1.27273,1.78,1.45854e+06
1.29293,1.78,1.38633e+06
1.31313,1.78,1.31449e+06
1.33333,1.78,1.24306e+06
1.35354,1.78,738800
1.37374,1.78,664142
1.39394,1.78,588479
1.41414,1.78,511975
1.43434,1.78,435195
1.45455,1.78,359104
1.47475,1.78,285066
1.49495,1.78,328651
1.51515,1.78,240735
1.53535,1.78,238624
1.55556,1.78,609596
1.57576,1.78,539647
1.59596,1.78,466055
1.61616,1.78,396514
1.63636,1.78,336736
1.65657,1.78,290452
1.67677,1.78,259410
1.69697,1.78,243376
1.71717,1.78,240135
1.73737,1.78,245490
1.75758,1.78,519740
1.77778,1.78,557803
1.79798,1.78,664199
1.81818,1.78,762277
1.83838,1.78,847334
1.85859,1.78,925154
1.87879,1.78,1.0004e+06
1.89899,1.78,1.07659e+06
1.91919,1.78,1.15614e+06
1.93939,1.78,1.24031e+06
1.9596,1.78,1.32926e+06
1.9798,1.78,1.42201e+06
2,1.78,1.51645e+06
0,1.8,978275
0.020202,1.8,956793
0.040404,1.8,875552
0.0606061,1.8,771355
0.0808081,1.8,672131
0.10101,1.8,596937
0.121212,1.8,555956
0.141414,1.8,550498
0.161616,1.8,572999
0.181818,1.8,607024
0.20202,1.8,575207
0.222222,1.8,496739
0.242424,1.8,418668
0.262626,1.8,300216
0.282828,1.8,344161
0.30303,1.8,373287
0.323232,1.8,394642
0.343434,1.8,413918
0.363636,1.8,435462
0.383838,1.8,462264
0.40404,1.8,495967
0.424242,1.8,536861
0.444444,1.8,583886
0.464646,1.8,634629
0.484848,1.8,685327
0.505051,1.8,730867
0.525253,1.8,764782
0.545455,1.8,802177
0.565657,1.8,885179
0.585859,1.8,730404
0.606061,1.8,1.05341e+06
0.626263,1.8,1.40823e+06
0.646465,1.8,1.30766e+06
0.666667,1.8,1.22452e+06
0.686869,1.8,1.16167e+06
0.707071,1.8,1.12136e+06
