Distance[um],dz[um],Mag_E[V_per_meter]
1.45455,1.76,1.88695e+06
1.47475,1.76,1.75851e+06
1.49495,1.76,1.75299e+06
1.51515,1.76,1.86387e+06
1.53535,1.76,2.13444e+06
1.55556,1.76,2.25925e+06
1.57576,1.76,2.33491e+06
1.59596,1.76,2.39349e+06
1.61616,1.76,2.43398e+06
1.63636,1.76,2.45561e+06
1.65657,1.76,2.45783e+06
1.67677,1.76,2.44028e+06
1.69697,1.76,2.40284e+06
1.71717,1.76,2.3456e+06
1.73737,1.76,2.26885e+06
1.75758,1.76,2.17313e+06
1.77778,1.76,2.07554e+06
1.79798,1.76,1.93861e+06
1.81818,1.76,1.80823e+06
1.83838,1.76,1.67416e+06
1.85859,1.76,1.52783e+06
1.87879,1.76,1.36759e+06
1.89899,1.76,1.19873e+06
1.91919,1.76,1.03345e+06
1.93939,1.76,890912
1.9596,1.76,797190
1.9798,1.76,785292
2,1.76,895161
0,1.78,872721
0.020202,1.78,959108
0.040404,1.78,1.09564e+06
0.0606061,1.78,1.2661e+06
0.0808081,1.78,1.45617e+06
0.10101,1.78,1.65343e+06
0.121212,1.78,1.84734e+06
0.141414,1.78,2.02926e+06
0.161616,1.78,2.19244e+06
0.181818,1.78,2.33205e+06
0.20202,1.78,2.44511e+06
0.222222,1.78,2.49547e+06
0.242424,1.78,2.49585e+06
0.262626,1.78,2.49322e+06
0.282828,1.78,2.4731e+06
0.30303,1.78,2.43506e+06
0.323232,1.78,2.37835e+06
0.343434,1.78,2.30389e+06
0.363636,1.78,2.21433e+06
0.383838,1.78,2.11398e+06
0.40404,1.78,2.00886e+06
0.424242,1.78,1.90668e+06
0.444444,1.78,1.81685e+06
0.464646,1.78,1.75044e+06
0.484848,1.78,1.72025e+06
0.505051,1.78,1.74075e+06
0.525253,1.78,1.82813e+06
0.545455,1.78,2.00023e+06
0.565657,1.78,2.29434e+06
0.585859,1.78,2.81926e+06
0.606061,1.78,3.64791e+06
0.626263,1.78,4.46489e+06
0.646465,1.78,5.28558e+06
0.666667,1.78,6.03965e+06
0.686869,1.78,6.80073e+06
0.707071,1.78,7.57061e+06
0.727273,1.78,8.34579e+06
0.747475,1.78,9.12381e+06
0.767677,1.78,9.90328e+06
0.787879,1.78,1.06838e+07
0.808081,1.78,1.14661e+07
0.828283,1.78,1.20823e+07
0.848485,1.78,1.24559e+07
0.868687,1.78,1.28788e+07
0.888889,1.78,1.32672e+07
0.909091,1.78,1.35159e+07
0.929293,1.78,1.3711e+07
0.949495,1.78,1.385e+07
0.969697,1.78,1.39314e+07
0.989899,1.78,1.39541e+07
1.0101,1.78,1.39175e+07
1.0303,1.78,1.38218e+07
1.05051,1.78,1.36393e+07
1.07071,1.78,1.32494e+07
1.09091,1.78,1.28144e+07
1.11111,1.78,1.21591e+07
1.13131,1.78,1.1409e+07
1.15152,1.78,1.06797e+07
1.17172,1.78,9.97345e+06
1.19192,1.78,9.29514e+06
1.21212,1.78,8.82391e+06
1.23232,1.78,8.38668e+06
1.25253,1.78,7.91009e+06
1.27273,1.78,7.18986e+06
1.29293,1.78,6.4912e+06
1.31313,1.78,5.84625e+06
1.33333,1.78,5.25864e+06
1.35354,1.78,4.68845e+06
1.37374,1.78,4.08877e+06
1.39394,1.78,3.51928e+06
1.41414,1.78,3.00888e+06
1.43434,1.78,2.57975e+06
1.45455,1.78,2.2473e+06
1.47475,1.78,2.0202e+06
1.49495,1.78,1.89154e+06
1.51515,1.78,1.77918e+06
1.53535,1.78,1.93023e+06
1.55556,1.78,2.11919e+06
1.57576,1.78,2.20515e+06
1.59596,1.78,2.27457e+06
1.61616,1.78,2.32651e+06
1.63636,1.78,2.36026e+06
1.65657,1.78,2.37533e+06
1.67677,1.78,2.37145e+06
1.69697,1.78,2.34853e+06
1.71717,1.78,2.30675e+06
1.73737,1.78,2.24646e+06
1.75758,1.78,2.16973e+06
1.77778,1.78,2.11717e+06
1.79798,1.78,2.06014e+06
1.81818,1.78,1.96616e+06
1.83838,1.78,1.86756e+06
1.85859,1.78,1.7535e+06
1.87879,1.78,1.62006e+06
1.89899,1.78,1.47025e+06
1.91919,1.78,1.31402e+06
1.93939,1.78,1.16824e+06
1.9596,1.78,1.05673e+06
1.9798,1.78,1.01023e+06
2,1.78,1.0664e+06
0,1.8,1.06097e+06
0.020202,1.8,1.16821e+06
0.040404,1.8,1.31679e+06
0.0606061,1.8,1.49083e+06
0.0808081,1.8,1.67635e+06
0.10101,1.8,1.86124e+06
0.121212,1.8,2.03529e+06
0.141414,1.8,2.1902e+06
0.161616,1.8,2.31955e+06
0.181818,1.8,2.41883e+06
0.20202,1.8,2.46021e+06
0.222222,1.8,2.45586e+06
0.242424,1.8,2.45204e+06
0.262626,1.8,2.44836e+06
0.282828,1.8,2.428e+06
0.30303,1.8,2.3905e+06
0.323232,1.8,2.33524e+06
0.343434,1.8,2.26332e+06
0.363636,1.8,2.1775e+06
0.383838,1.8,2.08227e+06
0.40404,1.8,1.98377e+06
0.424242,1.8,1.88986e+06
0.444444,1.8,1.8101e+06
0.464646,1.8,1.75571e+06
0.484848,1.8,1.73963e+06
0.505051,1.8,1.77649e+06
0.525253,1.8,1.8826e+06
0.545455,1.8,2.09785e+06
0.565657,1.8,2.45514e+06
0.585859,1.8,2.98551e+06
0.606061,1.8,3.88514e+06
0.626263,1.8,4.82098e+06
0.646465,1.8,5.72267e+06
0.666667,1.8,6.62223e+06
0.686869,1.8,7.51446e+06
0.707071,1.8,8.39496e+06
0.727273,1.8,9.23486e+06
0.747475,1.8,1.00304e+07
0.767677,1.8,1.08299e+07
0.787879,1.8,1.1633e+07
0.808081,1.8,1.24404e+07
0.828283,1.8,1.32541e+07
0.848485,1.8,1.37775e+07
0.868687,1.8,1.42676e+07
0.888889,1.8,1.462e+07
0.909091,1.8,1.48789e+07
0.929293,1.8,1.50837e+07
0.949495,1.8,1.52322e+07
0.969697,1.8,1.53225e+07
0.989899,1.8,1.53536e+07
1.0101,1.8,1.53249e+07
1.0303,1.8,1.52364e+07
1.05051,1.8,1.50887e+07
1.07071,1.8,1.47485e+07
1.09091,1.8,1.42757e+07
1.11111,1.8,1.34848e+07
1.13131,1.8,1.26639e+07
1.15152,1.8,1.18639e+07
1.17172,1.8,1.10868e+07
1.19192,1.8,1.03374e+07
1.21212,1.8,9.6885e+06
1.23232,1.8,9.2395e+06
1.25253,1.8,8.68025e+06
1.27273,1.8,7.86253e+06
1.29293,1.8,7.09612e+06
1.31313,1.8,6.38199e+06
1.33333,1.8,5.72422e+06
1.35354,1.8,5.12908e+06
1.37374,1.8,4.55074e+06
1.39394,1.8,3.98644e+06
1.41414,1.8,3.46679e+06
1.43434,1.8,3.01564e+06
1.45455,1.8,2.65009e+06
1.47475,1.8,2.24404e+06
1.49495,1.8,1.88578e+06
1.51515,1.8,1.71792e+06
1.53535,1.8,1.78025e+06
1.55556,1.8,1.99087e+06
1.57576,1.8,2.08866e+06
1.59596,1.8,2.17036e+06
1.61616,1.8,2.23511e+06
1.63636,1.8,2.28226e+06
1.65657,1.8,2.31139e+06
1.67677,1.8,2.32228e+06
1.69697,1.8,2.31492e+06
1.71717,1.8,2.28954e+06
1.73737,1.8,2.24657e+06
1.75758,1.8,2.20872e+06
1.77778,1.8,2.17228e+06
1.79798,1.8,2.13189e+06
1.81818,1.8,2.08858e+06
1.83838,1.8,2.03944e+06
1.85859,1.8,1.97024e+06
1.87879,1.8,1.87482e+06
1.89899,1.8,1.7539e+06
1.91919,1.8,1.61516e+06
1.93939,1.8,1.47322e+06
1.9596,1.8,1.34961e+06
1.9798,1.8,1.27281e+06
2,1.8,1.27822e+06
0,1.82,1.28163e+06
0.020202,1.82,1.40445e+06
0.040404,1.82,1.55903e+06
0.0606061,1.82,1.72981e+06
0.0808081,1.82,1.90313e+06
0.10101,1.82,2.06722e+06
0.121212,1.82,2.21219e+06
0.141414,1.82,2.33008e+06
0.161616,1.82,2.4148e+06
0.181818,1.82,2.44544e+06
0.20202,1.82,2.43568e+06
0.222222,1.82,2.42652e+06
0.242424,1.82,2.41781e+06
0.262626,1.82,2.40947e+06
0.282828,1.82,2.39014e+06
0.30303,1.82,2.35213e+06
0.323232,1.82,2.29723e+06
0.343434,1.82,2.22669e+06
0.363636,1.82,2.14342e+06
0.383838,1.82,2.05203e+06
0.40404,1.82,1.95884e+06
0.424242,1.82,1.87184e+06
0.444444,1.82,1.80073e+06
0.464646,1.82,1.75689e+06
0.484848,1.82,1.7534e+06
0.505051,1.82,1.80503e+06
0.525253,1.82,1.95111e+06
0.545455,1.82,2.22202e+06
0.565657,1.82,2.57902e+06
0.585859,1.82,3.11521e+06
0.606061,1.82,4.04652e+06
0.626263,1.82,5.08871e+06
0.646465,1.82,6.10589e+06
0.666667,1.82,7.08469e+06
0.686869,1.82,8.05687e+06
0.707071,1.82,9.01804e+06
0.727273,1.82,9.96463e+06
0.747475,1.82,1.08939e+07
0.767677,1.82,1.18038e+07
0.787879,1.82,1.26932e+07
0.808081,1.82,1.35175e+07
0.828283,1.82,1.4339e+07
0.848485,1.82,1.51297e+07
0.868687,1.82,1.56587e+07
0.888889,1.82,1.59793e+07
0.909091,1.82,1.62484e+07
0.929293,1.82,1.64631e+07
0.949495,1.82,1.66211e+07
0.969697,1.82,1.67205e+07
0.989899,1.82,1.67603e+07
1.0101,1.82,1.67396e+07
1.0303,1.82,1.66587e+07
1.05051,1.82,1.65179e+07
1.07071,1.82,1.62998e+07
1.09091,1.82,1.57576e+07
1.11111,1.82,1.48445e+07
1.13131,1.82,1.39531e+07
1.15152,1.82,1.30824e+07
1.17172,1.82,1.22345e+07
1.19192,1.82,1.14139e+07
1.21212,1.82,1.06281e+07
1.23232,1.82,1.00844e+07
1.25253,1.82,9.35868e+06
1.27273,1.82,8.47484e+06
1.29293,1.82,7.6413e+06
1.31313,1.82,6.85949e+06
1.33333,1.82,6.13395e+06
1.35354,1.82,5.47234e+06
1.37374,1.82,4.89702e+06
1.39394,1.82,4.34668e+06
1.41414,1.82,3.83447e+06
1.43434,1.82,3.35774e+06
1.45455,1.82,2.75053e+06
1.47475,1.82,2.24588e+06
1.49495,1.82,1.87661e+06
1.51515,1.82,1.6751e+06
1.53535,1.82,1.67338e+06
1.55556,1.82,1.87463e+06
1.57576,1.82,1.9856e+06
1.59596,1.82,2.08086e+06
1.61616,1.82,2.15962e+06
1.63636,1.82,2.22128e+06
1.65657,1.82,2.26549e+06
1.67677,1.82,2.29209e+06
1.69697,1.82,2.30115e+06
1.71717,1.82,2.29295e+06
1.73737,1.82,2.27561e+06
1.75758,1.82,2.25907e+06
1.77778,1.82,2.23756e+06
1.79798,1.82,2.21167e+06
1.81818,1.82,2.18215e+06
1.83838,1.82,2.15834e+06
1.85859,1.82,2.1496e+06
1.87879,1.82,2.10639e+06
1.89899,1.82,2.02719e+06
1.91919,1.82,1.91739e+06
1.93939,1.82,1.78935e+06
1.9596,1.82,1.66232e+06
1.9798,1.82,1.56252e+06
2,1.82,1.52307e+06
0,1.84,1.52732e+06
0.020202,1.84,1.65917e+06
0.040404,1.84,1.8124e+06
0.0606061,1.84,1.97178e+06
0.0808081,1.84,2.12397e+06
0.10101,1.84,2.25753e+06
0.121212,1.84,2.36292e+06
0.141414,1.84,2.43248e+06
0.161616,1.84,2.4508e+06
0.181818,1.84,2.43504e+06
0.20202,1.84,2.41996e+06
0.222222,1.84,2.40536e+06
0.242424,1.84,2.39117e+06
0.262626,1.84,2.3774e+06
0.282828,1.84,2.35799e+06
0.30303,1.84,2.31846e+06
0.323232,1.84,2.26287e+06
0.343434,1.84,2.19259e+06
0.363636,1.84,2.11069e+06
0.383838,1.84,2.02193e+06
0.40404,1.84,1.93277e+06
0.424242,1.84,1.85135e+06
0.444444,1.84,1.7875e+06
0.464646,1.84,1.75278e+06
0.484848,1.84,1.76038e+06
0.505051,1.84,1.84544e+06
0.525253,1.84,2.0355e+06
0.545455,1.84,2.30859e+06
0.565657,1.84,2.66363e+06
0.585859,1.84,3.20596e+06
0.606061,1.84,4.17345e+06
0.626263,1.84,5.24175e+06
0.646465,1.84,6.4092e+06
0.666667,1.84,7.48901e+06
0.686869,1.84,8.53992e+06
0.707071,1.84,9.58103e+06
0.727273,1.84,1.06088e+07
0.747475,1.84,1.16205e+07
0.767677,1.84,1.26141e+07
0.787879,1.84,1.35886e+07
0.808081,1.84,1.45436e+07
0.828283,1.84,1.54796e+07
0.848485,1.84,1.63978e+07
0.868687,1.84,1.70954e+07
0.888889,1.84,1.7383e+07
0.909091,1.84,1.76249e+07
0.929293,1.84,1.78496e+07
0.949495,1.84,1.80172e+07
0.969697,1.84,1.81259e+07
0.989899,1.84,1.81744e+07
1.0101,1.84,1.81621e+07
1.0303,1.84,1.80889e+07
1.05051,1.84,1.79552e+07
1.07071,1.84,1.77623e+07
1.09091,1.84,1.72218e+07
1.11111,1.84,1.62384e+07
1.13131,1.84,1.52765e+07
1.15152,1.84,1.43354e+07
1.17172,1.84,1.34167e+07
1.19192,1.84,1.25249e+07
1.21212,1.84,1.16674e+07
1.23232,1.84,1.09244e+07
1.25253,1.84,9.98311e+06
1.27273,1.84,9.03216e+06
1.29293,1.84,8.13139e+06
1.31313,1.84,7.2827e+06
1.33333,1.84,6.49108e+06
1.35354,1.84,5.76463e+06
1.37374,1.84,5.13541e+06
1.39394,1.84,4.5921e+06
1.41414,1.84,3.95463e+06
1.43434,1.84,3.29632e+06
1.45455,1.84,2.71091e+06
1.47475,1.84,2.22381e+06
1.49495,1.84,1.86003e+06
1.51515,1.84,1.64419e+06
1.53535,1.84,1.6005e+06
1.55556,1.84,1.75278e+06
1.57576,1.84,1.89632e+06
1.59596,1.84,2.00624e+06
1.61616,1.84,2.10002e+06
1.63636,1.84,2.17713e+06
1.65657,1.84,2.23728e+06
1.67677,1.84,2.28037e+06
1.69697,1.84,2.30654e+06
1.71717,1.84,2.31679e+06
1.73737,1.84,2.32019e+06
1.75758,1.84,2.31781e+06
1.77778,1.84,2.31009e+06
1.79798,1.84,2.29761e+06
1.81818,1.84,2.28104e+06
1.83838,1.84,2.26119e+06
1.85859,1.84,2.26185e+06
1.87879,1.84,2.28806e+06
1.89899,1.84,2.26638e+06
1.91919,1.84,2.19995e+06
1.93939,1.84,2.09885e+06
1.9596,1.84,1.98007e+06
1.9798,1.84,1.86755e+06
2,1.84,1.79216e+06
0,1.86,1.78941e+06
0.020202,1.86,1.92245e+06
0.040404,1.86,2.06569e+06
0.0606061,1.86,2.20423e+06
0.0808081,1.86,2.32507e+06
0.10101,1.86,2.41709e+06
0.121212,1.86,2.47108e+06
0.141414,1.86,2.47568e+06
0.161616,1.86,2.45345e+06
0.181818,1.86,2.43195e+06
0.20202,1.86,2.41098e+06
0.222222,1.86,2.39044e+06
0.242424,1.86,2.37031e+06
0.262626,1.86,2.35068e+06
0.282828,1.86,2.33035e+06
0.30303,1.86,2.28833e+06
0.323232,1.86,2.231e+06
0.343434,1.86,2.1599e+06
0.363636,1.86,2.07823e+06
0.383838,1.86,1.99091e+06
0.40404,1.86,1.90453e+06
0.424242,1.86,1.82739e+06
0.444444,1.86,1.76946e+06
0.464646,1.86,1.74244e+06
0.484848,1.86,1.77373e+06
0.505051,1.86,1.88953e+06
0.525253,1.86,2.08318e+06
0.545455,1.86,2.35581e+06
0.565657,1.86,2.70764e+06
0.585859,1.86,3.2564e+06
0.606061,1.86,4.26325e+06
0.626263,1.86,5.36242e+06
0.646465,1.86,6.55212e+06
0.666667,1.86,7.83391e+06
0.686869,1.86,8.963e+06
0.707071,1.86,1.00836e+07
0.727273,1.86,1.11925e+07
0.747475,1.86,1.22872e+07
0.767677,1.86,1.33655e+07
0.787879,1.86,1.44265e+07
0.808081,1.86,1.54477e+07
0.828283,1.86,1.63344e+07
0.848485,1.86,1.71196e+07
0.868687,1.86,1.76079e+07
0.888889,1.86,1.81967e+07
0.909091,1.86,1.84879e+07
0.929293,1.86,1.87297e+07
0.949495,1.86,1.89192e+07
0.969697,1.86,1.90544e+07
0.989899,1.86,1.91336e+07
1.0101,1.86,1.91559e+07
1.0303,1.86,1.91208e+07
1.05051,1.86,1.90284e+07
1.07071,1.86,1.88791e+07
1.09091,1.86,1.90649e+07
1.11111,1.86,1.80355e+07
1.13131,1.86,1.69632e+07
1.15152,1.86,1.59113e+07
1.17172,1.86,1.48805e+07
1.19192,1.86,1.38744e+07
1.21212,1.86,1.28995e+07
1.23232,1.86,1.16793e+07
1.25253,1.86,1.04905e+07
1.27273,1.86,9.46252e+06
1.29293,1.86,8.49336e+06
1.31313,1.86,7.5858e+06
1.33333,1.86,6.74429e+06
1.35354,1.86,5.97485e+06
1.37374,1.86,5.23572e+06
1.39394,1.86,4.52215e+06
1.41414,1.86,3.82648e+06
1.43434,1.86,3.19202e+06
1.45455,1.86,2.63677e+06
1.47475,1.86,2.17838e+06
1.49495,1.86,1.83406e+06
1.51515,1.86,1.62064e+06
1.53535,1.86,1.55455e+06
1.55556,1.86,1.6518e+06
1.57576,1.86,1.82129e+06
1.59596,1.86,1.94682e+06
1.61616,1.86,2.05648e+06
1.63636,1.86,2.14981e+06
1.65657,1.86,2.22658e+06
1.67677,1.86,2.28677e+06
1.69697,1.86,2.33058e+06
1.71717,1.86,2.35488e+06
1.73737,1.86,2.37163e+06
1.75758,1.86,2.38231e+06
1.77778,1.86,2.38732e+06
1.79798,1.86,2.38718e+06
1.81818,1.86,2.38254e+06
1.83838,1.86,2.37415e+06
1.85859,1.86,2.36289e+06
1.87879,1.86,2.39179e+06
1.89899,1.86,2.44644e+06
1.91919,1.86,2.44081e+06
1.93939,1.86,2.38269e+06
1.9596,1.86,2.28681e+06
1.9798,1.86,2.17485e+06
2,1.86,2.07539e+06
0,1.88,2.05803e+06
0.020202,1.88,2.18311e+06
0.040404,1.88,2.30643e+06
0.0606061,1.88,2.41342e+06
0.0808081,1.88,2.49139e+06
0.10101,1.88,2.52956e+06
0.121212,1.88,2.51926e+06
0.141414,1.88,2.49017e+06
0.161616,1.88,2.46187e+06
0.181818,1.88,2.43413e+06
0.20202,1.88,2.40683e+06
0.222222,1.88,2.37994e+06
0.242424,1.88,2.35353e+06
0.262626,1.88,2.32776e+06
0.282828,1.88,2.30289e+06
0.30303,1.88,2.26081e+06
0.323232,1.88,2.20075e+06
0.343434,1.88,2.12777e+06
0.363636,1.88,2.04524e+06
0.383838,1.88,1.95819e+06
0.40404,1.88,1.87339e+06
0.424242,1.88,1.79926e+06
0.444444,1.88,1.74594e+06
0.464646,1.88,1.73036e+06
0.484848,1.88,1.7796e+06
0.505051,1.88,1.89938e+06
0.525253,1.88,2.09304e+06
0.545455,1.88,2.36301e+06
0.565657,1.88,2.71078e+06
0.585859,1.88,3.26623e+06
0.606061,1.88,4.3143e+06
0.626263,1.88,5.44776e+06
0.646465,1.88,6.66469e+06
0.666667,1.88,7.96652e+06
0.686869,1.88,9.32692e+06
0.707071,1.88,1.05268e+07
0.727273,1.88,1.17172e+07
0.747475,1.88,1.28955e+07
0.767677,1.88,1.40606e+07
0.787879,1.88,1.51233e+07
0.808081,1.88,1.60783e+07
0.828283,1.88,1.69344e+07
0.848485,1.88,1.74269e+07
0.868687,1.88,1.68708e+07
0.888889,1.88,1.65947e+07
0.909091,1.88,1.68528e+07
0.929293,1.88,1.71011e+07
0.949495,1.88,1.72985e+07
0.969697,1.88,1.74431e+07
0.989899,1.88,1.7534e+07
1.0101,1.88,1.75704e+07
1.0303,1.88,1.75523e+07
1.05051,1.88,1.74803e+07
1.07071,1.88,1.6816e+07
1.09091,1.88,1.90119e+07
1.11111,1.88,1.96494e+07
1.13131,1.88,1.84642e+07
1.15152,1.88,1.72968e+07
1.17172,1.88,1.61463e+07
1.19192,1.88,1.50145e+07
1.21212,1.88,1.38076e+07
1.23232,1.88,1.24135e+07
1.25253,1.88,1.09574e+07
1.27273,1.88,9.81966e+06
1.29293,1.88,8.74981e+06
1.31313,1.88,7.7572e+06
1.33333,1.88,6.85277e+06
1.35354,1.88,5.84467e+06
1.37374,1.88,4.86446e+06
1.39394,1.88,4.23703e+06
1.41414,1.88,3.6601e+06
1.43434,1.88,3.0525e+06
1.45455,1.88,2.53325e+06
1.47475,1.88,2.11218e+06
1.49495,1.88,1.79873e+06
1.51515,1.88,1.60194e+06
1.53535,1.88,1.53044e+06
1.55556,1.88,1.59247e+06
1.57576,1.88,1.76119e+06
1.59596,1.88,1.90309e+06
1.61616,1.88,2.02931e+06
1.63636,1.88,2.13946e+06
1.65657,1.88,2.23338e+06
1.67677,1.88,2.31111e+06
1.69697,1.88,2.36295e+06
1.71717,1.88,2.39856e+06
1.73737,1.88,2.4276e+06
1.75758,1.88,2.45031e+06
1.77778,1.88,2.46704e+06
1.79798,1.88,2.47827e+06
1.81818,1.88,2.4846e+06
1.83838,1.88,2.48673e+06
1.85859,1.88,2.4855e+06
1.87879,1.88,2.48185e+06
1.89899,1.88,2.54109e+06
1.91919,1.88,2.61665e+06
1.93939,1.88,2.62054e+06
1.9596,1.88,2.56521e+06
1.9798,1.88,2.47007e+06
2,1.88,2.36143e+06
0,1.9,2.32207e+06
0.020202,1.9,2.42876e+06
0.040404,1.9,2.52094e+06
0.0606061,1.9,2.58435e+06
0.0808081,1.9,2.60664e+06
0.10101,1.9,2.58046e+06
0.121212,1.9,2.54423e+06
0.141414,1.9,2.50885e+06
0.161616,1.9,2.47405e+06
0.181818,1.9,2.4397e+06
0.20202,1.9,2.40575e+06
0.222222,1.9,2.37223e+06
0.242424,1.9,2.3393e+06
0.262626,1.9,2.3072e+06
0.282828,1.9,2.27626e+06
0.30303,1.9,2.23529e+06
0.323232,1.9,2.17154e+06
0.343434,1.9,2.09567e+06
0.363636,1.9,2.01119e+06
0.383838,1.9,1.9233e+06
0.40404,1.9,1.83889e+06
0.424242,1.9,1.76655e+06
0.444444,1.9,1.71127e+06
0.464646,1.9,1.70273e+06
0.484848,1.9,1.7553e+06
0.505051,1.9,1.87451e+06
0.525253,1.9,2.06501e+06
0.545455,1.9,2.33051e+06
0.565657,1.9,2.67378e+06
0.585859,1.9,3.2362e+06
0.606061,1.9,4.32603e+06
0.626263,1.9,5.49589e+06
0.646465,1.9,6.74371e+06
0.666667,1.9,8.07081e+06
0.686869,1.9,9.48192e+06
0.707071,1.9,1.09555e+07
0.727273,1.9,1.23133e+07
0.747475,1.9,1.35478e+07
0.767677,1.9,1.46664e+07
0.787879,1.9,1.56785e+07
0.808081,1.9,1.65953e+07
0.828283,1.9,1.74295e+07
0.848485,1.9,1.7141e+07
0.868687,1.9,1.59148e+07
0.888889,1.9,1.48283e+07
0.909091,1.9,1.43234e+07
0.929293,1.9,1.45519e+07
0.949495,1.9,1.47252e+07
0.969697,1.9,1.48422e+07
0.989899,1.9,1.49022e+07
1.0101,1.9,1.49051e+07
1.0303,1.9,1.48512e+07
1.05051,1.9,1.46796e+07
1.07071,1.9,1.41076e+07
1.09091,1.9,1.68363e+07
1.11111,1.9,1.9522e+07
1.13131,1.9,1.95582e+07
1.15152,1.9,1.82786e+07
1.17172,1.9,1.70117e+07
1.19192,1.9,1.58381e+07
1.21212,1.9,1.45888e+07
1.23232,1.9,1.31737e+07
1.25253,1.9,1.16233e+07
1.27273,1.9,1.02364e+07
1.29293,1.9,9.05778e+06
1.31313,1.9,7.97245e+06
1.33333,1.9,6.57534e+06
1.35354,1.9,5.41318e+06
1.37374,1.9,4.46882e+06
1.39394,1.9,3.82758e+06
1.41414,1.9,3.33041e+06
1.43434,1.9,2.86181e+06
1.45455,1.9,2.4075e+06
1.47475,1.9,2.02982e+06
1.49495,1.9,1.7561e+06
1.51515,1.9,1.58759e+06
1.53535,1.9,1.52514e+06
1.55556,1.9,1.5692e+06
1.57576,1.9,1.71684e+06
1.59596,1.9,1.87571e+06
1.61616,1.9,2.01901e+06
1.63636,1.9,2.14642e+06
1.65657,1.9,2.25783e+06
1.67677,1.9,2.34476e+06
1.69697,1.9,2.39871e+06
1.71717,1.9,2.44583e+06
1.73737,1.9,2.48617e+06
1.75758,1.9,2.51994e+06
1.77778,1.9,2.54745e+06
1.79798,1.9,2.56912e+06
1.81818,1.9,2.58551e+06
1.83838,1.9,2.59728e+06
1.85859,1.9,2.60522e+06
1.87879,1.9,2.61023e+06
1.89899,1.9,2.61334e+06
1.91919,1.9,2.70292e+06
1.93939,1.9,2.79082e+06
1.9596,1.9,2.79667e+06
1.9798,1.9,2.73759e+06
2,1.9,2.63764e+06
0,1.92,2.56915e+06
0.020202,1.92,2.64574e+06
0.040404,1.92,2.69425e+06
0.0606061,1.92,2.70078e+06
0.0808081,1.92,2.65799e+06
0.10101,1.92,2.61445e+06
0.121212,1.92,2.57179e+06
0.141414,1.92,2.52975e+06
0.161616,1.92,2.48815e+06
0.181818,1.92,2.44693e+06
0.20202,1.92,2.4061e+06
0.222222,1.92,2.36579e+06
0.242424,1.92,2.32623e+06
0.262626,1.92,2.28773e+06
0.282828,1.92,2.25071e+06
0.30303,1.92,2.21144e+06
0.323232,1.92,2.14307e+06
0.343434,1.92,2.06333e+06
0.363636,1.92,1.97587e+06
0.383838,1.92,1.88604e+06
0.40404,1.92,1.80089e+06
0.424242,1.92,1.71395e+06
0.444444,1.92,1.65749e+06
0.464646,1.92,1.65057e+06
0.484848,1.92,1.70095e+06
0.505051,1.92,1.81547e+06
0.525253,1.92,2.00005e+06
0.545455,1.92,2.25968e+06
0.565657,1.92,2.59843e+06
0.585859,1.92,3.16811e+06
0.606061,1.92,4.29891e+06
0.626263,1.92,5.50594e+06
0.646465,1.92,6.787e+06
0.666667,1.92,8.14328e+06
0.686869,1.92,9.47873e+06
0.707071,1.92,1.11439e+07
0.727273,1.92,1.29553e+07
0.747475,1.92,1.41109e+07
0.767677,1.92,1.51622e+07
0.787879,1.92,1.61225e+07
0.808081,1.92,1.70069e+07
0.828283,1.92,1.78323e+07
0.848485,1.92,1.63138e+07
0.868687,1.92,1.46355e+07
0.888889,1.92,1.33735e+07
0.909091,1.92,1.27568e+07
0.929293,1.92,1.25557e+07
0.949495,1.92,1.27017e+07
0.969697,1.92,1.27824e+07
0.989899,1.92,1.27976e+07
1.0101,1.92,1.27476e+07
1.0303,1.92,1.26333e+07
1.05051,1.92,1.12945e+07
1.07071,1.92,1.18827e+07
1.09091,1.92,1.36232e+07
1.11111,1.92,1.67569e+07
1.13131,1.92,1.93963e+07
1.15152,1.92,1.88904e+07
1.17172,1.92,1.7758e+07
1.19192,1.92,1.66873e+07
1.21212,1.92,1.54262e+07
1.23232,1.92,1.39906e+07
1.25253,1.92,1.24089e+07
1.27273,1.92,1.07504e+07
1.29293,1.92,9.20825e+06
1.31313,1.92,7.52537e+06
1.33333,1.92,6.11307e+06
1.35354,1.92,4.95737e+06
1.37374,1.92,4.03871e+06
1.39394,1.92,3.38935e+06
1.41414,1.92,2.94091e+06
1.43434,1.92,2.55453e+06
1.45455,1.92,2.21835e+06
1.47475,1.92,1.93792e+06
1.49495,1.92,1.71025e+06
1.51515,1.92,1.57913e+06
1.53535,1.92,1.53763e+06
1.55556,1.92,1.57841e+06
1.57576,1.92,1.69373e+06
1.59596,1.92,1.8655e+06
1.61616,1.92,2.02622e+06
1.63636,1.92,2.17116e+06
1.65657,1.92,2.30025e+06
1.67677,1.92,2.37276e+06
1.69697,1.92,2.43739e+06
1.71717,1.92,2.49505e+06
1.73737,1.92,2.54577e+06
1.75758,1.92,2.58969e+06
1.77778,1.92,2.62709e+06
1.79798,1.92,2.65834e+06
1.81818,1.92,2.68396e+06
1.83838,1.92,2.70455e+06
1.85859,1.92,2.72087e+06
1.87879,1.92,2.73376e+06
1.89899,1.92,2.7442e+06
1.91919,1.92,2.75329e+06
1.93939,1.92,2.87068e+06
1.9596,1.92,2.96133e+06
