Distance[um],dz[um],Mag_Ez
1.81818,1.56,723482
1.83838,1.56,697318
1.85859,1.56,673269
1.87879,1.56,651020
1.89899,1.56,630242
1.91919,1.56,610583
1.93939,1.56,591677
1.9596,1.56,691083
1.9798,1.56,681082
2,1.56,668713
0,1.58,972294
0.020202,1.58,985273
0.040404,1.58,994556
0.0606061,1.58,1.00037e+06
0.0808081,1.58,986005
0.10101,1.58,972361
0.121212,1.58,959744
0.141414,1.58,948528
0.161616,1.58,939101
0.181818,1.58,931859
0.20202,1.58,927210
0.222222,1.58,925572
0.242424,1.58,927375
0.262626,1.58,933059
0.282828,1.58,943076
0.30303,1.58,957887
0.323232,1.58,977966
0.343434,1.58,1.26192e+06
0.363636,1.58,1.2989e+06
0.383838,1.58,1.34235e+06
0.40404,1.58,1.39286e+06
0.424242,1.58,1.45093e+06
0.444444,1.58,1.51697e+06
0.464646,1.58,1.67082e+06
0.484848,1.58,1.72973e+06
0.505051,1.58,1.79409e+06
0.525253,1.58,1.86365e+06
0.545455,1.58,1.9381e+06
0.565657,1.58,2.01708e+06
0.585859,1.58,2.10018e+06
0.606061,1.58,2.18694e+06
0.626263,1.58,2.27686e+06
0.646465,1.58,2.36936e+06
0.666667,1.58,2.46383e+06
0.686869,1.58,3.7817e+06
0.707071,1.58,3.31269e+06
0.727273,1.58,3.34053e+06
0.747475,1.58,3.37471e+06
0.767677,1.58,3.1905e+06
0.787879,1.58,3.23589e+06
0.808081,1.58,3.27641e+06
0.828283,1.58,3.31187e+06
0.848485,1.58,3.34212e+06
0.868687,1.58,3.36701e+06
0.888889,1.58,3.38644e+06
0.909091,1.58,3.40033e+06
0.929293,1.58,3.40862e+06
0.949495,1.58,3.40837e+06
0.969697,1.58,3.01743e+06
0.989899,1.58,2.9821e+06
1.0101,1.58,3.15639e+06
1.0303,1.58,3.12197e+06
1.05051,1.58,3.08709e+06
1.07071,1.58,3.05179e+06
1.09091,1.58,3.01611e+06
1.11111,1.58,2.98015e+06
1.13131,1.58,2.94403e+06
1.15152,1.58,2.90791e+06
1.17172,1.58,2.86975e+06
1.19192,1.58,2.81293e+06
1.21212,1.58,2.75545e+06
1.23232,1.58,2.69782e+06
1.25253,1.58,2.64059e+06
1.27273,1.58,2.58437e+06
1.29293,1.58,2.23619e+06
1.31313,1.58,2.16637e+06
1.33333,1.58,2.09813e+06
1.35354,1.58,2.03143e+06
1.37374,1.58,1.96622e+06
1.39394,1.58,1.90242e+06
1.41414,1.58,1.83999e+06
1.43434,1.58,1.84589e+06
1.45455,1.58,1.75822e+06
1.47475,1.58,1.67505e+06
1.49495,1.58,1.59607e+06
1.51515,1.58,1.52094e+06
1.53535,1.58,1.44931e+06
1.55556,1.58,1.3808e+06
1.57576,1.58,1.297e+06
1.59596,1.58,1.22884e+06
1.61616,1.58,1.16529e+06
1.63636,1.58,1.10556e+06
1.65657,1.58,1.04477e+06
1.67677,1.58,991279
1.69697,1.58,941894
1.71717,1.58,896444
1.73737,1.58,854739
1.75758,1.58,816569
1.77778,1.58,781709
1.79798,1.58,749915
1.81818,1.58,720925
1.83838,1.58,694460
1.85859,1.58,670224
1.87879,1.58,647901
1.89899,1.58,627161
1.91919,1.58,607653
1.93939,1.58,676134
1.9596,1.58,665737
1.9798,1.58,654079
2,1.58,640148
0,1.6,971510
0.020202,1.6,979570
0.040404,1.6,984109
0.0606061,1.6,985408
0.0808081,1.6,983783
0.10101,1.6,960225
0.121212,1.6,943079
0.141414,1.6,927933
0.161616,1.6,915214
0.181818,1.6,905361
0.20202,1.6,898822
0.222222,1.6,896059
0.242424,1.6,897542
0.262626,1.6,903752
0.282828,1.6,915182
0.30303,1.6,932337
0.323232,1.6,955729
0.343434,1.6,1.22874e+06
0.363636,1.6,1.27564e+06
0.383838,1.6,1.32837e+06
0.40404,1.6,1.3875e+06
0.424242,1.6,1.45353e+06
0.444444,1.6,1.52687e+06
0.464646,1.6,1.60786e+06
0.484848,1.6,1.8075e+06
0.505051,1.6,1.87621e+06
0.525253,1.6,1.95019e+06
0.545455,1.6,2.02906e+06
0.565657,1.6,2.1124e+06
0.585859,1.6,2.19971e+06
0.606061,1.6,2.29047e+06
0.626263,1.6,2.38409e+06
0.646465,1.6,2.47993e+06
0.666667,1.6,2.57731e+06
0.686869,1.6,3.3542e+06
0.707071,1.6,3.1765e+06
0.727273,1.6,2.95708e+06
0.747475,1.6,3.00364e+06
0.767677,1.6,3.05341e+06
0.787879,1.6,3.10557e+06
0.808081,1.6,3.15932e+06
0.828283,1.6,3.21393e+06
0.848485,1.6,3.26869e+06
0.868687,1.6,3.32295e+06
0.888889,1.6,3.37609e+06
0.909091,1.6,3.5557e+06
0.929293,1.6,3.56075e+06
0.949495,1.6,3.5412e+06
0.969697,1.6,3.34231e+06
0.989899,1.6,3.31066e+06
1.0101,1.6,3.27786e+06
1.0303,1.6,3.24389e+06
1.05051,1.6,3.20878e+06
1.07071,1.6,3.17257e+06
1.09091,1.6,3.13536e+06
1.11111,1.6,3.09724e+06
1.13131,1.6,3.05835e+06
1.15152,1.6,3.01887e+06
1.17172,1.6,2.96692e+06
1.19192,1.6,2.9076e+06
1.21212,1.6,2.84704e+06
1.23232,1.6,2.78571e+06
1.25253,1.6,2.72411e+06
1.27273,1.6,2.66279e+06
1.29293,1.6,2.27295e+06
1.31313,1.6,2.2023e+06
1.33333,1.6,2.13342e+06
1.35354,1.6,2.06625e+06
1.37374,1.6,2.00074e+06
1.39394,1.6,1.93685e+06
1.41414,1.6,1.94185e+06
1.43434,1.6,1.84934e+06
1.45455,1.6,1.76195e+06
1.47475,1.6,1.67937e+06
1.49495,1.6,1.60132e+06
1.51515,1.6,1.52746e+06
1.53535,1.6,1.45745e+06
1.55556,1.6,1.39093e+06
1.57576,1.6,1.30503e+06
1.59596,1.6,1.23487e+06
1.61616,1.6,1.16934e+06
1.63636,1.6,1.10769e+06
1.65657,1.6,1.04906e+06
1.67677,1.6,991793
1.69697,1.6,941508
1.71717,1.6,895322
1.73737,1.6,853044
1.75758,1.6,814465
1.77778,1.6,779359
1.79798,1.6,747482
1.81818,1.6,718572
1.83838,1.6,692349
1.85859,1.6,668516
1.87879,1.6,646759
1.89899,1.6,626744
1.91919,1.6,663026
1.93939,1.6,652302
1.9596,1.6,641320
1.9798,1.6,629147
2,1.6,614860
0,1.62,967613
0.020202,1.62,970601
0.040404,1.62,970322
0.0606061,1.62,967110
0.0808081,1.62,961336
0.10101,1.62,953409
0.121212,1.62,922833
0.141414,1.62,904137
0.161616,1.62,888615
0.181818,1.62,876745
0.20202,1.62,869020
0.222222,1.62,865940
0.242424,1.62,868018
0.262626,1.62,875777
0.282828,1.62,889750
0.30303,1.62,910484
0.323232,1.62,1.1613e+06
0.343434,1.62,1.21102e+06
0.363636,1.62,1.26544e+06
0.383838,1.62,1.32521e+06
0.40404,1.62,1.39091e+06
0.424242,1.62,1.46302e+06
0.444444,1.62,1.54195e+06
0.464646,1.62,1.62803e+06
0.484848,1.62,1.72151e+06
0.505051,1.62,1.97067e+06
0.525253,1.62,2.04929e+06
0.545455,1.62,2.13284e+06
0.565657,1.62,2.22082e+06
0.585859,1.62,2.31267e+06
0.606061,1.62,2.40779e+06
0.626263,1.62,2.50551e+06
0.646465,1.62,2.60512e+06
0.666667,1.62,3.21142e+06
0.686869,1.62,3.06067e+06
0.707071,1.62,2.96734e+06
0.727273,1.62,2.77124e+06
0.747475,1.62,2.83087e+06
0.767677,1.62,2.89172e+06
0.787879,1.62,2.95293e+06
0.808081,1.62,3.0137e+06
0.828283,1.62,3.07327e+06
0.848485,1.62,3.13092e+06
0.868687,1.62,3.18596e+06
0.888889,1.62,3.23776e+06
0.909091,1.62,3.28572e+06
0.929293,1.62,3.32928e+06
0.949495,1.62,5.01832e+06
0.969697,1.62,5.43863e+06
0.989899,1.62,5.44338e+06
1.0101,1.62,5.45649e+06
1.0303,1.62,3.38486e+06
1.05051,1.62,3.34773e+06
1.07071,1.62,3.30891e+06
1.09091,1.62,3.26849e+06
1.11111,1.62,3.22662e+06
1.13131,1.62,3.18343e+06
1.15152,1.62,3.13629e+06
1.17172,1.62,3.07613e+06
1.19192,1.62,3.01391e+06
1.21212,1.62,2.94998e+06
1.23232,1.62,2.88474e+06
1.25253,1.62,2.81865e+06
1.27273,1.62,2.75221e+06
1.29293,1.62,2.29327e+06
1.31313,1.62,2.22128e+06
1.33333,1.62,2.15125e+06
1.35354,1.62,2.08311e+06
1.37374,1.62,2.14185e+06
1.39394,1.62,2.03725e+06
1.41414,1.62,1.93867e+06
1.43434,1.62,1.84587e+06
1.45455,1.62,1.75859e+06
1.47475,1.62,1.67655e+06
1.49495,1.62,1.59946e+06
1.51515,1.62,1.527e+06
1.53535,1.62,1.45883e+06
1.55556,1.62,1.39461e+06
1.57576,1.62,1.30717e+06
1.59596,1.62,1.23586e+06
1.61616,1.62,1.16931e+06
1.63636,1.62,1.10674e+06
1.65657,1.62,1.04733e+06
1.67677,1.62,988946
1.69697,1.62,937833
1.71717,1.62,891033
1.73737,1.62,848353
1.75758,1.62,809585
1.77778,1.62,774501
1.79798,1.62,742857
1.81818,1.62,714391
1.83838,1.62,688823
1.85859,1.62,665855
1.87879,1.62,645172
1.89899,1.62,650351
1.91919,1.62,639266
1.93939,1.62,628821
1.9596,1.62,618165
1.9798,1.62,606453
2,1.62,592850
0,1.64,959512
0.020202,1.64,957419
0.040404,1.64,952393
0.0606061,1.64,944819
0.0808081,1.64,935120
0.10101,1.64,923761
0.121212,1.64,911244
0.141414,1.64,876427
0.161616,1.64,858738
0.181818,1.64,845597
0.20202,1.64,837536
0.222222,1.64,835098
0.242424,1.64,838836
0.262626,1.64,849315
0.282828,1.64,867111
0.30303,1.64,892810
0.323232,1.64,1.14863e+06
0.343434,1.64,1.20417e+06
0.363636,1.64,1.26412e+06
0.383838,1.64,1.32912e+06
0.40404,1.64,1.39973e+06
0.424242,1.64,1.47644e+06
0.444444,1.64,1.55966e+06
0.464646,1.64,1.64971e+06
0.484848,1.64,1.74683e+06
0.505051,1.64,2.06968e+06
0.525253,1.64,2.1534e+06
0.545455,1.64,2.24212e+06
0.565657,1.64,2.33528e+06
0.585859,1.64,2.43225e+06
0.606061,1.64,2.53233e+06
0.626263,1.64,2.6348e+06
0.646465,1.64,2.73888e+06
0.666667,1.64,2.95564e+06
0.686869,1.64,2.88895e+06
0.707071,1.64,2.86945e+06
0.727273,1.64,2.89086e+06
0.747475,1.64,2.81679e+06
0.767677,1.64,2.88941e+06
0.787879,1.64,2.96066e+06
0.808081,1.64,3.02971e+06
0.828283,1.64,3.09578e+06
0.848485,1.64,3.15812e+06
0.868687,1.64,3.21604e+06
0.888889,1.64,3.26887e+06
0.909091,1.64,3.316e+06
0.929293,1.64,3.35685e+06
0.949495,1.64,4.48536e+06
0.969697,1.64,4.44587e+06
0.989899,1.64,4.89261e+06
1.0101,1.64,4.87748e+06
1.0303,1.64,4.86783e+06
1.05051,1.64,4.86548e+06
1.07071,1.64,4.87263e+06
1.09091,1.64,4.89187e+06
1.11111,1.64,3.36881e+06
1.13131,1.64,3.31979e+06
1.15152,1.64,3.26207e+06
1.17172,1.64,3.19873e+06
1.19192,1.64,3.13301e+06
1.21212,1.64,3.06519e+06
1.23232,1.64,2.99562e+06
1.25253,1.64,2.9247e+06
1.27273,1.64,2.85288e+06
1.29293,1.64,2.29811e+06
1.31313,1.64,2.22418e+06
1.33333,1.64,2.36807e+06
1.35354,1.64,2.24807e+06
1.37374,1.64,2.13499e+06
1.39394,1.64,2.02863e+06
1.41414,1.64,1.92877e+06
1.43434,1.64,1.83519e+06
1.45455,1.64,1.74763e+06
1.47475,1.64,1.66582e+06
1.49495,1.64,1.58949e+06
1.51515,1.64,1.51831e+06
1.53535,1.64,1.45198e+06
1.55556,1.64,1.37904e+06
1.57576,1.64,1.30158e+06
1.59596,1.64,1.22978e+06
1.61616,1.64,1.16293e+06
1.63636,1.64,1.10026e+06
1.65657,1.64,1.04095e+06
1.67677,1.64,984086
1.69697,1.64,929904
1.71717,1.64,882483
1.73737,1.64,839443
1.75758,1.64,800574
1.77778,1.64,765651
1.79798,1.64,734427
1.81818,1.64,706639
1.83838,1.64,682009
1.85859,1.64,660238
1.87879,1.64,637451
1.89899,1.64,625864
1.91919,1.64,615713
1.93939,1.64,606227
1.9596,1.64,596642
1.9798,1.64,586200
2,1.64,574151
0,1.66,946393
0.020202,1.66,939357
0.040404,1.66,929797
0.0606061,1.66,918153
0.0808081,1.66,904900
0.10101,1.66,890557
0.121212,1.66,875679
0.141414,1.66,860861
0.161616,1.66,825227
0.181818,1.66,811709
0.20202,1.66,804313
0.222222,1.66,803624
0.242424,1.66,810237
0.262626,1.66,824759
0.282828,1.66,847805
0.30303,1.66,1.08841e+06
0.323232,1.66,1.14447e+06
0.343434,1.66,1.20408e+06
0.363636,1.66,1.26797e+06
0.383838,1.66,1.33678e+06
0.40404,1.66,1.41107e+06
0.424242,1.66,1.49132e+06
0.444444,1.66,1.57793e+06
0.464646,1.66,1.67123e+06
0.484848,1.66,1.77145e+06
0.505051,1.66,1.87875e+06
0.525253,1.66,2.25653e+06
0.545455,1.66,2.35118e+06
0.565657,1.66,2.45031e+06
0.585859,1.66,2.5532e+06
0.606061,1.66,2.65912e+06
0.626263,1.66,2.76724e+06
0.646465,1.66,2.85681e+06
0.666667,1.66,2.8195e+06
0.686869,1.66,2.82624e+06
0.707071,1.66,2.87093e+06
0.727273,1.66,2.94779e+06
0.747475,1.66,2.92647e+06
0.767677,1.66,3.01131e+06
0.787879,1.66,3.09332e+06
0.808081,1.66,3.17165e+06
0.828283,1.66,3.24549e+06
0.848485,1.66,3.31409e+06
0.868687,1.66,3.37672e+06
0.888889,1.66,3.4327e+06
0.909091,1.66,3.48139e+06
0.929293,1.66,3.52219e+06
0.949495,1.66,4.13238e+06
0.969697,1.66,4.11652e+06
0.989899,1.66,4.54756e+06
1.0101,1.66,4.50784e+06
1.0303,1.66,4.46933e+06
1.05051,1.66,4.43341e+06
1.07071,1.66,4.40186e+06
1.09091,1.66,4.37679e+06
1.11111,1.66,4.36074e+06
1.13131,1.66,5.43664e+06
1.15152,1.66,3.97274e+06
1.17172,1.66,4.01068e+06
1.19192,1.66,4.04575e+06
1.21212,1.66,4.07844e+06
1.23232,1.66,4.10924e+06
1.25253,1.66,4.13872e+06
1.27273,1.66,4.16747e+06
1.29293,1.66,4.19613e+06
1.31313,1.66,2.49513e+06
1.33333,1.66,2.36369e+06
1.35354,1.66,2.23988e+06
1.37374,1.66,2.12355e+06
1.39394,1.66,2.0145e+06
1.41414,1.66,1.91254e+06
1.43434,1.66,1.81744e+06
1.45455,1.66,1.72896e+06
1.47475,1.66,1.64685e+06
1.49495,1.66,1.57082e+06
1.51515,1.66,1.50059e+06
1.53535,1.66,1.43583e+06
1.55556,1.66,1.36468e+06
1.57576,1.66,1.2869e+06
1.59596,1.66,1.21504e+06
1.61616,1.66,1.1484e+06
1.63636,1.66,1.08623e+06
1.65657,1.66,1.02769e+06
1.67677,1.66,971877
1.69697,1.66,917837
1.71717,1.66,868864
1.73737,1.66,825375
1.75758,1.66,786367
1.77778,1.66,751612
1.79798,1.66,720865
1.81818,1.66,693863
1.83838,1.66,670325
1.85859,1.66,624411
1.87879,1.66,612078
1.89899,1.66,601875
1.91919,1.66,593109
1.93939,1.66,585095
1.9596,1.66,577157
1.9798,1.66,568624
2,1.66,558833
0,1.68,927719
0.020202,1.68,916021
0.040404,1.68,902288
0.0606061,1.68,887010
0.0808081,1.68,870720
0.10101,1.68,853986
0.121212,1.68,837418
0.141414,1.68,821665
0.161616,1.68,807412
0.181818,1.68,775080
0.20202,1.68,769500
0.222222,1.68,771818
0.242424,1.68,782671
0.262626,1.68,802706
0.282828,1.68,1.03012e+06
0.30303,1.68,1.08602e+06
0.323232,1.68,1.14473e+06
0.343434,1.68,1.20706e+06
0.363636,1.68,1.27372e+06
0.383838,1.68,1.34534e+06
0.40404,1.68,1.42248e+06
0.424242,1.68,1.50561e+06
0.444444,1.68,1.59514e+06
0.464646,1.68,1.69137e+06
0.484848,1.68,1.79455e+06
0.505051,1.68,1.90482e+06
0.525253,1.68,2.02227e+06
0.545455,1.68,2.45583e+06
0.565657,1.68,2.56195e+06
0.585859,1.68,2.67186e+06
0.606061,1.68,2.78471e+06
0.626263,1.68,2.89962e+06
0.646465,1.68,2.75342e+06
0.666667,1.68,2.78861e+06
0.686869,1.68,2.85906e+06
0.707071,1.68,2.95921e+06
0.727273,1.68,3.08377e+06
0.747475,1.68,3.22783e+06
0.767677,1.68,3.22691e+06
0.787879,1.68,3.32015e+06
0.808081,1.68,3.40851e+06
0.828283,1.68,3.49115e+06
0.848485,1.68,3.5673e+06
0.868687,1.68,3.63622e+06
0.888889,1.68,3.6972e+06
0.909091,1.68,3.74959e+06
0.929293,1.68,3.97464e+06
0.949495,1.68,3.95811e+06
0.969697,1.68,3.96138e+06
0.989899,1.68,3.98295e+06
1.0101,1.68,4.3377e+06
1.0303,1.68,4.27414e+06
1.05051,1.68,4.20899e+06
1.07071,1.68,4.14357e+06
1.09091,1.68,4.07959e+06
1.11111,1.68,4.01909e+06
1.13131,1.68,4.75052e+06
1.15152,1.68,3.57349e+06
1.17172,1.68,3.60747e+06
1.19192,1.68,3.63944e+06
1.21212,1.68,3.66992e+06
1.23232,1.68,3.69948e+06
1.25253,1.68,3.72874e+06
1.27273,1.68,3.75835e+06
1.29293,1.68,3.90385e+06
1.31313,1.68,2.88491e+06
1.33333,1.68,2.67166e+06
1.35354,1.68,2.22964e+06
1.37374,1.68,2.10879e+06
1.39394,1.68,1.9959e+06
1.41414,1.68,1.89077e+06
1.43434,1.68,1.79318e+06
1.45455,1.68,1.70291e+06
1.47475,1.68,1.6197e+06
1.49495,1.68,1.5433e+06
1.51515,1.68,1.47341e+06
1.53535,1.68,1.40973e+06
1.55556,1.68,1.34016e+06
1.57576,1.68,1.2622e+06
1.59596,1.68,1.1905e+06
1.61616,1.68,1.12438e+06
1.63636,1.68,1.06308e+06
1.65657,1.68,1.00576e+06
1.67677,1.68,951544
1.69697,1.68,899456
1.71717,1.68,848471
1.73737,1.68,805503
1.75758,1.68,766187
1.77778,1.68,731480
1.79798,1.68,701138
1.81818,1.68,674896
1.83838,1.68,652475
1.85859,1.68,598637
1.87879,1.68,587929
1.89899,1.68,579328
1.91919,1.68,572229
1.93939,1.68,566033
1.9596,1.68,560151
1.9798,1.68,553998
2,1.68,547000
0,1.7,903233
0.020202,1.7,887299
0.040404,1.7,869896
0.0606061,1.7,851567
0.0808081,1.7,832898
0.10101,1.7,814512
0.121212,1.7,797071
0.141414,1.7,781275
0.161616,1.7,767866
0.181818,1.7,757622
0.20202,1.7,733457
0.222222,1.7,740189
0.242424,1.7,756795
0.262626,1.7,783964
0.282828,1.7,1.02833e+06
0.30303,1.7,1.08555e+06
0.323232,1.7,1.14582e+06
0.343434,1.7,1.20992e+06
0.363636,1.7,1.27858e+06
0.383838,1.7,1.35241e+06
0.40404,1.7,1.43198e+06
0.424242,1.7,1.51775e+06
0.444444,1.7,1.61012e+06
0.464646,1.7,1.70939e+06
0.484848,1.7,1.8158e+06
0.505051,1.7,1.92949e+06
0.525253,1.7,2.05055e+06
0.545455,1.7,2.55343e+06
0.565657,1.7,2.66785e+06
0.585859,1.7,2.78608e+06
0.606061,1.7,2.90722e+06
0.626263,1.7,2.68503e+06
0.646465,1.7,2.75005e+06
0.666667,1.7,2.84794e+06
0.686869,1.7,2.9733e+06
0.707071,1.7,3.12107e+06
0.727273,1.7,3.2865e+06
0.747475,1.7,3.46517e+06
0.767677,1.7,3.65297e+06
0.787879,1.7,3.61509e+06
0.808081,1.7,3.71396e+06
0.828283,1.7,3.80617e+06
0.848485,1.7,3.89092e+06
0.868687,1.7,3.96745e+06
0.888889,1.7,4.03503e+06
0.909091,1.7,4.09299e+06
0.929293,1.7,3.95047e+06
0.949495,1.7,3.95623e+06
0.969697,1.7,3.97478e+06
0.989899,1.7,4.00467e+06
1.0101,1.7,4.35419e+06
1.0303,1.7,4.26902e+06
1.05051,1.7,4.17862e+06
1.07071,1.7,4.08385e+06
1.09091,1.7,3.98596e+06
1.11111,1.7,3.88658e+06
1.13131,1.7,4.23761e+06
1.15152,1.7,4.0908e+06
1.17172,1.7,3.33706e+06
1.19192,1.7,3.3545e+06
1.21212,1.7,3.37144e+06
1.23232,1.7,3.38852e+06
1.25253,1.7,3.4064e+06
1.27273,1.7,3.4258e+06
1.29293,1.7,3.55015e+06
1.31313,1.7,3.00605e+06
1.33333,1.7,2.7802e+06
1.35354,1.7,2.56213e+06
1.37374,1.7,2.35202e+06
1.39394,1.7,2.15073e+06
1.41414,1.7,1.86465e+06
1.43434,1.7,1.76337e+06
1.45455,1.7,1.67019e+06
1.47475,1.7,1.58488e+06
1.49495,1.7,1.50717e+06
1.51515,1.7,1.4368e+06
1.53535,1.7,1.37347e+06
1.55556,1.7,1.30522e+06
1.57576,1.7,1.227e+06
1.59596,1.7,1.15548e+06
1.61616,1.7,1.08997e+06
1.63636,1.7,1.0297e+06
1.65657,1.7,973855
1.67677,1.7,921544
1.69697,1.7,871808
1.71717,1.7,823619
1.73737,1.7,779469
1.75758,1.7,739545
1.77778,1.7,704636
1.79798,1.7,674497
1.81818,1.7,648863
1.83838,1.7,587015
1.85859,1.7,575247
1.87879,1.7,566152
1.89899,1.7,559205
1.91919,1.7,553886
1.93939,1.7,549685
1.9596,1.7,546098
1.9798,1.7,542631
2,1.7,538793
0,1.72,872955
0.020202,1.72,853355
0.040404,1.72,832930
0.0606061,1.72,812277
0.0808081,1.72,792035
0.10101,1.72,772878
0.121212,1.72,755523
0.141414,1.72,740724
0.161616,1.72,729274
0.181818,1.72,722008
0.20202,1.72,719795
0.222222,1.72,709454
0.242424,1.72,733477
0.262626,1.72,970709
0.282828,1.72,1.02579e+06
0.30303,1.72,1.08345e+06
0.323232,1.72,1.14456e+06
0.343434,1.72,1.20991e+06
0.363636,1.72,1.2802e+06
0.383838,1.72,1.35607e+06
0.40404,1.72,1.43805e+06
0.424242,1.72,1.52662e+06
0.444444,1.72,1.62216e+06
0.464646,1.72,1.72498e+06
0.484848,1.72,1.8353e+06
0.505051,1.72,1.95327e+06
0.525253,1.72,2.07896e+06
0.545455,1.72,2.21236e+06
0.565657,1.72,2.76717e+06
0.585859,1.72,2.89529e+06
0.606061,1.72,2.6085e+06
0.626263,1.72,2.70392e+06
0.646465,1.72,2.83009e+06
0.666667,1.72,2.9818e+06
0.686869,1.72,3.15417e+06
0.707071,1.72,3.34264e+06
0.727273,1.72,3.543e+06
0.747475,1.72,3.75132e+06
0.767677,1.72,3.96402e+06
0.787879,1.72,3.95673e+06
0.808081,1.72,4.06635e+06
0.828283,1.72,4.16865e+06
0.848485,1.72,4.26279e+06
0.868687,1.72,4.348e+06
0.888889,1.72,4.42353e+06
0.909091,1.72,4.07536e+06
0.929293,1.72,4.09144e+06
0.949495,1.72,4.1155e+06
0.969697,1.72,4.14603e+06
0.989899,1.72,4.18169e+06
1.0101,1.72,4.22135e+06
1.0303,1.72,4.43775e+06
1.05051,1.72,4.32571e+06
1.07071,1.72,4.20573e+06
1.09091,1.72,4.07862e+06
1.11111,1.72,3.94554e+06
1.13131,1.72,3.93416e+06
1.15152,1.72,3.72225e+06
1.17172,1.72,3.20645e+06
1.19192,1.72,3.19963e+06
1.21212,1.72,3.19339e+06
1.23232,1.72,3.18842e+06
1.25253,1.72,3.18544e+06
1.27273,1.72,3.18524e+06
1.29293,1.72,3.26521e+06
1.31313,1.72,3.26752e+06
1.33333,1.72,2.90571e+06
1.35354,1.72,2.67722e+06
1.37374,1.72,2.45571e+06
1.39394,1.72,2.24154e+06
1.41414,1.72,2.03577e+06
1.43434,1.72,1.8401e+06
1.45455,1.72,1.63195e+06
1.47475,1.72,1.54327e+06
1.49495,1.72,1.46311e+06
1.51515,1.72,1.39119e+06
1.53535,1.72,1.32723e+06
1.55556,1.72,1.26006e+06
1.57576,1.72,1.1813e+06
1.59596,1.72,1.10975e+06
1.61616,1.72,1.04471e+06
1.63636,1.72,985427
1.65657,1.72,931083
1.67677,1.72,880789
1.69697,1.72,833589
1.71717,1.72,788461
1.73737,1.72,744315
1.75758,1.72,706242
1.77778,1.72,670752
1.79798,1.72,640484
1.81818,1.72,579432
1.83838,1.72,565945
1.85859,1.72,555593
1.87879,1.72,547930
1.89899,1.72,542518
1.91919,1.72,538926
1.93939,1.72,536729
1.9596,1.72,535511
1.9798,1.72,534864
2,1.72,534386
0,1.74,837182
0.020202,1.74,814632
0.040404,1.74,791978
0.0606061,1.74,769872
0.0808081,1.74,749004
0.10101,1.74,730104
0.121212,1.74,713941
0.141414,1.74,701321
0.161616,1.74,693093
0.181818,1.74,690141
0.20202,1.74,693391
0.222222,1.74,703808
0.242424,1.74,713792
0.262626,1.74,964492
0.282828,1.74,1.01896e+06
0.30303,1.74,1.07659e+06
0.323232,1.74,1.13826e+06
0.343434,1.74,1.20473e+06
0.363636,1.74,1.27672e+06
0.383838,1.74,1.35484e+06
0.40404,1.74,1.43964e+06
0.424242,1.74,1.53157e+06
0.444444,1.74,1.63103e+06
0.464646,1.74,1.73831e+06
0.484848,1.74,1.85364e+06
0.505051,1.74,1.97715e+06
0.525253,1.74,2.10891e+06
0.545455,1.74,2.24891e+06
0.565657,1.74,2.39703e+06
0.585859,1.74,3.00049e+06
0.606061,1.74,2.64347e+06
0.626263,1.74,2.79795e+06
0.646465,1.74,2.9763e+06
0.666667,1.74,3.17385e+06
0.686869,1.74,3.38623e+06
0.707071,1.74,3.6094e+06
0.727273,1.74,3.83964e+06
0.747475,1.74,4.07356e+06
0.767677,1.74,4.30809e+06
0.787879,1.74,4.54049e+06
0.808081,1.74,4.44874e+06
0.828283,1.74,4.56138e+06
0.848485,1.74,4.66544e+06
0.868687,1.74,4.76014e+06
0.888889,1.74,4.84471e+06
0.909091,1.74,4.344e+06
0.929293,1.74,4.38068e+06
0.949495,1.74,4.41965e+06
0.969697,1.74,4.45948e+06
0.989899,1.74,4.49895e+06
1.0101,1.74,4.53701e+06
1.0303,1.74,4.76104e+06
1.05051,1.74,4.63064e+06
1.07071,1.74,4.48925e+06
1.09091,1.74,4.33723e+06
1.11111,1.74,4.14285e+06
1.13131,1.74,3.85774e+06
1.15152,1.74,3.593e+06
1.17172,1.74,3.3544e+06
1.19192,1.74,3.17684e+06
1.21212,1.74,3.13943e+06
1.23232,1.74,3.10452e+06
1.25253,1.74,3.07288e+06
1.27273,1.74,3.12872e+06
1.29293,1.74,3.05614e+06
1.31313,1.74,3.01605e+06
1.33333,1.74,3.03769e+06
1.35354,1.74,2.80113e+06
1.37374,1.74,2.57108e+06
1.39394,1.74,2.34744e+06
1.41414,1.74,2.13077e+06
1.43434,1.74,1.92229e+06
1.45455,1.74,1.72393e+06
1.47475,1.74,1.53827e+06
1.49495,1.74,1.36854e+06
1.51515,1.74,1.33741e+06
1.53535,1.74,1.27162e+06
1.55556,1.74,1.20533e+06
1.57576,1.74,1.12553e+06
1.59596,1.74,1.05352e+06
1.61616,1.74,988614
1.63636,1.74,930055
1.65657,1.74,877025
1.67677,1.74,828640
1.69697,1.74,783948
1.71717,1.74,741929
1.73737,1.74,701497
1.75758,1.74,661498
1.77778,1.74,629787
1.79798,1.74,578857
1.81818,1.74,562885
1.83838,1.74,550408
1.85859,1.74,541060
1.87879,1.74,534481
1.89899,1.74,530319
1.91919,1.74,528231
1.93939,1.74,527880
1.9596,1.74,528936
1.9798,1.74,531078
2,1.74,533991
0,1.76,796490
0.020202,1.76,771849
0.040404,1.76,747904
0.0606061,1.76,725360
0.0808081,1.76,704961
0.10101,1.76,687489
0.121212,1.76,673767
