dt[um],Distance[um],Mag_E[V_per_meter],Mag_E_1[V_per_meter],Mag_E_2[V_per_meter],Mag_E_3[V_per_meter],Mag_E_4[V_per_meter],Mag_E_5[V_per_meter],Mag_E_6[V_per_meter],Mag_E_7[V_per_meter],Mag_E_8[V_per_meter],Mag_E_9[V_per_meter],Mag_E_10[V_per_meter],Mag_E_11[V_per_meter],Mag_E_12[V_per_meter],Mag_E_13[V_per_meter],Mag_E_14[V_per_meter],Mag_E_15[V_per_meter],Mag_E_16[V_per_meter],Mag_E_18[V_per_meter],Mag_E_19[V_per_meter],Mag_E_20[V_per_meter],Mag_E_21[V_per_meter],Mag_E_22[V_per_meter],Mag_E_23[V_per_meter],Mag_E_24[V_per_meter],Mag_E_25[V_per_meter],Mag_E_26[V_per_meter],Mag_E_27[V_per_meter],Mag_E_28[V_per_meter],Mag_E_29[V_per_meter],Mag_E_30[V_per_meter],Mag_E_31[V_per_meter],Mag_E_32[V_per_meter],Mag_E_33[V_per_meter],Mag_E_34[V_per_meter],Mag_E_35[V_per_meter],Mag_E_36[V_per_meter],Mag_E_37[V_per_meter],Mag_E_38[V_per_meter],Mag_E_39[V_per_meter],Mag_E_40[V_per_meter],Mag_E_41[V_per_meter],Mag_E_42[V_per_meter],Mag_E_43[V_per_meter],Mag_E_44[V_per_meter],Mag_E_45[V_per_meter],Mag_E_46[V_per_meter],Mag_E_47[V_per_meter],Mag_E_48[V_per_meter],Mag_E_49[V_per_meter],Mag_E_50[V_per_meter],Mag_E_51[V_per_meter],Mag_E_52[V_per_meter],Mag_E_53[V_per_meter],Mag_E_54[V_per_meter],Mag_E_55[V_per_meter],Mag_E_56[V_per_meter],Mag_E_57[V_per_meter],Mag_E_58[V_per_meter],Mag_E_59[V_per_meter],Mag_E_60[V_per_meter],Mag_E_61[V_per_meter],Mag_E_62[V_per_meter],Mag_E_63[V_per_meter],Mag_E_64[V_per_meter],Mag_E_65[V_per_meter],Mag_E_66[V_per_meter],Mag_E_67[V_per_meter],Mag_E_68[V_per_meter],Mag_E_69[V_per_meter],Mag_E_70[V_per_meter],Mag_E_71[V_per_meter],Mag_E_72[V_per_meter],Mag_E_73[V_per_meter],Mag_E_74[V_per_meter],Mag_E_75[V_per_meter]
1.3,0.467368,3.40518e+06,4.30213e+06,5.69186e+06,6.05357e+06,6.39918e+06,7.355e+06,8.21963e+06,8.9744e+06,1.01857e+07,1.10609e+07,1.16163e+07,1.23177e+07,1.30319e+07,1.35308e+07,1.39668e+07,1.47041e+07,1.60454e+07,1.37117e+07,1.38982e+07,1.40949e+07,1.41995e+07,1.44041e+07,1.45103e+07,1.46462e+07,1.47798e+07,1.48446e+07,1.49377e+07,1.50599e+07,1.51692e+07,1.52259e+07,1.52022e+07,1.52652e+07,1.51336e+07,1.5001e+07,1.52181e+07,1.50805e+07,1.49583e+07,1.47155e+07,1.43569e+07,1.39407e+07,1.34154e+07,1.28018e+07,1.21765e+07,1.15773e+07,1.10311e+07,1.05883e+07,1.02888e+07,1.01119e+07,1.02206e+07,8.54489e+06,8.97767e+06,9.08657e+06,9.26252e+06,9.3758e+06,9.46062e+06,9.60119e+06,9.75837e+06,9.87262e+06,1.00408e+07,1.02439e+07,1.04361e+07,1.05684e+07,1.06874e+07,1.08305e+07,1.11599e+07,1.20635e+07,7.89522e+06,9.22762e+06,9.45576e+06,9.43444e+06,9.35023e+06,9.21786e+06,9.09542e+06,8.97844e+06,9.02985e+06
1.3,0.545263,9.33097e+06,8.26574e+06,7.24305e+06,6.35578e+06,5.6124e+06,5.24187e+06,5.24027e+06,5.50123e+06,6.41312e+06,7.28235e+06,7.90424e+06,8.80277e+06,9.79921e+06,1.05617e+07,1.12753e+07,1.24631e+07,1.44551e+07,1.11042e+07,1.15443e+07,1.2007e+07,1.23672e+07,1.28397e+07,1.31913e+07,1.35829e+07,1.39721e+07,1.42757e+07,1.46194e+07,1.5012e+07,1.53954e+07,1.57008e+07,1.58868e+07,1.62271e+07,1.63369e+07,1.63339e+07,1.67156e+07,1.66969e+07,1.66617e+07,1.64885e+07,1.61729e+07,1.57422e+07,1.51524e+07,1.44393e+07,1.37074e+07,1.29984e+07,1.23547e+07,1.18467e+07,1.15429e+07,1.14132e+07,1.1552e+07,9.38681e+06,1.0232e+07,1.05425e+07,1.09787e+07,1.12858e+07,1.15634e+07,1.1929e+07,1.23083e+07,1.26192e+07,1.29968e+07,1.3427e+07,1.38348e+07,1.41351e+07,1.4392e+07,1.46504e+07,1.51408e+07,1.62664e+07,1.10682e+07,1.29541e+07,1.32575e+07,1.32208e+07,1.31383e+07,1.30184e+07,1.2933e+07,1.28529e+07,1.30953e+07
1.3,0.623158,1.37088e+07,1.26922e+07,1.16658e+07,1.06376e+07,9.75656e+06,8.82779e+06,7.95664e+06,7.14737e+06,6.09877e+06,5.20252e+06,4.46566e+06,3.67329e+06,2.90318e+06,2.24004e+06,1.61573e+06,926430,411750,374563,691806,1.26491e+06,1.84035e+06,2.48054e+06,3.10767e+06,3.74634e+06,4.38184e+06,4.98415e+06,5.59749e+06,6.21009e+06,6.78359e+06,7.31025e+06,7.77239e+06,8.22771e+06,8.6166e+06,8.89698e+06,9.15827e+06,9.31769e+06,9.38146e+06,9.39346e+06,9.37539e+06,9.28275e+06,9.1497e+06,8.95809e+06,8.74318e+06,8.53769e+06,8.35461e+06,8.23679e+06,8.2115e+06,8.28577e+06,8.58974e+06,7.93277e+06,8.47741e+06,8.89216e+06,9.3533e+06,9.76789e+06,1.01928e+07,1.06497e+07,1.10563e+07,1.1483e+07,1.19121e+07,1.23546e+07,1.27327e+07,1.29939e+07,1.31739e+07,1.33409e+07,1.35989e+07,1.39786e+07,1.25533e+07,1.3204e+07,1.31795e+07,1.29989e+07,1.29233e+07,1.29211e+07,1.29922e+07,1.31148e+07,1.36008e+07
1.3,0.701053,1.61173e+06,1.30835e+06,1.00363e+06,528711,339946,281945,318643,400794,601957,775166,978231,1.1702e+06,1.3422e+06,1.51153e+06,1.6915e+06,1.92533e+06,2.30125e+06,2.16394e+06,2.37235e+06,2.59365e+06,2.84041e+06,3.10438e+06,3.36584e+06,3.63692e+06,3.90974e+06,4.1652e+06,4.43883e+06,4.71435e+06,4.9703e+06,5.20759e+06,5.40847e+06,5.60259e+06,5.78662e+06,5.89086e+06,5.94643e+06,5.98525e+06,5.96157e+06,5.96042e+06,5.96021e+06,5.93787e+06,5.89513e+06,5.79433e+06,5.67773e+06,5.56242e+06,5.45758e+06,5.38434e+06,5.35131e+06,5.3749e+06,5.54605e+06,5.09002e+06,5.34679e+06,5.51435e+06,5.72464e+06,5.88147e+06,6.04556e+06,6.24735e+06,6.44277e+06,6.66077e+06,6.88932e+06,7.14715e+06,7.36505e+06,7.49773e+06,7.61507e+06,7.74558e+06,7.91657e+06,8.08171e+06,7.93657e+06,8.18081e+06,8.19831e+06,8.16915e+06,8.22541e+06,8.33113e+06,8.45417e+06,8.57972e+06,8.85319e+06
1.3,0.778947,7.37357e+06,6.79813e+06,6.23076e+06,5.92762e+06,5.40805e+06,4.87005e+06,4.34036e+06,3.83306e+06,3.31878e+06,2.76024e+06,2.36605e+06,1.954e+06,1.53571e+06,1.20517e+06,968766,727730,684158,744093,907354,1.12332e+06,1.34773e+06,1.5673e+06,1.82882e+06,2.11081e+06,2.39093e+06,2.67016e+06,2.96015e+06,3.25516e+06,3.54092e+06,3.81976e+06,4.09855e+06,4.33338e+06,4.56181e+06,4.7986e+06,5.09152e+06,5.30687e+06,5.52928e+06,5.6606e+06,5.77501e+06,5.86449e+06,5.92696e+06,6.00433e+06,6.06591e+06,6.11053e+06,6.1393e+06,6.16702e+06,6.20498e+06,6.23358e+06,6.21107e+06,6.36972e+06,6.50601e+06,6.58723e+06,6.64794e+06,6.79108e+06,6.95598e+06,7.0657e+06,7.13904e+06,7.19828e+06,7.24671e+06,7.28387e+06,7.33759e+06,7.42229e+06,7.42834e+06,7.37974e+06,7.3537e+06,7.39045e+06,6.21593e+06,6.55571e+06,6.47655e+06,6.28715e+06,6.0694e+06,5.82752e+06,5.62507e+06,5.49522e+06,5.54643e+06
1.3,0.856842,1.52215e+07,1.39797e+07,1.27555e+07,1.19591e+07,1.0953e+07,9.86738e+06,8.84288e+06,7.88703e+06,6.87919e+06,5.89055e+06,5.12766e+06,4.37232e+06,3.6217e+06,2.97567e+06,2.41025e+06,1.75106e+06,1.39978e+06,1.2386e+06,867673,957755,1.34402e+06,1.808e+06,2.37804e+06,3.00756e+06,3.60803e+06,4.16957e+06,4.77306e+06,5.38795e+06,5.95961e+06,6.50054e+06,7.02575e+06,7.41302e+06,7.7686e+06,8.08021e+06,8.49982e+06,8.70308e+06,8.88297e+06,8.96109e+06,9.03498e+06,9.08518e+06,9.08665e+06,9.05825e+06,8.9953e+06,8.91782e+06,8.83995e+06,8.80677e+06,8.84645e+06,8.94193e+06,9.12655e+06,8.89761e+06,9.4205e+06,9.67837e+06,9.92971e+06,1.02308e+07,1.05517e+07,1.07664e+07,1.08822e+07,1.09686e+07,1.10362e+07,1.11172e+07,1.11974e+07,1.12771e+07,1.12024e+07,1.10352e+07,1.09553e+07,1.09928e+07,8.40545e+06,9.23164e+06,9.0518e+06,8.63519e+06,8.25528e+06,7.87216e+06,7.55471e+06,7.37521e+06,7.6182e+06
1.3,0.934737,4.78813e+06,6.09276e+06,7.47224e+06,7.75948e+06,8.34834e+06,9.41999e+06,1.03945e+07,1.12876e+07,1.21751e+07,1.29512e+07,1.3549e+07,1.40338e+07,1.44566e+07,1.47654e+07,1.50729e+07,1.57035e+07,1.61545e+07,1.46393e+07,1.48678e+07,1.50629e+07,1.52892e+07,1.55418e+07,1.57928e+07,1.61781e+07,1.6449e+07,1.65876e+07,1.6873e+07,1.72397e+07,1.75696e+07,1.78879e+07,1.82579e+07,1.84e+07,1.84588e+07,1.84775e+07,1.88197e+07,1.87063e+07,1.8572e+07,1.83998e+07,1.82499e+07,1.81644e+07,1.80071e+07,1.77252e+07,1.73776e+07,1.70102e+07,1.66534e+07,1.63989e+07,1.62766e+07,1.62339e+07,1.63221e+07,1.54789e+07,1.6218e+07,1.63254e+07,1.65244e+07,1.66668e+07,1.6838e+07,1.68969e+07,1.68384e+07,1.66853e+07,1.6531e+07,1.64574e+07,1.64309e+07,1.64406e+07,1.63015e+07,1.60458e+07,1.59687e+07,1.62786e+07,1.18961e+07,1.33181e+07,1.32895e+07,1.28605e+07,1.24465e+07,1.20036e+07,1.15457e+07,1.11729e+07,1.11534e+07
1.3,1.01263,1.53649e+07,1.59669e+07,1.65037e+07,1.68538e+07,1.71143e+07,1.74584e+07,1.77389e+07,1.79587e+07,1.81922e+07,1.834e+07,1.83904e+07,1.84062e+07,1.83757e+07,1.82733e+07,1.81905e+07,1.8288e+07,1.85494e+07,1.73201e+07,1.71901e+07,1.70662e+07,1.69712e+07,1.68689e+07,1.67828e+07,1.67497e+07,1.66523e+07,1.65021e+07,1.64263e+07,1.63854e+07,1.6328e+07,1.62622e+07,1.62059e+07,1.60528e+07,1.59045e+07,1.56488e+07,1.54839e+07,1.51714e+07,1.48421e+07,1.45285e+07,1.4237e+07,1.3949e+07,1.36384e+07,1.32984e+07,1.2956e+07,1.26226e+07,1.23117e+07,1.20722e+07,1.19112e+07,1.18123e+07,1.1893e+07,1.08751e+07,1.12554e+07,1.12234e+07,1.12418e+07,1.11852e+07,1.11114e+07,1.09934e+07,1.08389e+07,1.0643e+07,1.0454e+07,1.03073e+07,1.0168e+07,1.00341e+07,9.83123e+06,9.58029e+06,9.38172e+06,9.12438e+06,8.05877e+06,8.37624e+06,8.211e+06,7.95402e+06,7.73704e+06,7.52164e+06,7.30585e+06,7.14828e+06,7.11977e+06
1.3,1.09053,1.58685e+07,1.62716e+07,1.65657e+07,1.69044e+07,1.7058e+07,1.71877e+07,1.72572e+07,1.72663e+07,1.72789e+07,1.71911e+07,1.70584e+07,1.69075e+07,1.67003e+07,1.64375e+07,1.62227e+07,1.61625e+07,1.63385e+07,1.50905e+07,1.48424e+07,1.46053e+07,1.44014e+07,1.41982e+07,1.40248e+07,1.38924e+07,1.37046e+07,1.3484e+07,1.33215e+07,1.31886e+07,1.30513e+07,1.29069e+07,1.27626e+07,1.25462e+07,1.23488e+07,1.20367e+07,1.17581e+07,1.13892e+07,1.10111e+07,1.06662e+07,1.03376e+07,1.00032e+07,9.67184e+06,9.34065e+06,9.01745e+06,8.71384e+06,8.44592e+06,8.24726e+06,8.12407e+06,8.07737e+06,8.25341e+06,7.18827e+06,7.56303e+06,7.56191e+06,7.61244e+06,7.56414e+06,7.47906e+06,7.36469e+06,7.22954e+06,7.05578e+06,6.88967e+06,6.75344e+06,6.61192e+06,6.45286e+06,6.24702e+06,6.00803e+06,5.79293e+06,5.40891e+06,5.01554e+06,5.09129e+06,4.86943e+06,4.64847e+06,4.47155e+06,4.28272e+06,4.09027e+06,3.96528e+06,3.92849e+06
1.3,1.16842,1.47311e+07,1.4915e+07,1.49494e+07,1.52454e+07,1.5304e+07,1.52285e+07,1.50993e+07,1.49197e+07,1.47299e+07,1.44407e+07,1.41595e+07,1.3876e+07,1.35376e+07,1.31653e+07,1.28538e+07,1.26454e+07,1.27247e+07,1.17034e+07,1.13885e+07,1.10962e+07,1.08485e+07,1.05867e+07,1.03649e+07,1.01676e+07,9.93151e+06,9.68758e+06,9.48044e+06,9.29193e+06,9.10508e+06,8.91366e+06,8.71082e+06,8.45133e+06,8.23178e+06,7.91296e+06,7.5642e+06,7.19637e+06,6.83089e+06,6.50215e+06,6.19227e+06,5.86773e+06,5.5632e+06,5.28829e+06,5.03917e+06,4.8197e+06,4.63904e+06,4.51551e+06,4.44761e+06,4.44667e+06,4.68233e+06,3.78147e+06,4.03701e+06,4.05007e+06,4.09764e+06,4.0534e+06,3.96359e+06,3.8568e+06,3.74253e+06,3.60711e+06,3.47809e+06,3.36302e+06,3.23343e+06,3.07116e+06,2.88099e+06,2.68896e+06,2.51054e+06,2.23615e+06,2.35837e+06,2.14721e+06,1.90346e+06,1.77635e+06,1.70603e+06,1.61735e+06,1.55777e+06,1.60041e+06,1.64981e+06
1.3,1.24632,1.33991e+07,1.342e+07,1.32814e+07,1.34633e+07,1.34046e+07,1.3174e+07,1.28958e+07,1.25799e+07,1.22355e+07,1.17888e+07,1.14102e+07,1.10342e+07,1.06073e+07,1.0175e+07,9.82096e+06,9.53594e+06,9.58456e+06,8.73883e+06,8.41126e+06,8.1153e+06,7.87419e+06,7.6032e+06,7.37816e+06,7.16808e+06,6.93279e+06,6.70457e+06,6.49433e+06,6.29019e+06,6.08871e+06,5.88703e+06,5.66843e+06,5.37783e+06,5.1278e+06,4.80756e+06,4.48035e+06,4.13267e+06,3.80812e+06,3.49908e+06,3.20394e+06,2.90476e+06,2.6384e+06,2.41557e+06,2.22449e+06,2.07312e+06,1.96113e+06,1.89812e+06,1.87135e+06,1.89608e+06,2.18543e+06,1.70521e+06,1.72324e+06,1.74332e+06,1.77052e+06,1.74949e+06,1.68729e+06,1.60523e+06,1.50984e+06,1.41434e+06,1.33136e+06,1.26168e+06,1.21758e+06,1.16759e+06,1.06394e+06,1.07287e+06,1.15534e+06,1.66091e+06,826946,733316,814411,1.01758e+06,1.19954e+06,1.33098e+06,1.48963e+06,1.68743e+06,1.78808e+06
1.3,1.32421,1.1149e+07,1.10072e+07,1.07081e+07,1.07712e+07,1.05968e+07,1.02266e+07,9.81933e+06,9.38819e+06,8.89825e+06,8.31526e+06,7.87523e+06,7.43753e+06,6.96326e+06,6.52605e+06,6.18909e+06,5.91619e+06,6.02166e+06,5.25692e+06,4.98107e+06,4.74627e+06,4.57729e+06,4.34709e+06,4.16503e+06,3.99744e+06,3.82012e+06,3.65531e+06,3.48673e+06,3.31229e+06,3.14551e+06,2.98339e+06,2.8011e+06,2.51432e+06,2.25414e+06,1.97783e+06,1.88457e+06,1.68768e+06,1.5889e+06,1.44194e+06,1.30438e+06,1.26767e+06,1.30358e+06,1.3343e+06,1.32744e+06,1.3084e+06,1.26291e+06,1.18902e+06,1.08564e+06,919754,357213,1.5073e+06,1.12511e+06,987021,795267,722975,738867,759306,805974,839378,876152,946290,1.11049e+06,1.31146e+06,1.39886e+06,1.59657e+06,1.84549e+06,2.61392e+06,1.36918e+06,1.49344e+06,1.73525e+06,1.94942e+06,2.11152e+06,2.2375e+06,2.37319e+06,2.51148e+06,2.56058e+06
1.3,1.40211,7.74248e+06,7.50374e+06,7.16792e+06,7.15459e+06,6.95511e+06,6.60915e+06,6.23198e+06,5.81428e+06,5.28866e+06,4.54444e+06,3.99733e+06,3.46885e+06,2.98019e+06,2.69668e+06,2.58556e+06,2.6776e+06,3.05348e+06,2.02474e+06,2.08284e+06,2.15823e+06,2.236e+06,2.20363e+06,2.18947e+06,2.20455e+06,2.2417e+06,2.26197e+06,2.25201e+06,2.22842e+06,2.21975e+06,2.21369e+06,2.19363e+06,2.13448e+06,2.10403e+06,2.10205e+06,2.29035e+06,2.36794e+06,2.4594e+06,2.47455e+06,2.48567e+06,2.5491e+06,2.62883e+06,2.67158e+06,2.66346e+06,2.62332e+06,2.54906e+06,2.44484e+06,2.32139e+06,2.16011e+06,1.80734e+06,2.27842e+06,2.03621e+06,1.89768e+06,1.74834e+06,1.67437e+06,1.6561e+06,1.65218e+06,1.69077e+06,1.72207e+06,1.74377e+06,1.78648e+06,1.8931e+06,2.04197e+06,2.09846e+06,2.21922e+06,2.36163e+06,2.8667e+06,2.19552e+06,2.19043e+06,2.30796e+06,2.40826e+06,2.47978e+06,2.52644e+06,2.56959e+06,2.59991e+06,2.56498e+06
1.3,1.48,5.74249e+06,5.40944e+06,4.96447e+06,4.71775e+06,4.42638e+06,3.97236e+06,3.50832e+06,3.08699e+06,2.65172e+06,2.23495e+06,1.9813e+06,1.80356e+06,1.72104e+06,1.81694e+06,1.97983e+06,2.34345e+06,2.75172e+06,1.91764e+06,2.16433e+06,2.3858e+06,2.55106e+06,2.61656e+06,2.68653e+06,2.77612e+06,2.8806e+06,2.94369e+06,2.97491e+06,2.98934e+06,3.00314e+06,3.00408e+06,2.98456e+06,2.9495e+06,2.94977e+06,2.88506e+06,2.9304e+06,2.92332e+06,2.89983e+06,2.82821e+06,2.75877e+06,2.72969e+06,2.72777e+06,2.70947e+06,2.65024e+06,2.56935e+06,2.47075e+06,2.35907e+06,2.24322e+06,2.11158e+06,1.90783e+06,2.0096e+06,1.88195e+06,1.76573e+06,1.6574e+06,1.60592e+06,1.58495e+06,1.57109e+06,1.5912e+06,1.62035e+06,1.64786e+06,1.68822e+06,1.77796e+06,1.89719e+06,1.91843e+06,1.99665e+06,2.08264e+06,2.3645e+06,2.18541e+06,2.11206e+06,2.16191e+06,2.20173e+06,2.23092e+06,2.24859e+06,2.2694e+06,2.28012e+06,2.22965e+06
1.5,0,8.10991e+06,8.27628e+06,8.73527e+06,7.67631e+06,7.3174e+06,7.38215e+06,7.38557e+06,7.36257e+06,7.54168e+06,7.52496e+06,7.41903e+06,7.28628e+06,7.05014e+06,6.79368e+06,6.55208e+06,6.16834e+06,6.06331e+06,6.57522e+06,6.30319e+06,6.0622e+06,5.7956e+06,5.63661e+06,5.475e+06,5.28682e+06,5.12586e+06,4.97773e+06,4.81346e+06,4.63194e+06,4.43494e+06,4.22061e+06,3.97239e+06,3.71358e+06,3.4428e+06,3.21384e+06,2.97609e+06,2.688e+06,2.40813e+06,2.1152e+06,1.82052e+06,1.53978e+06,1.27998e+06,1.05749e+06,888030,784661,747019,760174,775911,730129,587288,1.00505e+06,939705,851085,768826,577502,454819,434339,494973,477841,441576,416210,409015,433175,457277,457266,483683,878988,319282,263024,212170,207002,260418,363775,521215,655290,762689
1.5,0.0778947,9.78528e+06,1.00349e+07,1.05711e+07,9.61703e+06,9.30511e+06,9.44621e+06,9.51857e+06,9.55097e+06,9.79521e+06,9.85301e+06,9.78639e+06,9.69177e+06,9.51033e+06,9.29157e+06,9.06962e+06,8.74852e+06,8.73257e+06,8.92473e+06,8.65576e+06,8.41181e+06,8.13337e+06,7.96978e+06,7.79377e+06,7.60125e+06,7.43461e+06,7.27103e+06,7.09548e+06,6.90366e+06,6.69327e+06,6.46198e+06,6.1954e+06,5.91006e+06,5.57138e+06,5.3e+06,5.09367e+06,4.7669e+06,4.45253e+06,4.10031e+06,3.71863e+06,3.36002e+06,3.00179e+06,2.65129e+06,2.33709e+06,2.07623e+06,1.8708e+06,1.72719e+06,1.62701e+06,1.56074e+06,1.76257e+06,1.21081e+06,1.26808e+06,1.30675e+06,1.34433e+06,1.31418e+06,1.28548e+06,1.30211e+06,1.31924e+06,1.31843e+06,1.34258e+06,1.35433e+06,1.36566e+06,1.38674e+06,1.38016e+06,1.33512e+06,1.2727e+06,1.17633e+06,1.07976e+06,1.07707e+06,1.00535e+06,922661,840561,771225,738877,724573,726584
1.5,0.155789,1.09342e+07,1.12594e+07,1.18621e+07,1.10399e+07,1.07997e+07,1.10108e+07,1.11512e+07,1.12416e+07,1.15514e+07,1.16906e+07,1.16733e+07,1.16321e+07,1.15222e+07,1.13598e+07,1.1176e+07,1.0945e+07,1.10128e+07,1.09136e+07,1.0671e+07,1.04464e+07,1.01788e+07,1.00259e+07,9.85018e+06,9.66797e+06,9.50897e+06,9.34478e+06,9.17394e+06,8.9896e+06,8.78566e+06,8.55924e+06,8.29791e+06,8.01581e+06,7.65397e+06,7.37427e+06,7.21515e+06,6.89185e+06,6.58021e+06,6.21327e+06,5.80619e+06,5.43028e+06,5.04081e+06,4.64128e+06,4.26528e+06,3.92899e+06,3.63562e+06,3.39779e+06,3.21276e+06,3.09561e+06,3.3303e+06,2.46954e+06,2.51715e+06,2.5688e+06,2.619e+06,2.63737e+06,2.63187e+06,2.65001e+06,2.63754e+06,2.63256e+06,2.66701e+06,2.68332e+06,2.69302e+06,2.70296e+06,2.68693e+06,2.64281e+06,2.59324e+06,2.48786e+06,2.16889e+06,2.21644e+06,2.15886e+06,2.06436e+06,1.9442e+06,1.80937e+06,1.67843e+06,1.5606e+06,1.46378e+06
1.5,0.233684,1.15681e+07,1.19622e+07,1.26215e+07,1.19495e+07,1.1796e+07,1.20747e+07,1.22846e+07,1.24389e+07,1.28203e+07,1.30473e+07,1.3089e+07,1.31164e+07,1.30922e+07,1.30019e+07,1.28712e+07,1.27413e+07,1.2865e+07,1.25515e+07,1.23579e+07,1.21736e+07,1.19381e+07,1.18097e+07,1.16479e+07,1.14886e+07,1.13494e+07,1.11991e+07,1.10478e+07,1.08866e+07,1.07063e+07,1.05035e+07,1.02671e+07,1.00136e+07,9.65691e+06,9.40202e+06,9.30372e+06,9.01017e+06,8.72695e+06,8.365e+06,7.95054e+06,7.56708e+06,7.15047e+06,6.7105e+06,6.29025e+06,5.90863e+06,5.56952e+06,5.28255e+06,5.04445e+06,4.86774e+06,5.01341e+06,4.227e+06,4.20189e+06,4.19425e+06,4.19691e+06,4.18241e+06,4.15104e+06,4.15024e+06,4.12726e+06,4.10667e+06,4.12557e+06,4.13404e+06,4.13869e+06,4.14235e+06,4.12832e+06,4.09908e+06,4.09681e+06,4.2209e+06,3.34461e+06,3.47371e+06,3.44255e+06,3.36617e+06,3.26971e+06,3.1457e+06,3.00656e+06,2.85993e+06,2.71745e+06
1.5,0.311579,1.16624e+07,1.21652e+07,1.29404e+07,1.24704e+07,1.24072e+07,1.2796e+07,1.31249e+07,1.33967e+07,1.39027e+07,1.42861e+07,1.44513e+07,1.45928e+07,1.46987e+07,1.47256e+07,1.4699e+07,1.47391e+07,1.50932e+07,1.43498e+07,1.42065e+07,1.40672e+07,1.38601e+07,1.37439e+07,1.36043e+07,1.34674e+07,1.33479e+07,1.32098e+07,1.30776e+07,1.29402e+07,1.27847e+07,1.26069e+07,1.23975e+07,1.21753e+07,1.18236e+07,1.15703e+07,1.15874e+07,1.13358e+07,1.11014e+07,1.07686e+07,1.0361e+07,9.99203e+06,9.56399e+06,9.08271e+06,8.60399e+06,8.14768e+06,7.72319e+06,7.34809e+06,7.03337e+06,6.80445e+06,6.94132e+06,5.88946e+06,5.88563e+06,5.83894e+06,5.83789e+06,5.83645e+06,5.80767e+06,5.79885e+06,5.7625e+06,5.73263e+06,5.75896e+06,5.78707e+06,5.81541e+06,5.83646e+06,5.85352e+06,5.87299e+06,5.95115e+06,6.25261e+06,4.57466e+06,4.99615e+06,5.06127e+06,5.03238e+06,4.95486e+06,4.82287e+06,4.65095e+06,4.46499e+06,4.28217e+06
1.5,0.389474,1.06424e+07,1.13229e+07,1.22901e+07,1.20635e+07,1.21544e+07,1.27197e+07,1.32306e+07,1.36811e+07,1.43891e+07,1.50061e+07,1.53588e+07,1.56795e+07,1.59824e+07,1.61945e+07,1.63309e+07,1.66159e+07,1.72126e+07,1.61173e+07,1.61082e+07,1.60927e+07,1.59974e+07,1.59664e+07,1.59189e+07,1.58698e+07,1.58324e+07,1.57698e+07,1.57175e+07,1.56613e+07,1.55848e+07,1.54845e+07,1.53529e+07,1.52058e+07,1.49058e+07,1.46964e+07,1.48452e+07,1.46649e+07,1.45008e+07,1.42126e+07,1.38359e+07,1.34948e+07,1.30659e+07,1.25616e+07,1.20494e+07,1.15488e+07,1.10745e+07,1.0646e+07,1.02808e+07,1.00055e+07,1.00486e+07,8.97917e+06,8.98971e+06,8.91585e+06,8.90116e+06,8.89091e+06,8.86164e+06,8.84828e+06,8.80985e+06,8.77384e+06,8.79881e+06,8.83169e+06,8.87029e+06,8.90269e+06,8.94392e+06,8.99525e+06,9.12408e+06,9.58816e+06,7.28846e+06,7.8921e+06,8.00127e+06,7.99372e+06,7.92652e+06,7.78886e+06,7.60227e+06,7.38535e+06,7.16721e+06
1.5,0.467368,2.70147e+06,1.95013e+06,1.81365e+06,2.34197e+06,2.90804e+06,3.41186e+06,4.04512e+06,4.70105e+06,5.67839e+06,6.62907e+06,7.28322e+06,7.92393e+06,8.56504e+06,9.09564e+06,9.52637e+06,1.02066e+07,1.1098e+07,9.89886e+06,1.02135e+07,1.0513e+07,1.07192e+07,1.0949e+07,1.11752e+07,1.13932e+07,1.16167e+07,1.18043e+07,1.19972e+07,1.21723e+07,1.23094e+07,1.24075e+07,1.24588e+07,1.24841e+07,1.23382e+07,1.22477e+07,1.25439e+07,1.24825e+07,1.24115e+07,1.21922e+07,1.18781e+07,1.15819e+07,1.11789e+07,1.07037e+07,1.02244e+07,9.75715e+06,9.3201e+06,8.9341e+06,8.6162e+06,8.38302e+06,8.37062e+06,7.60332e+06,7.68907e+06,7.69161e+06,7.7351e+06,7.80207e+06,7.86148e+06,7.92739e+06,7.96897e+06,8.00015e+06,8.06311e+06,8.12161e+06,8.17668e+06,8.21654e+06,8.26139e+06,8.31073e+06,8.42524e+06,8.90881e+06,6.92118e+06,7.2235e+06,7.25991e+06,7.21666e+06,7.12584e+06,6.98118e+06,6.80578e+06,6.60328e+06,6.40145e+06
