dt[um],Distance[um],Mag_E[V_per_meter],Mag_E_1[V_per_meter],Mag_E_2[V_per_meter],Mag_E_3[V_per_meter],Mag_E_4[V_per_meter],Mag_E_5[V_per_meter],Mag_E_6[V_per_meter],Mag_E_7[V_per_meter],Mag_E_8[V_per_meter],Mag_E_9[V_per_meter],Mag_E_10[V_per_meter],Mag_E_11[V_per_meter],Mag_E_12[V_per_meter],Mag_E_13[V_per_meter],Mag_E_14[V_per_meter],Mag_E_15[V_per_meter],Mag_E_16[V_per_meter],Mag_E_18[V_per_meter],Mag_E_19[V_per_meter],Mag_E_20[V_per_meter],Mag_E_21[V_per_meter],Mag_E_22[V_per_meter],Mag_E_23[V_per_meter],Mag_E_24[V_per_meter],Mag_E_25[V_per_meter],Mag_E_26[V_per_meter],Mag_E_27[V_per_meter],Mag_E_28[V_per_meter],Mag_E_29[V_per_meter],Mag_E_30[V_per_meter],Mag_E_31[V_per_meter],Mag_E_32[V_per_meter],Mag_E_33[V_per_meter],Mag_E_34[V_per_meter],Mag_E_35[V_per_meter],Mag_E_36[V_per_meter],Mag_E_37[V_per_meter],Mag_E_38[V_per_meter],Mag_E_39[V_per_meter],Mag_E_40[V_per_meter],Mag_E_41[V_per_meter],Mag_E_42[V_per_meter],Mag_E_43[V_per_meter],Mag_E_44[V_per_meter],Mag_E_45[V_per_meter],Mag_E_46[V_per_meter],Mag_E_47[V_per_meter],Mag_E_48[V_per_meter],Mag_E_49[V_per_meter],Mag_E_50[V_per_meter],Mag_E_51[V_per_meter],Mag_E_52[V_per_meter],Mag_E_53[V_per_meter],Mag_E_54[V_per_meter],Mag_E_55[V_per_meter],Mag_E_56[V_per_meter],Mag_E_57[V_per_meter],Mag_E_58[V_per_meter],Mag_E_59[V_per_meter],Mag_E_60[V_per_meter],Mag_E_61[V_per_meter],Mag_E_62[V_per_meter],Mag_E_63[V_per_meter],Mag_E_64[V_per_meter],Mag_E_65[V_per_meter],Mag_E_66[V_per_meter],Mag_E_67[V_per_meter],Mag_E_68[V_per_meter],Mag_E_69[V_per_meter],Mag_E_70[V_per_meter],Mag_E_71[V_per_meter],Mag_E_72[V_per_meter],Mag_E_73[V_per_meter],Mag_E_74[V_per_meter],Mag_E_75[V_per_meter]
0.9,0.701053,6.86777e+06,7.03627e+06,7.14854e+06,6.82546e+06,6.67654e+06,6.59541e+06,6.43055e+06,6.21933e+06,6.0258e+06,5.84477e+06,5.58444e+06,5.32922e+06,5.06837e+06,4.80835e+06,4.55429e+06,4.32147e+06,3.9669e+06,3.79221e+06,3.58715e+06,3.3827e+06,3.19915e+06,3.01756e+06,2.89533e+06,2.88998e+06,2.8189e+06,2.70527e+06,2.67714e+06,2.73591e+06,2.99804e+06,2.97664e+06,2.63809e+06,2.45002e+06,2.26074e+06,2.01944e+06,1.98438e+06,1.84778e+06,1.65562e+06,1.40138e+06,1.27309e+06,1.21458e+06,1.11453e+06,1.06009e+06,1.10067e+06,1.32324e+06,1.58171e+06,1.23182e+06,1.02187e+06,820360,749341,730961,655887,591352,576929,558388,576621,652766,687906,674062,641977,603233,552836,451766,367022,333727,368396,589819,614982,870514,940623,864198,1.06318e+06,1.17463e+06,1.1435e+06,964047,836720
0.9,0.778947,7.29226e+06,7.41392e+06,7.48782e+06,7.12544e+06,6.91371e+06,6.78568e+06,6.56057e+06,6.30662e+06,6.10861e+06,5.86353e+06,5.55718e+06,5.2837e+06,5.00544e+06,4.74065e+06,4.48464e+06,4.2545e+06,3.93651e+06,3.73874e+06,3.53746e+06,3.34236e+06,3.17408e+06,3.01394e+06,2.91514e+06,2.88058e+06,2.79827e+06,2.67729e+06,2.6245e+06,2.63071e+06,2.81772e+06,2.80431e+06,2.52807e+06,2.35465e+06,2.16801e+06,1.93925e+06,1.89226e+06,1.75376e+06,1.56284e+06,1.30756e+06,1.17363e+06,1.12409e+06,1.04395e+06,1.00196e+06,991804,1.02951e+06,1.23356e+06,1.01489e+06,825399,657602,606068,656502,614077,569448,559257,552101,614022,717354,738797,725861,695664,643708,587351,465360,334283,219939,188698,468451,745069,933884,899979,740222,925530,1.03223e+06,987144,760053,614393
0.9,0.856842,7.46286e+06,7.5308e+06,7.56651e+06,7.18833e+06,6.9265e+06,6.75685e+06,6.48484e+06,6.18947e+06,5.9796e+06,5.70828e+06,5.37739e+06,5.09774e+06,4.80852e+06,4.5436e+06,4.29491e+06,4.07873e+06,3.78465e+06,3.58207e+06,3.38624e+06,3.19292e+06,3.0249e+06,2.87679e+06,2.79555e+06,2.71352e+06,2.5892e+06,2.45389e+06,2.35713e+06,2.28532e+06,2.36077e+06,2.33064e+06,2.11847e+06,1.96428e+06,1.78009e+06,1.58502e+06,1.49089e+06,1.30494e+06,1.05763e+06,787502,726391,712296,749976,850920,893243,763865,802458,721494,545518,378494,350612,471287,472442,425606,392649,434558,589877,762721,796449,780820,755120,686531,641335,548135,421295,303760,141053,325449,1.01719e+06,1.08704e+06,998214,778827,843319,916510,871878,606715,489838
0.9,0.934737,6.58356e+06,6.62249e+06,6.65053e+06,6.29877e+06,6.00867e+06,5.80324e+06,5.52208e+06,5.23847e+06,5.05861e+06,4.7185e+06,4.34389e+06,4.06519e+06,3.78083e+06,3.5231e+06,3.2791e+06,3.06251e+06,2.84836e+06,2.6261e+06,2.44969e+06,2.29e+06,2.17651e+06,2.10108e+06,2.08636e+06,2.06529e+06,1.95403e+06,1.83779e+06,1.71142e+06,1.55021e+06,1.3849e+06,1.26047e+06,1.21201e+06,1.12689e+06,1.02662e+06,1.06589e+06,781412,577240,426041,441824,512941,453255,539776,705498,817967,863273,1.01595e+06,991132,943332,849918,814779,753992,743405,675513,562593,600921,625429,694445,750633,738976,728382,682029,689158,772793,824303,885237,910968,860891,1.53409e+06,1.44365e+06,1.40478e+06,1.27695e+06,1.1498e+06,1.09905e+06,1.08057e+06,919610,903412
0.9,1.01263,5.43173e+06,5.44639e+06,5.46751e+06,5.16316e+06,4.88862e+06,4.72925e+06,4.47676e+06,4.21381e+06,4.01422e+06,3.70533e+06,3.37944e+06,3.13989e+06,2.89877e+06,2.67741e+06,2.46795e+06,2.28236e+06,2.0818e+06,1.8932e+06,1.74913e+06,1.62049e+06,1.53019e+06,1.51331e+06,1.56824e+06,1.6157e+06,1.52002e+06,1.46847e+06,1.40651e+06,1.33787e+06,1.22141e+06,1.11395e+06,1.09892e+06,1.07515e+06,1.06181e+06,1.23315e+06,972145,858684,817411,885231,905528,838601,886116,1.0001e+06,1.08613e+06,1.14323e+06,1.34272e+06,1.35158e+06,1.33274e+06,1.22918e+06,1.17327e+06,1.05291e+06,1.01256e+06,903932,776954,818107,836571,908572,982488,994713,1.02298e+06,1.0273e+06,1.06426e+06,1.1574e+06,1.22755e+06,1.30185e+06,1.31885e+06,1.22131e+06,1.56639e+06,1.51176e+06,1.56289e+06,1.49782e+06,1.38223e+06,1.31275e+06,1.28009e+06,1.10025e+06,1.05917e+06
0.9,1.09053,4.0607e+06,4.05275e+06,4.06941e+06,3.85129e+06,3.62807e+06,3.54824e+06,3.364e+06,3.14587e+06,2.91214e+06,2.71266e+06,2.5147e+06,2.36382e+06,2.21828e+06,2.08001e+06,1.95534e+06,1.85461e+06,1.62771e+06,1.56956e+06,1.4971e+06,1.42434e+06,1.36678e+06,1.39557e+06,1.48835e+06,1.62709e+06,1.57102e+06,1.59336e+06,1.64034e+06,1.74864e+06,1.88583e+06,1.86897e+06,1.75927e+06,1.73173e+06,1.71513e+06,1.83507e+06,1.6762e+06,1.59565e+06,1.51945e+06,1.47023e+06,1.39749e+06,1.30914e+06,1.31317e+06,1.3781e+06,1.44422e+06,1.51562e+06,1.70445e+06,1.69269e+06,1.67561e+06,1.56504e+06,1.49435e+06,1.35607e+06,1.28935e+06,1.17554e+06,1.07086e+06,1.10675e+06,1.11899e+06,1.18561e+06,1.27305e+06,1.31243e+06,1.38007e+06,1.42999e+06,1.48089e+06,1.57935e+06,1.64786e+06,1.72013e+06,1.7131e+06,1.56514e+06,1.58036e+06,1.53776e+06,1.62406e+06,1.63194e+06,1.58871e+06,1.50704e+06,1.43948e+06,1.21849e+06,1.14082e+06
0.9,1.16842,3.57755e+06,3.51421e+06,3.47389e+06,3.29695e+06,3.07851e+06,2.98283e+06,2.816e+06,2.61646e+06,2.37014e+06,2.18555e+06,2.05764e+06,1.96218e+06,1.8791e+06,1.79124e+06,1.71793e+06,1.66874e+06,1.39859e+06,1.44316e+06,1.4037e+06,1.34854e+06,1.29246e+06,1.30141e+06,1.32881e+06,1.45848e+06,1.39275e+06,1.41228e+06,1.52247e+06,1.75133e+06,2.10594e+06,2.16376e+06,1.9292e+06,1.85911e+06,1.77736e+06,1.78901e+06,1.68257e+06,1.57855e+06,1.43861e+06,1.2654e+06,1.10551e+06,1.03115e+06,1.03606e+06,1.07819e+06,1.12925e+06,1.22461e+06,1.42831e+06,1.38238e+06,1.36069e+06,1.26141e+06,1.20009e+06,1.09481e+06,1.00558e+06,922070,872318,914971,943693,1.00654e+06,1.10253e+06,1.18217e+06,1.30139e+06,1.4094e+06,1.48134e+06,1.60987e+06,1.69699e+06,1.79865e+06,1.81804e+06,1.68739e+06,1.4313e+06,1.30527e+06,1.30308e+06,1.35011e+06,1.44989e+06,1.38051e+06,1.26455e+06,971299,847312
0.9,1.24632,2.61175e+06,2.52341e+06,2.44208e+06,2.32372e+06,2.12489e+06,2.0434e+06,1.92533e+06,1.77904e+06,1.55101e+06,1.5559e+06,1.64451e+06,1.69515e+06,1.7461e+06,1.76655e+06,1.7846e+06,1.81806e+06,1.56927e+06,1.70622e+06,1.70219e+06,1.66782e+06,1.61643e+06,1.59017e+06,1.54133e+06,1.61795e+06,1.55999e+06,1.57588e+06,1.70904e+06,1.97241e+06,2.41675e+06,2.50417e+06,2.22287e+06,2.13463e+06,2.02021e+06,1.96819e+06,1.90645e+06,1.78857e+06,1.60918e+06,1.35559e+06,1.14507e+06,1.075e+06,1.08196e+06,1.12783e+06,1.20438e+06,1.30275e+06,1.29226e+06,1.16931e+06,1.14345e+06,1.07534e+06,1.03913e+06,995129,915632,874933,864687,913188,963036,1.02038e+06,1.10075e+06,1.19462e+06,1.32809e+06,1.44881e+06,1.51069e+06,1.61811e+06,1.6695e+06,1.74139e+06,1.72802e+06,1.55871e+06,1.29462e+06,1.08639e+06,992569,1.05197e+06,1.18549e+06,1.1011e+06,964447,678765,621383
0.9,1.32421,1.2638e+06,1.17545e+06,1.13933e+06,1.08537e+06,1.03729e+06,1.21737e+06,1.3557e+06,1.4672e+06,1.51223e+06,1.6759e+06,1.87291e+06,2.01379e+06,2.13576e+06,2.21483e+06,2.26576e+06,2.32064e+06,2.11164e+06,2.23705e+06,2.22334e+06,2.17653e+06,2.10762e+06,2.03745e+06,1.93744e+06,1.94789e+06,1.86987e+06,1.85377e+06,1.96825e+06,2.20881e+06,2.65287e+06,2.73809e+06,2.45873e+06,2.36521e+06,2.23516e+06,2.14333e+06,2.10498e+06,1.97359e+06,1.775e+06,1.50086e+06,1.28687e+06,1.21362e+06,1.23391e+06,1.31237e+06,1.45041e+06,1.58046e+06,1.29474e+06,1.01315e+06,969682,923689,906800,909563,858043,860459,872714,927304,999254,1.04292e+06,1.08516e+06,1.17935e+06,1.30747e+06,1.41934e+06,1.45804e+06,1.52649e+06,1.52168e+06,1.54913e+06,1.49444e+06,1.29158e+06,1.16057e+06,925081,739175,768088,928644,860041,763977,605396,711126
0.9,1.40211,700149,743656,838211,732354,836999,1.16414e+06,1.40297e+06,1.63269e+06,1.8558e+06,1.97702e+06,2.12935e+06,2.2667e+06,2.37752e+06,2.45022e+06,2.48103e+06,2.51138e+06,2.33341e+06,2.40108e+06,2.35918e+06,2.28958e+06,2.2001e+06,2.09242e+06,1.94487e+06,1.87932e+06,1.78582e+06,1.74132e+06,1.82131e+06,1.98315e+06,2.32116e+06,2.40243e+06,2.20281e+06,2.12858e+06,2.01222e+06,1.89868e+06,1.86638e+06,1.7358e+06,1.5505e+06,1.32816e+06,1.22441e+06,1.19536e+06,1.26836e+06,1.42351e+06,1.6495e+06,1.8181e+06,1.3014e+06,815342,750793,714889,706276,736847,719196,756654,751567,797871,881261,916942,917516,988115,1.08924e+06,1.17619e+06,1.19729e+06,1.24786e+06,1.20878e+06,1.22045e+06,1.17473e+06,999793,1.26269e+06,1.03561e+06,849526,825726,912087,859004,841623,819095,983479
0.9,1.48,563136,794633,1.01463e+06,846616,963831,1.28607e+06,1.53312e+06,1.80554e+06,2.1219e+06,2.16594e+06,2.25013e+06,2.36182e+06,2.44608e+06,2.49993e+06,2.50432e+06,2.50354e+06,2.37075e+06,2.36628e+06,2.29587e+06,2.20504e+06,2.0969e+06,1.95724e+06,1.78656e+06,1.66679e+06,1.57155e+06,1.51498e+06,1.55859e+06,1.64058e+06,1.85168e+06,1.95158e+06,1.87176e+06,1.84444e+06,1.76346e+06,1.68212e+06,1.60919e+06,1.47646e+06,1.32111e+06,1.20225e+06,1.22367e+06,1.20039e+06,1.31456e+06,1.53886e+06,1.83689e+06,2.03399e+06,1.36114e+06,726915,656760,625671,629314,614515,639623,682472,634574,679402,775640,819707,790241,836201,915611,978792,996669,1.04788e+06,999470,1.02075e+06,1.00104e+06,824903,1.3279e+06,1.14883e+06,1.04991e+06,1.06041e+06,1.13459e+06,1.10679e+06,1.13994e+06,1.14573e+06,1.28132e+06
1.1,0,1.42554e+06,1.36012e+06,1.26991e+06,1.40445e+06,1.42079e+06,1.33014e+06,1.25471e+06,1.14259e+06,946803,1.17543e+06,1.23727e+06,1.20769e+06,1.15065e+06,1.11243e+06,1.08751e+06,1.08014e+06,1.29363e+06,1.0819e+06,1.01245e+06,959691,897312,803778,975673,1.31776e+06,1.40482e+06,1.44695e+06,1.58806e+06,1.93255e+06,2.49511e+06,2.55887e+06,2.18115e+06,1.99407e+06,1.87722e+06,1.53597e+06,1.57343e+06,1.54123e+06,1.49489e+06,1.45842e+06,1.58906e+06,1.55613e+06,1.39379e+06,1.34951e+06,1.5792e+06,2.07743e+06,2.05794e+06,1.26291e+06,855050,551471,360843,388201,382093,434667,504091,562169,590750,397820,253917,284237,344643,389972,448242,530615,615978,690190,760539,890029,397070,482249,642894,805594,941358,993692,999042,971076,923728
1.1,0.0778947,2.1111e+06,2.0833e+06,2.0367e+06,2.16066e+06,2.1711e+06,2.07124e+06,2.00752e+06,1.89252e+06,1.65762e+06,1.79598e+06,1.82006e+06,1.75464e+06,1.66592e+06,1.58997e+06,1.52657e+06,1.4807e+06,1.53472e+06,1.36495e+06,1.27184e+06,1.19266e+06,1.12364e+06,1.01816e+06,1.08839e+06,1.38348e+06,1.43121e+06,1.43301e+06,1.53003e+06,1.81517e+06,2.31142e+06,2.35662e+06,2.03876e+06,1.87769e+06,1.81128e+06,1.51706e+06,1.53589e+06,1.51711e+06,1.50145e+06,1.5186e+06,1.70758e+06,1.68427e+06,1.5496e+06,1.54878e+06,1.82893e+06,2.36009e+06,2.28053e+06,1.38395e+06,930403,574170,330955,450444,421132,483352,587375,644823,671173,475209,330218,368146,463771,538058,623010,732575,848816,961223,1.07112e+06,1.21212e+06,512515,618016,801615,965237,1.15682e+06,1.24097e+06,1.24698e+06,1.20081e+06,1.13314e+06
1.1,0.155789,3.13303e+06,3.15343e+06,3.15042e+06,3.24019e+06,3.24645e+06,3.14706e+06,3.08309e+06,2.95237e+06,2.68603e+06,2.77684e+06,2.7628e+06,2.65757e+06,2.53572e+06,2.41934e+06,2.31603e+06,2.22745e+06,2.11017e+06,1.99015e+06,1.87353e+06,1.76258e+06,1.67458e+06,1.55293e+06,1.49642e+06,1.68467e+06,1.67936e+06,1.63479e+06,1.67007e+06,1.8496e+06,2.21771e+06,2.21893e+06,1.97244e+06,1.83972e+06,1.81655e+06,1.58947e+06,1.5716e+06,1.54749e+06,1.54458e+06,1.60016e+06,1.83137e+06,1.81181e+06,1.70571e+06,1.74359e+06,2.05618e+06,2.60028e+06,2.49027e+06,1.53961e+06,1.07044e+06,678364,414795,583522,512558,554796,682642,739720,765470,570239,440200,471233,571424,657576,759240,889791,1.03092e+06,1.1702e+06,1.3072e+06,1.46017e+06,715651,798978,1.00314e+06,1.14735e+06,1.3599e+06,1.47284e+06,1.481e+06,1.41789e+06,1.33733e+06
1.1,0.233684,4.27901e+06,4.35115e+06,4.39171e+06,4.46137e+06,4.47311e+06,4.3778e+06,4.31209e+06,4.16273e+06,3.87157e+06,3.94922e+06,3.91379e+06,3.7751e+06,3.61867e+06,3.46264e+06,3.32219e+06,3.19671e+06,2.97353e+06,2.86745e+06,2.72171e+06,2.57405e+06,2.45334e+06,2.30363e+06,2.16771e+06,2.25407e+06,2.20532e+06,2.13083e+06,2.11715e+06,2.17552e+06,2.37152e+06,2.31146e+06,2.1192e+06,2.00198e+06,1.98837e+06,1.84044e+06,1.76353e+06,1.70029e+06,1.67405e+06,1.7413e+06,1.98692e+06,1.95723e+06,1.87563e+06,1.94353e+06,2.26606e+06,2.79951e+06,2.70001e+06,1.78218e+06,1.34662e+06,950467,716841,828554,723665,723791,837948,883129,894595,704927,588619,599806,687224,772582,880813,1.0182e+06,1.17033e+06,1.32865e+06,1.49185e+06,1.6538e+06,961110,1.04959e+06,1.28139e+06,1.38211e+06,1.56921e+06,1.70556e+06,1.71593e+06,1.63132e+06,1.54128e+06
1.1,0.311579,4.58534e+06,4.68953e+06,4.75555e+06,4.80499e+06,4.84166e+06,4.76679e+06,4.72152e+06,4.5742e+06,4.30084e+06,4.47214e+06,4.4812e+06,4.35981e+06,4.20933e+06,4.05208e+06,3.90667e+06,3.77565e+06,3.46373e+06,3.39136e+06,3.22589e+06,3.04611e+06,2.89736e+06,2.72454e+06,2.54418e+06,2.60897e+06,2.54549e+06,2.47047e+06,2.47525e+06,2.5198e+06,2.66859e+06,2.5558e+06,2.33173e+06,2.19791e+06,2.1659e+06,2.0705e+06,1.93352e+06,1.82162e+06,1.76174e+06,1.84706e+06,2.10682e+06,2.04894e+06,1.97802e+06,2.07549e+06,2.41918e+06,2.96563e+06,2.94278e+06,2.09638e+06,1.69157e+06,1.25585e+06,995211,1.07371e+06,978182,967748,1.06022e+06,1.10051e+06,1.09447e+06,902154,775058,777226,850960,917194,1.01599e+06,1.15103e+06,1.30011e+06,1.45494e+06,1.61616e+06,1.76076e+06,1.1891e+06,1.32713e+06,1.60798e+06,1.68444e+06,1.82008e+06,1.9609e+06,1.9802e+06,1.88509e+06,1.79329e+06
1.1,0.389474,5.72554e+06,5.8709e+06,5.96283e+06,5.99095e+06,6.03399e+06,5.96679e+06,5.91115e+06,5.74214e+06,5.46633e+06,5.68462e+06,5.68379e+06,5.54083e+06,5.36355e+06,5.17646e+06,5.00257e+06,4.84753e+06,4.4708e+06,4.39507e+06,4.20403e+06,3.99417e+06,3.81684e+06,3.62491e+06,3.44309e+06,3.51435e+06,3.4499e+06,3.38043e+06,3.40982e+06,3.47987e+06,3.66242e+06,3.53081e+06,3.23934e+06,3.07042e+06,2.99633e+06,2.89503e+06,2.71688e+06,2.556e+06,2.44063e+06,2.47702e+06,2.67925e+06,2.56889e+06,2.46856e+06,2.54685e+06,2.87034e+06,3.42801e+06,3.54341e+06,2.73069e+06,2.33449e+06,1.8694e+06,1.58553e+06,1.60413e+06,1.48904e+06,1.42846e+06,1.46994e+06,1.50179e+06,1.47583e+06,1.29657e+06,1.17526e+06,1.1607e+06,1.20345e+06,1.234e+06,1.30295e+06,1.41618e+06,1.55124e+06,1.69735e+06,1.85367e+06,1.96594e+06,1.66738e+06,1.82976e+06,2.13339e+06,2.16658e+06,2.2458e+06,2.40247e+06,2.43764e+06,2.33373e+06,2.22433e+06
1.1,0.467368,7.7084e+06,7.91754e+06,8.05566e+06,8.02995e+06,8.05574e+06,7.99263e+06,7.90899e+06,7.70705e+06,7.41086e+06,7.56587e+06,7.49263e+06,7.28983e+06,7.06084e+06,6.82582e+06,6.60847e+06,6.41558e+06,5.99748e+06,5.90344e+06,5.69808e+06,5.47707e+06,5.28788e+06,5.09202e+06,4.9187e+06,4.96871e+06,4.91289e+06,4.85662e+06,4.89849e+06,4.98347e+06,5.19254e+06,5.07189e+06,4.73893e+06,4.5456e+06,4.4183e+06,4.27716e+06,4.09842e+06,3.90517e+06,3.72593e+06,3.63891e+06,3.6843e+06,3.51951e+06,3.36474e+06,3.34621e+06,3.52246e+06,3.94237e+06,4.1756e+06,3.53086e+06,3.19121e+06,2.7721e+06,2.52069e+06,2.44468e+06,2.29785e+06,2.17504e+06,2.12878e+06,2.12242e+06,2.05906e+06,1.92827e+06,1.84482e+06,1.80246e+06,1.79257e+06,1.77812e+06,1.79321e+06,1.83853e+06,1.92259e+06,2.03313e+06,2.17353e+06,2.29189e+06,2.29167e+06,2.46949e+06,2.7477e+06,2.69624e+06,2.70356e+06,2.86395e+06,2.8927e+06,2.76688e+06,2.62476e+06
1.1,0.545263,1.02853e+07,1.05894e+07,1.08084e+07,1.07617e+07,1.08017e+07,1.0779e+07,1.0689e+07,1.04679e+07,1.01596e+07,1.02596e+07,1.01029e+07,9.82653e+06,9.52871e+06,9.22587e+06,8.93992e+06,8.68067e+06,8.20424e+06,8.04653e+06,7.79145e+06,7.52333e+06,7.28341e+06,7.04481e+06,6.8599e+06,6.87611e+06,6.79292e+06,6.71751e+06,6.74553e+06,6.83841e+06,7.08345e+06,6.95315e+06,6.55417e+06,6.31961e+06,6.13864e+06,5.93543e+06,5.75294e+06,5.52835e+06,5.30077e+06,5.12809e+06,5.06147e+06,4.85436e+06,4.6495e+06,4.55077e+06,4.61092e+06,4.89037e+06,5.12056e+06,4.55162e+06,4.2379e+06,3.84866e+06,3.61074e+06,3.47359e+06,3.31661e+06,3.15215e+06,3.04007e+06,3.00057e+06,2.91426e+06,2.81329e+06,2.74141e+06,2.68249e+06,2.64305e+06,2.5975e+06,2.56589e+06,2.54228e+06,2.55896e+06,2.60743e+06,2.68457e+06,2.73849e+06,2.81714e+06,3.01229e+06,3.29129e+06,3.20802e+06,3.17746e+06,3.32877e+06,3.35293e+06,3.2263e+06,3.05457e+06
1.1,0.623158,1.20368e+07,1.24786e+07,1.28266e+07,1.27706e+07,1.28632e+07,1.29598e+07,1.29059e+07,1.26936e+07,1.23834e+07,1.24861e+07,1.22806e+07,1.19487e+07,1.16026e+07,1.12498e+07,1.09075e+07,1.05931e+07,1.00649e+07,9.85692e+06,9.56605e+06,9.26491e+06,8.98389e+06,8.7153e+06,8.56e+06,8.56078e+06,8.4434e+06,8.3512e+06,8.36507e+06,8.48293e+06,8.77971e+06,8.63464e+06,8.18556e+06,7.91708e+06,7.68697e+06,7.41832e+06,7.25238e+06,7.00504e+06,6.74574e+06,6.50823e+06,6.34904e+06,6.12978e+06,5.89462e+06,5.72772e+06,5.67591e+06,5.75282e+06,5.77794e+06,5.25802e+06,4.9981e+06,4.70503e+06,4.53431e+06,4.3755e+06,4.24565e+06,4.06418e+06,3.91522e+06,3.86674e+06,3.80522e+06,3.76954e+06,3.73116e+06,3.6763e+06,3.63477e+06,3.58307e+06,3.51977e+06,3.42341e+06,3.35042e+06,3.30855e+06,3.269e+06,3.18294e+06,3.07267e+06,3.20756e+06,3.45078e+06,3.39913e+06,3.36886e+06,3.47338e+06,3.475e+06,3.38814e+06,3.22355e+06
1.1,0.701053,1.2219e+07,1.27096e+07,1.31159e+07,1.30487e+07,1.31478e+07,1.331e+07,1.32734e+07,1.308e+07,1.28031e+07,1.28892e+07,1.26456e+07,1.22927e+07,1.19309e+07,1.15605e+07,1.1191e+07,1.08451e+07,1.03392e+07,1.00701e+07,9.75657e+06,9.44089e+06,9.14262e+06,8.86478e+06,8.75104e+06,8.74861e+06,8.59802e+06,8.47028e+06,8.44421e+06,8.54526e+06,8.83869e+06,8.67858e+06,8.22482e+06,7.94386e+06,7.7011e+06,7.38399e+06,7.2403e+06,6.99678e+06,6.74543e+06,6.51067e+06,6.35485e+06,6.16594e+06,5.94611e+06,5.77939e+06,5.71625e+06,5.71638e+06,5.55434e+06,5.01401e+06,4.77677e+06,4.53561e+06,4.39727e+06,4.28418e+06,4.19336e+06,4.0436e+06,3.92761e+06,3.88571e+06,3.85322e+06,3.84e+06,3.81359e+06,3.77027e+06,3.74289e+06,3.70581e+06,3.64426e+06,3.52686e+06,3.41524e+06,3.32727e+06,3.22496e+06,3.07367e+06,2.65896e+06,2.7866e+06,2.99292e+06,2.98491e+06,3.00665e+06,3.08082e+06,3.05918e+06,2.99734e+06,2.84812e+06
1.1,0.778947,1.21787e+07,1.26559e+07,1.30674e+07,1.2965e+07,1.30277e+07,1.32245e+07,1.31771e+07,1.29833e+07,1.27229e+07,1.27629e+07,1.24718e+07,1.21018e+07,1.17328e+07,1.13538e+07,1.09653e+07,1.0594e+07,1.01328e+07,9.79711e+06,9.46374e+06,9.13771e+06,8.82603e+06,8.54581e+06,8.48187e+06,8.46559e+06,8.26361e+06,8.078e+06,7.97277e+06,8.00761e+06,8.22881e+06,8.04616e+06,7.61653e+06,7.33276e+06,7.08684e+06,6.74009e+06,6.62159e+06,6.39378e+06,6.17008e+06,5.96631e+06,5.8402e+06,5.71202e+06,5.54544e+06,5.41609e+06,5.36635e+06,5.28135e+06,4.8617e+06,4.3166e+06,4.12991e+06,3.97372e+06,3.88775e+06,3.85328e+06,3.81339e+06,3.7045e+06,3.63488e+06,3.60836e+06,3.62602e+06,3.65067e+06,3.64067e+06,3.60796e+06,3.59706e+06,3.57653e+06,3.52285e+06,3.39088e+06,3.23765e+06,3.09815e+06,2.9252e+06,2.70429e+06,1.9457e+06,2.0154e+06,2.17394e+06,2.2175e+06,2.2771e+06,2.30409e+06,2.25836e+06,2.25042e+06,2.15569e+06
1.1,0.856842,1.28644e+07,1.3238e+07,1.35743e+07,1.34493e+07,1.34477e+07,1.36278e+07,1.35291e+07,1.32931e+07,1.30003e+07,1.29544e+07,1.25922e+07,1.21921e+07,1.18071e+07,1.14125e+07,1.10002e+07,1.05956e+07,1.01709e+07,9.756e+06,9.38835e+06,9.03412e+06,8.68954e+06,8.39497e+06,8.37576e+06,8.31136e+06,8.04439e+06,7.79438e+06,7.57079e+06,7.47851e+06,7.52251e+06,7.29537e+06,6.94455e+06,6.68569e+06,6.4595e+06,6.15336e+06,6.02623e+06,5.80856e+06,5.62065e+06,5.47637e+06,5.40657e+06,5.35976e+06,5.29278e+06,5.25731e+06,5.2478e+06,5.01127e+06,4.09773e+06,3.57443e+06,3.5021e+06,3.54432e+06,3.5895e+06,3.7009e+06,3.7513e+06,3.68993e+06,3.66133e+06,3.65704e+06,3.75425e+06,3.84616e+06,3.87241e+06,3.84808e+06,3.85264e+06,3.83775e+06,3.78883e+06,3.6619e+06,3.46123e+06,3.26571e+06,2.98814e+06,2.57864e+06,1.80308e+06,1.48354e+06,1.42573e+06,1.57049e+06,1.66838e+06,1.59103e+06,1.53047e+06,1.58474e+06,1.63837e+06
